feature_id	location	type	function	aliases	protein_md5
fig|2005473.99.peg.51	NODE_1_length_204041_cov_63.4484_60359+1281	CDS	3-deoxy-D-manno-octulosonic acid transferase (EC 2.4.99.12)(EC 2.4.99.13)		b20c1ca338a7dafb1840c657a3f75037
fig|2005473.99.peg.52	NODE_1_length_204041_cov_63.4484_61853-129	CDS	hypothetical protein		a5b3ed42a56b562bc64ca0fe4a8ccc74
fig|2005473.99.peg.53	NODE_1_length_204041_cov_63.4484_62163+1758	CDS	hypothetical protein		5b6bd5024f292342dd13866cdcf2e2a3
fig|2005473.99.peg.54	NODE_1_length_204041_cov_63.4484_63952+1488	CDS	hypothetical protein		5b592dba27a2cd634e63219a5ca89b74
fig|2005473.99.peg.55	NODE_1_length_204041_cov_63.4484_65469+2205	CDS	hypothetical protein		cd6af53718240d76c489d99897f2ee52
fig|2005473.99.peg.56	NODE_1_length_204041_cov_63.4484_67694+504	CDS	hypothetical protein		d6c8835b86ce5c394aef2a64b9f0b2b1
fig|2005473.99.peg.57	NODE_1_length_204041_cov_63.4484_68490+1977	CDS	DNA gyrase subunit B (EC 5.99.1.3)		a26d7f265f7405ce53b466f76918569c
fig|2005473.99.peg.58	NODE_1_length_204041_cov_63.4484_70550+2430	CDS	3'-to-5' exoribonuclease RNase R		7915e596af1fd7442c901621b1fbc617
fig|2005473.99.peg.59	NODE_1_length_204041_cov_63.4484_73043+1482	CDS	RNA polymerase sigma-54 factor RpoN		569f7e416bec998b667ccf6353e0c4a1
fig|2005473.99.peg.60	NODE_1_length_204041_cov_63.4484_74575+633	CDS	hypothetical protein		065fa6172d6d3386384ef90f7f66d015
fig|2005473.99.peg.61	NODE_1_length_204041_cov_63.4484_75251+507	CDS	N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)		ec6abe19eb93dac254390910a22b85d8
fig|2005473.99.peg.62	NODE_1_length_204041_cov_63.4484_75782+1662	CDS	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) (EC 1.17.7.3)		7ee6882e6cf75380a3d555206402e189
fig|2005473.99.peg.63	NODE_1_length_204041_cov_63.4484_77484+1227	CDS	FIG007959: peptidase, M16 family		0b916de115b3cfbc6a4a9e412be59a3a
fig|2005473.99.peg.64	NODE_1_length_204041_cov_63.4484_78855+1032	CDS	tRNA-dihydrouridine synthase DusB		6c493bdc529c63dac413ccdb3df37b38
fig|2005473.99.peg.65	NODE_1_length_204041_cov_63.4484_79921+792	CDS	hypothetical protein		ee7e53f3423f90e972d240888edd9f55
fig|2005473.99.peg.66	NODE_1_length_204041_cov_63.4484_80716+1488	CDS	hypothetical protein		d6a9f6dab9a455ff7123204fc074fbe2
fig|2005473.99.peg.67	NODE_1_length_204041_cov_63.4484_82228+816	CDS	hypothetical protein		09e0b15fac4479adbe1f0c4bc2cd9d1c
fig|2005473.99.peg.68	NODE_1_length_204041_cov_63.4484_84358-1302	CDS	DNA-damage-inducible protein F		7d4c737847c1a5c4da3e1f6a4b75bc68
fig|2005473.99.peg.69	NODE_1_length_204041_cov_63.4484_86465-2025	CDS	Oligopeptide transporter, OPT family		236054ce88c33228e055d20135a59c46
fig|2005473.99.peg.70	NODE_1_length_204041_cov_63.4484_86831-345	CDS	Single-stranded DNA-binding protein		048faa07f30be3375c7e029bbcf4df7c
fig|2005473.99.peg.71	NODE_1_length_204041_cov_63.4484_88321-1314	CDS	GTP-binding protein Obg		78e29f0ccd0b5984261d3c8ed3e07f46
fig|2005473.99.peg.72	NODE_1_length_204041_cov_63.4484_89451-1047	CDS	hypothetical protein		5f9da90b1157336233d41721188df03c
fig|2005473.99.peg.73	NODE_1_length_204041_cov_63.4484_90261-789	CDS	N-acylneuraminate cytidylyltransferase (EC 2.7.7.43)		7a746a53fa771967c28266bfec6447f9
fig|2005473.99.peg.74	NODE_1_length_204041_cov_63.4484_91475-1218	CDS	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)		ef8b7d2dbb674021a1d10beef0bb61ad
fig|2005473.99.peg.75	NODE_1_length_204041_cov_63.4484_92461-852	CDS	hypothetical protein		8664c55049524dd93e03f78227392d06
fig|2005473.99.peg.76	NODE_1_length_204041_cov_63.4484_94758-2268	CDS	TonB-dependent receptor		ae15ea29e4a9d5bfa126ef4666eb1594
fig|2005473.99.peg.77	NODE_1_length_204041_cov_63.4484_94964+561	CDS	RNA polymerase ECF-type sigma factor		57ca78dc5de9993f699418dd27bb7c33
fig|2005473.99.peg.78	NODE_1_length_204041_cov_63.4484_95651+435	CDS	hypothetical protein		31777ff28e39c4bb5762d7a75434105e
fig|2005473.99.peg.79	NODE_1_length_204041_cov_63.4484_96131+486	CDS	hypothetical protein		961fca69ca143223213b0476582b4687
fig|2005473.99.peg.80	NODE_1_length_204041_cov_63.4484_96808+5727	CDS	hypothetical protein		433be64d4bfed0a87be0d3cdb2630456
fig|2005473.99.peg.81	NODE_1_length_204041_cov_63.4484_102531+1590	CDS	COG1649 predicted glycoside hydrolase		38ef8870638eeeaf7bbb11097df1d5b9
fig|2005473.99.peg.82	NODE_1_length_204041_cov_63.4484_104153+1002	CDS	Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)		55a5ef671ac8cbd68293cf865380d9d3
fig|2005473.99.peg.83	NODE_1_length_204041_cov_63.4484_105490+378	CDS	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)		af11ca769ad8bc63dd9c8b300fadbfa7
fig|2005473.99.peg.84	NODE_1_length_204041_cov_63.4484_105858+630	CDS	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)		686ca23f3e3a3a5d0f5357f8bdd605fb
fig|2005473.99.peg.85	NODE_1_length_204041_cov_63.4484_106508+1623	CDS	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)		58eb880bb7847792c8b37de62f1a2520
fig|2005473.99.peg.86	NODE_1_length_204041_cov_63.4484_108196+1107	CDS	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)		2bf69f9a8627d70f863bde8291b3815e
fig|2005473.99.peg.87	NODE_1_length_204041_cov_63.4484_109351+1503	CDS	ATP synthase beta chain (EC 3.6.3.14)		d18a091e755ba0d57fdd03a528696ef1
fig|2005473.99.peg.88	NODE_1_length_204041_cov_63.4484_110922+234	CDS	hypothetical protein		9b5dc10bb7e1362f9a7cf5199b1de10c
fig|2005473.99.peg.89	NODE_1_length_204041_cov_63.4484_111188+1197	CDS	ATP synthase F0 sector subunit a (EC 3.6.3.14)		f32f0f341523e9ee74490ac86968a869
fig|2005473.99.peg.90	NODE_1_length_204041_cov_63.4484_112430+246	CDS	ATP synthase F0 sector subunit c (EC 3.6.3.14)		53c359a36f0f16d5ea78ffd945f4fd02
fig|2005473.99.peg.91	NODE_1_length_204041_cov_63.4484_112800+498	CDS	hypothetical protein		9f76b4fd7e350878ec0ca5f43dcaa184
fig|2005473.99.peg.92	NODE_1_length_204041_cov_63.4484_113331+567	CDS	hypothetical protein		7855637f7b4dab8ad0d680c606d2aa50
fig|2005473.99.peg.93	NODE_1_length_204041_cov_63.4484_113941+1575	CDS	ATP synthase alpha chain (EC 3.6.3.14)		1f8eea63e57473ee66b52f210878195b
fig|2005473.99.peg.94	NODE_1_length_204041_cov_63.4484_115588+873	CDS	hypothetical protein		4a5e265716d2c2c850ec579db5d52def
fig|2005473.99.peg.95	NODE_1_length_204041_cov_63.4484_116507+846	CDS	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)		73f9499a354de3b250b5cb208ecb153a
fig|2005473.99.peg.96	NODE_1_length_204041_cov_63.4484_117399+519	CDS	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)		05eb41529699b5adc9f69e86fb3a5362
fig|2005473.99.peg.97	NODE_1_length_204041_cov_63.4484_117929+312	CDS	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)		ccf8317c94e7b1ccb3ecb4a9bc64bb0e
fig|2005473.99.peg.98	NODE_1_length_204041_cov_63.4484_118249+2031	CDS	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)		c5f0f3d9d6b4f75330c196414d9e710f
fig|2005473.99.peg.99	NODE_1_length_204041_cov_63.4484_120339+1518	CDS	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)		08179b3d8dfec7fd8a94239842d27869
fig|2005473.99.peg.100	NODE_1_length_204041_cov_63.4484_121901+1470	CDS	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)		0d6c247fcc6a90b9b7b6839fa10de6b8
fig|2005473.99.peg.101	NODE_1_length_204041_cov_63.4484_123829+4596	CDS	hypothetical protein		806e74801122747469dc3dea00df4cf6
fig|2005473.99.peg.102	NODE_1_length_204041_cov_63.4484_128706-177	CDS	hypothetical protein		627f19458c6e95fdfc5b12952b64eb26
fig|2005473.99.peg.103	NODE_1_length_204041_cov_63.4484_130636-1914	CDS	Chaperone protein DnaK		3441de2daefea4c51bed06fce1acc576
fig|2005473.99.peg.104	NODE_1_length_204041_cov_63.4484_132116-1200	CDS	Aspartate aminotransferase (EC 2.6.1.1)		8411f00fca0ece147893ac5b297475a7
fig|2005473.99.peg.105	NODE_1_length_204041_cov_63.4484_132267-150	CDS	hypothetical protein		efb7efa2c3dfa5b8310bc160edd3abe8
fig|2005473.99.peg.106	NODE_1_length_204041_cov_63.4484_133624-1164	CDS	hypothetical protein		ff0e491be2ab501594bc73713e6f671a
fig|2005473.99.peg.107	NODE_1_length_204041_cov_63.4484_134994-1338	CDS	hypothetical protein		d8f51486441b89939a551b27851e2bf6
fig|2005473.99.peg.108	NODE_1_length_204041_cov_63.4484_136389-1035	CDS	Thiamine-monophosphate kinase (EC 2.7.4.16)		a55f870da99cc0d5773ca29627da0cf9
fig|2005473.99.peg.109	NODE_1_length_204041_cov_63.4484_137223-813	CDS	Purine nucleoside phosphorylase (EC 2.4.2.1) @ N-Ribosylnicotinamide phosphorylase (EC 2.4.2.1)		29a28b712570bb92e5ca0cb3072a59d9
fig|2005473.99.peg.110	NODE_1_length_204041_cov_63.4484_138424-1089	CDS	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)		c285d2a71fde5dc8c911442c8fa1d349
fig|2005473.99.peg.111	NODE_1_length_204041_cov_63.4484_140169-1749	CDS	Signal peptide peptidase SppA (protease 4)		421451f4ab499bb7865448f2c659bb65
fig|2005473.99.peg.112	NODE_1_length_204041_cov_63.4484_140657-150	CDS	Uncharacterized protein Fjoh_4981, DUF4295-containing		4a51c2824449ade2e94aa335277e6d08
fig|2005473.99.peg.113	NODE_1_length_204041_cov_63.4484_140874-189	CDS	LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-independent		65af6a885d8f86498e651edf18a86472
fig|2005473.99.peg.114	NODE_1_length_204041_cov_63.4484_141138-258	CDS	LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent		368ec439796ea7813245f0a1a4af1d79
fig|2005473.99.peg.115	NODE_1_length_204041_cov_63.4484_142683-1317	CDS	ABC transporter, permease protein		9a0775d00a0446fe488ff9c36326cf51
fig|2005473.99.peg.116	NODE_1_length_204041_cov_63.4484_143599-927	CDS	hypothetical protein		3cb03ccfa6dd13b567fbe6218e218f45
fig|2005473.99.peg.117	NODE_1_length_204041_cov_63.4484_143691+900	CDS	hypothetical protein		067200a77a8d09e009e5ad762aa40210
fig|2005473.99.peg.118	NODE_1_length_204041_cov_63.4484_144609+1071	CDS	hypothetical protein		7b29d34c680bdd9878e40e5c30cc4853
fig|2005473.99.peg.119	NODE_1_length_204041_cov_63.4484_146703-1014	CDS	Ribosome small subunit biogenesis RbfA-release protein RsgA		62a8ae6a854bd25cba3c7b606ec7b8db
fig|2005473.99.peg.120	NODE_1_length_204041_cov_63.4484_146996+222	CDS	hypothetical protein		cac29c0b9d8c9378475b7089182f49ff
fig|2005473.99.peg.121	NODE_1_length_204041_cov_63.4484_147863-507	CDS	hypothetical protein		022ba7a00159ddc338511ffb5b6f2745
fig|2005473.99.peg.122	NODE_1_length_204041_cov_63.4484_148375-504	CDS	hypothetical protein		92135f37574c8ad571a038bac5d4f294
fig|2005473.99.peg.123	NODE_1_length_204041_cov_63.4484_150260-1866	CDS	Neopullulanase (EC 3.2.1.135)		ed0a9aefef91cc3f046954d20a9944da
fig|2005473.99.peg.124	NODE_1_length_204041_cov_63.4484_152536-2229	CDS	hypothetical protein		85f2f573d5a52d700617630dd927cb35
fig|2005473.99.peg.125	NODE_1_length_204041_cov_63.4484_153882-1263	CDS	Aminopeptidase C (EC 3.4.22.40)		f83fa21a8c625a8a249158a6866f4e9c
fig|2005473.99.peg.126	NODE_1_length_204041_cov_63.4484_154110+255	CDS	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent		f61a518a28ae6d72389f478cfd7a2dd9
fig|2005473.99.peg.127	NODE_1_length_204041_cov_63.4484_154879-354	CDS	hypothetical protein		5baa8f899be7015553cffae2f29afb0e
fig|2005473.99.peg.128	NODE_1_length_204041_cov_63.4484_156020-1098	CDS	hypothetical protein		b879b75f38f18f901b29784fb8e65578
fig|2005473.99.peg.129	NODE_1_length_204041_cov_63.4484_158467-2232	CDS	hypothetical protein		2c87eff0a0627ec640c6965715cf68f3
fig|2005473.99.peg.130	NODE_1_length_204041_cov_63.4484_158594-126	CDS	hypothetical protein		e2fd0866a2b4c6f3fe8dcae85116b4c3
fig|2005473.99.peg.131	NODE_1_length_204041_cov_63.4484_159162-369	CDS	hypothetical protein		40e58ddd1cf6777d15ff07dc7ead7d65
fig|2005473.99.peg.132	NODE_1_length_204041_cov_63.4484_159189+3249	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		898557fed5b729f47816a382949b3977
fig|2005473.99.peg.133	NODE_1_length_204041_cov_63.4484_162467+1641	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		17711e6d550a88e9e6737a754026e17e
fig|2005473.99.peg.134	NODE_1_length_204041_cov_63.4484_164193+1680	CDS	hypothetical protein		c1d7c2810d5644d60df314f136b1aa18
fig|2005473.99.peg.135	NODE_1_length_204041_cov_63.4484_166083+1620	CDS	Bis-ABC ATPase YbiT		2b6e15e7d1ee48a24144a92b80ecda89
fig|2005473.99.peg.136	NODE_1_length_204041_cov_63.4484_167754+294	CDS	hypothetical protein		b07a90fba3430a367e9a9ec7f62c20a0
fig|2005473.99.peg.137	NODE_1_length_204041_cov_63.4484_168081+3708	CDS	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)		a585b8987d9325c90c68e4cb7eb9630c
fig|2005473.99.peg.138	NODE_1_length_204041_cov_63.4484_171797+195	CDS	hypothetical protein		388c05ddcb52617870c0f3d9b4923e87
fig|2005473.99.peg.139	NODE_1_length_204041_cov_63.4484_172005+180	CDS	hypothetical protein		c3282d7364e6349d8f6f5dbb30faedd0
fig|2005473.99.peg.140	NODE_1_length_204041_cov_63.4484_175812-3441	CDS	hypothetical protein		2ab6e10269a8ec114721654de3616c63
fig|2005473.99.peg.141	NODE_1_length_204041_cov_63.4484_176148-126	CDS	hypothetical protein		cc67f1e679f26bcbe3525fabb050c9ae
fig|2005473.99.peg.142	NODE_1_length_204041_cov_63.4484_176179+876	CDS	Electron transfer flavoprotein, beta subunit		d3bd8a983dbfd961c5e9f2e3d61f8292
fig|2005473.99.peg.143	NODE_1_length_204041_cov_63.4484_177078+1032	CDS	Electron transfer flavoprotein, alpha subunit		158f90c82ac0bcae97166d34cfe33f75
fig|2005473.99.peg.144	NODE_1_length_204041_cov_63.4484_178109+1737	CDS	Acyl-CoA dehydrogenase		b4b4207cfbca93938234d3700c86aeb0
fig|2005473.99.peg.145	NODE_1_length_204041_cov_63.4484_179990+1662	CDS	Regulatory protein SusR		46fee8b7d1c660eb29597fb923937bbd
fig|2005473.99.peg.146	NODE_1_length_204041_cov_63.4484_181801+138	CDS	hypothetical protein		0d136f31d32097cbaeb45d0e25e32534
fig|2005473.99.peg.147	NODE_1_length_204041_cov_63.4484_181994+2982	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		3ca1f3d61aabbff8fe942fe4764ca4ac
fig|2005473.99.peg.148	NODE_1_length_204041_cov_63.4484_185003+1737	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		482748e677b92c206ef29f4d495d3509
fig|2005473.99.peg.149	NODE_1_length_204041_cov_63.4484_186782+1188	CDS	hypothetical protein		4e91e29b90276161f2563c9c5d6e12e6
fig|2005473.99.peg.150	NODE_1_length_204041_cov_63.4484_188067+1416	CDS	hypothetical protein		6f2077c8bbfee7a5249d04178005a4c1
fig|2005473.99.peg.151	NODE_1_length_204041_cov_63.4484_189517+2142	CDS	Glucan 1,4-alpha-glucosidase (EC 3.2.1.3)		004f5fe789d97be7eddcfbddefbc7a03
fig|2005473.99.peg.152	NODE_1_length_204041_cov_63.4484_191939+906	CDS	hypothetical protein		50c6489aae0817808418cc0583c38939
fig|2005473.99.peg.153	NODE_1_length_204041_cov_63.4484_192880+3678	CDS	hypothetical protein		e7e4385ebd8997f086768e519a34e07d
fig|2005473.99.peg.154	NODE_1_length_204041_cov_63.4484_196575+1326	CDS	hypothetical protein		647bd26afa1d96982b54e809be9cf7ce
fig|2005473.99.peg.155	NODE_1_length_204041_cov_63.4484_197897+2040	CDS	hypothetical protein		ec040079f5c5fe933dd4c874b6c957d1
fig|2005473.99.peg.156	NODE_1_length_204041_cov_63.4484_200062+1335	CDS	hypothetical protein		e2da7d87dd7b7e572dd0ca0685254846
fig|2005473.99.peg.157	NODE_1_length_204041_cov_63.4484_201416+1467	CDS	Trk potassium uptake system protein TrkH		3f0e848c43a2f7e18890a866e8055120
fig|2005473.99.peg.158	NODE_1_length_204041_cov_63.4484_203275+126	CDS	hypothetical protein		a30e6d0cf82b2e8e16a0b2b883610dbc
fig|2005473.99.peg.159	NODE_1_length_204041_cov_63.4484_204040-447	CDS	hypothetical protein		967576b7813aa4e6a512624e23b20e39
fig|2005473.99.peg.160	NODE_2_length_163996_cov_61.0979_190+426	CDS	hypothetical protein		fe3492c9c27bc2a226a9618b8f58fd78
fig|2005473.99.peg.161	NODE_2_length_163996_cov_61.0979_617+795	CDS	hypothetical protein		c2122216b2597c8d59eb0d9a303b052c
fig|2005473.99.peg.162	NODE_2_length_163996_cov_61.0979_1441+948	CDS	hypothetical protein		0e7c5e66921dced63efd3e6ae22ecf94
fig|2005473.99.peg.163	NODE_2_length_163996_cov_61.0979_2482+837	CDS	hypothetical protein		db2adb975c88c1ee5f3104f395db2c36
fig|2005473.99.peg.164	NODE_2_length_163996_cov_61.0979_5035-1539	CDS	hypothetical protein		9c1a67c771bb9fbe96275a763e187c15
fig|2005473.99.peg.165	NODE_2_length_163996_cov_61.0979_5034+150	CDS	hypothetical protein		be9cf4d6cf481d7db4905823cd96b2fa
fig|2005473.99.peg.166	NODE_2_length_163996_cov_61.0979_5293+114	CDS	hypothetical protein		ace1408cade0e8651bc43d6942785028
fig|2005473.99.peg.167	NODE_2_length_163996_cov_61.0979_5742+2226	CDS	beta-glucosidase (EC 3.2.1.21)		3d0d9b6d0d1e1babc97a60c121bbd208
fig|2005473.99.peg.168	NODE_2_length_163996_cov_61.0979_8028+1272	CDS	hypothetical protein		00973510ad8a77272daa3d4a1b2a9176
fig|2005473.99.peg.169	NODE_2_length_163996_cov_61.0979_9872-498	CDS	hypothetical protein		ccf6ada017935bcb3b513f23e84211bf
