feature_id	location	type	function	aliases	protein_md5
fig|2005473.98.peg.46	NODE_1_length_261818_cov_47.1259_47148+456	CDS	hypothetical protein		9a60ae55518241ee0e8a1d444c311fe3
fig|2005473.98.peg.47	NODE_1_length_261818_cov_47.1259_47630+327	CDS	hypothetical protein		422085d312051eebacc3dac0c0d90074
fig|2005473.98.peg.48	NODE_1_length_261818_cov_47.1259_47977+2790	CDS	hypothetical protein		33680380286e55612d34b095038350e1
fig|2005473.98.peg.49	NODE_1_length_261818_cov_47.1259_51099+942	CDS	hypothetical protein		a5730572c2914911c4dc42d46e55738c
fig|2005473.98.peg.50	NODE_1_length_261818_cov_47.1259_52393+228	CDS	hypothetical protein		db32c028e2b5d2977780986d1ef32ed8
fig|2005473.98.peg.51	NODE_1_length_261818_cov_47.1259_53743-714	CDS	hypothetical protein		95c83c59cc947b1439cbada9d41739ad
fig|2005473.98.peg.52	NODE_1_length_261818_cov_47.1259_53898+216	CDS	hypothetical protein		4bf44e362afc71b8285f80c183364a7c
fig|2005473.98.peg.53	NODE_1_length_261818_cov_47.1259_54116+405	CDS	hypothetical protein		1b47797450f0114f8cde9aa5ff9d0f72
fig|2005473.98.peg.54	NODE_1_length_261818_cov_47.1259_54527+213	CDS	hypothetical protein		b75f9501d869cff724e193dac72dd6c0
fig|2005473.98.rna.1	NODE_1_length_261818_cov_47.1259_54843+81	rna	tRNA-Pseudo-???		
fig|2005473.98.peg.55	NODE_1_length_261818_cov_47.1259_54949+249	CDS	hypothetical protein		634b079ce38363f2646db876563beaaa
fig|2005473.98.peg.56	NODE_1_length_261818_cov_47.1259_55210+378	CDS	hypothetical protein		4ea960df1a0c133005b0d96630f473fc
fig|2005473.98.peg.57	NODE_1_length_261818_cov_47.1259_55600+2016	CDS	hypothetical protein		75c71541a910921143d87dd8d8d0af2f
fig|2005473.98.peg.58	NODE_1_length_261818_cov_47.1259_57769+900	CDS	hypothetical protein		2d67cc3c57cd4f4c8b4b6576242442ca
fig|2005473.98.peg.59	NODE_1_length_261818_cov_47.1259_58665+267	CDS	hypothetical protein		36677aef716ff6a73b18e3a60138925b
fig|2005473.98.peg.60	NODE_1_length_261818_cov_47.1259_58924+258	CDS	hypothetical protein		dd47ae1d5979eed7876e2d073518bf29
fig|2005473.98.peg.61	NODE_1_length_261818_cov_47.1259_59171+663	CDS	hypothetical protein		d5de1daddbb8a4a0f93a48cb06f8f009
fig|2005473.98.peg.62	NODE_1_length_261818_cov_47.1259_59969+234	CDS	hypothetical protein		7a6d5331dfb8ced9d493fdfab3590bb9
fig|2005473.98.peg.63	NODE_1_length_261818_cov_47.1259_60210+339	CDS	hypothetical protein		4c238c087c0e48fc785a4c08220797bc
fig|2005473.98.peg.64	NODE_1_length_261818_cov_47.1259_60549+240	CDS	hypothetical protein		19a2db93c8644ef188e1ba76cafdf299
fig|2005473.98.peg.65	NODE_1_length_261818_cov_47.1259_60794+186	CDS	hypothetical protein		8ba076eace633a80f93f2c2b078a0a4f
fig|2005473.98.peg.66	NODE_1_length_261818_cov_47.1259_60983+198	CDS	hypothetical protein		b53d7303fe2fdb9546d4853a5950135e
fig|2005473.98.peg.67	NODE_1_length_261818_cov_47.1259_61199+657	CDS	hypothetical protein		4d19a7d7b3eb9134f332ed0396e13a3b
fig|2005473.98.peg.68	NODE_1_length_261818_cov_47.1259_61964+270	CDS	hypothetical protein		9323d980ef1ca8f7658231bf6eab0e45
fig|2005473.98.peg.69	NODE_1_length_261818_cov_47.1259_62677-450	CDS	hypothetical protein		d80cf8d6a8ef710a91bad2d4cad3e366
fig|2005473.98.peg.70	NODE_1_length_261818_cov_47.1259_63305-624	CDS	hypothetical protein		1d47f01d47dd62554fb3e7d2e21b5851
fig|2005473.98.peg.71	NODE_1_length_261818_cov_47.1259_65130-1557	CDS	hypothetical protein		bf1a9f0f3d00c75c57a342e2f1e8861b
fig|2005473.98.peg.72	NODE_1_length_261818_cov_47.1259_66548-1425	CDS	Phage protein Mup29, H		c6789ff72f95ecb688c8900be33743bb
fig|2005473.98.peg.73	NODE_1_length_261818_cov_47.1259_66985-426	CDS	hypothetical protein		feb2875562af77887550de0edf22e3a9
fig|2005473.98.peg.74	NODE_1_length_261818_cov_47.1259_68534-1533	CDS	Phage protein		364a9e46107ce761f5a0fda30d66a821
fig|2005473.98.peg.75	NODE_1_length_261818_cov_47.1259_68974-444	CDS	hypothetical protein		84636ee2b40faed68156af8943d69141
fig|2005473.98.peg.76	NODE_1_length_261818_cov_47.1259_69165+1035	CDS	hypothetical protein		acb2f55f56cf25dee963bf3bf233596b
fig|2005473.98.peg.77	NODE_1_length_261818_cov_47.1259_70223+1044	CDS	hypothetical protein		98351653c4cd90cd4cde0798a794cc8d
fig|2005473.98.peg.78	NODE_1_length_261818_cov_47.1259_71250+468	CDS	Phage endolysin		9dc90c5a388edcc7a5dd2613332de0e1
fig|2005473.98.peg.79	NODE_1_length_261818_cov_47.1259_71733+576	CDS	hypothetical protein		accb143b0e981e3632f4fe3dce81460c
fig|2005473.98.peg.80	NODE_1_length_261818_cov_47.1259_72286+393	CDS	hypothetical protein		69bc9d33f3e9aa7242cd7fb8127c4b95
fig|2005473.98.peg.81	NODE_1_length_261818_cov_47.1259_72682+729	CDS	hypothetical protein		a60d66b5e4283a7cbc5d4e80f6987f81
fig|2005473.98.peg.82	NODE_1_length_261818_cov_47.1259_73414+480	CDS	hypothetical protein		36aba2baec8ad027f4ccfeecc76b0f61
fig|2005473.98.peg.83	NODE_1_length_261818_cov_47.1259_73977+156	CDS	hypothetical protein		5e169a84aa0219bdc2c2fc236d40fb54
fig|2005473.98.peg.84	NODE_1_length_261818_cov_47.1259_74139+3726	CDS	hypothetical protein		cc09dcfcb5bb97aa59283f9a33b2a2f6
fig|2005473.98.peg.85	NODE_1_length_261818_cov_47.1259_77861+462	CDS	hypothetical protein		f6de4d704a09a064814cd6c1fd61c35f
fig|2005473.98.peg.86	NODE_1_length_261818_cov_47.1259_78344+4812	CDS	hypothetical protein		972b9687c8548a1afd81b4876c03db6c
fig|2005473.98.peg.87	NODE_1_length_261818_cov_47.1259_83192+312	CDS	hypothetical protein		35f5a9896db541c451cbd2c3f3e96c98
fig|2005473.98.peg.88	NODE_1_length_261818_cov_47.1259_83524+276	CDS	hypothetical protein		1f0d7802fe56ceea672d83cbdf0dade9
fig|2005473.98.peg.89	NODE_1_length_261818_cov_47.1259_83811+1086	CDS	hypothetical protein		b553e3216416dd71fce8a9693b226cd5
fig|2005473.98.peg.90	NODE_1_length_261818_cov_47.1259_84931+1476	CDS	hypothetical protein		3e38f3a86f0b06e5ddded88465a89698
fig|2005473.98.peg.91	NODE_1_length_261818_cov_47.1259_86945+1641	CDS	hypothetical protein		6e3cf3f3e1649b673cacf8258d7abda7
fig|2005473.98.peg.92	NODE_1_length_261818_cov_47.1259_88588+396	CDS	hypothetical protein		7c0af0b189a8522a0db2d9c1479290b9
fig|2005473.98.peg.93	NODE_1_length_261818_cov_47.1259_89169+243	CDS	hypothetical protein		89b308c1f485067f7ef837912c8bd6bd
fig|2005473.98.peg.94	NODE_1_length_261818_cov_47.1259_89484+639	CDS	Thymidylate synthase (EC 2.1.1.45)		21df9d8dfbab8892eec9e1db7b726d7b
fig|2005473.98.peg.95	NODE_1_length_261818_cov_47.1259_90239+831	CDS	hypothetical protein		8b87491ef5fbf5c91a1c4c9497c08735
fig|2005473.98.peg.96	NODE_1_length_261818_cov_47.1259_91169+1899	CDS	Thiamin-regulated outer membrane receptor Omr1		124be9f762b5855faf7a8239643aca85
fig|2005473.98.peg.97	NODE_1_length_261818_cov_47.1259_93088+2028	CDS	hypothetical protein		3f5bb7261108cac7f6fd9b5e19a56e8d
fig|2005473.98.peg.98	NODE_1_length_261818_cov_47.1259_95268+873	CDS	hypothetical protein		b1745ea0b38cf7972a08ac4a33a82add
fig|2005473.98.peg.99	NODE_1_length_261818_cov_47.1259_96216+426	CDS	Putative pre-16S rRNA nuclease YqgF		fa3111e84b185c8cd6d4ef8357195530
fig|2005473.98.peg.100	NODE_1_length_261818_cov_47.1259_96638+567	CDS	Peptide deformylase (EC 3.5.1.88)		a3f791e8d2d5655738c6387238cc4d09
fig|2005473.98.peg.101	NODE_1_length_261818_cov_47.1259_97224+1671	CDS	Energy-dependent translational throttle protein EttA		e1232d509466bad3a8bf42d1a8314ba8
fig|2005473.98.peg.102	NODE_1_length_261818_cov_47.1259_100221-1287	CDS	Peptidase M64		48c95a8ecf6d404e1458432f182446ac
fig|2005473.98.peg.103	NODE_1_length_261818_cov_47.1259_100750-516	CDS	Carbonic anhydrase, gamma class (EC 4.2.1.1)		ef2b956e50a6c9bbe1b7a0ecd2c84592
fig|2005473.98.peg.104	NODE_1_length_261818_cov_47.1259_102552-1788	CDS	Xaa-Pro aminopeptidase (EC 3.4.11.9)		2b35bf6d18e1b33ef035973d2f8317ed
fig|2005473.98.peg.105	NODE_1_length_261818_cov_47.1259_102696-120	CDS	hypothetical protein		a05cfbfeb810069c1027c187a20688ee
fig|2005473.98.rna.2	NODE_1_length_261818_cov_47.1259_102826+77	rna	tRNA-Thr-TGT		
fig|2005473.98.rna.3	NODE_1_length_261818_cov_47.1259_102964+86	rna	tRNA-Tyr-GTA		
fig|2005473.98.rna.4	NODE_1_length_261818_cov_47.1259_103091+76	rna	tRNA-Gly-TCC		
fig|2005473.98.rna.5	NODE_1_length_261818_cov_47.1259_103175+75	rna	tRNA-Thr-GGT		
fig|2005473.98.peg.106	NODE_1_length_261818_cov_47.1259_103352+1185	CDS	Translation elongation factor Tu		e721b2b936a15650759978ea1dcb6786
fig|2005473.98.rna.6	NODE_1_length_261818_cov_47.1259_104626+76	rna	tRNA-Trp-CCA		
fig|2005473.98.peg.107	NODE_1_length_261818_cov_47.1259_104943+552	CDS	Transcription antitermination protein NusG		298302038369e82c8beb5c5c5f24658f
fig|2005473.98.peg.108	NODE_1_length_261818_cov_47.1259_105585+444	CDS	LSU ribosomal protein L11p (L12e)		cb16e2b71c7922e67796ff4fc16a3adb
fig|2005473.98.peg.109	NODE_1_length_261818_cov_47.1259_106046+696	CDS	LSU ribosomal protein L1p (L10Ae)		f3b33aabdd3b6e2bb9e9b96a4d12a42f
fig|2005473.98.peg.110	NODE_1_length_261818_cov_47.1259_106763+525	CDS	LSU ribosomal protein L10p (P0)		4f1a4d4560a9a943a218e43ae19cfdbc
fig|2005473.98.peg.111	NODE_1_length_261818_cov_47.1259_107326+375	CDS	LSU ribosomal protein L7p/L12p (P1/P2)		7299f0dca37dba0f3bd1174ff43f75d6
fig|2005473.98.peg.112	NODE_1_length_261818_cov_47.1259_107803+3813	CDS	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)		d1b973ab45176a1d80febaa30c6d9772
fig|2005473.98.peg.113	NODE_1_length_261818_cov_47.1259_111649+4320	CDS	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)		9f3fe59778f2e0158719876334632652
fig|2005473.98.peg.114	NODE_1_length_261818_cov_47.1259_116187+498	CDS	hypothetical protein		6b8325aa27a9694dbab9d61648be7c88
fig|2005473.98.peg.115	NODE_1_length_261818_cov_47.1259_116681+624	CDS	hypothetical protein		4b12eb1ffa4bada6529cc007ce53865b
fig|2005473.98.peg.116	NODE_1_length_261818_cov_47.1259_117301+534	CDS	hypothetical protein		d1dcfac097cb8156f22c935f6ac91d34
fig|2005473.98.peg.117	NODE_1_length_261818_cov_47.1259_120248-2244	CDS	POTASSIUM/PROTON ANTIPORTER ROSB		1de6580f430acea75b5fb0944d31316e
fig|2005473.98.peg.118	NODE_1_length_261818_cov_47.1259_120970-726	CDS	Mg(2+)-transport-ATPase-associated protein MgtC		3828d34ca50325935f60243e3e7daab1
fig|2005473.98.peg.119	NODE_1_length_261818_cov_47.1259_121884-912	CDS	hypothetical protein		8a0d934b21384f09aa91c7289b9676e5
fig|2005473.98.peg.120	NODE_1_length_261818_cov_47.1259_125258-3333	CDS	Protein translocase subunit SecA		6700e739fafad5a58da339a54941244d
fig|2005473.98.peg.121	NODE_1_length_261818_cov_47.1259_127046-1614	CDS	hypothetical protein		d52ddc7c7b0113a4eca56b372e791b9a
fig|2005473.98.peg.122	NODE_1_length_261818_cov_47.1259_128227-1230	CDS	hypothetical protein		baaa91eb2b329f7a26615de06a9c6de7
fig|2005473.98.peg.123	NODE_1_length_261818_cov_47.1259_129280-1038	CDS	UDP-glucose 4-epimerase (EC 5.1.3.2)		daada3e0256b416460dd97a124e6cc37
fig|2005473.98.peg.124	NODE_1_length_261818_cov_47.1259_131183-1851	CDS	Uncharacterized protease YdcP		7b28f6e49447a3555847ac96a02882a3
fig|2005473.98.peg.125	NODE_1_length_261818_cov_47.1259_132897-1416	CDS	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)		59f1d12223035db3a10b774d67fc1412
fig|2005473.98.peg.126	NODE_1_length_261818_cov_47.1259_133633-711	CDS	hypothetical protein		15b743ee78ff1bf25999c163b0034787
fig|2005473.98.peg.127	NODE_1_length_261818_cov_47.1259_135892-2010	CDS	Dipeptidyl-peptidase III (EC 3.4.14.4)		85756e50e389af0782a19c09957ca5f8
fig|2005473.98.peg.128	NODE_1_length_261818_cov_47.1259_137082-1185	CDS	23S rRNA (cytosine(1962)-C(5))-methyltransferase (EC 2.1.1.191)		4b81ec3438b5c4b30252d880e17ea955
fig|2005473.98.peg.129	NODE_1_length_261818_cov_47.1259_138469-1365	CDS	Membrane-associated zinc metalloprotease		a377615a03c10425650d3a2208b6f8fa
fig|2005473.98.peg.130	NODE_1_length_261818_cov_47.1259_139639-1164	CDS	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)		df674fe703c89d241f753cc5a402a44f
fig|2005473.98.peg.131	NODE_1_length_261818_cov_47.1259_139874+1197	CDS	hypothetical protein		273ae66cdfe078c410e3af7822f1cb4a
fig|2005473.98.peg.132	NODE_1_length_261818_cov_47.1259_141222-141	CDS	hypothetical protein		c4ce4145e9849869e3bc50fd3dfe81c3
fig|2005473.98.peg.133	NODE_1_length_261818_cov_47.1259_141261+1755	CDS	Phosphoglucomutase (EC 5.4.2.2)		8d7fe0cb2bdc0e2722796a954bee09cb
fig|2005473.98.peg.134	NODE_1_length_261818_cov_47.1259_143212+1254	CDS	hypothetical protein		fba5b95452e18fc96d1f9d7d6c0654d4
fig|2005473.98.peg.135	NODE_1_length_261818_cov_47.1259_144462+1026	CDS	hypothetical protein		7cb127f031fba5068beb8b613c12bbf7
fig|2005473.98.peg.136	NODE_1_length_261818_cov_47.1259_145521+1074	CDS	hypothetical protein		002ba141aad7ad818413fd836e11a117
fig|2005473.98.peg.137	NODE_1_length_261818_cov_47.1259_146598+1044	CDS	hypothetical protein		7d3e6d77f4395ac0c6eee2a434da8654
fig|2005473.98.peg.138	NODE_1_length_261818_cov_47.1259_147641+1131	CDS	hypothetical protein		c738d8d43075f3d5766683395891fcdc
fig|2005473.98.peg.139	NODE_1_length_261818_cov_47.1259_148779+2406	CDS	hypothetical protein		0fe3a9976fe2966731a91c74241cedf0
fig|2005473.98.peg.140	NODE_1_length_261818_cov_47.1259_151658-465	CDS	hypothetical protein		50a54cb6dc34e90acebdc847ed09bdc1
fig|2005473.98.peg.141	NODE_1_length_261818_cov_47.1259_152251-597	CDS	hypothetical protein		fca11ff33e3cfe056b648c45184c1fb0
fig|2005473.98.peg.142	NODE_1_length_261818_cov_47.1259_153756-1494	CDS	hypothetical protein		63e0b625fb13a7aea4fc496bb5b5ac1f
fig|2005473.98.peg.143	NODE_1_length_261818_cov_47.1259_154818-1044	CDS	Ketol-acid reductoisomerase (NAD(+)) (EC 1.1.1.382)		e239466cec3ee148e714e109f03ef677
fig|2005473.98.peg.144	NODE_1_length_261818_cov_47.1259_155630-732	CDS	hypothetical protein		62ab61e646bb1f0699751f256b5c39b4
fig|2005473.98.peg.145	NODE_1_length_261818_cov_47.1259_156190-555	CDS	hypothetical protein		880a3b1ce27e16a07158caac074fbe33
fig|2005473.98.peg.146	NODE_1_length_261818_cov_47.1259_157919-1740	CDS	Acetolactate synthase large subunit (EC 2.2.1.6)		b7c12768741c378fa972feec0d3e9042
fig|2005473.98.peg.147	NODE_1_length_261818_cov_47.1259_159783-1833	CDS	Dihydroxy-acid dehydratase (EC 4.2.1.9)		18dfc5e2130aad6119a6f1d45eb4bcfd
fig|2005473.98.peg.148	NODE_1_length_261818_cov_47.1259_160335+879	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		4841332acaa134c4e136eef52621bad0
fig|2005473.98.peg.149	NODE_1_length_261818_cov_47.1259_161168+2400	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		49028925e713c4107595cdaf147c7e78
fig|2005473.98.peg.150	NODE_1_length_261818_cov_47.1259_163592+1608	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		a68a26bfd2210129c31d0837dae3d27e
fig|2005473.98.peg.151	NODE_1_length_261818_cov_47.1259_165221+1851	CDS	hypothetical protein		1057d24dbff5629c7ee2feaba1b90bab
fig|2005473.98.peg.152	NODE_1_length_261818_cov_47.1259_167227+2223	CDS	hypothetical protein		7a1a0265855a3dec206760cb02748c59
fig|2005473.98.peg.153	NODE_1_length_261818_cov_47.1259_169494+459	CDS	hypothetical protein		9b5d8b69a9b6e9f5ed223ce2be4c3e1e
fig|2005473.98.peg.154	NODE_1_length_261818_cov_47.1259_169949+672	CDS	Pyridoxal phosphate-containing protein YggS		5e2ff3bd3b6b8cb0d3b8250c15b95520
fig|2005473.98.peg.155	NODE_1_length_261818_cov_47.1259_170695+1344	CDS	Glucose/galactose transporter		ac2ece297f620585359874bf2926ba14
fig|2005473.98.peg.156	NODE_1_length_261818_cov_47.1259_172234+2016	CDS	Transketolase (EC 2.2.1.1)		02966383d2bc9e70a7976a465749ca7a
fig|2005473.98.peg.157	NODE_1_length_261818_cov_47.1259_174313+1263	CDS	hypothetical protein		d2a2a2b8cd1e67070ada71fcee5d2816
fig|2005473.98.peg.158	NODE_1_length_261818_cov_47.1259_175700+795	CDS	hypothetical protein		b12f630c6dc957cb137f6283d343b8d1
fig|2005473.98.peg.159	NODE_1_length_261818_cov_47.1259_177239-669	CDS	D-alanyl-D-alanine dipeptidase		6c3cd457f9b183c2721a12f7d1212ed3
fig|2005473.98.peg.160	NODE_1_length_261818_cov_47.1259_177385+513	CDS	hypothetical protein		8efc383f04d6d9ca93cd6eeae5ac86a8
fig|2005473.98.peg.161	NODE_1_length_261818_cov_47.1259_179456-1494	CDS	Acetyl-CoA hydrolase (EC 3.1.2.1)		2e82daa0e463fbf811f2bf2b588a7a66
fig|2005473.98.peg.162	NODE_1_length_261818_cov_47.1259_179837-357	CDS	hypothetical protein		d31954d03fc6575e462d63cf95814556
fig|2005473.98.peg.163	NODE_1_length_261818_cov_47.1259_179921+1365	CDS	tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)		8cb7781d1cb514786141396a6e059837
fig|2005473.98.peg.164	NODE_1_length_261818_cov_47.1259_181593-249	CDS	hypothetical protein		7acc2268e57d428877c442c8a42a810a
fig|2005473.98.peg.165	NODE_1_length_261818_cov_47.1259_183194-1461	CDS	Cytosol nonspecific dipeptidase (EC 3.4.13.18)		3cf1995df068ca02771c7486d1d666ed
fig|2005473.98.peg.166	NODE_1_length_261818_cov_47.1259_183353+162	CDS	hypothetical protein		8f7463145992646cf44f49c155a47f7c
fig|2005473.98.peg.167	NODE_1_length_261818_cov_47.1259_183548+597	CDS	hypothetical protein		4fe887c2bcd55ba9a4c28ef90e06ea4a
fig|2005473.98.peg.168	NODE_1_length_261818_cov_47.1259_184223+963	CDS	hypothetical protein		f5676e0cbdbd65c75c189793ba089191
fig|2005473.98.peg.169	NODE_1_length_261818_cov_47.1259_186706-1539	CDS	Arylsulfatase (EC 3.1.6.1)		951d01cfa7e5e97d9906b4601cb3d4ee
fig|2005473.98.peg.170	NODE_1_length_261818_cov_47.1259_186983+576	CDS	hypothetical protein		c4b66646f76703961340ad00747478ef
