Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|2005473.100.peg.260	-	GH57(6-321)	-	-	N	1
fig|2005473.100.peg.263	-	GH78(85-578)	-	-	Y(1-29)	1
fig|2005473.100.peg.264	-	GH3(95-313)	-	-	Y(1-20)	1
fig|2005473.100.peg.265	-	GH37(38-436)	-	-	Y(1-35)	1
fig|2005473.100.peg.266	-	CBM67(160-349)+GH78(378-873)	-	-	Y(1-23)	1
fig|2005473.100.peg.2708	-	GH13_46(167-485)	-	-	Y(1-56)	1
fig|2005473.100.peg.279	-	GT4(217-368)	-	-	N	1
fig|2005473.100.peg.280	-	GT2(21-194)	-	-	N	1
fig|2005473.100.peg.281	-	GT2(20-145)	-	-	N	1
fig|2005473.100.peg.284	-	GT2(11-127)	-	-	N	1
fig|2005473.100.peg.285	-	GT2(9-116)	-	-	N	1
fig|2005473.100.peg.299	-	GT27(12-242)	-	-	N	1
fig|2005473.100.peg.303	-	GH23(124-254)	-	-	Y(1-22)	1
fig|2005473.100.peg.305	-	CE20(146-262)+CE20(456-579)	-	-	N	1
fig|2005473.100.peg.352	-	GT2(22-176)	-	-	N	1
fig|2005473.100.peg.367	-	GH147(28-840)	-	-	Y(1-28)	1
fig|2005473.100.peg.368	-	GH53(60-351)	-	-	Y(1-28)	1
fig|2005473.100.peg.369	-	GH2(25-757)	-	-	Y(1-26)	1
fig|2005473.100.peg.374	-	GH2(35-594)	-	-	Y(1-24)	1
fig|2005473.100.peg.377	-	GH125(71-471)	-	-	Y(1-24)	1
fig|2005473.100.peg.415	-	GT2(5-168)	-	-	N	1
fig|2005473.100.peg.49	-	GH32(59-355)	-	-	N	1
fig|2005473.100.peg.493	-	GH13_28(42-353)	-	-	Y(1-20)	1
fig|2005473.100.peg.516	-	GH23(304-460)	-	-	Y(1-24)	1
fig|2005473.100.peg.529	-	CE4(31-129)	-	-	N	1
fig|2005473.100.peg.530	-	GT2(5-162)	-	-	N	1
fig|2005473.100.peg.55	-	GH32(145-446)	-	-	Y(1-24)	1
fig|2005473.100.peg.578	-	GH3(113-341)	-	-	Y(1-21)	1
fig|2005473.100.peg.582	-	GH16_3(46-277)	-	-	Y(1-27)	1
fig|2005473.100.peg.59	-	GH31_1(178-608)	-	-	Y(1-23)	1
fig|2005473.100.peg.616	-	GT117(16-235)	-	-	N	1
fig|2005473.100.peg.617	-	CE4(22-133)	-	-	N	1
fig|2005473.100.peg.663	-	GH29(21-355)	-	-	Y(1-26)	1
fig|2005473.100.peg.702	-	GT4(169-319)	-	-	N	1
fig|2005473.100.peg.703	-	GT2(12-168)	-	-	N	1
fig|2005473.100.peg.72	-	GH163(194-448)	-	-	Y(1-32)	1
fig|2005473.100.peg.731	-	GH97(14-663)	-	-	Y(1-22)	1
fig|2005473.100.peg.732	-	GH97(12-697)	-	-	Y(1-18)	1
fig|2005473.100.peg.733	-	GH66(50-602)	-	-	Y(1-28)	1
fig|2005473.100.peg.75	-	GH36(33-713)	-	-	Y(1-27)	1
fig|2005473.100.peg.767	-	GT122(33-346)	-	-	N	1
fig|2005473.100.peg.768	-	GT4(200-345)	-	-	N	1
fig|2005473.100.peg.769	-	GT2(3-124)	-	-	N	1
fig|2005473.100.peg.770	-	GT2(14-149)	-	-	N	1
fig|2005473.100.peg.841	-	GH2(63-967)	-	-	Y(1-28)	1
fig|2005473.100.peg.843	-	GH109(54-458)	-	-	Y(1-25)	1
fig|2005473.100.peg.857	-	GH2(26-760)	-	-	Y(1-23)	1
fig|2005473.100.peg.858	-	GH95(88-829)	-	-	N	1
fig|2005473.100.peg.868	-	GH27(397-635)	-	-	N	1
fig|2005473.100.peg.883	-	GH25(48-219)	-	-	N	1
fig|2005473.100.peg.922	-	GH43_18(79-319)	-	-	Y(1-24)	1
fig|2005473.100.peg.926	-	GH3(115-332)	-	-	N	1
fig|2005473.100.peg.93	-	CE1(438-662)	-	-	N	1
