HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE1.hmm	227	fig|2005473.105.peg.124	375	3.5e-54	4	221	143	367	0.955947136564
GH3.hmm	216	fig|2005473.105.peg.125	853	4.5e-68	3	215	57	301	0.981481481481
GH10.hmm	303	fig|2005473.105.peg.1257	717	5.8e-114	1	301	32	362	0.990099009901
CE1.hmm	227	fig|2005473.105.peg.1257	717	1.3e-51	1	221	501	712	0.969162995595
GH97.hmm	631	fig|2005473.105.peg.1258	700	9.4e-244	4	630	10	697	0.992076069731
GH10.hmm	303	fig|2005473.105.peg.126	766	9.2e-49	96	302	505	761	0.679867986799
GH2.hmm	752	fig|2005473.105.peg.1266	1025	1.5e-215	19	748	50	895	0.969414893617
GH115.hmm	697	fig|2005473.105.peg.1270	836	6.7e-226	11	697	47	817	0.984218077475
GT119.hmm	360	fig|2005473.105.peg.1294	438	1.7e-53	1	358	34	408	0.991666666667
GT28.hmm	157	fig|2005473.105.peg.1295	370	7.9e-47	2	156	196	353	0.980891719745
GT4.hmm	160	fig|2005473.105.peg.1313	416	1.6e-16	10	157	241	388	0.91875
GT9.hmm	225	fig|2005473.105.peg.1317	347	3.5e-28	2	218	66	318	0.96
GH43_12.hmm	281	fig|2005473.105.peg.132	573	4.1e-113	2	281	64	359	0.992882562278
CBM91.hmm	200	fig|2005473.105.peg.132	573	4.4e-51	5	181	391	572	0.88
GH43_10.hmm	271	fig|2005473.105.peg.133	542	6.9e-101	2	271	32	296	0.992619926199
CBM91.hmm	200	fig|2005473.105.peg.133	542	4.7e-34	4	199	323	529	0.975
GH154.hmm	348	fig|2005473.105.peg.1332	675	4.4e-93	1	347	52	403	0.994252873563
GH43_29.hmm	278	fig|2005473.105.peg.134	459	3e-104	1	275	23	313	0.985611510791
CBM6.hmm	138	fig|2005473.105.peg.134	459	1.5e-20	19	136	340	457	0.847826086957
GH133.hmm	372	fig|2005473.105.peg.1340	781	2.2e-63	8	371	268	620	0.975806451613
GH43_35.hmm	305	fig|2005473.105.peg.1346	543	7.1e-112	1	302	31	348	0.986885245902
GH108.hmm	86	fig|2005473.105.peg.1373	192	1.7e-20	3	86	9	99	0.96511627907
GH115.hmm	697	fig|2005473.105.peg.139	849	1.9e-275	3	697	36	825	0.995695839311
GH13_19.hmm	365	fig|2005473.105.peg.1455	566	3.7e-115	1	365	71	443	0.997260273973
CE1.hmm	227	fig|2005473.105.peg.1496	267	2.5e-54	1	216	29	252	0.947136563877
GT2.hmm	170	fig|2005473.105.peg.1516	257	1.5e-23	1	166	6	163	0.970588235294
GT4.hmm	160	fig|2005473.105.peg.1527	421	8.4e-18	7	154	233	387	0.91875
GT2.hmm	170	fig|2005473.105.peg.1528	337	2.6e-21	1	121	8	129	0.705882352941
GT2.hmm	170	fig|2005473.105.peg.1529	326	1.4e-29	1	132	8	140	0.770588235294
GH105.hmm	332	fig|2005473.105.peg.1568	772	2.4e-80	7	332	48	373	0.978915662651
GH154.hmm	348	fig|2005473.105.peg.1568	772	9e-106	1	348	382	744	0.997126436782
GH28.hmm	325	fig|2005473.105.peg.1579	463	2.8e-44	62	309	186	446	0.76
GH43_10.hmm	271	fig|2005473.105.peg.1580	550	2.4e-108	2	271	38	307	0.992619926199
CBM91.hmm	200	fig|2005473.105.peg.1580	550	1.3e-16	4	185	341	536	0.905
GH88.hmm	329	fig|2005473.105.peg.1581	333	9.5e-115	19	328	11	317	0.939209726444
GT2.hmm	170	fig|2005473.105.peg.1595	331	5.6e-22	2	125	7	127	0.723529411765
GH133.hmm	372	fig|2005473.105.peg.1641	647	1.8e-88	7	372	286	637	0.981182795699
GT4.hmm	160	fig|2005473.105.peg.1642	420	6.3e-35	6	157	240	388	0.94375
GH57.hmm	383	fig|2005473.105.peg.1643	483	2.3e-63	2	310	6	323	0.804177545692
GH127.hmm	524	fig|2005473.105.peg.1665	819	6.4e-211	1	524	40	572	0.998091603053
GH97.hmm	631	fig|2005473.105.peg.1666	896	1.4e-189	5	630	4	646	0.990491283677
GH43_34.hmm	280	fig|2005473.105.peg.1667	801	3e-82	1	280	31	305	0.996428571429
CBM32.hmm	124	fig|2005473.105.peg.1667	801	1.1e-22	6	122	334	452	0.935483870968
GH127.hmm	524	fig|2005473.105.peg.1668	802	2.4e-209	1	524	39	570	0.998091603053
GH13_14.hmm	289	fig|2005473.105.peg.1682	673	2.8e-121	1	289	204	528	0.996539792388
GT51.hmm	177	fig|2005473.105.peg.184	807	3e-61	3	177	85	266	0.983050847458
GH146.hmm	503	fig|2005473.105.peg.1886	804	1.4e-177	2	502	40	550	0.994035785288
CE1.hmm	227	fig|2005473.105.peg.1904	367	2.3e-46	1	222	140	363	0.973568281938
GH2.hmm	752	fig|2005473.105.peg.1906	796	4.2e-117	31	466	29	567	0.578457446809
CBM20.hmm	90	fig|2005473.105.peg.1932	892	1.2e-16	2	80	2	80	0.866666666667
GH77.hmm	494	fig|2005473.105.peg.1932	892	7.9e-148	1	485	244	883	0.97975708502
GH2.hmm	752	fig|2005473.105.peg.2018	796	8.8e-121	23	487	19	583	0.617021276596
GH13_8.hmm	320	fig|2005473.105.peg.2023	671	5.6e-162	2	320	192	512	0.99375
GT19.hmm	354	fig|2005473.105.peg.2035	384	1.6e-107	2	352	4	357	0.988700564972
GT2.hmm	170	fig|2005473.105.peg.2045	409	6.4e-18	1	165	58	227	0.964705882353
GT92.hmm	279	fig|2005473.105.peg.2049	314	1.5e-18	4	123	42	148	0.426523297491
GT4.hmm	160	fig|2005473.105.peg.2050	415	5.8e-23	21	154	246	380	0.83125
GT122.hmm	327	fig|2005473.105.peg.2051	388	4.9e-23	4	316	30	341	0.954128440367
GH43_29.hmm	278	fig|2005473.105.peg.2060	455	1.4e-118	1	277	21	308	0.992805755396
CBM6.hmm	138	fig|2005473.105.peg.2060	455	6.5e-34	18	137	332	455	0.86231884058
GH29.hmm	346	fig|2005473.105.peg.2064	442	1e-102	33	346	32	358	0.904624277457
GH29.hmm	346	fig|2005473.105.peg.2066	636	6e-83	37	329	54	360	0.843930635838
GH29.hmm	346	fig|2005473.105.peg.2067	555	2.6e-103	10	345	29	439	0.968208092486
GH25.hmm	177	fig|2005473.105.peg.2069	244	1.2e-43	1	171	46	213	0.960451977401
GH3.hmm	216	fig|2005473.105.peg.2084	770	1.6e-54	4	215	96	308	0.976851851852
GH43_34.hmm	280	fig|2005473.105.peg.2090	333	5.4e-100	1	280	27	325	0.996428571429
GH30_2.hmm	411	fig|2005473.105.peg.2091	502	1.2e-168	4	409	54	500	0.985401459854
GT2.hmm	170	fig|2005473.105.peg.2104	324	2.8e-35	1	168	4	167	0.982352941176
GH43_19.hmm	229	fig|2005473.105.peg.2135	335	1.5e-78	2	226	80	306	0.978165938865
GH146.hmm	503	fig|2005473.105.peg.2146	790	1.6e-202	1	502	35	535	0.996023856859
GH51_1.hmm	472	fig|2005473.105.peg.2151	515	7.2e-169	2	471	29	513	0.993644067797
GH43_29.hmm	278	fig|2005473.105.peg.2152	326	1.3e-114	1	278	34	312	0.996402877698
GH51_2.hmm	435	fig|2005473.105.peg.2153	661	6e-181	2	434	198	658	0.993103448276
GH43_4.hmm	321	fig|2005473.105.peg.2154	495	6.5e-85	2	321	54	365	0.993769470405
GH43_4.hmm	321	fig|2005473.105.peg.2161	636	5.7e-87	2	321	167	527	0.993769470405
GH51_2.hmm	435	fig|2005473.105.peg.2166	669	6.6e-151	2	434	213	667	0.993103448276
GH51_2.hmm	435	fig|2005473.105.peg.2186	823	1.4e-171	3	435	372	820	0.993103448276
GH43_24.hmm	246	fig|2005473.105.peg.2187	628	4.1e-97	1	246	39	329	0.99593495935
GH16_3.hmm	230	fig|2005473.105.peg.2187	628	3.2e-64	1	230	370	622	0.995652173913
CE1.hmm	227	fig|2005473.105.peg.2210	383	1.5e-57	1	221	148	379	0.969162995595
GH43_7.hmm	271	fig|2005473.105.peg.2212	485	1.1e-154	1	271	32	302	0.9963099631
CE11.hmm	271	fig|2005473.105.peg.2263	460	2.2e-72	1	224	3	227	0.822878228782
GH43_24.hmm	246	fig|2005473.105.peg.2277	1105	1e-103	1	246	52	308	0.99593495935
GH35.hmm	307	fig|2005473.105.peg.2277	1105	3.2e-119	1	305	354	665	0.990228013029
GH97.hmm	631	fig|2005473.105.peg.229	656	2.5e-176	5	628	14	653	0.987321711569
GH23.hmm	135	fig|2005473.105.peg.2295	462	1.2e-22	13	126	300	458	0.837037037037
CE1.hmm	227	fig|2005473.105.peg.2298	368	3.2e-50	1	221	154	364	0.969162995595
GT122.hmm	327	fig|2005473.105.peg.2407	386	2.1e-24	2	323	46	368	0.981651376147
GT4.hmm	160	fig|2005473.105.peg.2408	376	1.3e-36	9	159	198	347	0.9375
GT4.hmm	160	fig|2005473.105.peg.2409	365	1.8e-31	12	149	183	320	0.85625
GT4.hmm	160	fig|2005473.105.peg.2410	380	3.5e-31	10	158	192	343	0.925
CE6.hmm	99	fig|2005473.105.peg.2451	1019	3.9e-31	1	98	95	205	0.979797979798
GH51_2.hmm	435	fig|2005473.105.peg.2451	1019	7e-139	3	402	518	943	0.91724137931
PL42.hmm	296	fig|2005473.105.peg.2452	430	1.3e-125	1	296	37	329	0.996621621622
GH43_19.hmm	229	fig|2005473.105.peg.255	352	9.4e-81	2	227	76	318	0.982532751092
GT30.hmm	177	fig|2005473.105.peg.2556	410	8.6e-48	5	176	38	207	0.966101694915
GH23.hmm	135	fig|2005473.105.peg.2568	572	7.1e-25	3	120	122	256	0.866666666667
GT83.hmm	540	fig|2005473.105.peg.2597	571	7.5e-79	6	484	9	519	0.885185185185
GT5.hmm	472	fig|2005473.105.peg.2668	269	8.9e-40	1	223	5	240	0.470338983051
GH3.hmm	216	fig|2005473.105.peg.267	977	1.4e-62	3	215	169	419	0.981481481481
GH43_35.hmm	305	fig|2005473.105.peg.2711	690	8.3e-103	1	304	40	381	0.993442622951
GT4.hmm	160	fig|2005473.105.peg.275	360	6.6e-26	7	145	190	324	0.8625
GT4.hmm	160	fig|2005473.105.peg.276	398	1.9e-24	8	146	232	362	0.8625
GH171.hmm	355	fig|2005473.105.peg.287	397	3.9e-112	1	355	50	394	0.997183098592
GH31_4.hmm	435	fig|2005473.105.peg.290	856	1.4e-160	4	435	327	755	0.990804597701
GH97.hmm	631	fig|2005473.105.peg.291	609	5e-162	5	630	12	608	0.990491283677
GH31_4.hmm	435	fig|2005473.105.peg.300	954	4.1e-186	1	435	376	843	0.997701149425
GH3.hmm	216	fig|2005473.105.peg.301	735	2.1e-66	2	215	61	282	0.986111111111
GT122.hmm	327	fig|2005473.105.peg.307	367	7.4e-26	2	318	31	335	0.966360856269
GT2.hmm	170	fig|2005473.105.peg.308	314	3.5e-31	1	141	8	153	0.823529411765
GT4.hmm	160	fig|2005473.105.peg.313	354	4.9e-33	8	151	182	322	0.89375
GT4.hmm	160	fig|2005473.105.peg.314	366	3.1e-31	8	156	194	335	0.925
GT4.hmm	160	fig|2005473.105.peg.315	358	1.7e-28	11	158	188	331	0.91875
GT2.hmm	170	fig|2005473.105.peg.316	253	9.8e-34	1	128	9	136	0.747058823529
GH3.hmm	216	fig|2005473.105.peg.332	766	4.4e-72	3	216	110	332	0.986111111111
GH115.hmm	697	fig|2005473.105.peg.333	853	3.8e-215	12	697	37	835	0.982783357245
GH31_4.hmm	435	fig|2005473.105.peg.334	821	9.3e-174	1	435	219	716	0.997701149425
CE15.hmm	269	fig|2005473.105.peg.401	404	1.2e-78	1	268	52	375	0.992565055762
GH30_2.hmm	411	fig|2005473.105.peg.412	496	7.6e-160	4	410	51	494	0.987834549878
GT2.hmm	170	fig|2005473.105.peg.459	253	1.8e-31	2	168	12	178	0.976470588235
GH31_4.hmm	435	fig|2005473.105.peg.465	822	1.3e-166	1	435	216	710	0.997701149425
GH3.hmm	216	fig|2005473.105.peg.480	990	2.3e-60	4	215	105	327	0.976851851852
GH95.hmm	722	fig|2005473.105.peg.6	807	4.4e-267	5	717	24	791	0.986149584488
GH13_28.hmm	287	fig|2005473.105.peg.638	476	6.3e-109	1	286	43	353	0.993031358885
CE7.hmm	313	fig|2005473.105.peg.65	438	2e-74	12	311	134	429	0.955271565495
GH23.hmm	135	fig|2005473.105.peg.667	316	1.7e-22	10	119	95	217	0.807407407407
GT2.hmm	170	fig|2005473.105.peg.68	438	1.3e-21	1	129	194	325	0.752941176471
GH43_5.hmm	287	fig|2005473.105.peg.699	353	7.9e-117	1	286	40	349	0.993031358885
GT119.hmm	360	fig|2005473.105.peg.721	462	1.4e-26	9	193	3	182	0.511111111111
GT119.hmm	360	fig|2005473.105.peg.721	462	2.2e-48	140	358	243	454	0.605555555556
CBM98.hmm	105	fig|2005473.105.peg.738	927	4.7e-28	6	104	33	130	0.933333333333
GH13_47.hmm	312	fig|2005473.105.peg.738	927	1.5e-107	3	311	411	722	0.987179487179
GH2.hmm	752	fig|2005473.105.peg.765	811	3.4e-118	24	532	23	678	0.675531914894
GT2.hmm	170	fig|2005473.105.peg.796	332	1.5e-28	1	168	5	169	0.982352941176
GT3.hmm	637	fig|2005473.105.peg.829	550	1.5e-113	1	353	13	353	0.552590266876
GT35.hmm	674	fig|2005473.105.peg.830	852	1.8e-128	20	663	124	755	0.954005934718
GH35.hmm	307	fig|2005473.105.peg.846	565	4.8e-31	1	168	34	210	0.543973941368
CE20.hmm	249	fig|2005473.105.peg.847	571	1.3e-38	3	136	110	260	0.534136546185
CE20.hmm	249	fig|2005473.105.peg.847	571	3.7e-44	123	248	438	563	0.502008032129
GH10.hmm	303	fig|2005473.105.peg.849	386	4.7e-101	2	301	33	370	0.986798679868
GH43_1.hmm	307	fig|2005473.105.peg.850	327	3.7e-149	2	307	7	316	0.99348534202
GH67.hmm	669	fig|2005473.105.peg.851	673	9.9e-261	76	667	69	639	0.883408071749
GT2.hmm	170	fig|2005473.105.peg.864	311	4.6e-20	4	129	11	142	0.735294117647
GT131.hmm	418	fig|2005473.105.peg.865	403	1.8e-38	4	417	4	381	0.988038277512
GH43_10.hmm	271	fig|2005473.105.peg.903	697	2e-76	1	225	40	255	0.826568265683
CBM91.hmm	200	fig|2005473.105.peg.903	697	4.6e-22	4	196	366	552	0.96
GT2.hmm	170	fig|2005473.105.peg.938	311	6.9e-32	1	131	8	138	0.764705882353
GT2.hmm	170	fig|2005473.105.peg.953	316	6e-24	2	165	8	173	0.958823529412
CE1.hmm	227	fig|2005473.105.peg.955	693	9.8e-19	5	210	435	669	0.903083700441
GH13_38.hmm	371	fig|2005473.105.peg.964	572	1.1e-166	1	370	24	387	0.99460916442
GH43_17.hmm	267	fig|2005473.105.peg.966	331	6.7e-101	2	262	38	302	0.973782771536
