HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_29.hmm	278	fig|2518495.5.peg.1470	460	7.9e-121	1	277	26	313	0.992805755396
CBM6.hmm	138	fig|2518495.5.peg.1470	460	3.4e-35	15	137	334	460	0.884057971014
CE1.hmm	227	fig|2518495.5.peg.1471	390	8.4e-56	1	221	150	377	0.969162995595
GH43_29.hmm	278	fig|2518495.5.peg.1472	441	4.8e-114	2	278	23	296	0.992805755396
CBM6.hmm	138	fig|2518495.5.peg.1472	441	5e-29	18	136	320	440	0.855072463768
GH31_4.hmm	435	fig|2518495.5.peg.1473	821	1.7e-170	1	434	222	717	0.995402298851
GH10.hmm	303	fig|2518495.5.peg.1474	709	1.2e-48	96	302	444	701	0.679867986799
GH43_12.hmm	281	fig|2518495.5.peg.1480	565	3.3e-111	2	281	56	351	0.992882562278
CBM91.hmm	200	fig|2518495.5.peg.1480	565	3.2e-52	3	180	381	563	0.885
GH43_10.hmm	271	fig|2518495.5.peg.1481	531	1.4e-103	2	271	32	298	0.992619926199
CBM91.hmm	200	fig|2518495.5.peg.1481	531	3.5e-27	5	198	326	529	0.965
GT2.hmm	170	fig|2518495.5.peg.1536	254	2.4e-30	2	168	12	178	0.976470588235
GT2.hmm	170	fig|2518495.5.peg.1584	316	1.4e-36	1	168	4	167	0.982352941176
GH43_12.hmm	281	fig|2518495.5.peg.1601	534	1.1e-110	2	281	37	332	0.992882562278
CBM91.hmm	200	fig|2518495.5.peg.1601	534	5e-35	18	180	364	532	0.81
GH24.hmm	137	fig|2518495.5.peg.1632	174	1.5e-16	5	137	42	167	0.963503649635
GH29.hmm	346	fig|2518495.5.peg.1654	442	2.9e-103	17	346	18	356	0.950867052023
GH127.hmm	524	fig|2518495.5.peg.1656	695	7.5e-188	1	524	44	604	0.998091603053
GH141.hmm	527	fig|2518495.5.peg.1657	602	2.7e-213	2	527	16	563	0.996204933586
GH78.hmm	504	fig|2518495.5.peg.1658	734	8.4e-116	3	489	192	683	0.964285714286
GH138.hmm	907	fig|2518495.5.peg.1659	897	0	7	907	9	897	0.992282249173
GH137.hmm	340	fig|2518495.5.peg.1660	1391	3.3e-150	2	340	21	369	0.994117647059
GH2.hmm	752	fig|2518495.5.peg.1660	1391	5.6e-80	26	394	377	809	0.489361702128
CBM57.hmm	147	fig|2518495.5.peg.1660	1391	3.7e-44	1	147	1059	1221	0.993197278912
CBM97.hmm	127	fig|2518495.5.peg.1660	1391	2.1e-39	2	127	1269	1391	0.984251968504
GH2.hmm	752	fig|2518495.5.peg.1661	1080	6.8e-228	25	750	51	963	0.964095744681
GH2.hmm	752	fig|2518495.5.peg.1662	946	5.6e-132	35	740	39	822	0.9375
GH106.hmm	824	fig|2518495.5.peg.1663	1066	3.2e-118	94	501	340	790	0.493932038835
CE20.hmm	249	fig|2518495.5.peg.1664	489	4.3e-94	3	248	108	370	0.983935742972
GH139.hmm	777	fig|2518495.5.peg.1665	760	0	29	773	21	756	0.957528957529
GH2.hmm	752	fig|2518495.5.peg.1666	876	1.8e-91	24	484	41	600	0.61170212766
PL1_2.hmm	183	fig|2518495.5.peg.1667	540	1.1e-61	1	183	132	323	0.994535519126
GH95.hmm	722	fig|2518495.5.peg.1670	827	5.8e-296	3	713	35	764	0.983379501385
GH140.hmm	412	fig|2518495.5.peg.1671	481	2.7e-165	1	412	34	460	0.997572815534
CBM67.hmm	176	fig|2518495.5.peg.1672	1301	1.9e-36	5	168	150	328	0.926136363636
GH78.hmm	504	fig|2518495.5.peg.1672	1301	2.4e-155	7	502	359	886	0.982142857143
GH33.hmm	342	fig|2518495.5.peg.1672	1301	1.5e-36	15	325	946	1287	0.906432748538
GH43_18.hmm	226	fig|2518495.5.peg.1673	319	1.4e-86	2	226	75	301	0.991150442478
GH143.hmm	556	fig|2518495.5.peg.1674	1107	4.2e-271	6	556	20	570	0.989208633094
GH142.hmm	479	fig|2518495.5.peg.1674	1107	1.6e-223	1	478	633	1099	0.995824634656
CBM67.hmm	176	fig|2518495.5.peg.1675	914	1.6e-37	13	171	167	336	0.897727272727
GH78.hmm	504	fig|2518495.5.peg.1675	914	1.5e-161	3	503	377	892	0.992063492063
CE19.hmm	332	fig|2518495.5.peg.1676	446	9e-131	2	326	118	443	0.975903614458
GH13_8.hmm	320	fig|2518495.5.peg.1678	683	1.8e-162	3	320	195	514	0.990625
GH28.hmm	325	fig|2518495.5.peg.1680	438	2.9e-54	8	301	78	413	0.901538461538
GH146.hmm	503	fig|2518495.5.peg.1722	790	1.6e-201	1	503	32	534	0.998011928429
GH13_28.hmm	287	fig|2518495.5.peg.1726	477	1.7e-108	1	286	41	352	0.993031358885
GT2.hmm	170	fig|2518495.5.peg.1728	250	6.1e-25	1	164	6	161	0.958823529412
GT51.hmm	177	fig|2518495.5.peg.1779	823	1.1e-57	2	177	96	278	0.988700564972
GT4.hmm	160	fig|2518495.5.peg.1821	368	2.3e-34	9	160	187	340	0.94375
GH23.hmm	135	fig|2518495.5.peg.185	596	3.4e-24	14	115	133	251	0.748148148148
GH28.hmm	325	fig|2518495.5.peg.1913	478	8.6e-77	7	309	90	443	0.929230769231
CE20.hmm	249	fig|2518495.5.peg.1939	478	2.5e-80	3	248	104	365	0.983935742972
GH31.hmm	427	fig|2518495.5.peg.1947	798	1.6e-126	1	427	224	664	0.997658079625
CBM20.hmm	90	fig|2518495.5.peg.1958	892	8.3e-18	2	85	2	86	0.922222222222
GH77.hmm	494	fig|2518495.5.peg.1958	892	5.7e-152	1	487	244	885	0.983805668016
GH171.hmm	355	fig|2518495.5.peg.196	438	2.1e-129	1	355	70	437	0.997183098592
CE8.hmm	288	fig|2518495.5.peg.1961	1495	1.9e-36	15	268	1048	1330	0.878472222222
CE4.hmm	130	fig|2518495.5.peg.2025	205	3.1e-25	6	118	24	132	0.861538461538
GT117.hmm	245	fig|2518495.5.peg.2026	1162	1.5e-38	2	207	16	240	0.836734693878
GH73.hmm	128	fig|2518495.5.peg.2078	206	2.1e-17	5	124	106	204	0.9296875
GH36.hmm	688	fig|2518495.5.peg.2105	735	2.1e-218	2	687	25	710	0.995639534884
CE1.hmm	227	fig|2518495.5.peg.2115	721	2.1e-17	5	208	446	694	0.894273127753
CBM98.hmm	105	fig|2518495.5.peg.2128	850	8.1e-27	2	104	29	133	0.971428571429
GH13_47.hmm	312	fig|2518495.5.peg.2128	850	8e-98	3	311	327	636	0.987179487179
CE11.hmm	271	fig|2518495.5.peg.2176	460	9.5e-73	1	219	3	222	0.80442804428
GT2.hmm	170	fig|2518495.5.peg.2222	341	6.3e-20	2	130	13	140	0.752941176471
GH13_37.hmm	314	fig|2518495.5.peg.2260	481	2.5e-103	3	313	58	367	0.987261146497
GH133.hmm	372	fig|2518495.5.peg.2320	644	5.1e-81	6	372	285	633	0.983870967742
GT4.hmm	160	fig|2518495.5.peg.2321	419	3.1e-35	6	157	240	388	0.94375
GH57.hmm	383	fig|2518495.5.peg.2322	484	2.4e-61	2	312	6	325	0.809399477807
GH16_3.hmm	230	fig|2518495.5.peg.2323	278	1.9e-63	1	230	35	269	0.995652173913
GH28.hmm	325	fig|2518495.5.peg.2330	505	5.7e-82	7	314	115	486	0.944615384615
GH24.hmm	137	fig|2518495.5.peg.2468	162	2.2e-18	9	137	40	155	0.934306569343
GH43_12.hmm	281	fig|2518495.5.peg.253	539	1.1e-100	2	281	38	335	0.992882562278
CBM91.hmm	200	fig|2518495.5.peg.253	539	3.7e-33	5	181	367	537	0.88
GH31_3.hmm	429	fig|2518495.5.peg.2535	753	6.2e-159	1	427	283	713	0.993006993007
GH141.hmm	527	fig|2518495.5.peg.2536	612	1.1e-191	2	525	22	581	0.992409867173
GH24.hmm	137	fig|2518495.5.peg.2563	175	1.5e-16	5	137	43	168	0.963503649635
GH43_29.hmm	278	fig|2518495.5.peg.2611	457	1.9e-107	1	278	23	316	0.996402877698
CBM6.hmm	138	fig|2518495.5.peg.2611	457	1.9e-17	18	134	340	454	0.840579710145
GT116.hmm	234	fig|2518495.5.peg.2619	250	4.1e-44	5	225	1	209	0.940170940171
GT122.hmm	327	fig|2518495.5.peg.2620	338	2e-38	2	323	30	334	0.981651376147
GH13_14.hmm	289	fig|2518495.5.peg.2682	666	4.2e-120	1	289	198	522	0.996539792388
GT4.hmm	160	fig|2518495.5.peg.2715	377	3.5e-28	9	156	200	343	0.91875
GH3.hmm	216	fig|2518495.5.peg.2721	739	2.4e-63	4	215	66	285	0.976851851852
GH2.hmm	752	fig|2518495.5.peg.2722	842	2.2e-127	24	475	26	635	0.599734042553
GH32.hmm	293	fig|2518495.5.peg.2742	606	4e-87	1	288	138	439	0.9795221843
GH43_10.hmm	271	fig|2518495.5.peg.2749	577	6e-107	1	271	55	327	0.9963099631
CBM91.hmm	200	fig|2518495.5.peg.2749	577	8.3e-22	4	195	361	574	0.955
CE8.hmm	288	fig|2518495.5.peg.2750	321	1.7e-100	2	281	30	305	0.96875
GT2.hmm	170	fig|2518495.5.peg.2826	258	1.1e-25	1	129	4	130	0.752941176471
GT4.hmm	160	fig|2518495.5.peg.2828	356	3.8e-19	6	150	178	322	0.9
GH28.hmm	325	fig|2518495.5.peg.2841	755	1e-57	10	307	364	706	0.913846153846
PL1_2.hmm	183	fig|2518495.5.peg.2842	597	8.3e-70	1	183	75	275	0.994535519126
GH24.hmm	137	fig|2518495.5.peg.2921	163	7.1e-16	21	136	48	155	0.839416058394
GH73.hmm	128	fig|2518495.5.peg.2925	513	9.4e-34	2	128	12	144	0.984375
PL29.hmm	301	fig|2518495.5.peg.2963	1027	3.8e-16	19	275	78	327	0.85049833887
PL1_2.hmm	183	fig|2518495.5.peg.2983	578	6.1e-66	1	183	134	327	0.994535519126
GT2.hmm	170	fig|2518495.5.peg.3047	264	1.6e-26	7	147	5	143	0.823529411765
GT14.hmm	250	fig|2518495.5.peg.3048	319	7.2e-42	3	242	5	274	0.956
GT5.hmm	472	fig|2518495.5.peg.3051	362	1.9e-19	294	471	179	348	0.375
GH5_4.hmm	276	fig|2518495.5.peg.3216	414	8.3e-63	2	161	250	411	0.576086956522
GH5_4.hmm	276	fig|2518495.5.peg.3286	184	1e-28	160	275	9	154	0.416666666667
GT2.hmm	170	fig|2518495.5.peg.340	339	1.7e-26	1	141	25	167	0.823529411765
GH73.hmm	128	fig|2518495.5.peg.350	236	1.1e-17	2	123	50	174	0.9453125
GT19.hmm	354	fig|2518495.5.peg.352	395	1e-101	2	352	4	374	0.988700564972
GT2.hmm	170	fig|2518495.5.peg.364	346	8.7e-31	1	169	20	184	0.988235294118
CE8.hmm	288	fig|2518495.5.peg.40	320	5.6e-103	2	274	27	299	0.944444444444
GH13_38.hmm	371	fig|2518495.5.peg.427	570	4.2e-163	1	370	33	396	0.99460916442
GT2.hmm	170	fig|2518495.5.peg.45	260	1.3e-20	2	110	6	103	0.635294117647
GH95.hmm	722	fig|2518495.5.peg.455	802	7.3e-253	3	718	21	788	0.990304709141
GT2.hmm	170	fig|2518495.5.peg.504	348	1.4e-33	1	168	8	186	0.982352941176
GT2.hmm	170	fig|2518495.5.peg.533	265	5.3e-21	2	122	5	126	0.705882352941
GT9.hmm	225	fig|2518495.5.peg.536	344	3.9e-37	2	221	73	313	0.973333333333
GT90.hmm	250	fig|2518495.5.peg.537	331	2.3e-16	87	226	168	302	0.556
GT30.hmm	177	fig|2518495.5.peg.540	425	1.4e-40	5	175	50	215	0.960451977401
GH51_1.hmm	472	fig|2518495.5.peg.554	519	1.5e-170	11	471	41	516	0.974576271186
GH2.hmm	752	fig|2518495.5.peg.555	1045	1.6e-222	26	751	62	921	0.964095744681
CE20.hmm	249	fig|2518495.5.peg.585	552	3.8e-35	3	130	98	226	0.510040160643
CE20.hmm	249	fig|2518495.5.peg.585	552	1.2e-42	123	248	425	550	0.502008032129
GH10.hmm	303	fig|2518495.5.peg.587	371	4.5e-102	2	298	28	362	0.976897689769
GH43_1.hmm	307	fig|2518495.5.peg.588	331	2.7e-144	4	307	13	319	0.986970684039
GH28.hmm	325	fig|2518495.5.peg.59	498	7.8e-84	7	307	78	462	0.923076923077
GH67.hmm	669	fig|2518495.5.peg.590	672	3.5e-254	77	666	70	637	0.880418535127
GT28.hmm	157	fig|2518495.5.peg.595	376	1.2e-44	2	156	205	361	0.980891719745
GT119.hmm	360	fig|2518495.5.peg.596	443	2.8e-45	1	358	32	412	0.991666666667
CE2.hmm	209	fig|2518495.5.peg.615	359	1.4e-59	1	209	152	355	0.995215311005
GH78.hmm	504	fig|2518495.5.peg.635	575	3.1e-93	7	499	78	572	0.97619047619
CE20.hmm	249	fig|2518495.5.peg.639	473	1.3e-70	3	247	95	356	0.979919678715
GH106.hmm	824	fig|2518495.5.peg.643	1051	4.7e-226	87	823	325	1048	0.893203883495
GT26.hmm	171	fig|2518495.5.peg.685	251	3.1e-35	2	167	56	223	0.964912280702
GT4.hmm	160	fig|2518495.5.peg.687	349	2.4e-40	5	157	165	316	0.95
GH3.hmm	216	fig|2518495.5.peg.688	775	5.8e-64	5	215	116	343	0.972222222222
CE8.hmm	288	fig|2518495.5.peg.69	1293	3.8e-70	3	286	351	650	0.982638888889
PL1_2.hmm	183	fig|2518495.5.peg.69	1293	6.6e-60	1	183	798	1001	0.994535519126
GH25.hmm	177	fig|2518495.5.peg.717	243	1.1e-43	1	177	42	211	0.994350282486
GH28.hmm	325	fig|2518495.5.peg.718	443	3.6e-62	8	303	70	424	0.907692307692
GH28.hmm	325	fig|2518495.5.peg.719	466	4.1e-64	6	309	61	402	0.932307692308
GH105.hmm	332	fig|2518495.5.peg.720	376	1.4e-91	10	332	60	375	0.969879518072
GH106.hmm	824	fig|2518495.5.peg.721	938	1.1e-259	5	823	32	932	0.992718446602
CE12.hmm	210	fig|2518495.5.peg.725	282	1.3e-75	1	210	27	262	0.995238095238
PL1_2.hmm	183	fig|2518495.5.peg.777	968	1e-76	1	183	81	267	0.994535519126
PL1_2.hmm	183	fig|2518495.5.peg.778	786	5.7e-74	1	183	80	269	0.994535519126
GH28.hmm	325	fig|2518495.5.peg.869	473	7.9e-67	10	320	76	464	0.953846153846
CE7.hmm	313	fig|2518495.5.peg.872	433	3e-78	13	312	132	428	0.955271565495
PL1_2.hmm	183	fig|2518495.5.peg.932	904	9.4e-56	1	183	374	567	0.994535519126
GT5.hmm	472	fig|2518495.5.peg.955	274	1e-35	1	215	5	231	0.453389830508
GH2.hmm	752	fig|2518495.5.peg.966	807	5.5e-111	26	504	23	609	0.635638297872
