feature_id	location	type	function	aliases	protein_md5
fig|2518495.5.peg.40	NODE_1_length_202140_cov_46.3234_42295+963	CDS	rhamnogalacturonan acetylesterase		14cc3c0e8c25296dabe4d83d87c110de
fig|2518495.5.peg.41	NODE_1_length_202140_cov_46.3234_46222-2775	CDS	Leucyl-tRNA synthetase (EC 6.1.1.4)		5cfcb6e3f5d0f5366938cf1d0a670a52
fig|2518495.5.peg.42	NODE_1_length_202140_cov_46.3234_47208-966	CDS	Quinolinate synthetase (EC 2.5.1.72)		28cd844644d151a425a9ec0d8679f2d5
fig|2518495.5.peg.43	NODE_1_length_202140_cov_46.3234_47789+633	CDS	hypothetical protein		3a0a88ed30e58a5d952600adf8201213
fig|2518495.5.peg.44	NODE_1_length_202140_cov_46.3234_48764+114	CDS	hypothetical protein		db08beeb784725a1e9a0963bc8124614
fig|2518495.5.peg.45	NODE_1_length_202140_cov_46.3234_49250+783	CDS	hypothetical protein		81c7f01c72eba140f223e0c48179c8f8
fig|2518495.5.peg.46	NODE_1_length_202140_cov_46.3234_50732-654	CDS	Ribonuclease HII (EC 3.1.26.4)		8bc06ad3baed61114794ed88348b8f9b
fig|2518495.5.peg.47	NODE_1_length_202140_cov_46.3234_51519-765	CDS	hypothetical protein		e7c7b10a260f226b1b65181870fb1338
fig|2518495.5.peg.48	NODE_1_length_202140_cov_46.3234_51724+711	CDS	Uridylate kinase (EC 2.7.4.22)		4679b02c5ec1a03531d104d921ca13ef
fig|2518495.5.peg.49	NODE_1_length_202140_cov_46.3234_52489+558	CDS	Ribosome recycling factor		5d896b90658684cef0d39c7729bc3af2
fig|2518495.5.peg.50	NODE_1_length_202140_cov_46.3234_53770-603	CDS	hypothetical protein		ecdf09e2eb48841c6c66942a12dc64ec
fig|2518495.5.peg.51	NODE_1_length_202140_cov_46.3234_53962+780	CDS	Radical SAM protein BT_3168		c73386afebafd93bb63daa30d5413a62
fig|2518495.5.peg.52	NODE_1_length_202140_cov_46.3234_54790+915	CDS	Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)		66a8a79bcd0405124c327cdc52f24a27
fig|2518495.5.peg.53	NODE_1_length_202140_cov_46.3234_55977+429	CDS	Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly		597b0bc51062e820bdc83f835d5de37f
fig|2518495.5.peg.54	NODE_1_length_202140_cov_46.3234_56395+1881	CDS	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG		e1caf0447ff4ef99ab823a820693a015
fig|2518495.5.peg.55	NODE_1_length_202140_cov_46.3234_58419+519	CDS	Adenine phosphoribosyltransferase (EC 2.4.2.7)		b0bf654a3495b48449cbc648461d8656
fig|2518495.5.peg.56	NODE_1_length_202140_cov_46.3234_59153+1818	CDS	Excinuclease ABC subunit C		35c9a3e1d408c61850d57bc12d42dbe4
fig|2518495.5.peg.57	NODE_1_length_202140_cov_46.3234_61107+390	CDS	hypothetical protein		7a6a840c992c26071674f84dd460aa98
fig|2518495.5.peg.58	NODE_1_length_202140_cov_46.3234_61638+1164	CDS	hypothetical protein		4de306c59efa6673a407c88eaab9d6f3
fig|2518495.5.peg.59	NODE_1_length_202140_cov_46.3234_62910+1497	CDS	Polygalacturonase (EC 3.2.1.15)		005e89444469b95250cb36deaa8ec495
fig|2518495.5.rna.1	NODE_1_length_202140_cov_46.3234_64556-74	rna	tRNA-Pro-TGG		
fig|2518495.5.peg.60	NODE_1_length_202140_cov_46.3234_65619-981	CDS	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)		57c91639ac5c284d3b938eb9dc1d2b10
fig|2518495.5.peg.61	NODE_1_length_202140_cov_46.3234_66299-624	CDS	hypothetical protein		d7ef70c580bfe405dc3ae69ab53d3be8
fig|2518495.5.peg.62	NODE_1_length_202140_cov_46.3234_67692-1383	CDS	Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF		0791cd08e5f7bb1ac3df7f3f0a200b9d
fig|2518495.5.peg.63	NODE_1_length_202140_cov_46.3234_68464-747	CDS	Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE		52e4d44a2aac6fabc5abf04db754d5cf
fig|2518495.5.peg.64	NODE_1_length_202140_cov_46.3234_68640-153	CDS	hypothetical protein		81b658897568303a691ec6a9dfc5fd58
fig|2518495.5.peg.65	NODE_1_length_202140_cov_46.3234_68773+681	CDS	hypothetical protein		23c19bf0cf879d6be7215d3e62b008a9
fig|2518495.5.peg.66	NODE_1_length_202140_cov_46.3234_69794-90	CDS	hypothetical protein		a109aec7f70b19b756c5dcfae0637911
fig|2518495.5.peg.67	NODE_1_length_202140_cov_46.3234_70371-408	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		c6bf13b5acfeb6f4d1b246babad817f5
fig|2518495.5.peg.68	NODE_1_length_202140_cov_46.3234_71372-456	CDS	hypothetical protein		c6c0ca7e0bd20aa5bf3021fea668d382
fig|2518495.5.peg.69	NODE_1_length_202140_cov_46.3234_71532+3882	CDS	Pectate lyase (EC 4.2.2.2)		24659a9c934a9bd0bf3809913f9592d6
fig|2518495.5.peg.70	NODE_1_length_202140_cov_46.3234_76479-954	CDS	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)		5afc57a88547221f7dc7aae5eab19656
fig|2518495.5.peg.71	NODE_1_length_202140_cov_46.3234_77237-663	CDS	hypothetical protein		5859cd9ebcd2694afa53334e6202511e
fig|2518495.5.peg.72	NODE_1_length_202140_cov_46.3234_78737-1470	CDS	Signal peptidase I (EC 3.4.21.89)		ef92d9ee459d2ec07c6dbabfcce4cf71
fig|2518495.5.peg.73	NODE_1_length_202140_cov_46.3234_79620-792	CDS	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)		a75f142d81618af1e0699f3d9a3f7cc1
fig|2518495.5.peg.74	NODE_1_length_202140_cov_46.3234_79942+624	CDS	D-arabinose-5-phosphate isomerase (EC 5.3.1.13)		d928c2a75f675e463c5b8291fc2af995
fig|2518495.5.peg.75	NODE_1_length_202140_cov_46.3234_80562+864	CDS	hypothetical protein		7c731090dd79a906ba1134fd4a472861
fig|2518495.5.peg.76	NODE_1_length_202140_cov_46.3234_81466+1017	CDS	hypothetical protein		a08b5a5efe1b92652462465f04d5b396
fig|2518495.5.peg.77	NODE_1_length_202140_cov_46.3234_82543+480	CDS	6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)		20d0e83eec7cf2283d403f64ea2baea0
fig|2518495.5.peg.78	NODE_1_length_202140_cov_46.3234_83077+1281	CDS	hypothetical protein		f0c8f7ab554b7ccb38047845f2c9a823
fig|2518495.5.peg.79	NODE_1_length_202140_cov_46.3234_85662-1206	CDS	RecA protein		93e1513eeb84200903be9f75771304a2
fig|2518495.5.peg.80	NODE_1_length_202140_cov_46.3234_85872-114	CDS	hypothetical protein		fe6faf856fc274affdc9a4262a2a1c22
fig|2518495.5.peg.81	NODE_1_length_202140_cov_46.3234_87207-1221	CDS	Small-conductance mechanosensitive channel		faddfaafcf25653866d5daf4638c1603
fig|2518495.5.peg.82	NODE_1_length_202140_cov_46.3234_88676-1485	CDS	Cysteinyl-tRNA synthetase (EC 6.1.1.16)		34fea96c3c01631e79562ce968e62e0c
fig|2518495.5.peg.83	NODE_1_length_202140_cov_46.3234_89202-390	CDS	hypothetical protein		254f9fc0201c36450c1a4bdf8c41c8d5
fig|2518495.5.peg.84	NODE_1_length_202140_cov_46.3234_89936-738	CDS	Demethylmenaquinone methyltransferase (EC 2.1.1.163)		a1a865619ead86e8776a7e615614d78e
fig|2518495.5.peg.85	NODE_1_length_202140_cov_46.3234_90923-951	CDS	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)		08a5e7908eb85b1dcd80884f8fc7f0e5
fig|2518495.5.peg.86	NODE_1_length_202140_cov_46.3234_94721-3558	CDS	Pyruvate-flavodoxin oxidoreductase		fdc15c80602ab938ef1b1e1f5705d91c
fig|2518495.5.peg.87	NODE_1_length_202140_cov_46.3234_96002-1011	CDS	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)		1cc48efacefda0028f1166907bd23272
fig|2518495.5.peg.88	NODE_1_length_202140_cov_46.3234_97891-1830	CDS	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)		9a942bc4a1f1da8e4db007a4f2f694c8
fig|2518495.5.peg.89	NODE_1_length_202140_cov_46.3234_99820-1632	CDS	hypothetical protein		eaec296b07a53eb078731a1383631e85
fig|2518495.5.peg.90	NODE_1_length_202140_cov_46.3234_100132+1086	CDS	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)		ea20558391973c083c8b43d7528a8b1c
fig|2518495.5.peg.91	NODE_1_length_202140_cov_46.3234_101246+714	CDS	hypothetical protein		28167b94c3ff254d7debb203159b240b
fig|2518495.5.peg.92	NODE_1_length_202140_cov_46.3234_102032+867	CDS	hypothetical protein		dded0a04faa5b931bfc1685f2e4429a8
fig|2518495.5.peg.93	NODE_1_length_202140_cov_46.3234_102895+516	CDS	Phosphatidylglycerophosphatase A (EC 3.1.3.27)		6ebfc3d824cbb0c333d52d45eb1e93ff
fig|2518495.5.peg.94	NODE_1_length_202140_cov_46.3234_103445+579	CDS	hypothetical protein		2d855dfba7f68ea70d5f0c6435de3e73
fig|2518495.5.peg.95	NODE_1_length_202140_cov_46.3234_104069+717	CDS	Phosphatidylinositol phosphate synthase @ Archaetidylinositol phosphate synthase (EC 2.7.8.39)		15c63161b6ca15b78d76055421afebc7
fig|2518495.5.peg.96	NODE_1_length_202140_cov_46.3234_104807+951	CDS	putative aureobasidin A resistance protein		cb3ae09e0cc1e5c5eaef890069c286f3
fig|2518495.5.peg.97	NODE_1_length_202140_cov_46.3234_105757+945	CDS	hypothetical protein		54a803848ee067177f6651b4a4308dd3
fig|2518495.5.peg.98	NODE_1_length_202140_cov_46.3234_106688+672	CDS	hypothetical protein		1e04b04fd929c2374a6d1686ef523aae
fig|2518495.5.peg.99	NODE_1_length_202140_cov_46.3234_109782-2427	CDS	hypothetical protein		c625e8194d08c4bfe56aafce8deca944
fig|2518495.5.peg.100	NODE_1_length_202140_cov_46.3234_109922+552	CDS	hypothetical protein		27618ddff1ba399f6bc98ca38dcad8c5
fig|2518495.5.peg.101	NODE_1_length_202140_cov_46.3234_112152-1632	CDS	hypothetical protein		373a91bf1117a81ac994a471d049d7fe
fig|2518495.5.peg.102	NODE_1_length_202140_cov_46.3234_113036-738	CDS	Probable transcriptional regulatory protein YebC		4bee81b1535887f7908bf846a1e1ae91
fig|2518495.5.peg.103	NODE_1_length_202140_cov_46.3234_115577-2466	CDS	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)		6382018978332bd0260ddc4d414e10e4
fig|2518495.5.peg.104	NODE_1_length_202140_cov_46.3234_115918+1668	CDS	Uridine kinase, type 2 (EC 2.7.1.48)		6a8a51de6575ab8262210a22b33ef150
fig|2518495.5.peg.105	NODE_1_length_202140_cov_46.3234_118281-618	CDS	hypothetical protein		5065d980dda55fd4c46fe1088cea62e0
fig|2518495.5.peg.106	NODE_1_length_202140_cov_46.3234_120754-2472	CDS	hypothetical protein		490e073667cf7dcf129c069a12c88423
fig|2518495.5.peg.107	NODE_1_length_202140_cov_46.3234_123161-2169	CDS	Glucan 1,4-alpha-glucosidase (EC 3.2.1.3)		31ef79add4b465dba7494fff8b4cf084
fig|2518495.5.peg.108	NODE_1_length_202140_cov_46.3234_124509-1206	CDS	hypothetical protein		80c6793509157a379a822019c2ca88d8
fig|2518495.5.peg.109	NODE_1_length_202140_cov_46.3234_124554+423	CDS	Putative pre-16S rRNA nuclease YqgF		de2b276e3290cdd0e2b330db77af3dd1
fig|2518495.5.peg.110	NODE_1_length_202140_cov_46.3234_125033+567	CDS	Peptide deformylase (EC 3.5.1.88)		fc0f7813cec416be099862bff6092dde
fig|2518495.5.peg.111	NODE_1_length_202140_cov_46.3234_126781-1152	CDS	Protein AraJ precursor		77f9d0931235fb8d57819bf1a72407b0
fig|2518495.5.peg.112	NODE_1_length_202140_cov_46.3234_126947+1686	CDS	Energy-dependent translational throttle protein EttA		0f82afd8a5fa6c2bca8c4fcb1447dd86
fig|2518495.5.peg.113	NODE_1_length_202140_cov_46.3234_128882+558	CDS	hypothetical protein		94fec2c9b7397ff9fd86590e23d63806
fig|2518495.5.peg.114	NODE_1_length_202140_cov_46.3234_130595-798	CDS	Formate efflux transporter FocA		cb05784842d764d3fbc1550cb8fc2db0
fig|2518495.5.peg.115	NODE_1_length_202140_cov_46.3234_130826-207	CDS	hypothetical protein		241cb23624f03a07169772ac5cbce066
fig|2518495.5.peg.116	NODE_1_length_202140_cov_46.3234_131570-645	CDS	3'-5' exonuclease domain protein		b1a36038f3b3be9ec288af5a839fa05a
fig|2518495.5.peg.117	NODE_1_length_202140_cov_46.3234_132304-639	CDS	Dethiobiotin synthase BioD (EC 6.3.3.3)		156c29482c3c83829a4d08594092a3ba
fig|2518495.5.peg.118	NODE_1_length_202140_cov_46.3234_133752-1425	CDS	hypothetical protein		0582fbe6e83302333cd01a02d0e1a85a
fig|2518495.5.peg.119	NODE_1_length_202140_cov_46.3234_134897-1149	CDS	8-amino-7-oxononanoate synthase (EC 2.3.1.47)		cbbfe0c4db12421229ac76eb75aa7c89
fig|2518495.5.peg.120	NODE_1_length_202140_cov_46.3234_136207-1323	CDS	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)		ca89cbf7da7db260940ba6edd05d7e9e
fig|2518495.5.peg.121	NODE_1_length_202140_cov_46.3234_136360+648	CDS	hypothetical protein		50225bd6894e853b255ecb6e2e13dc87
fig|2518495.5.peg.122	NODE_1_length_202140_cov_46.3234_138407-1218	CDS	hypothetical protein		d7e2e3172eb6505a6812b6629d415412
fig|2518495.5.peg.123	NODE_1_length_202140_cov_46.3234_138504+660	CDS	hypothetical protein		04d0759782e6de1fcab940686300cc8a
fig|2518495.5.peg.124	NODE_1_length_202140_cov_46.3234_139430+369	CDS	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)		83a61baaf995e80172d82c8e5a16ce62
fig|2518495.5.peg.125	NODE_1_length_202140_cov_46.3234_139810+588	CDS	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)		87fc28715bd1d90604e9053435070407
fig|2518495.5.peg.126	NODE_1_length_202140_cov_46.3234_140474+1635	CDS	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)		771a2eb0590c892315bde25710794f3a
fig|2518495.5.peg.127	NODE_1_length_202140_cov_46.3234_142176+1077	CDS	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)		ef30b1389368bdfe9ded420501a887ec
fig|2518495.5.peg.128	NODE_1_length_202140_cov_46.3234_143333+1506	CDS	ATP synthase beta chain (EC 3.6.3.14)		6d5abc31a312c5cd0db22e5dfc566e36
fig|2518495.5.peg.129	NODE_1_length_202140_cov_46.3234_144898+237	CDS	hypothetical protein		dd309f189864c8b5ed9a16e75dbc8b7b
fig|2518495.5.peg.130	NODE_1_length_202140_cov_46.3234_145147+1173	CDS	ATP synthase F0 sector subunit a (EC 3.6.3.14)		8374cb4aff3ef6b938e7a0f235cbf801
fig|2518495.5.peg.131	NODE_1_length_202140_cov_46.3234_146360+249	CDS	ATP synthase F0 sector subunit c (EC 3.6.3.14)		6ab41e35e93c714650d6db1854b7b58b
fig|2518495.5.peg.132	NODE_1_length_202140_cov_46.3234_146632+498	CDS	hypothetical protein		3a51b69c65e273b47dcec0d7ff7e1410
fig|2518495.5.peg.133	NODE_1_length_202140_cov_46.3234_147264+546	CDS	hypothetical protein		e709dd0620d00c4e11c80eeca8e8253c
fig|2518495.5.peg.134	NODE_1_length_202140_cov_46.3234_147836+1572	CDS	ATP synthase alpha chain (EC 3.6.3.14)		88d137f3e4e08d785a7ca49d864ef8a3
fig|2518495.5.peg.135	NODE_1_length_202140_cov_46.3234_149489+888	CDS	ATP synthase gamma chain (EC 3.6.3.14)		389075d03eaf5df8697443992d53c0f5
fig|2518495.5.peg.136	NODE_1_length_202140_cov_46.3234_150457+738	CDS	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)		d34a926bf723bb7bb46f177f521c4c06
fig|2518495.5.peg.137	NODE_1_length_202140_cov_46.3234_151222+516	CDS	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)		eeeca1d0124394530e521bbdf0763192
fig|2518495.5.peg.138	NODE_1_length_202140_cov_46.3234_151753+312	CDS	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)		c12e65022dbebf660419636f459ccb1a
fig|2518495.5.peg.139	NODE_1_length_202140_cov_46.3234_152074+1947	CDS	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)		b48f74a1d2daf1e028812048c161ff8a
fig|2518495.5.peg.140	NODE_1_length_202140_cov_46.3234_154056+1506	CDS	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)		ac79137086194458b9faa00822105100
fig|2518495.5.peg.141	NODE_1_length_202140_cov_46.3234_155578+1443	CDS	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)		68af538032f8bfac5ccefb043a69e5e3
fig|2518495.5.peg.142	NODE_1_length_202140_cov_46.3234_157217+831	CDS	Glutamate racemase (EC 5.1.1.3)		c093d15c6545c90ec2cfd1ec4fd05bd4
fig|2518495.5.peg.143	NODE_1_length_202140_cov_46.3234_158080+2535	CDS	hypothetical protein		7ace2f4f9b4f4775b52e8a83dcef54a7
fig|2518495.5.peg.144	NODE_1_length_202140_cov_46.3234_160653+699	CDS	hypothetical protein		c8c3e9c2dce73c00c46b0142d2cba02c
fig|2518495.5.peg.145	NODE_1_length_202140_cov_46.3234_161391+339	CDS	hypothetical protein		2f0933d5234ab9685225fe0f96540826
fig|2518495.5.peg.146	NODE_1_length_202140_cov_46.3234_161695+978	CDS	hypothetical protein		4a9187726aae6bc3c10d403ef5068cd9
fig|2518495.5.peg.147	NODE_1_length_202140_cov_46.3234_162701+558	CDS	hypothetical protein		9a8b2167b87bb46d3abd262c02be6782
fig|2518495.5.peg.148	NODE_1_length_202140_cov_46.3234_163234+663	CDS	hypothetical protein		b6c7e32043265a83be85a7dfb63b1351
fig|2518495.5.peg.149	NODE_1_length_202140_cov_46.3234_164128+3039	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		c83ba8bd846f2d6b1d39186ad847fa4e
fig|2518495.5.peg.150	NODE_1_length_202140_cov_46.3234_167190+1794	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		c96be96b8a60a1c0a236996a5bcac8ea
fig|2518495.5.peg.151	NODE_1_length_202140_cov_46.3234_169282+1518	CDS	NAD(P)H-hydrate epimerase (EC 5.1.99.6) / ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)		416aa7c9b97b8458cf0b7a609151fd8d
fig|2518495.5.peg.152	NODE_1_length_202140_cov_46.3234_170866+1089	CDS	hypothetical protein		acfcf1db8f526ffc97ee998e26dc322c
fig|2518495.5.peg.153	NODE_1_length_202140_cov_46.3234_172176+2544	CDS	hypothetical protein		2fd3d027f7f918cfc3e51ffd0bc064a7
fig|2518495.5.peg.154	NODE_1_length_202140_cov_46.3234_174716+1878	CDS	hypothetical protein		00a790b85484af03fd471dab201a6299
fig|2518495.5.peg.155	NODE_1_length_202140_cov_46.3234_180017-3303	CDS	putative Tricorn-like protease		cc65729e0566a18b27e428da1aafcca5
fig|2518495.5.peg.156	NODE_1_length_202140_cov_46.3234_180948-918	CDS	hypothetical protein		e1f2e09a589762da39eada636d611260
fig|2518495.5.peg.157	NODE_1_length_202140_cov_46.3234_181285+702	CDS	hypothetical protein		0b1b60ef7ad141469350657aba6c9ebb
fig|2518495.5.peg.158	NODE_1_length_202140_cov_46.3234_183168-1017	CDS	hypothetical protein		b554d888e35e10af949e7bd764b3629b
fig|2518495.5.peg.159	NODE_1_length_202140_cov_46.3234_184078-552	CDS	Reverse rubrerythrin		02c0beb61b41a97b9d308f07f27bcc4c
fig|2518495.5.peg.160	NODE_1_length_202140_cov_46.3234_184568-435	CDS	ferric uptake regulator, Fur family		1274b40c797c9fad8be53be41d2974d5
fig|2518495.5.peg.161	NODE_1_length_202140_cov_46.3234_185754-804	CDS	UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)		e2b85f1a9170ab07e1255b45b80cfcb8
fig|2518495.5.peg.162	NODE_1_length_202140_cov_46.3234_186131-360	CDS	PaaD-like protein (DUF59) involved in Fe-S cluster assembly		e64862f469d2e554bdf09d363dd214fc
fig|2518495.5.peg.163	NODE_1_length_202140_cov_46.3234_188994-2814	CDS	DNA polymerase I (EC 2.7.7.7)		8f991af064063e872a35f1cdac5b0613
fig|2518495.5.peg.164	NODE_1_length_202140_cov_46.3234_189570-438	CDS	Thioredoxin		15caefd0542044dd165296f232735309
fig|2518495.5.peg.165	NODE_1_length_202140_cov_46.3234_189756-156	CDS	hypothetical protein		280357a53111d29bad04bcc08a95b7d3
fig|2518495.5.peg.166	NODE_1_length_202140_cov_46.3234_190721-936	CDS	Malate dehydrogenase (EC 1.1.1.37)		d787b26d0f8a9516916630270c167a69
fig|2518495.5.peg.167	NODE_1_length_202140_cov_46.3234_191159-168	CDS	hypothetical protein		c01d7f539fc406c00587c255a656a670
fig|2518495.5.peg.168	NODE_1_length_202140_cov_46.3234_192909-1647	CDS	hypothetical protein		04206db388da4278b0849c41bc64269c
