HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH32.hmm	293	fig|2005473.93.peg.1394	616	2.3e-87	1	290	144	446	0.986348122867
GH32.hmm	293	fig|2005473.93.peg.1399	483	8e-67	1	293	33	324	0.996587030717
GT4.hmm	160	fig|2005473.93.peg.142	367	7.4e-28	8	154	194	338	0.9125
CE11.hmm	271	fig|2005473.93.peg.1494	460	6e-71	1	220	3	223	0.808118081181
GH3.hmm	216	fig|2005473.93.peg.1513	779	7.9e-65	3	215	125	350	0.981481481481
GH92.hmm	491	fig|2005473.93.peg.1515	742	1.9e-154	2	453	272	727	0.918533604888
GH130_2.hmm	300	fig|2005473.93.peg.1516	318	2.6e-157	1	300	20	314	0.996666666667
GH20.hmm	337	fig|2005473.93.peg.1518	782	6.8e-119	8	337	149	504	0.976261127596
GH13_14.hmm	289	fig|2005473.93.peg.1539	318	2e-40	151	289	1	173	0.477508650519
GH123.hmm	538	fig|2005473.93.peg.1575	542	1.6e-170	6	537	23	537	0.986988847584
GT2.hmm	170	fig|2005473.93.peg.1614	255	1e-22	1	164	6	161	0.958823529412
GT35.hmm	674	fig|2005473.93.peg.1637	853	9.5e-128	20	612	124	691	0.878338278932
GT3.hmm	637	fig|2005473.93.peg.1638	551	1e-112	1	346	13	346	0.541601255887
GH2.hmm	752	fig|2005473.93.peg.168	822	4.1e-122	25	484	9	601	0.610372340426
GH3.hmm	216	fig|2005473.93.peg.1731	987	1.4e-68	4	212	232	451	0.962962962963
CE20.hmm	249	fig|2005473.93.peg.1740	479	1.2e-82	3	248	101	366	0.983935742972
GH89.hmm	663	fig|2005473.93.peg.1790	744	4.9e-218	2	642	60	700	0.965309200603
GH95.hmm	722	fig|2005473.93.peg.1791	862	2.9e-248	4	715	34	828	0.984764542936
GT51.hmm	177	fig|2005473.93.peg.1797	787	5.1e-60	3	177	64	245	0.983050847458
GH16_3.hmm	230	fig|2005473.93.peg.193	270	4e-49	1	230	41	267	0.995652173913
GH3.hmm	216	fig|2005473.93.peg.1952	992	1.4e-52	5	214	105	327	0.967592592593
GT119.hmm	360	fig|2005473.93.peg.1964	489	9.7e-28	1	190	22	206	0.525
GT119.hmm	360	fig|2005473.93.peg.1964	489	3e-50	137	359	267	482	0.616666666667
GT2.hmm	170	fig|2005473.93.peg.1983	307	1.4e-25	1	116	6	122	0.676470588235
GT128.hmm	149	fig|2005473.93.peg.20	425	4.4e-47	2	149	178	335	0.986577181208
CE9.hmm	373	fig|2005473.93.peg.2018	390	4.4e-99	4	373	8	380	0.98927613941
GT26.hmm	171	fig|2005473.93.peg.2020	267	2.9e-36	7	170	70	234	0.953216374269
GT4.hmm	160	fig|2005473.93.peg.2022	363	1.7e-29	10	159	185	337	0.93125
GT4.hmm	160	fig|2005473.93.peg.2025	372	1e-27	7	148	198	334	0.88125
GT122.hmm	327	fig|2005473.93.peg.2027	385	2.9e-18	2	320	30	346	0.97247706422
GH31.hmm	427	fig|2005473.93.peg.2066	801	1.9e-124	1	427	226	666	0.997658079625
GH3.hmm	216	fig|2005473.93.peg.2073	705	2.4e-67	3	215	53	297	0.981481481481
CE1.hmm	227	fig|2005473.93.peg.2078	286	2.1e-21	8	213	35	269	0.903083700441
CE1.hmm	227	fig|2005473.93.peg.2102	448	8.1e-56	6	222	168	444	0.95154185022
GT2.hmm	170	fig|2005473.93.peg.2106	503	2.7e-21	1	123	21	138	0.717647058824
GT4.hmm	160	fig|2005473.93.peg.22	367	1.2e-17	7	145	194	334	0.8625
GT2.hmm	170	fig|2005473.93.peg.2203	332	6.1e-29	1	169	5	170	0.988235294118
GH36.hmm	688	fig|2005473.93.peg.2348	731	2.1e-212	2	687	27	714	0.995639534884
GH110.hmm	548	fig|2005473.93.peg.2381	605	1.6e-179	2	548	33	582	0.996350364964
GH23.hmm	135	fig|2005473.93.peg.243	462	1.9e-26	13	125	300	457	0.82962962963
GT5.hmm	472	fig|2005473.93.peg.2477	272	1.9e-35	1	216	5	233	0.455508474576
GH29.hmm	346	fig|2005473.93.peg.2478	600	2.6e-79	33	340	46	372	0.887283236994
GH2.hmm	752	fig|2005473.93.peg.2491	800	1.4e-112	23	520	9	659	0.660904255319
GH53.hmm	342	fig|2005473.93.peg.2492	351	2.9e-91	2	310	44	327	0.900584795322
GH3.hmm	216	fig|2005473.93.peg.2536	589	6.7e-55	60	215	24	193	0.717592592593
GH33.hmm	342	fig|2005473.93.peg.2538	406	3.8e-86	12	341	65	395	0.961988304094
CE12.hmm	210	fig|2005473.93.peg.2560	1412	4.3e-43	1	208	17	263	0.985714285714
CE8.hmm	288	fig|2005473.93.peg.2560	1412	1.9e-66	2	226	1182	1410	0.777777777778
GH53.hmm	342	fig|2005473.93.peg.2571	446	1.7e-81	2	337	47	377	0.979532163743
GT2.hmm	170	fig|2005473.93.peg.2576	340	2.2e-35	1	167	3	171	0.976470588235
GT2.hmm	170	fig|2005473.93.peg.2582	334	3e-28	1	132	7	137	0.770588235294
GT2.hmm	170	fig|2005473.93.peg.2583	338	4.1e-27	1	112	7	118	0.652941176471
GT2.hmm	170	fig|2005473.93.peg.2584	336	7.5e-29	1	165	18	194	0.964705882353
GT8.hmm	257	fig|2005473.93.peg.2585	306	5.9e-62	32	256	3	252	0.871595330739
GT8.hmm	257	fig|2005473.93.peg.2586	309	4.9e-58	32	255	6	255	0.867704280156
GT4.hmm	160	fig|2005473.93.peg.2593	392	6.6e-27	6	154	207	353	0.925
GH13_8.hmm	320	fig|2005473.93.peg.2601	676	4e-162	2	320	194	514	0.99375
GH2.hmm	752	fig|2005473.93.peg.2609	1135	1.7e-73	34	406	73	506	0.494680851064
GH33.hmm	342	fig|2005473.93.peg.2651	663	3.3e-21	23	323	308	644	0.877192982456
GH3.hmm	216	fig|2005473.93.peg.2678	768	3.3e-64	4	215	108	336	0.976851851852
GH13_28.hmm	287	fig|2005473.93.peg.2758	478	3e-108	1	286	42	353	0.993031358885
CE1.hmm	227	fig|2005473.93.peg.2828	153	2.7e-19	79	207	3	117	0.563876651982
CBM6.hmm	138	fig|2005473.93.peg.2838	338	1.5e-17	1	134	72	200	0.963768115942
GH2.hmm	752	fig|2005473.93.peg.301	602	5e-90	30	442	37	524	0.547872340426
GH3.hmm	216	fig|2005473.93.peg.302	990	3.7e-65	2	216	360	583	0.990740740741
GH3.hmm	216	fig|2005473.93.peg.303	819	7.7e-72	3	216	58	266	0.986111111111
GH2.hmm	752	fig|2005473.93.peg.304	822	4.8e-117	24	475	5	586	0.599734042553
GH84.hmm	295	fig|2005473.93.peg.306	853	4.4e-101	1	294	177	471	0.993220338983
GH36.hmm	688	fig|2005473.93.peg.326	733	1.6e-204	1	686	27	707	0.995639534884
GT2.hmm	170	fig|2005473.93.peg.329	317	2.1e-21	2	150	10	160	0.870588235294
GH92.hmm	491	fig|2005473.93.peg.425	750	2.9e-169	4	490	244	749	0.989816700611
GT30.hmm	177	fig|2005473.93.peg.431	416	6.1e-44	12	176	47	207	0.926553672316
GH109.hmm	399	fig|2005473.93.peg.452	480	5.4e-170	3	397	59	462	0.987468671679
CE4.hmm	130	fig|2005473.93.peg.466	217	3.6e-25	4	120	34	146	0.892307692308
GT117.hmm	245	fig|2005473.93.peg.467	1149	4.8e-38	2	205	16	237	0.828571428571
CBM98.hmm	105	fig|2005473.93.peg.494	832	1.7e-24	2	104	33	138	0.971428571429
GH13_47.hmm	312	fig|2005473.93.peg.494	832	4.6e-109	3	311	335	646	0.987179487179
GT4.hmm	160	fig|2005473.93.peg.504	363	1.9e-23	9	156	190	333	0.91875
GT9.hmm	225	fig|2005473.93.peg.508	353	2e-31	2	218	79	330	0.96
GH97.hmm	631	fig|2005473.93.peg.512	665	4.8e-209	12	630	21	660	0.9793977813
GH13_48.hmm	283	fig|2005473.93.peg.513	481	2.2e-122	2	282	65	359	0.989399293286
GT4.hmm	160	fig|2005473.93.peg.529	402	3.5e-25	8	149	235	368	0.88125
CBM32.hmm	124	fig|2005473.93.peg.556	160	2.7e-22	6	107	38	154	0.814516129032
GH43_28.hmm	265	fig|2005473.93.peg.557	312	4.5e-104	2	262	49	310	0.981132075472
GT83.hmm	540	fig|2005473.93.peg.582	578	2.2e-70	3	482	13	524	0.887037037037
GH33.hmm	342	fig|2005473.93.peg.587	499	2.7e-92	10	340	120	489	0.964912280702
GH33.hmm	342	fig|2005473.93.peg.591	375	1.6e-82	11	329	41	358	0.929824561404
GT19.hmm	354	fig|2005473.93.peg.623	379	1.4e-110	2	352	4	357	0.988700564972
CE20.hmm	249	fig|2005473.93.peg.645	693	1.9e-80	3	248	302	583	0.983935742972
CE3.hmm	194	fig|2005473.93.peg.646	214	4.5e-17	4	185	4	202	0.932989690722
GH171.hmm	355	fig|2005473.93.peg.649	401	3.5e-106	1	355	53	398	0.997183098592
GH28.hmm	325	fig|2005473.93.peg.698	493	3.1e-79	9	321	76	473	0.96
GH2.hmm	752	fig|2005473.93.peg.700	1034	3.5e-215	18	749	51	905	0.972074468085
PL1_2.hmm	183	fig|2005473.93.peg.720	691	6.7e-71	1	183	77	264	0.994535519126
PL1_2.hmm	183	fig|2005473.93.peg.721	700	2.2e-71	1	183	80	270	0.994535519126
CE8.hmm	288	fig|2005473.93.peg.722	1159	1.4e-46	17	285	754	1019	0.930555555556
GH3.hmm	216	fig|2005473.93.peg.724	854	1.9e-65	3	215	59	304	0.981481481481
GH43_12.hmm	281	fig|2005473.93.peg.725	565	1.9e-104	2	281	58	354	0.992882562278
CBM91.hmm	200	fig|2005473.93.peg.725	565	2e-43	5	180	387	563	0.875
GH25.hmm	177	fig|2005473.93.peg.740	252	4e-38	2	174	54	224	0.971751412429
GH88.hmm	329	fig|2005473.93.peg.755	404	9.5e-119	5	328	67	396	0.981762917933
GT2.hmm	170	fig|2005473.93.peg.763	440	1.8e-23	1	142	200	345	0.829411764706
GH2.hmm	752	fig|2005473.93.peg.766	1461	7.4e-83	23	413	429	948	0.518617021277
GH2.hmm	752	fig|2005473.93.peg.767	1240	1.5e-82	18	555	238	978	0.714095744681
GH92.hmm	491	fig|2005473.93.peg.768	764	2.1e-160	2	491	226	748	0.995926680244
GH13_38.hmm	371	fig|2005473.93.peg.815	570	1.3e-166	1	370	34	397	0.99460916442
GH16_3.hmm	230	fig|2005473.93.peg.824	265	7.6e-56	1	230	33	261	0.995652173913
GT4.hmm	160	fig|2005473.93.peg.85	379	2.4e-26	9	157	202	346	0.925
GH95.hmm	722	fig|2005473.93.peg.852	1242	1.5e-270	6	714	345	1130	0.980609418283
GH85.hmm	315	fig|2005473.93.peg.882	1008	1.4e-35	14	315	117	433	0.955555555556
