feature_id	location	type	function	aliases	protein_md5
fig|2005473.93.peg.41	NODE_1_length_253517_cov_554.000126_55199+1911	CDS	hypothetical protein		af6d2af92753a8b8bd46d530cb3184a2
fig|2005473.93.peg.42	NODE_1_length_253517_cov_554.000126_57332+2355	CDS	hypothetical protein		791d374a8abf2a9e075367552f3fe799
fig|2005473.93.peg.43	NODE_1_length_253517_cov_554.000126_59758+3648	CDS	hypothetical protein		49ad72f8193babb46b2f7b1e1ac9d356
fig|2005473.93.peg.44	NODE_1_length_253517_cov_554.000126_63608+528	CDS	hypothetical protein		c9967d3352827b269f844859a67c9a5d
fig|2005473.93.peg.45	NODE_1_length_253517_cov_554.000126_64191+702	CDS	hypothetical protein		d40b9c66b6c28c2704ae28900a76cb9c
fig|2005473.93.peg.46	NODE_1_length_253517_cov_554.000126_65009+1236	CDS	Aminopeptidase C (EC 3.4.22.40)		ad1e4c4105c60186a5887523aed810b0
fig|2005473.93.peg.47	NODE_1_length_253517_cov_554.000126_66274+729	CDS	HesA/MoeB/ThiF family protein		343e3364b891e3b071d7ee4a3488def5
fig|2005473.93.peg.48	NODE_1_length_253517_cov_554.000126_67035+684	CDS	Lipoprotein-releasing system ATP-binding protein LolD		b657e184ce2b232e0d7249937f2abaf9
fig|2005473.93.peg.49	NODE_1_length_253517_cov_554.000126_67715+684	CDS	hypothetical protein		be446c6be31b818c9b3174941c8c9dea
fig|2005473.93.peg.50	NODE_1_length_253517_cov_554.000126_68434+330	CDS	hypothetical protein		d9e91c29ea8c314aaa9253b20f0dce58
fig|2005473.93.peg.51	NODE_1_length_253517_cov_554.000126_68776+1485	CDS	Cysteinyl-tRNA synthetase (EC 6.1.1.16)		806f279582392594c5b4d2259ba59529
fig|2005473.93.peg.52	NODE_1_length_253517_cov_554.000126_70293+1410	CDS	RecD-like DNA helicase Atu2026		d53454fb4c1573bb479dd0e40b831924
fig|2005473.93.peg.53	NODE_1_length_253517_cov_554.000126_72254-465	CDS	Transcriptional regulator, AsnC family		d46e4cc42c69ef4b22663adaf3adfe96
fig|2005473.93.peg.54	NODE_1_length_253517_cov_554.000126_72397-93	CDS	hypothetical protein		4e2812884dea5ad5c9b03bbc032babd8
fig|2005473.93.peg.55	NODE_1_length_253517_cov_554.000126_72863-369	CDS	hypothetical protein		7309711ee7acd02e81ccc094529b18aa
fig|2005473.93.peg.56	NODE_1_length_253517_cov_554.000126_73676-804	CDS	hypothetical protein		aa3a25de15c4920234abfe32c8ff123a
fig|2005473.93.peg.57	NODE_1_length_253517_cov_554.000126_74239-546	CDS	hypothetical protein		2de62fa7dff7595a2ac7c7fdcf8e9641
fig|2005473.93.peg.58	NODE_1_length_253517_cov_554.000126_75536-1263	CDS	Transcriptional regulator		e4e6d536a8e0732d7ab62bbda4e6ba3c
fig|2005473.93.peg.59	NODE_1_length_253517_cov_554.000126_76396-864	CDS	Putative hemolysin		6c9b258f798952fd9dc4fd6f1aabe9f0
fig|2005473.93.peg.60	NODE_1_length_253517_cov_554.000126_77508-1056	CDS	Carboxyl-terminal protease-related protein		ba485bda8c48b8b14aad1efd3c7d761a
fig|2005473.93.peg.61	NODE_1_length_253517_cov_554.000126_78363-843	CDS	hypothetical protein		53fabe750745944baa4e3d9e4378363a
fig|2005473.93.peg.62	NODE_1_length_253517_cov_554.000126_81062-2697	CDS	DNA topoisomerase IV subunit A (EC 5.99.1.3)		12699636513d5b3924f0eb95925a069a
fig|2005473.93.peg.63	NODE_1_length_253517_cov_554.000126_81161+477	CDS	hypothetical protein		d03dbb50a63569ca0ac8845c17aea4c6
fig|2005473.93.peg.64	NODE_1_length_253517_cov_554.000126_81672+1227	CDS	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17)		19df23cfb63ea33dad4acadbf618b505
fig|2005473.93.peg.65	NODE_1_length_253517_cov_554.000126_83020+1029	CDS	FAD:protein FMN transferase (EC 2.7.1.180) @ FAD:protein FMN transferase (EC 2.7.1.180), NqrBC-associated		d96ddf25a0644261cfa1acf1cdebae75
fig|2005473.93.peg.66	NODE_1_length_253517_cov_554.000126_84768-639	CDS	Ribonuclease HII (EC 3.1.26.4)		3c2eac9dda0996a540366920c0b329b8
fig|2005473.93.peg.67	NODE_1_length_253517_cov_554.000126_85480-729	CDS	hypothetical protein		1eefb00bebd968dea0360973ab7d7039
fig|2005473.93.peg.68	NODE_1_length_253517_cov_554.000126_87719-1821	CDS	Sodium-dependent phosphate transporter		80a95edea9b720b93068132b2202e509
fig|2005473.93.peg.69	NODE_1_length_253517_cov_554.000126_87965+1047	CDS	hypothetical protein		8efd32bbdead91cec20e2b8f53d2aa2f
fig|2005473.93.peg.70	NODE_1_length_253517_cov_554.000126_89152+1191	CDS	hypothetical protein		d1d26312ec80351f8289e276674c686c
fig|2005473.93.peg.71	NODE_1_length_253517_cov_554.000126_90381+1971	CDS	Phosphoglycerol transferase-like protein		980fe2f779fc1782f072686365acb227
fig|2005473.93.peg.72	NODE_1_length_253517_cov_554.000126_92642-213	CDS	hypothetical protein		e647a4b21d15278fef6ac301975fc51b
fig|2005473.93.peg.73	NODE_1_length_253517_cov_554.000126_93218+135	CDS	hypothetical protein		caeb52a86dc422f4b62c62a0b20f26d0
fig|2005473.93.peg.74	NODE_1_length_253517_cov_554.000126_94459-1077	CDS	hypothetical protein		380be61ac275d9edc0f10fe93956c9a9
fig|2005473.93.peg.75	NODE_1_length_253517_cov_554.000126_94497+138	CDS	hypothetical protein		9b98ddea998d5319167c55811ff0a941
fig|2005473.93.peg.76	NODE_1_length_253517_cov_554.000126_95644-906	CDS	hypothetical protein		c2019b5ab054622ae273285ae6378849
fig|2005473.93.peg.77	NODE_1_length_253517_cov_554.000126_96454-714	CDS	hypothetical protein		42ddef6c062b8e65e1c06cad4e6eebe6
fig|2005473.93.peg.78	NODE_1_length_253517_cov_554.000126_97584-1083	CDS	hypothetical protein		b34446273421d915cc20288d24288b8b
fig|2005473.93.peg.79	NODE_1_length_253517_cov_554.000126_97890-198	CDS	hypothetical protein		511c1c813bee497c8076e106b13e45f7
fig|2005473.93.peg.80	NODE_1_length_253517_cov_554.000126_98487-201	CDS	hypothetical protein		5cb554ac64f8e99d23cddc31e2ea2075
fig|2005473.93.peg.81	NODE_1_length_253517_cov_554.000126_99465-798	CDS	Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A		a9266cdc3a4ae2c369498975e15250df
fig|2005473.93.peg.82	NODE_1_length_253517_cov_554.000126_99659+1101	CDS	hypothetical protein		de400e6f45fe98ab458f9db6aa9b5f32
fig|2005473.93.peg.83	NODE_1_length_253517_cov_554.000126_100785+1596	CDS	AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination		9ab2f1b76811fc103bf0e8fb0bc661fe
fig|2005473.93.peg.84	NODE_1_length_253517_cov_554.000126_102476+531	CDS	tRNA/rRNA methyltransferase		ab42d8a4e09175ff615e97ec6f70dc1f
fig|2005473.93.peg.85	NODE_1_length_253517_cov_554.000126_103216+1140	CDS	Mannosyltransferase		108e18e39012ada7199f01038e7773c6
fig|2005473.93.peg.86	NODE_1_length_253517_cov_554.000126_104776-405	CDS	hypothetical protein		0ac772cfc496ae54f8082156b92988a7
fig|2005473.93.peg.87	NODE_1_length_253517_cov_554.000126_105700-885	CDS	Deoxyribose-phosphate aldolase (EC 4.1.2.4)		41d695e1e76560be71f08be53304d5ac
fig|2005473.93.peg.88	NODE_1_length_253517_cov_554.000126_106034-303	CDS	hypothetical protein		bba75f0b3454ebab99a34f116a6cf44b
fig|2005473.93.peg.89	NODE_1_length_253517_cov_554.000126_107077-1047	CDS	Nucleoside-diphosphate-sugar epimerase		fd30b1d3e93f123b6088a38f966894a3
fig|2005473.93.peg.90	NODE_1_length_253517_cov_554.000126_109932-2748	CDS	LPS-assembly protein LptD @ Organic solvent tolerance protein precursor		fa536efeb26759f1201b1329562b0479
fig|2005473.93.peg.91	NODE_1_length_253517_cov_554.000126_110037+141	CDS	hypothetical protein		4b18a1a5dce60659657f50c18cab2791
fig|2005473.93.peg.92	NODE_1_length_253517_cov_554.000126_110583-378	CDS	L-fucose mutarotase (EC 5.1.3.29)		068bbdc89c78150e899559781d89e38c
fig|2005473.93.peg.93	NODE_1_length_253517_cov_554.000126_110710+927	CDS	Aspartate carbamoyltransferase (EC 2.1.3.2)		7537d54dbe1379d8f4b24f5d6e12b500
fig|2005473.93.peg.94	NODE_1_length_253517_cov_554.000126_111660+459	CDS	Aspartate carbamoyltransferase regulatory chain (PyrI)		a3cff3088244b79eb4f7d814689c2221
fig|2005473.93.peg.95	NODE_1_length_253517_cov_554.000126_112127+573	CDS	Flavoredoxin		0f09845041dcd334d9eb1dd336102afe
fig|2005473.93.peg.96	NODE_1_length_253517_cov_554.000126_112815+1281	CDS	Serine hydroxymethyltransferase (EC 2.1.2.1)		524ea2089338460885c74a3b362bc6d6
fig|2005473.93.peg.97	NODE_1_length_253517_cov_554.000126_114956-405	CDS	hypothetical protein		9a51a2f1538d95ba1930099d3e5da783
fig|2005473.93.peg.98	NODE_1_length_253517_cov_554.000126_115157-177	CDS	hypothetical protein		f93abe64752579830412e988a1a00ea5
fig|2005473.93.peg.99	NODE_1_length_253517_cov_554.000126_115817-450	CDS	hypothetical protein		a292e5a924af41fe12ed90a87d0c0072
fig|2005473.93.peg.100	NODE_1_length_253517_cov_554.000126_116285-402	CDS	hypothetical protein		cb6841fb3a6a300e180937518717a353
fig|2005473.93.peg.101	NODE_1_length_253517_cov_554.000126_117029-648	CDS	hypothetical protein		ae6d59c6832278d8ab52769fbc7969b2
fig|2005473.93.peg.102	NODE_1_length_253517_cov_554.000126_117437-375	CDS	hypothetical protein		563e36653d910a9a80fac0ab2124ac52
fig|2005473.93.peg.103	NODE_1_length_253517_cov_554.000126_119386-1698	CDS	hypothetical protein		e9a05eb8edcd9e1fb4195553360f9f99
fig|2005473.93.peg.104	NODE_1_length_253517_cov_554.000126_120091-639	CDS	Ribonuclease HI-related protein 3		07b16130ea8dc38d22b4117585c7b565
fig|2005473.93.peg.105	NODE_1_length_253517_cov_554.000126_121337-1188	CDS	hypothetical protein		4274fec504b765d15d963921efd0efc8
fig|2005473.93.peg.106	NODE_1_length_253517_cov_554.000126_121881-552	CDS	Shikimate kinase I (EC 2.7.1.71)		5ee8467c7108b96d7bc790492110152c
fig|2005473.93.peg.107	NODE_1_length_253517_cov_554.000126_121984+450	CDS	Transamidase GatB domain protein		51946d05bdc48514c1d945004b9c45e0
fig|2005473.93.peg.108	NODE_1_length_253517_cov_554.000126_122485+1272	CDS	Seryl-tRNA synthetase (EC 6.1.1.11)		2e8799eff9e7c14bae8860ab7ccc8297
fig|2005473.93.peg.109	NODE_1_length_253517_cov_554.000126_124572-738	CDS	hypothetical protein		1f80e6f30683b4ce7c7bbfc238ed4cb4
fig|2005473.93.peg.110	NODE_1_length_253517_cov_554.000126_126360-1737	CDS	Tyrosine-protein kinase (EC 2.7.10.2)		ff654938d28419ea67d116c9d62434a1
fig|2005473.93.peg.111	NODE_1_length_253517_cov_554.000126_127560-654	CDS	hypothetical protein		caaea0315da428aa87d1a69b348a4c07
fig|2005473.93.peg.112	NODE_1_length_253517_cov_554.000126_128033-477	CDS	S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS		f5063524942023f5535cae8aa9d8d0e3
fig|2005473.93.peg.113	NODE_1_length_253517_cov_554.000126_128727-693	CDS	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)		3e2c0c36dfd68910ec832867b6658ba8
fig|2005473.93.peg.114	NODE_1_length_253517_cov_554.000126_130587-1719	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		0b386242024a01ce1e47cedee719d9ce
fig|2005473.93.peg.115	NODE_1_length_253517_cov_554.000126_133829-3225	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		91201823058affa585f8ed7987dff4f2
fig|2005473.93.peg.116	NODE_1_length_253517_cov_554.000126_134033+138	CDS	hypothetical protein		f5b208c46f5c3e42bc5591f78758d7df
fig|2005473.93.peg.117	NODE_1_length_253517_cov_554.000126_134197+468	CDS	hypothetical protein		8df7d34d3b692cb9be04642ae3be4dbd
fig|2005473.93.peg.118	NODE_1_length_253517_cov_554.000126_136119-891	CDS	GTP-binding protein Era		920ec1b7b95d03c809ba5209b95cccb1
fig|2005473.93.peg.119	NODE_1_length_253517_cov_554.000126_137290-1089	CDS	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)		1512b9883a28ba387111edc086600e65
fig|2005473.93.peg.120	NODE_1_length_253517_cov_554.000126_138413-1050	CDS	hypothetical protein		d2faaa84600576f2b87defa39d7ce383
fig|2005473.93.peg.121	NODE_1_length_253517_cov_554.000126_139145-708	CDS	Tetrapyrrole methylase family protein		dabfc02512e7731b00d8912a4cabd76e
fig|2005473.93.peg.122	NODE_1_length_253517_cov_554.000126_140533-1389	CDS	Cell division protein FtsZ		fba940e172d51683c9ba7d67b7073ae9
fig|2005473.93.peg.123	NODE_1_length_253517_cov_554.000126_141913-1326	CDS	hypothetical protein		021ff086a49da585b1a5297bd3e1b294
fig|2005473.93.peg.124	NODE_1_length_253517_cov_554.000126_142949-993	CDS	hypothetical protein		6af4ab918674e79da9fa13725abb04e1
fig|2005473.93.peg.125	NODE_1_length_253517_cov_554.000126_144376-1377	CDS	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)		6d1b06b63c6cf324cd5c78413615b79f
fig|2005473.93.peg.126	NODE_1_length_253517_cov_554.000126_145473-1101	CDS	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)		235ee75f712d1a1a4e209757b258fb4c
fig|2005473.93.peg.127	NODE_1_length_253517_cov_554.000126_146853-1365	CDS	Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)		78f19bb2c410fa900370521e3020667a
fig|2005473.93.peg.128	NODE_1_length_253517_cov_554.000126_148298-1374	CDS	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)		33e9d22cbee64ccb4b9ed8c1d2730c67
fig|2005473.93.peg.129	NODE_1_length_253517_cov_554.000126_149574-1260	CDS	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)		7cff867d2fcb6a90ff01bc4508a60390
fig|2005473.93.peg.130	NODE_1_length_253517_cov_554.000126_151083-1452	CDS	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)		e6b7dede50d7eda29824899e90c6db59
fig|2005473.93.peg.131	NODE_1_length_253517_cov_554.000126_153211-2085	CDS	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)		e4687ef683b755be8e1e1d3d4eb7a81a
fig|2005473.93.peg.132	NODE_1_length_253517_cov_554.000126_153646-345	CDS	hypothetical protein		d1b7c26566476ff7852ac293848c3a6b
fig|2005473.93.peg.133	NODE_1_length_253517_cov_554.000126_154567-909	CDS	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)		d7604322e9f71479717fca8a99b877e7
fig|2005473.93.peg.134	NODE_1_length_253517_cov_554.000126_154968-153	CDS	hypothetical protein		32329f17fb5e33c0125e0d908681ad0a
fig|2005473.93.peg.135	NODE_1_length_253517_cov_554.000126_155348+1095	CDS	hypothetical protein		5d5b961f4f17584af690e06f179e1774
fig|2005473.93.peg.136	NODE_1_length_253517_cov_554.000126_156555+321	CDS	hypothetical protein		63d4f65ea0142ca83b8a4e641f458c55
fig|2005473.93.peg.137	NODE_1_length_253517_cov_554.000126_157256-372	CDS	hypothetical protein		5382cbddf6f09f9233d3a0056c3bb5ca
fig|2005473.93.peg.138	NODE_1_length_253517_cov_554.000126_157302+114	CDS	hypothetical protein		2cec7d28b497a382e3b846030ff17dee
fig|2005473.93.peg.139	NODE_1_length_253517_cov_554.000126_161245-3327	CDS	hypothetical protein		2233efb1c7cf1ca47ce1d1eee2204b38
fig|2005473.93.peg.140	NODE_1_length_253517_cov_554.000126_161721-471	CDS	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)		f25293a73f2d160498a278a4f1f66288
fig|2005473.93.peg.141	NODE_1_length_253517_cov_554.000126_163382-1641	CDS	Putative dipeptidase		9b9d83a4fade84e4a08ba5f4a5bee7ec
fig|2005473.93.peg.142	NODE_1_length_253517_cov_554.000126_164550-1104	CDS	Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)		2cb14054d8f6940f7d9a3d62384f3ddb
fig|2005473.93.peg.143	NODE_1_length_253517_cov_554.000126_165644-1074	CDS	Radical SAM domain heme biosynthesis protein		7b932dd20c2aeafbf6fdb497fcc20da9
fig|2005473.93.peg.144	NODE_1_length_253517_cov_554.000126_165910+999	CDS	Putative anti-sigma factor		e2f5d58730601795f654b9c2be400602
fig|2005473.93.peg.145	NODE_1_length_253517_cov_554.000126_167016+540	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		3f1155429e891a4916b9feed61276c74
fig|2005473.93.peg.146	NODE_1_length_253517_cov_554.000126_167548+2055	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		6ca6487b44dd802787fa2248482c6ebd
fig|2005473.93.peg.147	NODE_1_length_253517_cov_554.000126_169735+168	CDS	hypothetical protein		b485fced54024cadc5049f9f8e619a0b
fig|2005473.93.peg.148	NODE_1_length_253517_cov_554.000126_169971+1581	CDS	hypothetical protein		2a79c39e0cf66a0a5d5b111aa589847b
fig|2005473.93.peg.149	NODE_1_length_253517_cov_554.000126_171584+1323	CDS	hypothetical protein		4d839b261957b91570d0323362b94cea
fig|2005473.93.peg.150	NODE_1_length_253517_cov_554.000126_173548-567	CDS	hypothetical protein		97bdee0da201bb1b4e6b74ba75fd4652
fig|2005473.93.peg.151	NODE_1_length_253517_cov_554.000126_173750+822	CDS	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)		7bb3b1dc89063087a370f5702c937fa9
fig|2005473.93.peg.152	NODE_1_length_253517_cov_554.000126_174571+1368	CDS	Mg/Co/Ni transporter MgtE, CBS domain-containing		3d581882068f2e614d06e747c1531f59
fig|2005473.93.peg.153	NODE_1_length_253517_cov_554.000126_176007+573	CDS	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)		04315b8dad1b32dd4129e7e5cffc2412
fig|2005473.93.peg.154	NODE_1_length_253517_cov_554.000126_176697+690	CDS	NAD-dependent protein deacetylase of SIR2 family		ca985ea4cd593d97a2d6858a7eba7b97
fig|2005473.93.peg.155	NODE_1_length_253517_cov_554.000126_177877-354	CDS	hypothetical protein		af8082ad9a4d1a56c6af9dbc38f05af9
fig|2005473.93.peg.156	NODE_1_length_253517_cov_554.000126_178169-300	CDS	Nucleotidyltransferase domain protein, BT0168 group		7a7938d5b1e977fee7fe8348e2c10181
fig|2005473.93.rna.1	NODE_1_length_253517_cov_554.000126_178310-77	rna	tRNA-Ala-GGC		
fig|2005473.93.peg.157	NODE_1_length_253517_cov_554.000126_180008-1539	CDS	Arylsulfatase (EC 3.1.6.1)		78023b1ecf68fa97b73e163c095056de
fig|2005473.93.peg.158	NODE_1_length_253517_cov_554.000126_180093+2616	CDS	DNA mismatch repair protein MutS		bc8273dd11be721fe4bf394e86c8b048
fig|2005473.93.peg.159	NODE_1_length_253517_cov_554.000126_185706-2880	CDS	Protein translocase subunit SecD / Protein translocase subunit SecF		9f1389682804bca61ca0b079d61858b9
fig|2005473.93.peg.160	NODE_1_length_253517_cov_554.000126_186471+1287	CDS	S-adenosylmethionine synthetase (EC 2.5.1.6)		35253b424197de9e74658df1f61d0e5d
fig|2005473.93.peg.161	NODE_1_length_253517_cov_554.000126_191109-3276	CDS	hypothetical protein		979f9d327a67cbea36e0f48338acf74f
fig|2005473.93.peg.162	NODE_1_length_253517_cov_554.000126_191271+117	CDS	hypothetical protein		a481a7a9eff961f3000aede18f2935a1
fig|2005473.93.peg.163	NODE_1_length_253517_cov_554.000126_191575+897	CDS	hypothetical protein		4cb4d53d75638f8c9b642b840e112849
fig|2005473.93.peg.164	NODE_1_length_253517_cov_554.000126_192490+1758	CDS	hypothetical protein		b3548573e0f33256142b3b1c23fdae69
fig|2005473.93.peg.165	NODE_1_length_253517_cov_554.000126_194268+3222	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		1f2fd968a5b5ec6237d49bff5e2e72ec
fig|2005473.93.peg.166	NODE_1_length_253517_cov_554.000126_197509+1920	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		8156e5e0bf292c8ea34f7a3571754174
