HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	230	fig|226186.12.peg.1190|BT_1167	395	2.4e-28	3	229	43	263	0.982608695652
GT2.hmm	170	fig|226186.12.peg.1199|BT_1176	314	9.2e-36	1	153	9	163	0.894117647059
GT101.hmm	224	fig|226186.12.peg.1202|BT_1179	303	4.3e-94	1	224	57	280	0.995535714286
GT4.hmm	160	fig|226186.12.peg.1203|BT_1180	384	3.9e-41	13	159	208	353	0.9125
GT2.hmm	170	fig|226186.12.peg.1204|BT_1181	283	5.1e-25	1	116	42	149	0.676470588235
GT2.hmm	230	fig|226186.12.peg.1206|BT_1183	1336	9.7e-21	1	226	54	271	0.978260869565
GT51.hmm	177	fig|226186.12.peg.1218|BT_1195	248	1.6e-53	12	176	60	223	0.926553672316
PL40.hmm	873	fig|226186.12.peg.123|BT_0126	918	6.8e-267	4	839	2	902	0.956471935853
GH28.hmm	325	fig|226186.12.peg.124|BT_0127	1097	2e-29	66	306	193	440	0.738461538462
CE1.hmm	227	fig|226186.12.peg.1287|BT_1261	474	1.8e-18	11	208	233	444	0.867841409692
GH97.hmm	631	fig|226186.12.peg.129|BT_0132	649	4.6e-183	10	630	28	645	0.982567353407
GH18.hmm	296	fig|226186.12.peg.1312|BT_1285	306	2.6e-18	27	172	66	246	0.489864864865
GT35.hmm	674	fig|226186.12.peg.1322|BT_1293	854	9e-115	208	637	270	716	0.63649851632
GT3.hmm	637	fig|226186.12.peg.1323|BT_1294	606	4.4e-130	1	346	66	400	0.541601255887
GH146.hmm	503	fig|226186.12.peg.134|BT_0137	641	2.7e-203	1	503	51	556	0.998011928429
GT122.hmm	327	fig|226186.12.peg.1375|BT_1343	355	7.6e-42	1	321	31	334	0.978593272171
GT4.hmm	160	fig|226186.12.peg.1376|BT_1344	367	8.8e-22	2	150	189	330	0.925
GT2.hmm	170	fig|226186.12.peg.1379|BT_1347	285	5e-24	3	119	6	119	0.682352941176
GT4.hmm	160	fig|226186.12.peg.1384|BT_1352	389	2e-26	7	160	210	360	0.95625
GT2.hmm	170	fig|226186.12.peg.1385|BT_1353	345	8e-38	1	166	9	171	0.970588235294
GH43_10.hmm	271	fig|226186.12.peg.142|BT_0145	466	1.3e-81	49	271	2	224	0.819188191882
CBM91.hmm	200	fig|226186.12.peg.142|BT_0145	466	4.2e-26	5	195	259	463	0.95
GH88.hmm	329	fig|226186.12.peg.143|BT_0146	406	5.1e-126	3	329	71	395	0.990881458967
CE1.hmm	227	fig|226186.12.peg.149|BT_0152	282	2.3e-50	1	218	41	271	0.955947136564
GH20.hmm	337	fig|226186.12.peg.1659|BT_1621	519	5.5e-106	14	336	143	477	0.955489614243
GH29.hmm	346	fig|226186.12.peg.1663|BT_1625	606	1.3e-82	38	338	52	373	0.867052023121
CBM32.hmm	124	fig|226186.12.peg.1663|BT_1625	606	8.8e-16	30	121	499	599	0.733870967742
GH2.hmm	752	fig|226186.12.peg.1664|BT_1626	1023	1.9e-216	24	751	64	908	0.966755319149
GH20.hmm	337	fig|226186.12.peg.1665|BT_1627	776	6.4e-116	8	336	158	517	0.973293768546
GH18.hmm	296	fig|226186.12.peg.1670|BT_1632	554	7.8e-37	48	285	297	533	0.800675675676
GT2.hmm	170	fig|226186.12.peg.1685|BT_1645	269	3e-28	6	131	9	135	0.735294117647
GT2.hmm	170	fig|226186.12.peg.1686|BT_1646	303	1.3e-34	1	132	4	132	0.770588235294
GT129.hmm	123	fig|226186.12.peg.1687|BT_1647	432	1.8e-26	1	123	212	336	0.991869918699
GT2.hmm	170	fig|226186.12.peg.1688|BT_1648	330	6.5e-33	1	148	10	160	0.864705882353
GT25.hmm	181	fig|226186.12.peg.1689|BT_1649	225	2.7e-24	20	178	2	157	0.872928176796
GH13_14.hmm	289	fig|226186.12.peg.1704|BT_1663	639	8.7e-118	1	289	173	497	0.996539792388
GT2.hmm	170	fig|226186.12.peg.1752|BT_1709	273	1.1e-27	5	131	12	139	0.741176470588
GT122.hmm	327	fig|226186.12.peg.1753|BT_1710	370	6.8e-34	4	322	31	348	0.97247706422
GT4.hmm	160	fig|226186.12.peg.1755|BT_1712	392	3.3e-29	12	135	222	344	0.76875
GH32.hmm	293	fig|226186.12.peg.1804|BT_1759	424	2.2e-78	38	283	1	253	0.836177474403
GH32.hmm	293	fig|226186.12.peg.1806|BT_1760	447	5.4e-41	39	282	17	274	0.829351535836
GH23.hmm	135	fig|226186.12.peg.180|BT_0183	469	2e-21	13	122	309	420	0.807407407407
GH32.hmm	293	fig|226186.12.peg.1812|BT_1765	627	1e-92	1	289	140	440	0.982935153584
GH2.hmm	752	fig|226186.12.peg.1815|BT_1768	1085	6.3e-88	19	490	50	700	0.626329787234
GH92.hmm	491	fig|226186.12.peg.1816|BT_1769	751	4.2e-167	3	491	212	733	0.993890020367
GH2.hmm	752	fig|226186.12.peg.1824|BT_1776	1191	9.6e-90	10	587	187	981	0.767287234043
GH95.hmm	722	fig|226186.12.peg.1825|BT_1777	942	6e-231	97	717	244	907	0.858725761773
GH3.hmm	216	fig|226186.12.peg.1827|BT_1778	853	9.3e-70	4	215	64	305	0.976851851852
CE20.hmm	249	fig|226186.12.peg.1828|BT_1779	572	1.6e-76	3	248	105	447	0.983935742972
GH3.hmm	216	fig|226186.12.peg.1829|BT_1780	954	1.5e-70	4	213	206	426	0.967592592593
GH43_2.hmm	277	fig|226186.12.peg.1830|BT_1781	697	1.5e-131	2	277	415	690	0.992779783394
GH97.hmm	631	fig|226186.12.peg.1923|BT_1871	662	8.8e-210	4	630	11	661	0.992076069731
GH3.hmm	216	fig|226186.12.peg.1924|BT_1872	759	4.5e-69	3	216	98	319	0.986111111111
GH43_17.hmm	267	fig|226186.12.peg.1925|BT_1873	327	3.1e-101	1	264	50	309	0.985018726592
GH92.hmm	491	fig|226186.12.peg.1930|BT_1878	723	6e-189	5	487	234	722	0.9816700611
GH76.hmm	358	fig|226186.12.peg.1935|BT_1883	408	4.3e-85	2	346	47	395	0.960893854749
GH127.hmm	524	fig|226186.12.peg.2159|BT_2097	687	1.8e-176	1	524	39	620	0.998091603053
GH92.hmm	491	fig|226186.12.peg.2167|BT_2105	1047	7.4e-144	3	491	523	1041	0.993890020367
GH92.hmm	491	fig|226186.12.peg.2173|BT_2111	1042	6e-144	2	491	526	1035	0.995926680244
GH43_24.hmm	246	fig|226186.12.peg.2174|BT_2112	345	1.3e-102	2	246	52	309	0.991869918699
GH38.hmm	269	fig|226186.12.peg.2175|BT_2113	1141	8.8e-22	1	258	297	568	0.955390334572
GH171.hmm	355	fig|226186.12.peg.2198|BT_2135	387	2.7e-118	1	355	44	387	0.997183098592
CBM20.hmm	90	fig|226186.12.peg.2210|BT_2146	893	3.3e-17	12	87	137	214	0.833333333333
GH77.hmm	494	fig|226186.12.peg.2210|BT_2146	893	5.8e-157	1	490	240	885	0.98987854251
GT4.hmm	160	fig|226186.12.peg.2212|BT_2148	333	9.9e-16	14	147	153	278	0.83125
GT2.hmm	170	fig|226186.12.peg.2215|BT_2151	342	8.6e-26	1	132	4	131	0.770588235294
GH109.hmm	399	fig|226186.12.peg.2222|BT_2158	491	1.9e-18	3	163	38	189	0.401002506266
GH2.hmm	752	fig|226186.12.peg.2255|BT_2191	901	9.3e-189	20	590	221	894	0.757978723404
GH29.hmm	346	fig|226186.12.peg.2256|BT_2192	484	1.5e-74	41	326	35	330	0.823699421965
GH92.hmm	491	fig|226186.12.peg.2264|BT_2199	758	4.8e-184	3	491	236	741	0.993890020367
PL10_1.hmm	288	fig|226186.12.peg.2319|BT_2254	364	3.2e-122	1	287	61	349	0.993055555556
GH28.hmm	325	fig|226186.12.peg.2437|BT_2378	482	3.4e-36	59	307	194	450	0.763076923077
GH2.hmm	752	fig|226186.12.peg.2494|BT_2432	977	3.2e-82	28	555	24	716	0.70079787234
CBM32.hmm	124	fig|226186.12.peg.2494|BT_2432	977	2.7e-24	8	123	724	837	0.927419354839
GH3.hmm	216	fig|226186.12.peg.2501|BT_2439	1001	4.5e-56	4	215	108	331	0.976851851852
GH20.hmm	337	fig|226186.12.peg.2517|BT_2459	655	9.7e-110	8	336	142	479	0.973293768546
GT2.hmm	170	fig|226186.12.peg.252|BT_0251	247	5.9e-30	2	168	8	174	0.976470588235
GT51.hmm	177	fig|226186.12.peg.2553|BT_2501	649	8.1e-45	12	162	435	588	0.847457627119
CBM67.hmm	176	fig|226186.12.peg.2575|BT_2523	1152	1.3e-32	12	167	343	514	0.880681818182
GH78.hmm	504	fig|226186.12.peg.2575|BT_2523	1152	4.3e-173	5	504	569	1102	0.990079365079
CBM67.hmm	176	fig|226186.12.peg.2576|BT_2524	881	1.9e-43	3	166	144	318	0.926136363636
GH78.hmm	504	fig|226186.12.peg.2576|BT_2524	881	2e-158	2	503	347	856	0.994047619048
CE7.hmm	313	fig|226186.12.peg.2577|BT_2525	452	8.2e-92	11	310	145	445	0.955271565495
GH16_3.hmm	230	fig|226186.12.peg.2601|BT_2550	268	1.5e-54	1	230	36	262	0.995652173913
PL27.hmm	610	fig|226186.12.peg.264|BT_0263	467	1.2e-201	162	610	1	460	0.734426229508
GH43_24.hmm	246	fig|226186.12.peg.265|BT_0264	582	7.3e-43	55	233	203	376	0.723577235772
GH97.hmm	631	fig|226186.12.peg.2667|BT_2620	649	1.9e-193	4	630	11	648	0.992076069731
GH67.hmm	669	fig|226186.12.peg.2669|BT_2622	722	9.5e-279	2	666	27	693	0.992526158445
GH43_24.hmm	246	fig|226186.12.peg.266|BT_0265	493	3.3e-89	2	246	45	290	0.991869918699
GH76.hmm	358	fig|226186.12.peg.2670|BT_2623	517	1.2e-75	31	330	164	487	0.835195530726
GH92.hmm	491	fig|226186.12.peg.2676|BT_2629	760	5.9e-178	2	491	237	742	0.995926680244
GH76.hmm	358	fig|226186.12.peg.2678|BT_2631	385	9.5e-79	37	333	68	369	0.826815642458
GH125.hmm	402	fig|226186.12.peg.2679|BT_2632	481	2.9e-187	2	402	70	466	0.995024875622
GH27.hmm	229	fig|226186.12.peg.2706|BT_2662	545	6.8e-68	4	229	142	385	0.982532751092
GH2.hmm	752	fig|226186.12.peg.2721|BT_2680	1001	5.6e-64	24	411	22	472	0.514627659574
GT30.hmm	177	fig|226186.12.peg.2794|BT_2747	407	5.8e-48	10	176	43	205	0.937853107345
GH123.hmm	538	fig|226186.12.peg.2798|BT_2751	598	1.2e-244	3	537	59	596	0.992565055762
GH16_3.hmm	230	fig|226186.12.peg.2871|BT_2824	372	6.1e-58	3	229	138	367	0.982608695652
GH18.hmm	296	fig|226186.12.peg.2872|BT_2825	347	2.6e-47	2	287	46	334	0.962837837838
GH36.hmm	688	fig|226186.12.peg.2898|BT_2851	721	1.8e-211	2	687	29	704	0.995639534884
GH43_10.hmm	271	fig|226186.12.peg.2899|BT_2852	514	1.2e-99	2	271	37	295	0.992619926199
CBM91.hmm	200	fig|226186.12.peg.2899|BT_2852	514	2.9e-30	6	197	331	512	0.955
GH35.hmm	307	fig|226186.12.peg.289|BT_0290	779	4.8e-122	1	305	35	346	0.990228013029
GH3.hmm	216	fig|226186.12.peg.2900|BT_2854	759	1.2e-66	4	214	104	323	0.972222222222
GH2.hmm	752	fig|226186.12.peg.2901|BT_2855	987	1.5e-89	43	579	61	757	0.712765957447
CBM32.hmm	124	fig|226186.12.peg.2901|BT_2855	987	1e-24	12	122	736	844	0.887096774194
GT4.hmm	160	fig|226186.12.peg.2910|BT_2864	383	2.4e-35	7	158	189	341	0.94375
GT4.hmm	160	fig|226186.12.peg.2911|BT_2865	370	1.1e-17	11	152	198	341	0.88125
GT4.hmm	160	fig|226186.12.peg.2912|BT_2866	379	1.4e-33	9	159	200	349	0.9375
GT129.hmm	123	fig|226186.12.peg.2913|BT_2867	414	6.1e-31	1	116	211	329	0.934959349593
GT2.hmm	170	fig|226186.12.peg.2914|BT_2868	332	1.7e-38	1	133	9	149	0.776470588235
GT14.hmm	250	fig|226186.12.peg.2916|BT_2870	288	6e-59	2	245	4	256	0.972
GT14.hmm	250	fig|226186.12.peg.2917|BT_2871	286	2.7e-40	2	227	4	231	0.9
GT32.hmm	90	fig|226186.12.peg.2918|BT_2872	297	1.6e-17	4	86	70	147	0.911111111111
GT8.hmm	257	fig|226186.12.peg.2919|BT_2873	309	5.4e-46	29	255	5	252	0.879377431907
GT2.hmm	170	fig|226186.12.peg.2920|BT_2874	266	4.9e-18	1	122	4	126	0.711764705882
GT2.hmm	170	fig|226186.12.peg.2922|BT_2876	327	4.5e-32	1	115	8	120	0.670588235294
GT2.hmm	170	fig|226186.12.peg.2928|BT_2882	323	2e-18	6	131	13	142	0.735294117647
GH93.hmm	307	fig|226186.12.peg.2938|BT_2892	570	6.5e-62	2	277	62	332	0.895765472313
GH43_31.hmm	269	fig|226186.12.peg.2941|BT_2895	330	1.6e-101	4	267	48	311	0.977695167286
GH43_31.hmm	269	fig|226186.12.peg.2944|BT_2898	327	2.3e-106	4	267	46	308	0.977695167286
GH182.hmm	237	fig|226186.12.peg.2945|BT_2899	688	1.6e-112	4	237	391	627	0.983122362869
GH43_3.hmm	301	fig|226186.12.peg.2947|BT_2900	325	3.2e-111	1	301	26	309	0.996677740864
GH159.hmm	219	fig|226186.12.peg.2948|BT_2901	341	5.3e-64	1	218	32	260	0.990867579909
GH116.hmm	363	fig|226186.12.peg.2955|BT_2908	848	1.6e-57	4	361	413	780	0.98347107438
GH146.hmm	503	fig|226186.12.peg.2958|BT_2911	655	8e-173	1	503	50	571	0.998011928429
GH43_26.hmm	294	fig|226186.12.peg.2959|BT_2912	1544	1.1e-94	1	294	27	326	0.996598639456
GH106.hmm	824	fig|226186.12.peg.2959|BT_2912	1544	4.6e-181	94	652	539	1104	0.677184466019
GH88.hmm	329	fig|226186.12.peg.2960|BT_2913	402	9.1e-129	3	329	67	392	0.990881458967
GH154.hmm	348	fig|226186.12.peg.2963|BT_2916	407	4.9e-112	1	347	26	385	0.994252873563
GH105.hmm	332	fig|226186.12.peg.2968|BT_2921	360	7.2e-90	9	332	46	358	0.972891566265
GH2.hmm	752	fig|226186.12.peg.2969|BT_2922	604	7.7e-107	23	394	51	485	0.49335106383
GT4.hmm	160	fig|226186.12.peg.2983|BT_2936	399	2.7e-40	5	151	209	354	0.9125
GT4.hmm	160	fig|226186.12.peg.2985|BT_2938	408	4.8e-29	9	160	221	371	0.94375
GT4.hmm	160	fig|226186.12.peg.2998|BT_2946	428	1.7e-25	18	153	258	391	0.84375
GT2.hmm	170	fig|226186.12.peg.2999|BT_2947	251	1.1e-26	1	147	11	150	0.858823529412
GH92.hmm	491	fig|226186.12.peg.3000|BT_2948	897	3.6e-162	2	491	410	891	0.995926680244
GH76.hmm	358	fig|226186.12.peg.3001|BT_2949	383	1.3e-42	69	262	87	297	0.539106145251
GH115.hmm	697	fig|226186.12.peg.3009|BT_2958	789	1.5e-250	4	697	26	777	0.994261119082
GH43_24.hmm	246	fig|226186.12.peg.3010|BT_2959	460	3.8e-71	1	245	48	285	0.991869918699
GH105.hmm	332	fig|226186.12.peg.3013|BT_2963	980	1.3e-83	10	332	48	365	0.969879518072
PL33_2.hmm	151	fig|226186.12.peg.3013|BT_2963	980	3.8e-42	2	149	770	918	0.973509933775
PL8_3.hmm	250	fig|226186.12.peg.3014|BT_2964	721	2e-109	1	249	347	599	0.992
GH2.hmm	752	fig|226186.12.peg.3019|BT_2969	702	1.4e-90	26	576	21	692	0.731382978723
GH29.hmm	346	fig|226186.12.peg.3020|BT_2970	524	4.7e-96	11	345	63	422	0.965317919075
GH3.hmm	216	fig|226186.12.peg.3062|BT_3009	863	2.6e-66	3	215	58	304	0.981481481481
CBM32.hmm	124	fig|226186.12.peg.3068|BT_3015	968	2.6e-17	8	122	236	362	0.91935483871
GH154.hmm	348	fig|226186.12.peg.3075|BT_3021	450	1.5e-103	1	346	65	427	0.991379310345
GH30_6.hmm	467	fig|226186.12.peg.3079|BT_3026	520	2.1e-218	2	467	52	511	0.995717344754
GH25.hmm	177	fig|226186.12.peg.307|BT_0308	297	3.1e-56	1	177	100	275	0.994350282486
GH130_1.hmm	313	fig|226186.12.peg.3081|BT_3028	396	1.4e-178	1	313	50	361	0.996805111821
GH30_4.hmm	491	fig|226186.12.peg.3097|BT_3043	277	2e-80	228	490	2	273	0.533604887984
GH18.hmm	296	fig|226186.12.peg.3106|BT_3050	321	7.9e-37	40	289	65	311	0.841216216216
GH27.hmm	229	fig|226186.12.peg.3123|BT_3065	503	7.6e-78	3	215	223	462	0.92576419214
GH32.hmm	293	fig|226186.12.peg.3141|BT_3082	501	3.6e-81	1	291	74	359	0.98976109215
GH31_14.hmm	426	fig|226186.12.peg.3145|BT_3085	712	3.8e-184	1	425	202	631	0.995305164319
GH31.hmm	427	fig|226186.12.peg.3146|BT_3086	834	3.3e-148	1	427	234	684	0.997658079625
GH66.hmm	556	fig|226186.12.peg.3147|BT_3087	592	1.1e-197	2	554	46	591	0.992805755396
GH2.hmm	752	fig|226186.12.peg.3153|BT_3092	734	7.9e-101	12	412	39	498	0.531914893617
GH43.hmm	248	fig|226186.12.peg.3155|BT_3094	376	1e-37	8	226	45	343	0.879032258065
GH51_2.hmm	435	fig|226186.12.peg.3157|BT_3096	709	2.6e-122	2	434	267	708	0.993103448276
GH43_31.hmm	269	fig|226186.12.peg.3170|BT_3108	329	1.4e-100	3	265	36	305	0.973977695167
GH2.hmm	752	fig|226186.12.peg.3177|BT_3114	1133	1.9e-72	18	394	17	523	0.5
CE20.hmm	249	fig|226186.12.peg.3188|BT_3124	479	4.3e-88	3	249	102	368	0.987951807229
GH92.hmm	491	fig|226186.12.peg.3193|BT_3130	735	1.9e-193	3	491	237	730	0.993890020367
GH36.hmm	688	fig|226186.12.peg.3194|BT_3131	718	1.3e-208	2	686	26	700	0.994186046512
CE20.hmm	249	fig|226186.12.peg.3195|BT_3132	648	8.5e-44	3	132	101	244	0.518072289157
CE20.hmm	249	fig|226186.12.peg.3195|BT_3132	648	2.2e-51	122	249	420	545	0.510040160643
GH95.hmm	722	fig|226186.12.peg.3215|BT_3155	808	2.1e-251	3	716	25	771	0.987534626039
GH109.hmm	399	fig|226186.12.peg.321|BT_0322	328	1.3e-26	4	196	4	185	0.481203007519
GH110.hmm	548	fig|226186.12.peg.3220|BT_3160	575	9.9e-198	7	548	28	566	0.987226277372
GH97.hmm	631	fig|226186.12.peg.3223|BT_3163	674	3.3e-185	3	630	15	670	0.993660855784
GH31_18.hmm	242	fig|226186.12.peg.3230|BT_3169	1294	4.4e-117	15	242	458	683	0.938016528926
CE20.hmm	249	fig|226186.12.peg.3232|BT_3171	477	1.9e-88	3	249	102	361	0.987951807229
GH95.hmm	722	fig|226186.12.peg.3234|BT_3173	815	2.4e-276	13	717	54	792	0.975069252078
GH20.hmm	337	fig|226186.12.peg.3240|BT_3178	774	7.6e-115	8	336	156	515	0.973293768546
GH2.hmm	752	fig|226186.12.peg.3241|BT_3179	1011	3.3e-216	20	749	48	894	0.969414893617
CE4.hmm	130	fig|226186.12.peg.3309|BT_3246	204	3.1e-25	4	110	21	123	0.815384615385
GT117.hmm	245	fig|226186.12.peg.3310|BT_3247	1114	5.1e-38	2	201	6	216	0.812244897959
CE1.hmm	227	fig|226186.12.peg.3353|BT_3286	255	3.4e-30	3	208	31	236	0.903083700441
GH2.hmm	752	fig|226186.12.peg.3359|BT_3292	591	2.3e-91	25	489	34	584	0.617021276596
GH2.hmm	752	fig|226186.12.peg.3360|BT_3293	1421	5e-233	16	750	54	926	0.976063829787
CBM32.hmm	124	fig|226186.12.peg.3360|BT_3293	1421	6.9e-23	11	122	1149	1270	0.895161290323
CBM32.hmm	124	fig|226186.12.peg.3360|BT_3293	1421	2.2e-22	13	122	1293	1415	0.879032258065
GH97.hmm	631	fig|226186.12.peg.3361|BT_3294	650	9.6e-206	6	630	15	649	0.988906497623
GH31_1.hmm	447	fig|226186.12.peg.3366|BT_3299	717	3e-165	1	447	180	611	0.997762863535
GH3.hmm	216	fig|226186.12.peg.3367|BT_3300	825	1.7e-70	3	215	59	266	0.981481481481
GH76.hmm	358	fig|226186.12.peg.3368|BT_3301	402	9.4e-70	22	332	62	381	0.865921787709
GH141.hmm	527	fig|226186.12.peg.337|BT_0338	616	7.5e-216	2	526	24	582	0.99430740038
GH30_3.hmm	417	fig|226186.12.peg.3381|BT_3312	496	1e-157	4	417	67	492	0.990407673861
GH3.hmm	216	fig|226186.12.peg.3383|BT_3314	764	1.4e-66	4	214	67	297	0.972222222222
GH31_3.hmm	429	fig|226186.12.peg.338|BT_0339	748	1.7e-164	1	429	283	715	0.997668997669
PL8_2.hmm	254	fig|226186.12.peg.3391|BT_3324	1025	1.2e-87	2	253	618	864	0.988188976378
PL29.hmm	301	fig|226186.12.peg.3395|BT_3328	868	9.8e-107	1	301	345	702	0.996677740864
GH2.hmm	752	fig|226186.12.peg.3407|BT_3340	1036	4.1e-220	16	751	51	911	0.977393617021
GH88.hmm	329	fig|226186.12.peg.3415|BT_3348	400	6.9e-130	6	328	70	393	0.978723404255
PL8_2.hmm	254	fig|226186.12.peg.3418|BT_3350	953	1.2e-91	2	253	576	810	0.988188976378
GT9.hmm	225	fig|226186.12.peg.3431|BT_3362	343	3.8e-33	4	217	73	319	0.946666666667
GT2.hmm	170	fig|226186.12.peg.3434|BT_3365	679	2.5e-17	1	98	91	189	0.570588235294
GT2.hmm	170	fig|226186.12.peg.3435|BT_3366	336	5.9e-36	1	124	11	132	0.723529411765
GT4.hmm	160	fig|226186.12.peg.3437|BT_3368	413	6.2e-17	4	160	239	387	0.975
GT2.hmm	170	fig|226186.12.peg.3439|BT_3370	329	1.9e-31	1	132	8	139	0.770588235294
GT2.hmm	170	fig|226186.12.peg.3440|BT_3371	329	3.4e-33	1	117	8	122	0.682352941176
GT2.hmm	170	fig|226186.12.peg.3441|BT_3372	326	1.8e-16	1	130	11	146	0.758823529412
GT14.hmm	250	fig|226186.12.peg.3446|BT_3377	322	1.7e-52	2	245	34	291	0.972
GT2.hmm	170	fig|226186.12.peg.3448|BT_3379	284	1.1e-28	26	163	6	136	0.805882352941
CE4.hmm	130	fig|226186.12.peg.3455|BT_3387	262	2.9e-17	21	126	32	129	0.807692307692
GT2.hmm	170	fig|226186.12.peg.3456|BT_3388	633	8.4e-19	1	145	404	556	0.847058823529
GH51_1.hmm	472	fig|226186.12.peg.347|BT_0348	514	1.1e-173	2	472	26	513	0.995762711864
GH146.hmm	503	fig|226186.12.peg.348|BT_0349	802	4.8e-214	1	503	32	560	0.998011928429
GT28.hmm	157	fig|226186.12.peg.3515|BT_3448	372	8.6e-49	1	156	194	355	0.987261146497
GT119.hmm	360	fig|226186.12.peg.3516|BT_3449	438	1e-61	1	358	17	385	0.991666666667
GH43_26.hmm	294	fig|226186.12.peg.3533|BT_3467	402	4.1e-97	1	294	71	380	0.996598639456
GH109.hmm	399	fig|226186.12.peg.3536|BT_3470	460	2.7e-24	2	142	25	160	0.350877192982
GH177.hmm	347	fig|226186.12.peg.3537|BT_3472	430	1.5e-46	3	287	45	307	0.818443804035
GH76.hmm	358	fig|226186.12.peg.3567|BT_3501	492	4e-55	22	337	161	474	0.879888268156
GH2.hmm	752	fig|226186.12.peg.3577|BT_3513	604	2.2e-107	23	394	50	484	0.49335106383
GH115.hmm	697	fig|226186.12.peg.3578|BT_3514	982	3.4e-229	3	581	32	661	0.829268292683
GH43_26.hmm	294	fig|226186.12.peg.3579|BT_3515	383	2.3e-109	1	294	49	358	0.996598639456
GH43_34.hmm	280	fig|226186.12.peg.3580|BT_3516	637	5.4e-110	1	279	32	311	0.992857142857
GH43_3.hmm	301	fig|226186.12.peg.3580|BT_3516	637	9.6e-113	1	301	337	620	0.996677740864
GH76.hmm	358	fig|226186.12.peg.3585|BT_3521	429	1e-69	30	332	65	406	0.843575418994
GH76.hmm	358	fig|226186.12.peg.3588|BT_3524	420	1.1e-72	30	333	60	399	0.846368715084
