Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|226186.12.peg.1203|BT_1180	-	GT4(208-353)	-	-	N	1
fig|226186.12.peg.1204|BT_1181	-	GT2(42-149)	-	-	N	1
fig|226186.12.peg.1206|BT_1183	-	GT2(54-271)	-	-	N	1
fig|226186.12.peg.1218|BT_1195	-	GT51(60-223)	-	-	N	1
fig|226186.12.peg.123|BT_0126	-	PL40(2-902)	-	-	Y(1-19)	1
fig|226186.12.peg.124|BT_0127	-	GH28(193-440)	-	-	Y(1-22)	1
fig|226186.12.peg.1287|BT_1261	-	CE1(233-444)	-	-	N	1
fig|226186.12.peg.129|BT_0132	-	GH97(28-645)	-	-	Y(1-24)	1
fig|226186.12.peg.1312|BT_1285	-	GH18(66-246)	-	-	Y(1-22)	1
fig|226186.12.peg.1322|BT_1293	-	GT35(270-716)	-	-	N	1
fig|226186.12.peg.1323|BT_1294	-	GT3(66-400)	-	-	N	1
fig|226186.12.peg.134|BT_0137	-	GH146(51-556)	-	-	Y(1-23)	1
fig|226186.12.peg.1375|BT_1343	-	GT122(31-334)	-	-	N	1
fig|226186.12.peg.1376|BT_1344	-	GT4(189-330)	-	-	N	1
fig|226186.12.peg.1379|BT_1347	-	GT2(6-119)	-	-	N	1
fig|226186.12.peg.1384|BT_1352	-	GT4(210-360)	-	-	N	1
fig|226186.12.peg.1385|BT_1353	-	GT2(9-171)	-	-	N	1
fig|226186.12.peg.142|BT_0145	-	GH43_10(2-224)+CBM91(259-463)	-	-	N	1
fig|226186.12.peg.143|BT_0146	-	GH88(71-395)	-	-	Y(1-19)	1
fig|226186.12.peg.149|BT_0152	-	CE1(41-271)	-	-	Y(1-32)	1
fig|226186.12.peg.1659|BT_1621	-	GH20(143-477)	-	-	Y(1-21)	1
fig|226186.12.peg.1663|BT_1625	-	GH29(52-373)+CBM32(499-599)	-	-	Y(1-58)	1
fig|226186.12.peg.1664|BT_1626	-	GH2(64-908)	-	-	Y(1-24)	1
fig|226186.12.peg.1665|BT_1627	-	GH20(158-517)	-	-	Y(1-21)	1
fig|226186.12.peg.1670|BT_1632	-	GH18(297-533)	-	-	Y(1-21)	1
fig|226186.12.peg.1685|BT_1645	-	GT2(9-135)	-	-	N	1
fig|226186.12.peg.1686|BT_1646	-	GT2(4-132)	-	-	N	1
fig|226186.12.peg.1687|BT_1647	-	GT129(212-336)	-	-	N	1
fig|226186.12.peg.1688|BT_1648	-	GT2(10-160)	-	-	N	1
fig|226186.12.peg.1689|BT_1649	-	GT25(2-157)	-	-	N	1
fig|226186.12.peg.1704|BT_1663	-	GH13_14(173-497)	-	-	N	1
fig|226186.12.peg.1752|BT_1709	-	GT2(12-139)	-	-	N	1
fig|226186.12.peg.1753|BT_1710	-	GT122(31-348)	-	-	N	1
fig|226186.12.peg.1755|BT_1712	-	GT4(222-344)	-	-	N	1
fig|226186.12.peg.1804|BT_1759	-	GH32(1-253)	-	-	N	1
fig|226186.12.peg.1806|BT_1760	-	GH32(17-274)	-	-	N	1
fig|226186.12.peg.180|BT_0183	-	GH23(309-420)	-	-	N	1
fig|226186.12.peg.1812|BT_1765	-	GH32(140-440)	-	-	N	1
fig|226186.12.peg.1815|BT_1768	-	GH2(50-700)	-	-	Y(1-27)	1
fig|226186.12.peg.1816|BT_1769	-	GH92(212-733)	-	-	Y(1-29)	1
fig|226186.12.peg.1824|BT_1776	-	GH2(187-981)	-	-	N	1
fig|226186.12.peg.1825|BT_1777	-	GH95(244-907)	-	-	N	1
fig|226186.12.peg.1827|BT_1778	-	GH3(64-305)	-	-	Y(1-27)	1
fig|226186.12.peg.1828|BT_1779	-	CE20(105-447)	-	-	N	1
fig|226186.12.peg.1829|BT_1780	-	GH3(206-426)	-	-	Y(1-22)	1
fig|226186.12.peg.1830|BT_1781	-	GH43_2(415-690)	-	-	Y(1-21)	1
fig|226186.12.peg.1923|BT_1871	-	GH97(11-661)	-	-	Y(1-20)	1
fig|226186.12.peg.1924|BT_1872	-	GH3(98-319)	-	-	N	1
fig|226186.12.peg.1925|BT_1873	-	GH43_17(50-309)	-	-	Y(1-23)	1
fig|226186.12.peg.1930|BT_1878	-	GH92(234-722)	-	-	Y(1-21)	1
fig|226186.12.peg.1935|BT_1883	-	GH76(47-395)	-	-	Y(1-20)	1
fig|226186.12.peg.2159|BT_2097	-	GH127(39-620)	-	-	Y(1-27)	1
fig|226186.12.peg.2167|BT_2105	-	GH92(523-1041)	-	-	N	1
fig|226186.12.peg.2173|BT_2111	-	GH92(526-1035)	-	-	Y(1-21)	1
fig|226186.12.peg.2174|BT_2112	-	GH43_24(52-309)	-	-	Y(1-22)	1
fig|226186.12.peg.2175|BT_2113	-	GH38(297-568)	-	-	Y(1-24)	1
fig|226186.12.peg.2198|BT_2135	-	GH171(44-387)	-	-	N	1
fig|226186.12.peg.2210|BT_2146	-	CBM20(137-214)+GH77(240-885)	-	-	N	1
fig|226186.12.peg.2212|BT_2148	-	GT4(153-278)	-	-	N	1
fig|226186.12.peg.2215|BT_2151	-	GT2(4-131)	-	-	N	1
fig|226186.12.peg.2222|BT_2158	-	GH109(38-189)	-	-	N	1
fig|226186.12.peg.2255|BT_2191	-	GH2(221-894)	-	-	Y(1-22)	1
fig|226186.12.peg.2256|BT_2192	-	GH29(35-330)	-	-	Y(1-22)	1
fig|226186.12.peg.2264|BT_2199	-	GH92(236-741)	-	-	Y(1-21)	1
fig|226186.12.peg.2319|BT_2254	-	PL10_1(61-349)	-	-	Y(1-22)	1
fig|226186.12.peg.2437|BT_2378	-	GH28(194-450)	-	-	Y(1-22)	1
fig|226186.12.peg.2494|BT_2432	-	GH2(24-716)+CBM32(724-837)	-	-	N	1
fig|226186.12.peg.2501|BT_2439	-	GH3(108-331)	-	-	N	1
fig|226186.12.peg.2517|BT_2459	-	GH20(142-479)	-	-	N	1
fig|226186.12.peg.252|BT_0251	-	GT2(8-174)	-	-	N	1
fig|226186.12.peg.2553|BT_2501	-	GT51(435-588)	-	-	N	1
fig|226186.12.peg.2575|BT_2523	-	CBM67(343-514)+GH78(569-1102)	-	-	Y(1-20)	1
fig|226186.12.peg.2576|BT_2524	-	CBM67(144-318)+GH78(347-856)	-	-	Y(1-23)	1
fig|226186.12.peg.2577|BT_2525	-	CE7(145-445)	-	-	Y(1-38)	1
fig|226186.12.peg.2601|BT_2550	-	GH16_3(36-262)	-	-	Y(1-23)	1
fig|226186.12.peg.264|BT_0263	-	PL27(1-460)	-	-	N	1
fig|226186.12.peg.265|BT_0264	-	GH43_24(203-376)	-	-	Y(1-30)	1
fig|226186.12.peg.2667|BT_2620	-	GH97(11-648)	-	-	Y(1-20)	1
fig|226186.12.peg.2669|BT_2622	-	GH67(27-693)	-	-	N	1
fig|226186.12.peg.266|BT_0265	-	GH43_24(45-290)	-	-	Y(1-19)	1
fig|226186.12.peg.2670|BT_2623	-	GH76(164-487)	-	-	N	1
fig|226186.12.peg.2676|BT_2629	-	GH92(237-742)	-	-	Y(1-26)	1
fig|226186.12.peg.2678|BT_2631	-	GH76(68-369)	-	-	Y(1-20)	1
fig|226186.12.peg.2679|BT_2632	-	GH125(70-466)	-	-	Y(1-22)	1
fig|226186.12.peg.2706|BT_2662	-	GH27(142-385)	-	-	Y(1-34)	1
fig|226186.12.peg.2721|BT_2680	-	GH2(22-472)	-	-	N	1
fig|226186.12.peg.2794|BT_2747	-	GT30(43-205)	-	-	N	1
fig|226186.12.peg.2798|BT_2751	-	GH123(59-596)	-	-	Y(1-21)	1
fig|226186.12.peg.2871|BT_2824	-	GH16_3(138-367)	-	-	Y(1-20)	1
fig|226186.12.peg.2872|BT_2825	-	GH18(46-334)	-	-	Y(1-25)	1
fig|226186.12.peg.2898|BT_2851	-	GH36(29-704)	-	-	Y(1-24)	1
fig|226186.12.peg.2899|BT_2852	-	GH43_10(37-295)+CBM91(331-512)	-	-	Y(1-21)	1
fig|226186.12.peg.289|BT_0290	-	GH35(35-346)	-	-	Y(1-24)	1
fig|226186.12.peg.2900|BT_2854	-	GH3(104-323)	-	-	Y(1-24)	1
fig|226186.12.peg.2901|BT_2855	-	GH2(61-757)+CBM32(736-844)	-	-	Y(1-29)	1
fig|226186.12.peg.2910|BT_2864	-	GT4(189-341)	-	-	N	1
fig|226186.12.peg.2911|BT_2865	-	GT4(198-341)	-	-	N	1
fig|226186.12.peg.2912|BT_2866	-	GT4(200-349)	-	-	N	1
fig|226186.12.peg.2913|BT_2867	-	GT129(211-329)	-	-	N	1
fig|226186.12.peg.2914|BT_2868	-	GT2(9-149)	-	-	N	1
fig|226186.12.peg.2916|BT_2870	-	GT14(4-256)	-	-	N	1
fig|226186.12.peg.2917|BT_2871	-	GT14(4-231)	-	-	N	1
fig|226186.12.peg.2918|BT_2872	-	GT32(70-147)	-	-	N	1
fig|226186.12.peg.2919|BT_2873	-	GT8(5-252)	-	-	N	1
fig|226186.12.peg.2920|BT_2874	-	GT2(4-126)	-	-	N	1
fig|226186.12.peg.2922|BT_2876	-	GT2(8-120)	-	-	N	1
fig|226186.12.peg.2928|BT_2882	-	GT2(13-142)	-	-	N	1
fig|226186.12.peg.2938|BT_2892	-	GH93(62-332)	-	-	Y(1-31)	1
fig|226186.12.peg.2941|BT_2895	-	GH43_31(48-311)	-	-	Y(1-26)	1
fig|226186.12.peg.2944|BT_2898	-	GH43_31(46-308)	-	-	Y(1-23)	1
fig|226186.12.peg.2945|BT_2899	-	GH182(391-627)	-	-	Y(1-33)	1
fig|226186.12.peg.2947|BT_2900	-	GH43_3(26-309)	-	-	Y(1-20)	1
fig|226186.12.peg.2948|BT_2901	-	GH159(32-260)	-	-	N	1
fig|226186.12.peg.2955|BT_2908	-	GH116(413-780)	-	-	N	1
fig|226186.12.peg.2958|BT_2911	-	GH146(50-571)	-	-	Y(1-31)	1
fig|226186.12.peg.2959|BT_2912	-	GH43_26(27-326)+GH106(539-1104)	-	-	N	1
fig|226186.12.peg.2960|BT_2913	-	GH88(67-392)	-	-	Y(1-27)	1
fig|226186.12.peg.2963|BT_2916	-	GH154(26-385)	-	-	Y(1-22)	1
fig|226186.12.peg.2968|BT_2921	-	GH105(46-358)	-	-	Y(1-21)	1
fig|226186.12.peg.2969|BT_2922	-	GH2(51-485)	-	-	Y(1-22)	1
fig|226186.12.peg.2983|BT_2936	-	GT4(209-354)	-	-	N	1
fig|226186.12.peg.2985|BT_2938	-	GT4(221-371)	-	-	N	1
fig|226186.12.peg.2998|BT_2946	-	GT4(258-391)	-	-	N	1
fig|226186.12.peg.2999|BT_2947	-	GT2(11-150)	-	-	N	1
fig|226186.12.peg.3000|BT_2948	-	GH92(410-891)	-	-	Y(1-27)	1
fig|226186.12.peg.3001|BT_2949	-	GH76(87-297)	-	-	N	1
fig|226186.12.peg.3009|BT_2958	-	GH115(26-777)	-	-	N	1
fig|226186.12.peg.3010|BT_2959	-	GH43_24(48-285)	-	-	N	1
fig|226186.12.peg.3013|BT_2963	-	GH105(48-365)+PL33_2(770-918)	-	-	Y(1-21)	1
fig|226186.12.peg.3014|BT_2964	-	PL8_3(347-599)	-	-	N	1
fig|226186.12.peg.3019|BT_2969	-	GH2(21-692)	-	-	Y(1-22)	1
fig|226186.12.peg.3020|BT_2970	-	GH29(63-422)	-	-	N	1
fig|226186.12.peg.3062|BT_3009	-	GH3(58-304)	-	-	Y(1-21)	1
fig|226186.12.peg.3068|BT_3015	-	CBM32(236-362)	-	-	Y(1-21)	1
fig|226186.12.peg.3075|BT_3021	-	GH154(65-427)	-	-	N	1
fig|226186.12.peg.3079|BT_3026	-	GH30_6(52-511)	-	-	Y(1-22)	1
fig|226186.12.peg.307|BT_0308	-	GH25(100-275)	-	-	N	1
fig|226186.12.peg.3081|BT_3028	-	GH130_1(50-361)	-	-	N	1
fig|226186.12.peg.3097|BT_3043	-	GH30_4(2-273)	-	-	N	1
fig|226186.12.peg.3106|BT_3050	-	GH18(65-311)	-	-	N	1
fig|226186.12.peg.3123|BT_3065	-	GH27(223-462)	-	-	Y(1-24)	1
fig|226186.12.peg.3141|BT_3082	-	GH32(74-359)	-	-	N	1
fig|226186.12.peg.3145|BT_3085	-	GH31_14(202-631)	-	-	Y(1-24)	1
fig|226186.12.peg.3146|BT_3086	-	GH31(234-684)	-	-	Y(1-23)	1
fig|226186.12.peg.3147|BT_3087	-	GH66(46-591)	-	-	N	1
fig|226186.12.peg.3153|BT_3092	-	GH2(39-498)	-	-	Y(1-22)	1
fig|226186.12.peg.3155|BT_3094	-	GH43(45-343)	-	-	Y(1-24)	1
fig|226186.12.peg.3157|BT_3096	-	GH51_2(267-708)	-	-	N	1
fig|226186.12.peg.3170|BT_3108	-	GH43_31(36-305)	-	-	Y(1-24)	1
fig|226186.12.peg.3177|BT_3114	-	GH2(17-523)	-	-	N	1
fig|226186.12.peg.3188|BT_3124	-	CE20(102-368)	-	-	Y(1-21)	1
fig|226186.12.peg.3193|BT_3130	-	GH92(237-730)	-	-	Y(1-21)	1
fig|226186.12.peg.3194|BT_3131	-	GH36(26-700)	-	-	Y(1-21)	1
fig|226186.12.peg.3195|BT_3132	-	CE20(101-244)+CE20(420-545)	-	-	Y(1-20)	1
fig|226186.12.peg.3215|BT_3155	-	GH95(25-771)	-	-	N	1
fig|226186.12.peg.321|BT_0322	-	GH109(4-185)	-	-	N	1
fig|226186.12.peg.3220|BT_3160	-	GH110(28-566)	-	-	N	1
fig|226186.12.peg.3223|BT_3163	-	GH97(15-670)	-	-	Y(1-24)	1
fig|226186.12.peg.3230|BT_3169	-	GH31_18(458-683)	-	-	Y(1-34)	1
fig|226186.12.peg.3232|BT_3171	-	CE20(102-361)	-	-	Y(1-21)	1
fig|226186.12.peg.3234|BT_3173	-	GH95(54-792)	-	-	Y(1-20)	1
fig|226186.12.peg.3240|BT_3178	-	GH20(156-515)	-	-	Y(1-21)	1
fig|226186.12.peg.3241|BT_3179	-	GH2(48-894)	-	-	N	1
fig|226186.12.peg.3309|BT_3246	-	CE4(21-123)	-	-	N	1
fig|226186.12.peg.3310|BT_3247	-	GT117(6-216)	-	-	N	1
fig|226186.12.peg.3353|BT_3286	-	CE1(31-236)	-	-	Y(1-20)	1
fig|226186.12.peg.3359|BT_3292	-	GH2(34-584)	-	-	Y(1-20)	1
fig|226186.12.peg.3360|BT_3293	-	GH2(54-926)+CBM32(1149-1270)+CBM32(1293-1415)	-	-	Y(1-23)	1
fig|226186.12.peg.3361|BT_3294	-	GH97(15-649)	-	-	Y(1-21)	1
fig|226186.12.peg.3366|BT_3299	-	GH31_1(180-611)	-	-	Y(1-24)	1
fig|226186.12.peg.3367|BT_3300	-	GH3(59-266)	-	-	Y(1-22)	1
fig|226186.12.peg.3368|BT_3301	-	GH76(62-381)	-	-	Y(1-33)	1
fig|226186.12.peg.337|BT_0338	-	GH141(24-582)	-	-	Y(1-28)	1
fig|226186.12.peg.3381|BT_3312	-	GH30_3(67-492)	-	-	Y(1-20)	1
fig|226186.12.peg.3383|BT_3314	-	GH3(67-297)	-	-	Y(1-25)	1
fig|226186.12.peg.338|BT_0339	-	GH31_3(283-715)	-	-	N	1
fig|226186.12.peg.3391|BT_3324	-	PL8_2(618-864)	-	-	Y(1-26)	1
fig|226186.12.peg.3395|BT_3328	-	PL29(345-702)	-	-	N	1
fig|226186.12.peg.3407|BT_3340	-	GH2(51-911)	-	-	Y(1-22)	1
fig|226186.12.peg.3415|BT_3348	-	GH88(70-393)	-	-	Y(1-24)	1
fig|226186.12.peg.3418|BT_3350	-	PL8_2(576-810)	-	-	Y(1-20)	1
fig|226186.12.peg.3431|BT_3362	-	GT9(73-319)	-	-	N	1
fig|226186.12.peg.3434|BT_3365	-	GT2(91-189)	-	-	N	1
fig|226186.12.peg.3435|BT_3366	-	GT2(11-132)	-	-	N	1
fig|226186.12.peg.3437|BT_3368	-	GT4(239-387)	-	-	N	1
fig|226186.12.peg.3439|BT_3370	-	GT2(8-139)	-	-	N	1
fig|226186.12.peg.3440|BT_3371	-	GT2(8-122)	-	-	N	1
fig|226186.12.peg.3441|BT_3372	-	GT2(11-146)	-	-	N	1
fig|226186.12.peg.3446|BT_3377	-	GT14(34-291)	-	-	N	1
fig|226186.12.peg.3448|BT_3379	-	GT2(6-136)	-	-	N	1
fig|226186.12.peg.3455|BT_3387	-	CE4(32-129)	-	-	N	1
fig|226186.12.peg.3456|BT_3388	-	GT2(404-556)	-	-	N	1
fig|226186.12.peg.347|BT_0348	-	GH51_1(26-513)	-	-	Y(1-31)	1
fig|226186.12.peg.348|BT_0349	-	GH146(32-560)	-	-	N	1
fig|226186.12.peg.3515|BT_3448	-	GT28(194-355)	-	-	N	1
fig|226186.12.peg.3516|BT_3449	-	GT119(17-385)	-	-	N	1
fig|226186.12.peg.3533|BT_3467	-	GH43_26(71-380)	-	-	N	1
fig|226186.12.peg.3536|BT_3470	-	GH109(25-160)	-	-	N	1
fig|226186.12.peg.3537|BT_3472	-	GH177(45-307)	-	-	N	1
fig|226186.12.peg.3567|BT_3501	-	GH76(161-474)	-	-	N	1
fig|226186.12.peg.3577|BT_3513	-	GH2(50-484)	-	-	Y(1-21)	1
fig|226186.12.peg.3578|BT_3514	-	GH115(32-661)	-	-	Y(1-27)	1
fig|226186.12.peg.3579|BT_3515	-	GH43_26(49-358)	-	-	Y(1-37)	1
fig|226186.12.peg.3580|BT_3516	-	GH43_34(32-311)+GH43_3(337-620)	-	-	Y(1-21)	1
fig|226186.12.peg.3585|BT_3521	-	GH76(65-406)	-	-	Y(1-29)	1
fig|226186.12.peg.3588|BT_3524	-	GH76(60-399)	-	-	Y(1-23)	1
fig|226186.12.peg.358|BT_0360	-	GH43_4(161-529)	-	-	Y(1-19)	1
fig|226186.12.peg.3591|BT_3527	-	GH92(233-740)	-	-	Y(1-20)	1
fig|226186.12.peg.3592|BT_3528	-	GH125(72-472)	-	-	Y(1-26)	1
fig|226186.12.peg.3594|BT_3530	-	GH92(211-406)+GH92(411-668)	-	-	Y(1-25)	1
fig|226186.12.peg.3595|BT_3531	-	GH127(324-551)	-	-	Y(1-24)	1
fig|226186.12.peg.3604|BT_3542	-	CBM62(309-385)+CBM62(392-455)	-	-	N	1
fig|226186.12.peg.3628|BT_3566	-	GH144(33-445)	-	-	Y(1-31)	1
fig|226186.12.peg.3629|BT_3567	-	GH3(96-318)	-	-	Y(1-21)	1
fig|226186.12.peg.3641|BT_3581	-	GH177(41-413)	-	-	N	1
fig|226186.12.peg.3642|BT_3583	-	GH177(43-333)	-	-	N	1
fig|226186.12.peg.3647|BT_3588	-	CE9(2-367)	-	-	N	1
fig|226186.12.peg.3649|BT_3590	-	GH89(63-721)	-	-	N	1
fig|226186.12.peg.3651|BT_3592	-	CBM51(29-161)+GH27(373-636)	-	-	N	1
fig|226186.12.peg.3656|BT_3597	-	CE20(103-363)	-	-	N	1
fig|226186.12.peg.3657|BT_3598	-	GH20(141-481)	-	-	Y(1-24)	1
fig|226186.12.peg.3658|BT_3599	-	GH2(27-763)	-	-	Y(1-20)	1
fig|226186.12.peg.365|BT_0367	-	GH43_4(53-365)	-	-	Y(1-33)	1
fig|226186.12.peg.3667|BT_3608	-	CE15(60-384)	-	-	Y(1-29)	1
fig|226186.12.peg.366|BT_0368	-	GH51_2(173-632)	-	-	N	1
fig|226186.12.peg.367|BT_0369	-	GH43_29(32-310)	-	-	Y(1-30)	1
fig|226186.12.peg.3681|BT_3622	-	GT2(250-377)	-	-	N	1
fig|226186.12.peg.3714|BT_3654	-	GH35(36-348)	-	-	Y(1-23)	1
fig|226186.12.peg.3715|BT_3655	-	GH43_19(71-296)	-	-	N	1
fig|226186.12.peg.3716|BT_3656	-	GH43_9(26-288)+CBM91(310-485)+GH43_19(537-777)	-	-	Y(1-18)	1
fig|226186.12.peg.3717|BT_3657	-	GH51_2(372-817)	-	-	Y(1-22)	1
fig|226186.12.peg.3718|BT_3659	-	GH31_4(219-710)	-	-	Y(1-23)	1
fig|226186.12.peg.3721|BT_3661	-	GH97(14-643)	-	-	Y(1-20)	1
fig|226186.12.peg.3722|BT_3662	-	GH43_34(29-302)	-	-	Y(1-22)	1
fig|226186.12.peg.3723|BT_3663	-	GH43_10(2-235)+CBM91(266-451)	-	-	N	1
fig|226186.12.peg.3724|BT_3664	-	GH97(18-637)	-	-	N	1
fig|226186.12.peg.3725|BT_3665	-	GH29(13-432)	-	-	Y(1-21)	1
fig|226186.12.peg.3734|BT_3674	-	GH127(11-428)	-	-	N	1
fig|226186.12.peg.3736|BT_3675	-	GH43_34(30-325)	-	-	Y(1-24)	1
fig|226186.12.peg.3738|BT_3677	-	GH154(50-401)	-	-	Y(1-30)	1
fig|226186.12.peg.3744|BT_3683	-	GH16_3(29-280)+GH43_24(308-599)	-	-	Y(1-22)	1
fig|226186.12.peg.3745|BT_3685	-	GH43_24(49-304)	-	-	Y(1-22)	1
fig|226186.12.peg.3746|BT_3686	-	PL42(34-326)	-	-	Y(1-21)	1
fig|226186.12.peg.3747|BT_3687	-	GH105(46-372)	-	-	Y(1-31)	1
fig|226186.12.peg.3754|BT_3694	-	GT2(45-210)	-	-	N	1
fig|226186.12.peg.3758|BT_3698	-	GH13(80-543)	-	-	Y(1-25)	1
fig|226186.12.peg.3763|BT_3703	-	GH97(12-723)	-	-	Y(1-22)	1
fig|226186.12.peg.3764|BT_3704	-	GH13_46(164-485)	-	-	Y(1-23)	1
fig|226186.12.peg.3836|BT_3773	-	GH92(246-736)	-	-	Y(1-23)	1
fig|226186.12.peg.3838|BT_3774	-	GH38(30-284)+CBM32(1077-1195)	-	-	Y(1-21)	1
fig|226186.12.peg.3839|BT_3775	-	GT32(20-101)	-	-	N	1
fig|226186.12.peg.3840|BT_3776	-	GT32(29-103)	-	-	N	1
fig|226186.12.peg.3844|BT_3780	-	GH130_3(60-371)	-	-	Y(1-28)	1
fig|226186.12.peg.3845|BT_3781	-	GH125(70-466)	-	-	Y(1-22)	1
fig|226186.12.peg.3846|BT_3782	-	GH76(68-366)	-	-	Y(1-32)	1
fig|226186.12.peg.3848|BT_3784	-	GH92(237-742)	-	-	N	1
fig|226186.12.peg.3855|BT_3792	-	GH76(157-487)	-	-	Y(1-23)	1
fig|226186.12.peg.3861|BT_3798	-	GH29(21-358)	-	-	Y(1-20)	1
fig|226186.12.peg.3881|BT_3817	-	GT119(52-207)+GT119(258-477)	-	-	N	1
fig|226186.12.peg.390|BT_0391	-	GT4(214-357)	-	-	N	1
fig|226186.12.peg.3922|BT_3858	-	GH92(220-733)	-	-	Y(1-24)	1
fig|226186.12.peg.3926|BT_3862	-	GH99(44-371)	-	-	N	1
fig|226186.12.peg.3930|BT_3868	-	GH20(155-478)	-	-	Y(1-27)	1
fig|226186.12.peg.393|BT_0394	-	GT4(189-337)	-	-	N	1
fig|226186.12.peg.4021|BT_3956	-	GH29(23-321)	-	-	Y(1-22)	1
fig|226186.12.peg.4027|BT_3962	-	GH92(234-741)	-	-	Y(1-23)	1
fig|226186.12.peg.4028|BT_3963	-	GH92(257-750)	-	-	N	1
fig|226186.12.peg.4030|BT_3965	-	GH92(252-749)	-	-	Y(1-26)	1
fig|226186.12.peg.4055|BT_3990	-	GH92(230-737)	-	-	Y(1-20)	1
fig|226186.12.peg.4056|BT_3991	-	GH92(244-751)	-	-	N	1
fig|226186.12.peg.4059|BT_3994	-	GH92(1-333)	-	-	N	1
fig|226186.12.peg.4065|BT_3999	-	GH23(129-261)	-	-	Y(1-24)	1
fig|226186.12.peg.4070|BT_4004	-	GT19(4-357)	-	-	N	1
fig|226186.12.peg.4112|BT_4050	-	GH2(68-1004)+CBM32(1212-1338)	-	-	Y(1-21)	1
fig|226186.12.peg.4137|BT_4072	-	GH38(12-265)	-	-	N	1
fig|226186.12.peg.4138|BT_4073	-	GH92(290-772)	-	-	Y(1-24)	1
fig|226186.12.peg.4139|BT_4074	-	GH2(70-826)	-	-	Y(1-24)	1
fig|226186.12.peg.4141|BT_4076	-	CBM67(164-327)+GH78(351-855)	-	-	Y(1-26)	1
fig|226186.12.peg.4142|BT_4077	-	CE1(33-281)	-	-	Y(1-21)	1
fig|226186.12.peg.4156|BT_4091	-	CE20(102-225)+CE20(415-544)	-	-	Y(1-21)	1
fig|226186.12.peg.4157|BT_4092	-	GH92(235-739)	-	-	Y(1-20)	1
fig|226186.12.peg.4158|BT_4093	-	GH92(230-703)	-	-	Y(1-26)	1
fig|226186.12.peg.4159|BT_4094	-	GH130_3(60-372)	-	-	N	1
fig|226186.12.peg.4160|BT_4095	-	GH43_8(27-303)	-	-	N	1
fig|226186.12.peg.4174|BT_4108	-	GH105(52-396)	-	-	Y(1-25)	1
fig|226186.12.peg.4175|BT_4109	-	CE8(32-313)	-	-	Y(1-23)	1
fig|226186.12.peg.4176|BT_4110	-	CE12(26-257)+CE8(273-545)	-	-	N	1
fig|226186.12.peg.4182|BT_4115	-	PL1_2(92-280)	-	-	Y(1-21)	1
