HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT117.hmm	245	fig|2005473.104.peg.1353	1151	3.8e-39	2	207	16	239	0.836734693878
CE4.hmm	130	fig|2005473.104.peg.1354	205	7.3e-25	4	117	22	131	0.869230769231
GH27.hmm	229	fig|2005473.104.peg.136	398	3.4e-73	2	227	124	374	0.982532751092
GT27.hmm	295	fig|2005473.104.peg.1364	337	5.8e-21	2	237	11	240	0.796610169492
GT4.hmm	160	fig|2005473.104.peg.1370	406	1e-26	7	150	235	370	0.89375
GT4.hmm	160	fig|2005473.104.peg.1372	371	1.4e-22	9	118	195	306	0.68125
PL26.hmm	862	fig|2005473.104.peg.1373	1089	0	3	858	241	1086	0.991879350348
GT4.hmm	160	fig|2005473.104.peg.1393	370	1.2e-16	6	146	193	335	0.875
GH3.hmm	216	fig|2005473.104.peg.1398	763	5.4e-72	3	215	106	327	0.981481481481
GH188.hmm	259	fig|2005473.104.peg.1419	375	8.8e-22	1	150	16	164	0.57528957529
GH109.hmm	399	fig|2005473.104.peg.1420	492	3e-21	3	163	38	189	0.401002506266
PL11_1.hmm	583	fig|2005473.104.peg.1464	967	9.4e-179	4	568	318	905	0.967409948542
GH2.hmm	752	fig|2005473.104.peg.1466	807	1.3e-109	26	533	24	675	0.67420212766
GH43_18.hmm	226	fig|2005473.104.peg.1481	316	1.2e-88	1	225	69	300	0.991150442478
GH95.hmm	722	fig|2005473.104.peg.1482	797	5.8e-239	5	708	23	769	0.973684210526
GT2.hmm	170	fig|2005473.104.peg.1517	311	1.3e-23	1	116	9	125	0.676470588235
GT2.hmm	170	fig|2005473.104.peg.1518	341	6.1e-23	1	127	9	136	0.741176470588
GT4.hmm	160	fig|2005473.104.peg.1519	419	1.4e-22	11	158	236	390	0.91875
GH23.hmm	135	fig|2005473.104.peg.154	549	6.3e-26	2	120	123	258	0.874074074074
CBM50.hmm	40	fig|2005473.104.peg.154	549	6.7e-16	1	40	504	547	0.975
GT2.hmm	170	fig|2005473.104.peg.1551	256	1.1e-21	1	164	6	161	0.958823529412
CE20.hmm	249	fig|2005473.104.peg.1633	484	6.1e-83	3	248	104	365	0.983935742972
CE20.hmm	249	fig|2005473.104.peg.1634	482	2.9e-81	3	248	103	364	0.983935742972
GH51_2.hmm	435	fig|2005473.104.peg.168	641	9.2e-183	2	434	183	635	0.993103448276
GT51.hmm	177	fig|2005473.104.peg.1702	773	1.2e-59	2	177	49	231	0.988700564972
GT9.hmm	225	fig|2005473.104.peg.1718	364	2.6e-29	2	217	78	330	0.955555555556
GT4.hmm	160	fig|2005473.104.peg.1722	425	7.9e-24	6	156	236	387	0.9375
GH28.hmm	325	fig|2005473.104.peg.1739	466	4.6e-63	6	307	80	440	0.926153846154
GH28.hmm	325	fig|2005473.104.peg.1740	430	2.3e-59	9	307	51	397	0.916923076923
CE1.hmm	227	fig|2005473.104.peg.1766	260	6.7e-43	1	220	11	253	0.964757709251
CBM67.hmm	176	fig|2005473.104.peg.1778	968	4.2e-36	12	169	188	358	0.892045454545
GH78.hmm	504	fig|2005473.104.peg.1778	968	1.2e-126	4	504	386	919	0.992063492063
CBM67.hmm	176	fig|2005473.104.peg.1786	938	9.5e-29	12	166	176	343	0.875
GH78.hmm	504	fig|2005473.104.peg.1786	938	1.1e-147	6	504	375	885	0.988095238095
GH13_38.hmm	371	fig|2005473.104.peg.180	571	6.7e-166	1	370	34	397	0.99460916442
GH20.hmm	337	fig|2005473.104.peg.1812	552	3.6e-100	9	336	164	510	0.970326409496
GH23.hmm	135	fig|2005473.104.peg.185	462	1.4e-24	15	127	302	459	0.82962962963
PL11_1.hmm	583	fig|2005473.104.peg.1895	1516	6.6e-168	2	572	23	615	0.977701543739
GH43_5.hmm	287	fig|2005473.104.peg.1911	339	5.5e-112	1	287	43	336	0.996515679443
GT4.hmm	160	fig|2005473.104.peg.1917	390	3.7e-28	7	153	208	352	0.9125
GH2.hmm	752	fig|2005473.104.peg.1982	1024	1.8e-212	18	749	48	898	0.972074468085
CBM20.hmm	90	fig|2005473.104.peg.1983	894	8.5e-18	4	84	134	217	0.888888888889
GH77.hmm	494	fig|2005473.104.peg.1983	894	1.7e-140	1	487	246	887	0.983805668016
GH105.hmm	332	fig|2005473.104.peg.2	375	1.8e-86	8	332	57	374	0.975903614458
GT119.hmm	360	fig|2005473.104.peg.2024	490	2.7e-29	1	191	22	207	0.527777777778
GT119.hmm	360	fig|2005473.104.peg.2024	490	2e-50	130	357	252	481	0.630555555556
GH115.hmm	697	fig|2005473.104.peg.2111	839	1.2e-202	5	697	25	823	0.992826398852
GT4.hmm	160	fig|2005473.104.peg.2205	338	1e-22	5	137	164	289	0.825
GT4.hmm	160	fig|2005473.104.peg.2207	356	5.9e-37	8	154	185	335	0.9125
GT4.hmm	160	fig|2005473.104.peg.2209	369	2.4e-31	6	156	189	340	0.9375
GT26.hmm	171	fig|2005473.104.peg.2243	240	1.8e-37	4	168	49	218	0.959064327485
GH35.hmm	307	fig|2005473.104.peg.2302	786	2.4e-80	3	306	60	428	0.986970684039
GH2.hmm	752	fig|2005473.104.peg.2303	955	3.2e-78	28	542	23	701	0.683510638298
GT5.hmm	472	fig|2005473.104.peg.242	269	1.3e-37	1	222	5	239	0.468220338983
GH13_8.hmm	320	fig|2005473.104.peg.27	668	8.1e-161	2	320	192	512	0.99375
GH106.hmm	824	fig|2005473.104.peg.3	912	5.4e-279	3	823	18	907	0.995145631068
CE1.hmm	227	fig|2005473.104.peg.314	698	1.7e-19	5	207	440	665	0.88986784141
GH97.hmm	631	fig|2005473.104.peg.315	702	2.4e-232	6	630	15	698	0.988906497623
CE11.hmm	271	fig|2005473.104.peg.324	460	3.1e-70	1	215	3	218	0.789667896679
GH29.hmm	346	fig|2005473.104.peg.35	461	3.8e-63	31	344	16	321	0.904624277457
GH51_2.hmm	435	fig|2005473.104.peg.38	824	1.8e-162	3	435	372	821	0.993103448276
PL33.hmm	159	fig|2005473.104.peg.421	651	2.2e-56	2	158	432	585	0.981132075472
GT2.hmm	170	fig|2005473.104.peg.429	253	3.3e-38	1	151	9	155	0.882352941176
GH106.hmm	824	fig|2005473.104.peg.436	996	1.4e-233	2	823	28	994	0.996359223301
GH3.hmm	216	fig|2005473.104.peg.508	987	1.3e-58	5	215	104	326	0.972222222222
GT2.hmm	170	fig|2005473.104.peg.540	317	4e-27	2	167	8	176	0.970588235294
GH23.hmm	135	fig|2005473.104.peg.547	315	9.6e-21	11	123	94	219	0.82962962963
GT2.hmm	170	fig|2005473.104.peg.582	338	3.6e-26	1	126	11	133	0.735294117647
GH106.hmm	824	fig|2005473.104.peg.616	1054	1.2e-227	91	822	318	1049	0.88713592233
GT28.hmm	157	fig|2005473.104.peg.699	370	9.1e-47	2	156	197	354	0.980891719745
GT119.hmm	360	fig|2005473.104.peg.700	464	2e-50	1	358	58	434	0.991666666667
GT2.hmm	170	fig|2005473.104.peg.712	265	6.7e-33	2	163	20	186	0.947058823529
GT2.hmm	170	fig|2005473.104.peg.745	244	5e-23	1	148	10	150	0.864705882353
GT83.hmm	540	fig|2005473.104.peg.746	545	2.1e-57	6	363	7	373	0.661111111111
CBM67.hmm	176	fig|2005473.104.peg.757	858	3.7e-16	11	148	50	214	0.778409090909
GH78.hmm	504	fig|2005473.104.peg.757	858	1.5e-139	5	504	289	840	0.990079365079
GH13_28.hmm	287	fig|2005473.104.peg.78	484	5.2e-103	1	286	44	355	0.993031358885
GT113.hmm	322	fig|2005473.104.peg.800	341	1.6e-93	4	321	11	338	0.984472049689
GT2.hmm	170	fig|2005473.104.peg.801	293	1.5e-28	1	119	5	124	0.694117647059
GH51_1.hmm	472	fig|2005473.104.peg.812	518	1.2e-172	2	471	29	516	0.993644067797
GH13_14.hmm	289	fig|2005473.104.peg.891	672	2.8e-121	1	289	203	527	0.996539792388
GH97.hmm	631	fig|2005473.104.peg.909	653	1.4e-159	3	630	11	652	0.993660855784
GH35.hmm	307	fig|2005473.104.peg.910	784	1.7e-116	1	305	34	345	0.990228013029
GH105.hmm	332	fig|2005473.104.peg.918	475	2.2e-79	8	332	99	434	0.975903614458
CE12.hmm	210	fig|2005473.104.peg.919	933	4.5e-51	2	210	64	283	0.990476190476
CE12.hmm	210	fig|2005473.104.peg.919	933	5.6e-58	2	207	314	525	0.97619047619
CE12.hmm	210	fig|2005473.104.peg.919	933	3.1e-67	1	210	684	889	0.995238095238
PL11_1.hmm	583	fig|2005473.104.peg.920	619	3.8e-262	2	575	31	610	0.982847341338
GH2.hmm	752	fig|2005473.104.peg.923	806	4.7e-117	22	521	17	618	0.663563829787
GH43_19.hmm	229	fig|2005473.104.peg.925	327	7.1e-77	2	224	77	301	0.96943231441
GH31.hmm	427	fig|2005473.104.peg.995	623	8.7e-129	1	427	44	484	0.997658079625
