feature_id	location	type	function	aliases	protein_md5
fig|2005473.96.peg.30	NODE_1_length_462911_cov_37.95_36191+1248	CDS	ABC transporter, permease protein		ed399d1824beacad1bd873865ec7c70f
fig|2005473.96.peg.31	NODE_1_length_462911_cov_37.95_37452+1311	CDS	hypothetical protein		5f23f0195161da0dafdc83907b3d89b5
fig|2005473.96.peg.32	NODE_1_length_462911_cov_37.95_38781+1287	CDS	hypothetical protein		fcc246e6a2907da6fffa2589fa81f2d6
fig|2005473.96.peg.33	NODE_1_length_462911_cov_37.95_40121+675	CDS	ABC transporter, ATP-binding protein		158cfcfbfa8c1d2b5b96becbb5490fef
fig|2005473.96.peg.34	NODE_1_length_462911_cov_37.95_40850+1263	CDS	Macrolide-specific ABC-type efflux carrier (TC 3.A.1.122.1)		d1b2afc3dfadebee93041e240a2527f5
fig|2005473.96.peg.35	NODE_1_length_462911_cov_37.95_42126+1236	CDS	ABC transporter, permease protein		6d768126ce2ae43bf70bd6d070bb2b0a
fig|2005473.96.peg.36	NODE_1_length_462911_cov_37.95_43377+1488	CDS	Outer membrane protein		f8d69698e098ab3bf4a40232363f6a3c
fig|2005473.96.peg.37	NODE_1_length_462911_cov_37.95_44867+1248	CDS	hypothetical protein		0e99aceeab68db20dcb550e449995e89
fig|2005473.96.peg.38	NODE_1_length_462911_cov_37.95_46111+1245	CDS	hypothetical protein		c59fc171c45e081bf588ad41f2af7f3e
fig|2005473.96.peg.39	NODE_1_length_462911_cov_37.95_47442+1335	CDS	Two-component transcriptional response regulator, LuxR family		85c724d8e1dc1e5275b9143adab30bd6
fig|2005473.96.peg.40	NODE_1_length_462911_cov_37.95_48773+1323	CDS	Sensor histidine kinase involved in nitrogen fixation and metabolism regulation		6c5e9d187924096bc7a499bf778ac2d3
fig|2005473.96.peg.41	NODE_1_length_462911_cov_37.95_50208+519	CDS	hypothetical protein		a2bc266289aba84f5d31d61576a8c01c
fig|2005473.96.peg.42	NODE_1_length_462911_cov_37.95_51569-687	CDS	hypothetical protein		3fc23f15f80623520cb249fce861fdc4
fig|2005473.96.peg.43	NODE_1_length_462911_cov_37.95_51926-345	CDS	hypothetical protein		063003abcf64320adef085d342d1120b
fig|2005473.96.peg.44	NODE_1_length_462911_cov_37.95_52707-714	CDS	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)		44f81b82ec5acb042750db8e7b3d205c
fig|2005473.96.peg.45	NODE_1_length_462911_cov_37.95_53427-708	CDS	Phosphatidylserine decarboxylase (EC 4.1.1.65)		d6a2bb453c90f0ce432504a9e6280756
fig|2005473.96.peg.46	NODE_1_length_462911_cov_37.95_53463+117	CDS	hypothetical protein		9cd5a30a6e4b6ffea434e5527c6829a6
fig|2005473.96.peg.47	NODE_1_length_462911_cov_37.95_53725+2733	CDS	Thiamin-regulated outer membrane receptor Omr1		2eacb27b73c7a295c76eccaf855a2265
fig|2005473.96.peg.48	NODE_1_length_462911_cov_37.95_56485+2043	CDS	hypothetical protein		71d1d88f302ac16ebfedd5e8044d1f87
fig|2005473.96.peg.49	NODE_1_length_462911_cov_37.95_58690-156	CDS	hypothetical protein		3fbb73b48676c4c117218ed51028804a
fig|2005473.96.peg.50	NODE_1_length_462911_cov_37.95_58721+951	CDS	hypothetical protein		d88efd05d9fea11b1713b9dbe20b1c5b
fig|2005473.96.peg.51	NODE_1_length_462911_cov_37.95_60897-1221	CDS	Cysteine desulfurase (EC 2.8.1.7) => SufS		4d0c8c0fa8b251aab858a1a2a1fb857d
fig|2005473.96.peg.52	NODE_1_length_462911_cov_37.95_62258-1344	CDS	Iron-sulfur cluster assembly protein SufD		4cc8fc7c0044b591b44a79fcd638e802
fig|2005473.96.peg.53	NODE_1_length_462911_cov_37.95_63042-765	CDS	Iron-sulfur cluster assembly ATPase protein SufC		920db766e41ed65c17d92678fa907312
fig|2005473.96.peg.54	NODE_1_length_462911_cov_37.95_64569-1479	CDS	Iron-sulfur cluster assembly protein SufB		e232f0500f154d565a92c1bc474b806f
fig|2005473.96.peg.55	NODE_1_length_462911_cov_37.95_65157-519	CDS	hypothetical protein		8c74ffe11f24addd95f12ac99254d311
fig|2005473.96.peg.56	NODE_1_length_462911_cov_37.95_65401+546	CDS	ADP-ribose pyrophosphatase (EC 3.6.1.13)		33ca9962b7141f125ccecdb67a51a993
fig|2005473.96.peg.57	NODE_1_length_462911_cov_37.95_66125+1674	CDS	Uridine kinase, type 2 (EC 2.7.1.48)		10b145755b439954fe55ed58b3610bd3
fig|2005473.96.peg.58	NODE_1_length_462911_cov_37.95_67828+1218	CDS	Putative glycosyltransferase		114ceebee8bcc9e0002dd8f0593a4308
fig|2005473.96.peg.59	NODE_1_length_462911_cov_37.95_69092+1062	CDS	Radical SAM domain heme biosynthesis protein		dec09575ee2b24aa7a36dce06531d56e
fig|2005473.96.peg.60	NODE_1_length_462911_cov_37.95_70189+1107	CDS	Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)		3cc96f5250493086dfd903246c1d9dc8
fig|2005473.96.peg.61	NODE_1_length_462911_cov_37.95_71857-552	CDS	hypothetical protein		e702607284d5333baa2908c73e5dbb79
fig|2005473.96.peg.62	NODE_1_length_462911_cov_37.95_72864-924	CDS	hypothetical protein		09e83dc0609ba3ffa2d36903285be119
fig|2005473.96.peg.63	NODE_1_length_462911_cov_37.95_73026+624	CDS	hypothetical protein		cb149383ba6085aa8ff2f47a6ce3cf68
fig|2005473.96.peg.64	NODE_1_length_462911_cov_37.95_73727+237	CDS	hypothetical protein		0b52987b2503bd30638e6b37b194f227
fig|2005473.96.peg.65	NODE_1_length_462911_cov_37.95_74027+1383	CDS	hypothetical protein		3bb109407873e3ef99c5a2f492a19f48
fig|2005473.96.peg.66	NODE_1_length_462911_cov_37.95_76396-987	CDS	hypothetical protein		8dbd2320ea45ad9f181c1b6a85a63603
fig|2005473.96.peg.67	NODE_1_length_462911_cov_37.95_78058-1596	CDS	AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination		303d554c86395c8222ce059aff99edea
fig|2005473.96.peg.68	NODE_1_length_462911_cov_37.95_79140-1041	CDS	hypothetical protein		cd2f2922bb35dc87bab8d88bd7be963b
fig|2005473.96.peg.69	NODE_1_length_462911_cov_37.95_79314+849	CDS	hypothetical protein		1fd8063fb01957a07348d3c957670c4b
fig|2005473.96.peg.70	NODE_1_length_462911_cov_37.95_80551-381	CDS	hypothetical protein		0956887c3d782d8b511096ae205bf0c0
fig|2005473.96.peg.71	NODE_1_length_462911_cov_37.95_81033-504	CDS	hypothetical protein		f5d6d9b6901a7d524537545cf8ca5f7d
fig|2005473.96.peg.72	NODE_1_length_462911_cov_37.95_81919-885	CDS	Deoxyribose-phosphate aldolase (EC 4.1.2.4)		35cd5960d88634b179a372d267d73640
fig|2005473.96.peg.73	NODE_1_length_462911_cov_37.95_82293-372	CDS	hypothetical protein		a1415d8e91bd9fd9424e3f4439fffb5d
fig|2005473.96.peg.74	NODE_1_length_462911_cov_37.95_82750-453	CDS	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)		755642ae9ec192869685d33fc3f2f9d1
fig|2005473.96.peg.75	NODE_1_length_462911_cov_37.95_83753-915	CDS	Transcriptional regulator, YafY family		ae133aff48ffbde98adb0b624f5635dd
fig|2005473.96.peg.76	NODE_1_length_462911_cov_37.95_85271-1482	CDS	sodium/iodide co-transporter		9fbd060a99dcec1bff84ad49120c8ddb
fig|2005473.96.peg.77	NODE_1_length_462911_cov_37.95_86458-1191	CDS	Protein YzbB		e8d5800fac783c682f5fe0908cb7676d
fig|2005473.96.peg.78	NODE_1_length_462911_cov_37.95_87804-1299	CDS	hypothetical protein		639114d449b9f8d68dd5e7e226e6cb73
fig|2005473.96.peg.79	NODE_1_length_462911_cov_37.95_88030+1029	CDS	23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)		123250ecd304ae1a6ae238cd0cb7e4fa
fig|2005473.96.peg.80	NODE_1_length_462911_cov_37.95_89065+1362	CDS	tRNA/rRNA cytosine-C5-methyltransferase		c8f3688cfc853aa588cb6b5680793375
fig|2005473.96.peg.81	NODE_1_length_462911_cov_37.95_90515+1464	CDS	ATP-dependent Zn protease		207a4b2a040561ce29d78a22cda83258
fig|2005473.96.peg.82	NODE_1_length_462911_cov_37.95_92134+687	CDS	Uridylate kinase (EC 2.7.4.22)		fdd276805cded2e716031afbf702219e
fig|2005473.96.peg.83	NODE_1_length_462911_cov_37.95_92837+558	CDS	Ribosome recycling factor		cb99b7dcdb331765170365ceac55ad6d
fig|2005473.96.peg.84	NODE_1_length_462911_cov_37.95_96137-2388	CDS	Oligosaccharide 4-alpha-D-glucosyltransferase (EC 2.4.1.161)		c323f1f56c76ce2d69786a336e2c3c76
fig|2005473.96.peg.85	NODE_1_length_462911_cov_37.95_96303+1437	CDS	1,4-alpha-glucan branching enzyme (EC 2.4.1.18)		a07d4aed43aa4eb2ecb818117fa3073d
fig|2005473.96.peg.86	NODE_1_length_462911_cov_37.95_97896+2469	CDS	Xylan 1,4-beta-xylosidase (EC 3.2.1.37)		0e8b51b4f6989a1d4e4cf8c62c4e6b02
fig|2005473.96.peg.87	NODE_1_length_462911_cov_37.95_100511+1380	CDS	hypothetical protein		62980166979c33ecf8244f27dd164824
fig|2005473.96.peg.88	NODE_1_length_462911_cov_37.95_102961-1068	CDS	hypothetical protein		4823886fd08b556640731d1928dd749e
fig|2005473.96.peg.89	NODE_1_length_462911_cov_37.95_103132+2829	CDS	Probable zinc protease pqqL (EC 3.4.99.-)		6b76f7b1957a9af11e861cfeea13f234
fig|2005473.96.peg.90	NODE_1_length_462911_cov_37.95_108124-2022	CDS	hypothetical protein		8260f1b8136011af7a603aaa02060530
fig|2005473.96.peg.91	NODE_1_length_462911_cov_37.95_108249+1281	CDS	NADH dehydrogenase (EC 1.6.99.3)		856da8fbd59f998b0e83ced06822789d
fig|2005473.96.peg.92	NODE_1_length_462911_cov_37.95_111970-2328	CDS	Acidobacterial duplicated orphan permease (function unknown)		ef779c9098ceaf504040e86f70999b09
fig|2005473.96.peg.93	NODE_1_length_462911_cov_37.95_112666-684	CDS	ABC-type antimicrobial peptide transport system, ATPase component		0ff2b5f5c80161f26b818ee12bf1615a
fig|2005473.96.peg.94	NODE_1_length_462911_cov_37.95_113576-735	CDS	hypothetical protein		83c2f69af2a5a9b698279e7a27e25b65
fig|2005473.96.peg.95	NODE_1_length_462911_cov_37.95_114117-522	CDS	hypothetical protein		c822d8eb2fe8a72ab6a181aed759c05a
fig|2005473.96.peg.96	NODE_1_length_462911_cov_37.95_116177-2049	CDS	Membrane protein containing HD superfamily hydrolase domain, YQFF ortholog		e895cac40afe5a56ce89fdbc35640003
fig|2005473.96.peg.97	NODE_1_length_462911_cov_37.95_118482-2247	CDS	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II		458666de95176e3c14afdc91a82e70aa
fig|2005473.96.peg.98	NODE_1_length_462911_cov_37.95_121181-2484	CDS	alpha-L-arabinofuranosidase (EC 3.2.1.55)		6295d70332d7937ee42b93364af17e9a
fig|2005473.96.peg.99	NODE_1_length_462911_cov_37.95_122565-1341	CDS	hypothetical protein		48ca7c7b9da28ef7781811c2cc5a359c
fig|2005473.96.peg.100	NODE_1_length_462911_cov_37.95_123107-546	CDS	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)		b2b588f77cba25e0d74634082a4c2792
fig|2005473.96.peg.101	NODE_1_length_462911_cov_37.95_123937-843	CDS	hypothetical protein		45cc9c8cde6790cd12b9c61d6aad7ad0
fig|2005473.96.peg.102	NODE_1_length_462911_cov_37.95_125181-1236	CDS	hypothetical protein		2d2ff0c0ccbe52b55f686c16de71c8ec
fig|2005473.96.peg.103	NODE_1_length_462911_cov_37.95_127373-2127	CDS	hypothetical protein		b4e0d2b17297bfa6543cedae30125c4a
fig|2005473.96.rna.2	NODE_1_length_462911_cov_37.95_127500+76	rna	tRNA-Pro-CGG		
fig|2005473.96.peg.104	NODE_1_length_462911_cov_37.95_127639+1068	CDS	hypothetical protein		d69374e34d950d84c34fe6afcc692d0b
fig|2005473.96.peg.105	NODE_1_length_462911_cov_37.95_128992-210	CDS	hypothetical protein		09471842ffc50a3db319784b95269386
fig|2005473.96.peg.106	NODE_1_length_462911_cov_37.95_130367-1221	CDS	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17)		e30df23756dcf025a79a76317466ed8c
fig|2005473.96.peg.107	NODE_1_length_462911_cov_37.95_131549-1179	CDS	Sugar-phosphate nucleotidyl transferase		08a79e32c331db63a66afbd41a346721
fig|2005473.96.peg.108	NODE_1_length_462911_cov_37.95_132981-1431	CDS	glycoside hydrolase, family 28		bdd3e5fb455f1e2eaeabba4ee7a6db60
fig|2005473.96.peg.109	NODE_1_length_462911_cov_37.95_135278-2283	CDS	Alpha-1,2-mannosidase		391e86570996c9810f076ee1d70752a0
fig|2005473.96.peg.110	NODE_1_length_462911_cov_37.95_135776-474	CDS	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)		6ebf61946109cd3bff8cc9750eebaea2
fig|2005473.96.peg.111	NODE_1_length_462911_cov_37.95_137433-1644	CDS	Putative dipeptidase		e6196aba0a73e5022b2a1e41e6280489
fig|2005473.96.peg.112	NODE_1_length_462911_cov_37.95_140604-2742	CDS	LPS-assembly protein LptD @ Organic solvent tolerance protein precursor		290e142e410cfc82c1c8d419d00db2dd
fig|2005473.96.peg.113	NODE_1_length_462911_cov_37.95_140869+450	CDS	hypothetical protein		4538a36c01284ff1b601609c62639c18
fig|2005473.96.peg.114	NODE_1_length_462911_cov_37.95_141315+1074	CDS	putative heme biosynthesis protein		d4fff83051abd0c2eb17bec9e78e19bc
fig|2005473.96.peg.115	NODE_1_length_462911_cov_37.95_142408+2322	CDS	hypothetical protein		d246369528d3962b823f2fc56300935a
fig|2005473.96.peg.116	NODE_1_length_462911_cov_37.95_145520-702	CDS	Inner membrane protein YbhL		2d3776facda5502804b4385060ae5e50
fig|2005473.96.peg.117	NODE_1_length_462911_cov_37.95_147404-1809	CDS	Arginyl-tRNA synthetase (EC 6.1.1.19)		69ec74002ed15ed9416936d6fbb4cbbd
fig|2005473.96.peg.118	NODE_1_length_462911_cov_37.95_147547+279	CDS	hypothetical protein		9a4ff557b4bf9db5683b92efec652aa7
fig|2005473.96.peg.119	NODE_1_length_462911_cov_37.95_147986+177	CDS	hypothetical protein		1202a0032f6aff6fa44fa8ec4b23c663
fig|2005473.96.peg.120	NODE_1_length_462911_cov_37.95_148179+1878	CDS	hypothetical protein		4129d06fff5b5919dc85d30d96f4f723
fig|2005473.96.peg.121	NODE_1_length_462911_cov_37.95_150833-702	CDS	hypothetical protein		6579dcac4c21473a60a0ba2a84dfdb74
fig|2005473.96.peg.122	NODE_1_length_462911_cov_37.95_151624-795	CDS	hypothetical protein		27411eb36b72412e2f0a804f94b0a913
fig|2005473.96.peg.123	NODE_1_length_462911_cov_37.95_153301-1620	CDS	hypothetical protein		11a52bbb0b60517f85cd76dcf7c15f72
fig|2005473.96.peg.124	NODE_1_length_462911_cov_37.95_153850-489	CDS	hypothetical protein		a8b0ea27bce645e4d27f05c8aa71549b
fig|2005473.96.peg.125	NODE_1_length_462911_cov_37.95_154070+1578	CDS	L-aspartate oxidase (EC 1.4.3.16)		fa5e5b259d4a9263a69fb89e62b53853
fig|2005473.96.peg.126	NODE_1_length_462911_cov_37.95_155755+603	CDS	hypothetical protein		aa5b0c30d685179a7f72811e2c1f8d42
fig|2005473.96.peg.127	NODE_1_length_462911_cov_37.95_156578+747	CDS	hypothetical protein		4509ed359ec4bc6abcee02979498adaa
fig|2005473.96.peg.128	NODE_1_length_462911_cov_37.95_157314+621	CDS	Ribonuclease HII (EC 3.1.26.4)		dc414b53228e49e9d3addfa48677a015
fig|2005473.96.peg.129	NODE_1_length_462911_cov_37.95_158321-252	CDS	hypothetical protein		25096c1f0e398ae16eeb9bd9ab1c54e2
fig|2005473.96.peg.130	NODE_1_length_462911_cov_37.95_159718-1020	CDS	hypothetical protein		aa1b2a670d21de18336cc4501f232f79
fig|2005473.96.peg.131	NODE_1_length_462911_cov_37.95_160699-918	CDS	hypothetical protein		2e933692b8aec42fbd0eaeee85d0a162
fig|2005473.96.peg.132	NODE_1_length_462911_cov_37.95_162989-2226	CDS	hypothetical protein		4ed3e7fe06ba39ebcf93ba780e2419cf
fig|2005473.96.peg.133	NODE_1_length_462911_cov_37.95_163197+687	CDS	Putative preQ0 transporter YhhQ		5db8ff9976b30960ab62d194b2483a1f
fig|2005473.96.rna.3	NODE_1_length_462911_cov_37.95_163997+75	rna	tRNA-Glu-TTC		
fig|2005473.96.peg.134	NODE_1_length_462911_cov_37.95_164107+264	CDS	SSU ribosomal protein S20p		6fa415ed905972184841317d761f49fd
fig|2005473.96.rna.4	NODE_1_length_462911_cov_37.95_164404+75	rna	tRNA-Glu-TTC		
fig|2005473.96.peg.135	NODE_1_length_462911_cov_37.95_164657+1353	CDS	Hemolysins and related proteins containing CBS domains		243be0a3aaaf6d84a885ef6b010eb8b7
fig|2005473.96.peg.136	NODE_1_length_462911_cov_37.95_166024+582	CDS	hypothetical protein		1b39c052efaeaee1ec41d0bbe2e8b089
fig|2005473.96.peg.137	NODE_1_length_462911_cov_37.95_166602+561	CDS	hypothetical protein		e47ae1d84cb2fbde61ad0469e9ed5644
fig|2005473.96.peg.138	NODE_1_length_462911_cov_37.95_167985-654	CDS	Uracil phosphoribosyltransferase (EC 2.4.2.9)		99ea1e7426d4888a2712dd5258576aa6
fig|2005473.96.peg.139	NODE_1_length_462911_cov_37.95_168914-930	CDS	hypothetical protein		42c5c3df62f87717acd393bd3ad374cd
fig|2005473.96.peg.140	NODE_1_length_462911_cov_37.95_169121+1188	CDS	Cystathionine beta-lyase (EC 4.4.1.8)		33ca2bef68b5a3c9cbb7d300563471cd
fig|2005473.96.peg.141	NODE_1_length_462911_cov_37.95_170717-423	CDS	hypothetical protein		a2a82ac78fd9dc864bb57b2a71d60cac
fig|2005473.96.peg.142	NODE_1_length_462911_cov_37.95_171132-408	CDS	hypothetical protein		f67600be23db1ef70d5863832fabaaa8
fig|2005473.96.peg.143	NODE_1_length_462911_cov_37.95_171334+114	CDS	hypothetical protein		c8dfaaebe16d25499134d91424cf3112
fig|2005473.96.peg.144	NODE_1_length_462911_cov_37.95_171587+2235	CDS	beta-glucosidase (EC 3.2.1.21)		0a402946c81b573a121790d8165e9f41
fig|2005473.96.peg.145	NODE_1_length_462911_cov_37.95_175264-1347	CDS	Glucose-6-phosphate isomerase (EC 5.3.1.9)		996958662b5bebf65e22eb4d00559231
fig|2005473.96.peg.146	NODE_1_length_462911_cov_37.95_176352-1038	CDS	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)		19312462dc7e2e14fef46fb3f3c8c199
fig|2005473.96.peg.147	NODE_1_length_462911_cov_37.95_178061-1734	CDS	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)		4445ae3f131c99121fb3029b13ec06d3
fig|2005473.96.peg.148	NODE_1_length_462911_cov_37.95_179233-1053	CDS	Glycerate kinase (EC 2.7.1.31)		815a76e21be4da74149e4acac5242c68
fig|2005473.96.peg.149	NODE_1_length_462911_cov_37.95_179852-642	CDS	hypothetical protein		c776bfeaddbc6c386f0ef5acaf6f915b
fig|2005473.96.peg.150	NODE_1_length_462911_cov_37.95_181350-1485	CDS	Signal peptidase I (EC 3.4.21.89)		bc2b56032666c4edc6c8111138fc034a
fig|2005473.96.peg.151	NODE_1_length_462911_cov_37.95_182132-753	CDS	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)		66b9fb7a1b0cb0a8c28bc0233059743c
fig|2005473.96.peg.152	NODE_1_length_462911_cov_37.95_184366-2076	CDS	hypothetical protein		5a05a5d8234b17b45a732a8292937293
fig|2005473.96.peg.153	NODE_1_length_462911_cov_37.95_185892-1302	CDS	S-adenosylmethionine synthetase (EC 2.5.1.6)		a6d62a48c58066eb401ef670c8f076e8
fig|2005473.96.peg.154	NODE_1_length_462911_cov_37.95_188061-1854	CDS	Maltodextrin glucosidase (EC 3.2.1.20)		17ca145e166df63b02f4346ced43c627
fig|2005473.96.peg.155	NODE_1_length_462911_cov_37.95_190655-2586	CDS	alpha-xylosidase (EC 3.2.1.177)		0a18021f94667cc10fdc6f5ce45bde95
fig|2005473.96.peg.156	NODE_1_length_462911_cov_37.95_192006-1341	CDS	Hypothetical glycoside hydrolase, family 43, similar to arabinosidase		4a53b372e787d300f58441c0eeec2fd6
fig|2005473.96.peg.157	NODE_1_length_462911_cov_37.95_192137-135	CDS	hypothetical protein		be5fd406b050ac0077aced34d7243c7e
fig|2005473.96.peg.158	NODE_1_length_462911_cov_37.95_192271+516	CDS	hypothetical protein		42282c244bd9f4d629fef53f23b26375
fig|2005473.96.peg.159	NODE_1_length_462911_cov_37.95_193349-582	CDS	hypothetical protein		d6f73ce446a269a26243b676ab467724
fig|2005473.96.peg.160	NODE_1_length_462911_cov_37.95_194435-1023	CDS	Branched-chain amino acid aminotransferase (EC 2.6.1.42)		02890dbb71bf8f8cb7cc1a3735947887
fig|2005473.96.peg.161	NODE_1_length_462911_cov_37.95_195136-555	CDS	DJ-1/YajL/PfpI superfamily, includes chaperone protein YajL (former ThiJ), parkinsonism-associated protein DJ-1, peptidases PfpI, Hsp31		fa766f1a47bb26e136deeb4584578c3e
fig|2005473.96.peg.162	NODE_1_length_462911_cov_37.95_195932-537	CDS	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-)		6fdff8134be6de22ca238e1b94b14b2d
fig|2005473.96.peg.163	NODE_1_length_462911_cov_37.95_196699-771	CDS	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)		27b9979644584f3540cd34bc1b70be5e
fig|2005473.96.peg.164	NODE_1_length_462911_cov_37.95_197787-1074	CDS	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)		c9cb161bb550d325869dcea14a52991e
fig|2005473.96.peg.165	NODE_1_length_462911_cov_37.95_198110-231	CDS	hypothetical protein		3049779bc90196045ab45ed7e96b5339
fig|2005473.96.peg.166	NODE_1_length_462911_cov_37.95_200196-1866	CDS	hypothetical protein		87bf39a1dc9ed8e97e56372cc9a5e0b4
fig|2005473.96.peg.167	NODE_1_length_462911_cov_37.95_202375-2160	CDS	hypothetical protein		f537abf0b2519a965bf47458a178feb9
