Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|2005473.103.peg.1563	-	PL42(33-325)	-	-	N	1
fig|2005473.103.peg.1570	-	GT4(215-362)	-	-	N	1
fig|2005473.103.peg.1580	-	GH43_19(78-307)+GH97(332-936)	-	-	Y(1-20)	1
fig|2005473.103.peg.1581	-	GH51_2(391-840)	-	-	Y(1-25)	1
fig|2005473.103.peg.16	-	GH89(459-1101)	-	-	N	1
fig|2005473.103.peg.1637	-	GT4(229-362)	-	-	N	1
fig|2005473.103.peg.1640	-	GT4(213-363)	-	-	N	1
fig|2005473.103.peg.165	-	GH73(51-178)	-	-	N	1
fig|2005473.103.peg.1665	-	CE3(30-207)	-	-	N	1
fig|2005473.103.peg.1819	-	GT4(236-382)	-	-	N	1
fig|2005473.103.peg.1878	-	GH13_28(43-354)	-	-	N	1
fig|2005473.103.peg.1932	-	CBM20(2-81)+CBM20(132-213)+GH77(244-885)	-	-	N	1
fig|2005473.103.peg.2025	-	GH13_8(195-515)	-	-	N	1
fig|2005473.103.peg.2037	-	GH3(113-329)	-	-	Y(1-26)	1
fig|2005473.103.peg.2039	-	GT2(10-174)	-	-	N	1
fig|2005473.103.peg.2059	-	GT2(4-167)	-	-	N	1
fig|2005473.103.peg.2090	-	CE1(442-684)	-	-	N	1
fig|2005473.103.peg.2100	-	GT119(24-208)+GT119(259-482)	-	-	N	1
fig|2005473.103.peg.2180	-	GH73(106-204)	-	-	Y(1-27)	1
fig|2005473.103.peg.2207	-	GH43_19(78-329)	-	-	Y(1-25)	1
fig|2005473.103.peg.2237	-	GT51(91-264)	-	-	N	1
fig|2005473.103.peg.2272	-	GH13_46(177-499)	-	-	Y(1-33)	1
fig|2005473.103.peg.2333	-	GH13_38(33-395)	-	-	N	1
fig|2005473.103.peg.2353	-	CE11(3-222)	-	-	N	1
fig|2005473.103.peg.2380	-	CBM98(33-135)+GH13_47(418-717)	-	-	Y(1-22)	1
fig|2005473.103.peg.2428	-	GT30(66-228)	-	-	N	1
fig|2005473.103.peg.2429	-	GH51_2(189-642)	-	-	N	1
fig|2005473.103.peg.244	-	GT2(6-166)	-	-	N	1
fig|2005473.103.peg.2474	-	GH33(176-539)	-	-	Y(1-27)	1
fig|2005473.103.peg.2508	-	GH24(41-154)	-	-	Y(1-23)	1
fig|2005473.103.peg.2541	-	GT2(6-132)	-	-	N	1
fig|2005473.103.peg.2556	-	GH29(28-354)	-	-	Y(1-24)	1
fig|2005473.103.peg.2678	-	GT56(63-361)	-	-	N	1
fig|2005473.103.peg.2680	-	GT2(15-131)	-	-	N	1
fig|2005473.103.peg.2682	-	GT2(6-104)	-	-	N	1
fig|2005473.103.peg.2683	-	GT122(38-360)	-	-	N	1
fig|2005473.103.peg.2685	-	GT4(185-334)	-	-	N	1
fig|2005473.103.peg.2686	-	GT2(6-137)	-	-	N	1
fig|2005473.103.peg.269	-	GT117(18-229)	-	-	N	1
fig|2005473.103.peg.272	-	GT4(190-337)	-	-	N	1
fig|2005473.103.peg.2956	-	GH2(17-707)	-	-	N	1
fig|2005473.103.peg.2957	-	GH53(46-328)	-	-	Y(1-23)	1
fig|2005473.103.peg.3	-	GH92(253-743)	-	-	Y(1-20)	1
fig|2005473.103.peg.30	-	GH3(113-341)	-	-	Y(1-21)	1
fig|2005473.103.peg.303	-	GH128(233-455)	-	-	Y(1-28)	1
fig|2005473.103.peg.3038	-	GH35(27-338)	-	-	N	1
fig|2005473.103.peg.307	-	GH43_24(56-344)	-	-	Y(1-25)	1
fig|2005473.103.peg.309	-	GH105(53-372)+GH154(381-740)	-	-	Y(1-27)	1
fig|2005473.103.peg.318	-	GT9(76-327)	-	-	N	1
fig|2005473.103.peg.34	-	GH16_3(46-277)	-	-	Y(1-18)	1
fig|2005473.103.peg.347	-	GH23(132-263)	-	-	Y(1-24)	1
fig|2005473.103.peg.37	-	GT19(1-355)	-	-	N	1
fig|2005473.103.peg.4	-	CBM13(412-553)	-	-	N	1
fig|2005473.103.peg.40	-	GT4(156-291)	-	-	N	1
fig|2005473.103.peg.402	-	GT2(6-154)	-	-	N	1
fig|2005473.103.peg.41	-	GT2(4-111)	-	-	N	1
fig|2005473.103.peg.42	-	GT2(4-126)	-	-	N	1
fig|2005473.103.peg.423	-	GT2(5-187)	-	-	N	1
fig|2005473.103.peg.424	-	GT2(11-148)	-	-	N	1
fig|2005473.103.peg.43	-	GT2(9-210)	-	-	N	1
fig|2005473.103.peg.448	-	GH3(62-282)	-	-	Y(1-21)	1
fig|2005473.103.peg.449	-	CE20(106-230)+CE20(397-535)	-	-	Y(1-23)	1
fig|2005473.103.peg.450	-	GH2(47-572)	-	-	Y(1-21)	1
fig|2005473.103.peg.451	-	GH31_15(205-637)	-	-	Y(1-27)	1
fig|2005473.103.peg.452	-	GH97(18-663)	-	-	Y(1-22)	1
fig|2005473.103.peg.453	-	GH43_17(28-304)	-	-	N	1
fig|2005473.103.peg.455	-	GH27(205-461)	-	-	Y(1-26)	1
fig|2005473.103.peg.456	-	GH27(168-435)	-	-	Y(1-34)	1
fig|2005473.103.peg.466	-	GT5(5-227)	-	-	N	1
fig|2005473.103.peg.47	-	GT2(8-139)	-	-	N	1
fig|2005473.103.peg.488	-	GH97(4-690)	-	-	N	1
fig|2005473.103.peg.489	-	GH13_48(60-330)	-	-	Y(1-30)	1
fig|2005473.103.peg.5	-	GH28(62-412)	-	-	Y(1-24)	1
fig|2005473.103.peg.531	-	GH36(76-417)	-	-	Y(1-21)	1
fig|2005473.103.peg.532	-	CE7(127-419)	-	-	Y(1-21)	1
fig|2005473.103.peg.533	-	GH2(25-550)	-	-	Y(1-22)	1
fig|2005473.103.peg.534	-	GH3(359-582)	-	-	N	1
fig|2005473.103.peg.535	-	GH3(58-266)	-	-	Y(1-21)	1
fig|2005473.103.peg.54	-	GH2(55-914)	-	-	Y(1-20)	1
fig|2005473.103.peg.541	-	GH16_3(28-283)	-	-	Y(1-20)	1
fig|2005473.103.peg.628	-	GH57(6-327)	-	-	N	1
fig|2005473.103.peg.629	-	GT4(240-388)	-	-	N	1
fig|2005473.103.peg.630	-	GH133(285-637)	-	-	N	1
fig|2005473.103.peg.690	-	GH30_4(27-517)	-	-	Y(1-24)	1
fig|2005473.103.peg.702	-	GH31_15(191-628)	-	-	N	1
fig|2005473.103.peg.741	-	GH29(34-441)	-	-	Y(1-27)	1
fig|2005473.103.peg.742	-	GH97(2-673)	-	-	N	1
fig|2005473.103.peg.809	-	GH84(167-460)	-	-	Y(1-25)	1
fig|2005473.103.peg.834	-	GH95(20-756)	-	-	N	1
fig|2005473.103.peg.842	-	CE20(102-221)+CE20(337-462)	-	-	Y(1-20)	1
fig|2005473.103.peg.843	-	GH36(24-696)	-	-	Y(1-20)	1
fig|2005473.103.peg.872	-	GH13_44(53-420)	-	-	Y(1-24)	1
fig|2005473.103.peg.882	-	GT111(11-216)	-	-	N	1
fig|2005473.103.peg.884	-	GT2(4-130)	-	-	N	1
fig|2005473.103.peg.885	-	GT4(191-304)	-	-	N	1
fig|2005473.103.peg.887	-	GT26(48-220)	-	-	N	1
fig|2005473.103.peg.894	-	GT3(27-363)	-	-	N	1
fig|2005473.103.peg.895	-	GT35(124-651)	-	-	N	1
fig|2005473.103.peg.9	-	GH92(241-742)	-	-	Y(1-24)	1
