HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH127.hmm	524	fig|2005473.103.peg.1453	696	3.8e-207	1	524	40	572	0.998091603053
GT2.hmm	170	fig|2005473.103.peg.149	638	4e-23	1	148	19	160	0.864705882353
GH27.hmm	229	fig|2005473.103.peg.1491	472	1.7e-33	13	228	193	449	0.938864628821
GH97.hmm	631	fig|2005473.103.peg.1492	708	3.9e-252	12	630	24	703	0.9793977813
CE1.hmm	227	fig|2005473.103.peg.155	292	4.7e-22	8	211	36	268	0.894273127753
PL42.hmm	296	fig|2005473.103.peg.1563	428	2.4e-119	1	296	33	325	0.996621621622
GT4.hmm	160	fig|2005473.103.peg.1570	397	3.4e-25	7	155	215	362	0.925
GH43_19.hmm	229	fig|2005473.103.peg.1580	960	1.2e-76	2	228	78	307	0.986899563319
GH97.hmm	631	fig|2005473.103.peg.1580	960	2e-163	13	603	332	936	0.935023771791
GH51_2.hmm	435	fig|2005473.103.peg.1581	844	2e-161	3	434	391	840	0.990804597701
GH89.hmm	663	fig|2005473.103.peg.16	1116	2.7e-236	2	648	459	1101	0.974358974359
GT4.hmm	160	fig|2005473.103.peg.1637	399	4.4e-30	12	147	229	362	0.84375
GT4.hmm	160	fig|2005473.103.peg.1640	395	4.4e-24	7	157	213	363	0.9375
GH73.hmm	128	fig|2005473.103.peg.165	311	4.5e-35	3	128	51	178	0.9765625
CE3.hmm	194	fig|2005473.103.peg.1665	218	6.9e-17	21	185	30	207	0.845360824742
GT4.hmm	160	fig|2005473.103.peg.1819	421	8.2e-20	5	147	236	382	0.8875
GH13_28.hmm	287	fig|2005473.103.peg.1878	478	4.9e-99	1	286	43	354	0.993031358885
CBM20.hmm	90	fig|2005473.103.peg.1932	892	8.7e-17	2	81	2	81	0.877777777778
CBM20.hmm	90	fig|2005473.103.peg.1932	892	5e-16	4	82	132	213	0.866666666667
GH77.hmm	494	fig|2005473.103.peg.1932	892	4.5e-147	1	487	244	885	0.983805668016
GH13_8.hmm	320	fig|2005473.103.peg.2025	703	5.3e-161	2	320	195	515	0.99375
GH3.hmm	216	fig|2005473.103.peg.2037	405	6.4e-55	6	215	113	329	0.967592592593
GT2.hmm	170	fig|2005473.103.peg.2039	339	1.5e-23	1	169	10	174	0.988235294118
GT2.hmm	170	fig|2005473.103.peg.2059	316	3.5e-34	1	168	4	167	0.982352941176
CE1.hmm	227	fig|2005473.103.peg.2090	697	9.8e-16	5	218	442	684	0.938325991189
GT119.hmm	360	fig|2005473.103.peg.2100	489	3.7e-25	2	191	24	208	0.525
GT119.hmm	360	fig|2005473.103.peg.2100	489	6.6e-45	161	358	259	482	0.547222222222
GH73.hmm	128	fig|2005473.103.peg.2180	206	2.1e-17	5	124	106	204	0.9296875
GH43_19.hmm	229	fig|2005473.103.peg.2207	365	2.4e-78	2	227	78	329	0.982532751092
GT51.hmm	177	fig|2005473.103.peg.2237	823	8.1e-59	9	177	91	264	0.949152542373
GH13_46.hmm	322	fig|2005473.103.peg.2272	635	1.5e-139	1	320	177	499	0.990683229814
GH13_38.hmm	371	fig|2005473.103.peg.2333	566	1.6e-154	1	370	33	395	0.99460916442
CE11.hmm	271	fig|2005473.103.peg.2353	459	2.3e-72	1	220	3	222	0.808118081181
CBM98.hmm	105	fig|2005473.103.peg.2380	934	5.9e-28	6	104	33	135	0.933333333333
GH13_47.hmm	312	fig|2005473.103.peg.2380	934	2e-111	3	311	418	717	0.987179487179
GT30.hmm	177	fig|2005473.103.peg.2428	435	3.9e-48	10	176	66	228	0.937853107345
GH51_2.hmm	435	fig|2005473.103.peg.2429	643	2.6e-172	2	434	189	642	0.993103448276
GT2.hmm	170	fig|2005473.103.peg.244	320	4.3e-36	1	166	6	166	0.970588235294
GH33.hmm	342	fig|2005473.103.peg.2474	556	3.3e-92	8	330	176	539	0.941520467836
GH24.hmm	137	fig|2005473.103.peg.2508	163	3.4e-16	10	135	41	154	0.912408759124
GT2.hmm	170	fig|2005473.103.peg.2541	341	3.1e-22	2	131	6	132	0.758823529412
GH29.hmm	346	fig|2005473.103.peg.2556	435	1e-99	33	346	28	354	0.904624277457
GT56.hmm	357	fig|2005473.103.peg.2678	371	4.6e-39	77	351	63	361	0.767507002801
GT2.hmm	170	fig|2005473.103.peg.2680	303	8.1e-27	1	121	15	131	0.705882352941
GT2.hmm	170	fig|2005473.103.peg.2682	301	2e-20	1	103	6	104	0.6
GT122.hmm	327	fig|2005473.103.peg.2683	383	1.5e-28	2	320	38	360	0.97247706422
GT4.hmm	160	fig|2005473.103.peg.2685	361	4.4e-34	10	160	185	334	0.9375
GT2.hmm	170	fig|2005473.103.peg.2686	250	8.8e-38	1	132	6	137	0.770588235294
GT117.hmm	245	fig|2005473.103.peg.269	1079	1.4e-38	1	203	18	229	0.824489795918
GT4.hmm	160	fig|2005473.103.peg.272	363	6.6e-18	11	159	190	337	0.925
GH2.hmm	752	fig|2005473.103.peg.2956	809	5.6e-115	22	549	17	707	0.70079787234
GH53.hmm	342	fig|2005473.103.peg.2957	353	6.4e-92	2	309	46	328	0.897660818713
GH92.hmm	491	fig|2005473.103.peg.3	745	4.5e-160	3	485	253	743	0.9816700611
GH3.hmm	216	fig|2005473.103.peg.30	773	2.2e-64	4	215	113	341	0.976851851852
GH128.hmm	224	fig|2005473.103.peg.303	1043	1.1e-21	7	204	233	455	0.879464285714
GH35.hmm	307	fig|2005473.103.peg.3038	778	1.9e-119	1	305	27	338	0.990228013029
GH43_24.hmm	246	fig|2005473.103.peg.307	377	3.2e-100	3	246	56	344	0.987804878049
GH105.hmm	332	fig|2005473.103.peg.309	772	1.9e-80	13	332	53	372	0.960843373494
GH154.hmm	348	fig|2005473.103.peg.309	772	3.2e-105	1	345	381	740	0.988505747126
GT9.hmm	225	fig|2005473.103.peg.318	348	1.9e-29	2	217	76	327	0.955555555556
GH16_3.hmm	230	fig|2005473.103.peg.34	281	8.2e-58	3	229	46	277	0.982608695652
GH23.hmm	135	fig|2005473.103.peg.347	569	1.6e-23	5	117	132	263	0.82962962963
GT19.hmm	354	fig|2005473.103.peg.37	405	1.9e-116	2	352	1	355	0.988700564972
CBM13.hmm	188	fig|2005473.103.peg.4	899	3.3e-19	3	134	412	553	0.696808510638
GT4.hmm	160	fig|2005473.103.peg.40	329	3.2e-16	10	154	156	291	0.9
GT2.hmm	170	fig|2005473.103.peg.402	243	5.3e-25	1	160	6	154	0.935294117647
GT2.hmm	170	fig|2005473.103.peg.41	263	2.8e-21	1	108	4	111	0.629411764706
GT2.hmm	170	fig|2005473.103.peg.42	274	1.5e-23	1	124	4	126	0.723529411765
GT2.hmm	170	fig|2005473.103.peg.423	335	2.2e-29	1	167	5	187	0.976470588235
GT2.hmm	170	fig|2005473.103.peg.424	313	7.5e-27	1	140	11	148	0.817647058824
GT2.hmm	210	fig|2005473.103.peg.43	285	3.9e-33	7	200	9	210	0.919047619048
GH3.hmm	216	fig|2005473.103.peg.448	745	2.1e-68	2	214	62	282	0.981481481481
CE20.hmm	249	fig|2005473.103.peg.449	642	2.7e-37	3	117	106	230	0.457831325301
CE20.hmm	249	fig|2005473.103.peg.449	642	8.3e-47	113	248	397	535	0.542168674699
GH2.hmm	752	fig|2005473.103.peg.450	605	3.1e-103	21	463	47	572	0.587765957447
GH31_15.hmm	426	fig|2005473.103.peg.451	768	3.3e-163	1	426	205	637	0.99765258216
GH97.hmm	631	fig|2005473.103.peg.452	664	7.5e-197	11	630	18	663	0.980982567353
GH43_17.hmm	267	fig|2005473.103.peg.453	332	4.8e-97	1	263	28	304	0.98127340824
GH27.hmm	229	fig|2005473.103.peg.455	484	9.3e-33	13	228	205	461	0.938864628821
GH27.hmm	229	fig|2005473.103.peg.456	775	2e-29	13	226	168	435	0.930131004367
GT5.hmm	472	fig|2005473.103.peg.466	273	3.7e-35	1	211	5	227	0.444915254237
GT2.hmm	170	fig|2005473.103.peg.47	331	7.7e-29	1	131	8	139	0.764705882353
GH97.hmm	631	fig|2005473.103.peg.488	694	1.3e-228	5	630	4	690	0.990491283677
GH13_48.hmm	283	fig|2005473.103.peg.489	447	2.6e-96	4	280	60	330	0.975265017668
GH28.hmm	325	fig|2005473.103.peg.5	481	3.2e-69	6	309	62	412	0.932307692308
GH36.hmm	688	fig|2005473.103.peg.531	686	5.9e-29	85	401	76	417	0.459302325581
CE7.hmm	313	fig|2005473.103.peg.532	431	2.2e-74	12	311	127	419	0.955271565495
GH2.hmm	752	fig|2005473.103.peg.533	596	1.5e-93	23	461	25	550	0.582446808511
GH3.hmm	216	fig|2005473.103.peg.534	990	2.3e-70	2	216	359	582	0.990740740741
GH3.hmm	216	fig|2005473.103.peg.535	822	3.7e-70	4	216	58	266	0.981481481481
GH2.hmm	752	fig|2005473.103.peg.54	1037	3e-225	24	751	55	914	0.966755319149
GH16_3.hmm	230	fig|2005473.103.peg.541	287	2.4e-58	1	230	28	283	0.995652173913
GH57.hmm	383	fig|2005473.103.peg.628	476	2.6e-56	2	314	6	327	0.814621409922
GT4.hmm	160	fig|2005473.103.peg.629	421	3.2e-35	6	157	240	388	0.94375
GH133.hmm	372	fig|2005473.103.peg.630	654	4.2e-83	6	372	285	637	0.983870967742
GH30_4.hmm	491	fig|2005473.103.peg.690	524	4.7e-177	4	490	27	517	0.989816700611
GH31_15.hmm	426	fig|2005473.103.peg.702	859	2e-155	1	426	191	628	0.99765258216
GH29.hmm	346	fig|2005473.103.peg.741	551	9.7e-103	14	346	34	441	0.959537572254
GH97.hmm	631	fig|2005473.103.peg.742	677	3.4e-242	26	629	2	673	0.955625990491
GH84.hmm	295	fig|2005473.103.peg.809	600	2e-105	1	293	167	460	0.989830508475
GH95.hmm	722	fig|2005473.103.peg.834	774	3.7e-244	5	712	20	756	0.979224376731
CE20.hmm	249	fig|2005473.103.peg.842	568	1e-36	3	117	102	221	0.457831325301
CE20.hmm	249	fig|2005473.103.peg.842	568	1.9e-48	121	248	337	462	0.510040160643
GH36.hmm	688	fig|2005473.103.peg.843	714	7.3e-206	4	686	24	696	0.991279069767
GH13_44.hmm	336	fig|2005473.103.peg.872	586	5.5e-129	1	336	53	420	0.997023809524
GT111.hmm	217	fig|2005473.103.peg.882	281	1.7e-64	1	217	11	216	0.995391705069
GT2.hmm	170	fig|2005473.103.peg.884	330	6.6e-29	1	123	4	130	0.717647058824
GT4.hmm	160	fig|2005473.103.peg.885	379	3e-19	6	119	191	304	0.70625
GT26.hmm	171	fig|2005473.103.peg.887	246	1.6e-35	2	169	48	220	0.976608187135
GT3.hmm	637	fig|2005473.103.peg.894	568	1.8e-108	1	347	27	363	0.5431711146
GT35.hmm	674	fig|2005473.103.peg.895	853	1.1e-125	20	572	124	651	0.818991097923
GH92.hmm	491	fig|2005473.103.peg.9	754	1.2e-160	2	491	241	742	0.995926680244
GT119.hmm	360	fig|2005473.103.peg.99	457	8.4e-57	1	357	46	422	0.988888888889
