feature_id	location	type	function	aliases	protein_md5
fig|2005473.103.peg.41	NODE_1_length_231459_cov_48.0314_63432-792	CDS	Putative two-domain glycosyltransferase		68869a8672d930793c8cc8b7e11c7451
fig|2005473.103.peg.42	NODE_1_length_231459_cov_48.0314_64311-825	CDS	Putative two-domain glycosyltransferase		2a5f5ddefaafc5baa923aefdcc244a59
fig|2005473.103.peg.43	NODE_1_length_231459_cov_48.0314_65173-858	CDS	hypothetical protein		056bc7ab83cfd2fff1382a3b9292af3b
fig|2005473.103.peg.44	NODE_1_length_231459_cov_48.0314_66201-972	CDS	hypothetical protein		9ead6d7b0dcf83f4439460d932427bcd
fig|2005473.103.peg.45	NODE_1_length_231459_cov_48.0314_66258+978	CDS	Aminopeptidase Y (Arg, Lys, Leu preference) (EC 3.4.11.15)		20bed385c9fb1a86695bbe0cc37098e4
fig|2005473.103.peg.46	NODE_1_length_231459_cov_48.0314_67298+1293	CDS	Tyrosyl-tRNA synthetase (EC 6.1.1.1)		a49bf39bc5ad478fec581797db641ae3
fig|2005473.103.peg.47	NODE_1_length_231459_cov_48.0314_68639+996	CDS	hypothetical protein		d1c974c6adf6f167125d837f95f3461f
fig|2005473.103.peg.48	NODE_1_length_231459_cov_48.0314_69824+1236	CDS	hypothetical protein		dd394c6eb67aec8cda58e05e751f1da1
fig|2005473.103.peg.49	NODE_1_length_231459_cov_48.0314_71357-273	CDS	hypothetical protein		c3f9af1148350c120a3ec25d58dd019e
fig|2005473.103.peg.50	NODE_1_length_231459_cov_48.0314_72310-855	CDS	hypothetical protein		9d7dd995d23185c3508ee52c38825c05
fig|2005473.103.peg.51	NODE_1_length_231459_cov_48.0314_72585+1605	CDS	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)		e9c7795af73284a56f75856c6a398dd5
fig|2005473.103.peg.52	NODE_1_length_231459_cov_48.0314_74367-171	CDS	hypothetical protein		47b9d7a8ade68d0d93cd055b321a7ce0
fig|2005473.103.peg.53	NODE_1_length_231459_cov_48.0314_74434+261	CDS	hypothetical protein		cfb592577daadee8c6e25ca30a23524f
fig|2005473.103.peg.54	NODE_1_length_231459_cov_48.0314_77966-3114	CDS	beta-galactosidase (EC 3.2.1.23)		14eee3f74a65fa385e714e9b3bfbc1df
fig|2005473.103.peg.55	NODE_1_length_231459_cov_48.0314_78707-585	CDS	hypothetical protein		0101afffd1d8bc74b7f1188a2d1e0c1d
fig|2005473.103.peg.56	NODE_1_length_231459_cov_48.0314_78986-237	CDS	hypothetical protein		93f053d549198dddffe1168a54bade9c
fig|2005473.103.peg.57	NODE_1_length_231459_cov_48.0314_80540-1521	CDS	hypothetical protein		7030bb386987149d4303c3fc18cc6ee1
fig|2005473.103.peg.58	NODE_1_length_231459_cov_48.0314_81150-552	CDS	hypothetical protein		b5b91fb989b036a8c404312b3ba5d686
fig|2005473.103.peg.59	NODE_1_length_231459_cov_48.0314_81320+393	CDS	hypothetical protein		ec9189a8865494bfac882238ec60f01b
fig|2005473.103.peg.60	NODE_1_length_231459_cov_48.0314_81765+1986	CDS	hypothetical protein		c785d20eafedeaad4f122b35f52371fc
fig|2005473.103.peg.61	NODE_1_length_231459_cov_48.0314_83833+678	CDS	Beta-phosphoglucomutase (EC 5.4.2.6)		b43f52907551170ca9c7a3b836cdb30e
fig|2005473.103.peg.62	NODE_1_length_231459_cov_48.0314_84539+1062	CDS	3-dehydroquinate synthase (EC 4.2.3.4)		aacd1d3cd11bcc32e542c4dbb0ac2e50
fig|2005473.103.peg.63	NODE_1_length_231459_cov_48.0314_85728+99	CDS	hypothetical protein		630190e37e496661b153582cfeb89f6b
fig|2005473.103.peg.64	NODE_1_length_231459_cov_48.0314_85953+5223	CDS	hypothetical protein		51ad914c7036c7ad0f09e4d1226018e5
fig|2005473.103.peg.65	NODE_1_length_231459_cov_48.0314_91473+915	CDS	hypothetical protein		cb8908ceb2ca069786aaa648034b02da
fig|2005473.103.peg.66	NODE_1_length_231459_cov_48.0314_92425+1053	CDS	hypothetical protein		5ba6006ec7ed123360030e955c055f7f
fig|2005473.103.peg.67	NODE_1_length_231459_cov_48.0314_93536+1173	CDS	GTP-binding protein Obg		d7e3afa5769ecd326627f9956e0ece12
fig|2005473.103.peg.68	NODE_1_length_231459_cov_48.0314_94710+837	CDS	hypothetical protein		d96e975e1582498048336c7aeb6dde35
fig|2005473.103.peg.69	NODE_1_length_231459_cov_48.0314_95543+120	CDS	hypothetical protein		29d910b0afe7052be064329514a1c42e
fig|2005473.103.peg.70	NODE_1_length_231459_cov_48.0314_95780+1836	CDS	hypothetical protein		4fc8f90cd50dbc9b07c83f70c19c2f01
fig|2005473.103.peg.71	NODE_1_length_231459_cov_48.0314_97624+168	CDS	hypothetical protein		eaa1a21394041ac0ba50285d57fd18ff
fig|2005473.103.peg.72	NODE_1_length_231459_cov_48.0314_97975+381	CDS	hypothetical protein		c20ee696c0676486f911980f7aac332e
fig|2005473.103.peg.73	NODE_1_length_231459_cov_48.0314_98423+867	CDS	hypothetical protein		1632813a924675f5f72747c7d75b6e5e
fig|2005473.103.peg.74	NODE_1_length_231459_cov_48.0314_99318+264	CDS	hypothetical protein		d6d71b54f86d683f027d6788635a930a
fig|2005473.103.peg.75	NODE_1_length_231459_cov_48.0314_99581+1017	CDS	hypothetical protein		5acd97699e42e0e90a3dd95d26fd3d7c
fig|2005473.103.peg.76	NODE_1_length_231459_cov_48.0314_100701+96	CDS	hypothetical protein		8a3111e5b62fa2e950253e5d9647b21f
fig|2005473.103.peg.77	NODE_1_length_231459_cov_48.0314_100823+1953	CDS	hypothetical protein		6adf87759cd7638bed48f331114f37b0
fig|2005473.103.peg.78	NODE_1_length_231459_cov_48.0314_102780+1065	CDS	hypothetical protein		9a82b48eacbbf0f01384ee6122ff9fcf
fig|2005473.103.peg.79	NODE_1_length_231459_cov_48.0314_104452+1602	CDS	CTP synthase (EC 6.3.4.2)		afb19f61578e59a5a73df00e7aedb359
fig|2005473.103.peg.80	NODE_1_length_231459_cov_48.0314_106087+1878	CDS	Amidophosphoribosyltransferase (EC 2.4.2.14)		41e6c3d5f2925b9a8f963da6087515a5
fig|2005473.103.peg.81	NODE_1_length_231459_cov_48.0314_108104+717	CDS	hypothetical protein		1021f59956eed5ea47f70ec629c5641f
fig|2005473.103.peg.82	NODE_1_length_231459_cov_48.0314_108817+1365	CDS	DNA-cytosine methyltransferase (EC 2.1.1.37)		dc0de94a7cca0c76411832b53865afdf
fig|2005473.103.peg.83	NODE_1_length_231459_cov_48.0314_110316+2103	CDS	Inner membrane protein translocase and chaperone YidC, long form		8218a1e99970a121a253f1de2980080b
fig|2005473.103.peg.84	NODE_1_length_231459_cov_48.0314_112428+822	CDS	hypothetical protein		7baad25fb79c5ed413a364e48f983ffa
fig|2005473.103.peg.85	NODE_1_length_231459_cov_48.0314_113284+795	CDS	Thymidylate synthase (EC 2.1.1.45)		f7f813a5421b3c93c7a9b707f1068a96
fig|2005473.103.peg.86	NODE_1_length_231459_cov_48.0314_115081-1026	CDS	hypothetical protein		289ac53db4dae31d7ab56d6f05ade1fd
fig|2005473.103.peg.87	NODE_1_length_231459_cov_48.0314_115089+117	CDS	hypothetical protein		3983e1b296988106a6a02b485c5a71f0
fig|2005473.103.peg.88	NODE_1_length_231459_cov_48.0314_115314+114	CDS	hypothetical protein		b42519205b628276fd78d9200d94d490
fig|2005473.103.peg.89	NODE_1_length_231459_cov_48.0314_117132-1296	CDS	hypothetical protein		82845f7cc66bb3933c31d9479a5f8709
fig|2005473.103.peg.90	NODE_1_length_231459_cov_48.0314_117278+882	CDS	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)		3ecd1f005ff79db5ef781dfe6a13a0b3
fig|2005473.103.peg.91	NODE_1_length_231459_cov_48.0314_118229+2322	CDS	DNA topoisomerase I (EC 5.99.1.2)		bd0214a118eb555e99aca417321e0a3a
fig|2005473.103.peg.92	NODE_1_length_231459_cov_48.0314_120662+3270	CDS	hypothetical protein		71992642e5f9a3b7c4d92f7e06bbf376
fig|2005473.103.peg.93	NODE_1_length_231459_cov_48.0314_124041+930	CDS	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)		812fab1899874dc023734afc20147240
fig|2005473.103.peg.94	NODE_1_length_231459_cov_48.0314_124970+351	CDS	hypothetical protein		9483064514fe11935aa68067188eb1bb
fig|2005473.103.peg.95	NODE_1_length_231459_cov_48.0314_125307+2121	CDS	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)		add406033754d986face415cdefc33e8
fig|2005473.103.peg.96	NODE_1_length_231459_cov_48.0314_127440+1452	CDS	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)		c866f5173072b3d1f4d6b5cf1b9f6b4c
fig|2005473.103.peg.97	NODE_1_length_231459_cov_48.0314_128894+1269	CDS	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)		9a9cfe7ce93403b581c57b32b41d92cc
fig|2005473.103.peg.98	NODE_1_length_231459_cov_48.0314_130188+1347	CDS	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)		e17e8a0761d6821d049897345e2ecbf2
fig|2005473.103.peg.99	NODE_1_length_231459_cov_48.0314_131551+1374	CDS	hypothetical protein		772e92daf50bbf62a355d4aa25781693
fig|2005473.103.peg.100	NODE_1_length_231459_cov_48.0314_132940+1092	CDS	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)		cd4e7ef18a144f47a917d8a2b18b0536
fig|2005473.103.peg.101	NODE_1_length_231459_cov_48.0314_134028+1383	CDS	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)		d178eaa3dcaba32c0611351b65644c0d
fig|2005473.103.peg.102	NODE_1_length_231459_cov_48.0314_135407+840	CDS	hypothetical protein		fd363b2cecb16ff2dc3306d1f3b27956
fig|2005473.103.peg.103	NODE_1_length_231459_cov_48.0314_136266+1326	CDS	hypothetical protein		d09aa27198974d37f15c6ed0fdaa5ba6
fig|2005473.103.peg.104	NODE_1_length_231459_cov_48.0314_137646+1389	CDS	Cell division protein FtsZ		dd98cc293411061eb28e95573917fe2c
fig|2005473.103.peg.105	NODE_1_length_231459_cov_48.0314_139059+1632	CDS	23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173)		1bcc7171d7865a3aba988f7b25cd0aef
fig|2005473.103.peg.106	NODE_1_length_231459_cov_48.0314_140724+984	CDS	hypothetical protein		eb1c017df4cf26cdda9bd5173d41be31
fig|2005473.103.peg.107	NODE_1_length_231459_cov_48.0314_141704+1008	CDS	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)		7845781e17b141c445dce34e654f294a
fig|2005473.103.peg.108	NODE_1_length_231459_cov_48.0314_142746+669	CDS	Ribonuclease HI-related protein 3		79dd13d69050c385f17974cf4422a538
fig|2005473.103.peg.109	NODE_1_length_231459_cov_48.0314_143535+1665	CDS	hypothetical protein		6c76d151afb72593fa0b3bbef187f6ae
fig|2005473.103.peg.110	NODE_1_length_231459_cov_48.0314_145297+1542	CDS	alpha-L-arabinofuranosidase (EC 3.2.1.55)		a903c7f51562c9fbcf49fa3547b48cb3
fig|2005473.103.peg.111	NODE_1_length_231459_cov_48.0314_148103-1227	CDS	Putative arylsulfatase regulatory protein		db3a7d69e7ecb7e3e2f90beb3e88ad76
fig|2005473.103.peg.112	NODE_1_length_231459_cov_48.0314_148468-366	CDS	hypothetical protein		3ef9689f377760cac40188e4f8f890a6
fig|2005473.103.peg.113	NODE_1_length_231459_cov_48.0314_149950-1371	CDS	Uncharacterized MFS-type transporter		07f82d49caf5ad5b69e9a25fda31c3d4
fig|2005473.103.peg.114	NODE_1_length_231459_cov_48.0314_150938-978	CDS	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)		b81461cd8e92695621f57be18c1699e4
fig|2005473.103.peg.115	NODE_1_length_231459_cov_48.0314_152009-915	CDS	hypothetical protein		6dbd2d38a0142b43ced704d489db7fa1
fig|2005473.103.peg.116	NODE_1_length_231459_cov_48.0314_152030+114	CDS	hypothetical protein		33f4c1e77ca06434a35b685cededff95
fig|2005473.103.peg.117	NODE_1_length_231459_cov_48.0314_152202+975	CDS	Epoxyqueuosine reductase (EC 1.17.99.6) QueG		86a293ab53ff238e93a6d8b25bfd64fa
fig|2005473.103.peg.118	NODE_1_length_231459_cov_48.0314_153334+864	CDS	hypothetical protein		4a0e4977c9332dbe6784fdb64ab7db72
fig|2005473.103.peg.119	NODE_1_length_231459_cov_48.0314_154396-159	CDS	hypothetical protein		a05d777a7ac91975f3363d4fbc690695
fig|2005473.103.peg.120	NODE_1_length_231459_cov_48.0314_154447+486	CDS	hypothetical protein		89bc11a6caf836e9b833a256f22ca7c4
fig|2005473.103.peg.121	NODE_1_length_231459_cov_48.0314_154947+738	CDS	hypothetical protein		e20cfaa73893494df122256e58c412a6
fig|2005473.103.peg.122	NODE_1_length_231459_cov_48.0314_155700+477	CDS	hypothetical protein		a76d2364188c1cf9bbebb5a3af3d57b8
fig|2005473.103.peg.123	NODE_1_length_231459_cov_48.0314_156181+477	CDS	hypothetical protein		8be1df10e5a50dfa2375cce1b7b38119
fig|2005473.103.peg.124	NODE_1_length_231459_cov_48.0314_157372-744	CDS	Arabinogalactan endo-1,4-beta-galactanase (EC 3.2.1.89)		f654829fcf520f26eca13491fd483194
fig|2005473.103.peg.125	NODE_1_length_231459_cov_48.0314_158481-1008	CDS	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)		0310630ee917def21a3401da88d58758
fig|2005473.103.peg.126	NODE_1_length_231459_cov_48.0314_158829+441	CDS	Large-conductance mechanosensitive channel		ded955144fefb5d069edddf85ec9160f
fig|2005473.103.peg.127	NODE_1_length_231459_cov_48.0314_162840-3357	CDS	Transcription-repair coupling factor		dbf801a3ed612453752040e8175da52a
fig|2005473.103.peg.128	NODE_1_length_231459_cov_48.0314_164561-1671	CDS	hypothetical protein		4657f00a2897c1a217589dd37a5f41fc
fig|2005473.103.peg.129	NODE_1_length_231459_cov_48.0314_166144-1584	CDS	L-aspartate oxidase (EC 1.4.3.16)		0fc0d63960ed8b12c5a7a15ac8dfdc19
fig|2005473.103.peg.130	NODE_1_length_231459_cov_48.0314_166272-117	CDS	hypothetical protein		877b436cc5b8c908e43f4ee0251bdba2
fig|2005473.103.peg.131	NODE_1_length_231459_cov_48.0314_166378+1521	CDS	Putative histidine ammonia-lyase protein		f48b4ba21d9dae997c003ee319ef1a33
fig|2005473.103.peg.132	NODE_1_length_231459_cov_48.0314_167898+726	CDS	Oxidoreductase, short-chain dehydrogenase/reductase family		cc360822abbf40afa9aba2520c1ad1e7
fig|2005473.103.peg.133	NODE_1_length_231459_cov_48.0314_168650+1224	CDS	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)		b74236aed38206eb7c284e7c013d618c
fig|2005473.103.peg.134	NODE_1_length_231459_cov_48.0314_169925+210	CDS	hypothetical protein		24b23fa56175b2cbd1a408e4b70f15fd
fig|2005473.103.peg.135	NODE_1_length_231459_cov_48.0314_170157+1161	CDS	Uncharacterized SAM-dependent O-methyltransferase		928dfb5de156a8222c7a1b7ac099b47d
fig|2005473.103.peg.136	NODE_1_length_231459_cov_48.0314_171373+243	CDS	Acyl carrier protein		fdf21321bf3d9e66acea467446b999d6
fig|2005473.103.peg.137	NODE_1_length_231459_cov_48.0314_171608+894	CDS	hypothetical protein		b963ca600158fc2fcb0215546593513a
fig|2005473.103.peg.138	NODE_1_length_231459_cov_48.0314_172501+444	CDS	hypothetical protein		7b1ef9604a686a1853006127ea813f16
fig|2005473.103.peg.139	NODE_1_length_231459_cov_48.0314_172949+420	CDS	4-hydroxybenzoyl-CoA thioesterase family active site		e63b371686e20c11fdddef918f2dffce
fig|2005473.103.peg.140	NODE_1_length_231459_cov_48.0314_173365+1182	CDS	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)		67135d2b68b477eeb9b0930c22855e04
fig|2005473.103.peg.141	NODE_1_length_231459_cov_48.0314_174543+546	CDS	hypothetical protein		1e9716ed62581d6b379ebf3b29ea4527
fig|2005473.103.peg.142	NODE_1_length_231459_cov_48.0314_175118+258	CDS	Acyl carrier protein		fb0eacd6fc7ec5ea2eb863cf023ecc9d
fig|2005473.103.peg.143	NODE_1_length_231459_cov_48.0314_175372+1206	CDS	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)		35d5aa2226fde42ee762d6be4b805080
fig|2005473.103.peg.144	NODE_1_length_231459_cov_48.0314_176579+984	CDS	hypothetical protein		0323f842b48e04eeea309bc6f56bd381
fig|2005473.103.peg.145	NODE_1_length_231459_cov_48.0314_177574+354	CDS	hypothetical protein		5aacd1911ed06ab9eecc6978fa710483
fig|2005473.103.peg.146	NODE_1_length_231459_cov_48.0314_177969+639	CDS	hypothetical protein		f6c34db4d2fff16c274f54ab61be338e
fig|2005473.103.peg.147	NODE_1_length_231459_cov_48.0314_178684+354	CDS	hypothetical protein		0de2dbb4bdb286a770811de11415cb4e
fig|2005473.103.peg.148	NODE_1_length_231459_cov_48.0314_179024+369	CDS	hypothetical protein		7d1b4c4aab675087a360d3b3b7b265d2
fig|2005473.103.peg.149	NODE_1_length_231459_cov_48.0314_179389+1917	CDS	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)		2c1e483368eb287ab9ed1f343b1b08dc
fig|2005473.103.peg.150	NODE_1_length_231459_cov_48.0314_181308+1518	CDS	hypothetical protein		181ac579783c8e85f032b800f3b41213
fig|2005473.103.peg.151	NODE_1_length_231459_cov_48.0314_182806+900	CDS	hypothetical protein		66d4911e935456692bc014176d97c262
fig|2005473.103.peg.152	NODE_1_length_231459_cov_48.0314_183702+1320	CDS	Coenzyme A ligase		6fcef112b80146a008af25787b1878ce
fig|2005473.103.peg.153	NODE_1_length_231459_cov_48.0314_185005+2850	CDS	hypothetical protein		cd759ccb0ccf33a6ed2806854d1ad7ae
fig|2005473.103.peg.154	NODE_1_length_231459_cov_48.0314_187982+879	CDS	hypothetical protein		03b56b0358802827159b035332db9911
fig|2005473.103.peg.155	NODE_1_length_231459_cov_48.0314_188924+879	CDS	hypothetical protein		6bb61284028a98af92c2d42f48064a82
fig|2005473.103.peg.156	NODE_1_length_231459_cov_48.0314_189900+924	CDS	Hemolysin A		7b16d7f38d788ff495863fb1525cbc74
fig|2005473.103.peg.157	NODE_1_length_231459_cov_48.0314_190879+921	CDS	hypothetical protein		03084df4f0b9ed1612b60aea9ed74426
fig|2005473.103.peg.158	NODE_1_length_231459_cov_48.0314_192892-1104	CDS	GTP-binding and nucleic acid-binding protein YchF		276886a57319abacf8c4eb82a75e2fec
fig|2005473.103.peg.159	NODE_1_length_231459_cov_48.0314_193038+123	CDS	hypothetical protein		a867a6245dc86fb86059905de958f392
fig|2005473.103.peg.160	NODE_1_length_231459_cov_48.0314_193740-477	CDS	hypothetical protein		c9194b21231517185f88c51dec7d8064
fig|2005473.103.peg.161	NODE_1_length_231459_cov_48.0314_194287+243	CDS	hypothetical protein		5554718d745c2fbe41ebf29ef1fcb6f9
fig|2005473.103.peg.162	NODE_1_length_231459_cov_48.0314_194586+852	CDS	hypothetical protein		411638a17c10531911ceb01073f4cd23
fig|2005473.103.peg.163	NODE_1_length_231459_cov_48.0314_195447+2592	CDS	hypothetical protein		697ef698f26a505c13eb7deac32bc38d
fig|2005473.103.peg.164	NODE_1_length_231459_cov_48.0314_198532-498	CDS	Cytidine deaminase (EC 3.5.4.5)		597f283bb5d405d2081fb2a1805e7574
fig|2005473.103.peg.165	NODE_1_length_231459_cov_48.0314_198578+936	CDS	Hemagglutinin		139776abcd5efc4b4df78def5b45ecc9
fig|2005473.103.rna.2	NODE_1_length_231459_cov_48.0314_199851+72	rna	tRNA-Arg-CCT		
fig|2005473.103.peg.166	NODE_1_length_231459_cov_48.0314_200028+1287	CDS	Transposase		023e786ca224d0ec29eef11d6fb91821
fig|2005473.103.peg.167	NODE_1_length_231459_cov_48.0314_201772-114	CDS	hypothetical protein		b337c3d62729c227c88f6e87d9280f95
fig|2005473.103.peg.168	NODE_1_length_231459_cov_48.0314_202034-252	CDS	hypothetical protein		ddcbfe31cef7f095e3a5c3f5b04ebdc9
fig|2005473.103.peg.169	NODE_1_length_231459_cov_48.0314_202405-375	CDS	hypothetical protein		fc164d4b2709ccefd037c958687b0fe6
fig|2005473.103.peg.170	NODE_1_length_231459_cov_48.0314_202587-186	CDS	hypothetical protein		acb686b8af0b05d0d87b973252811abb
