HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH2.hmm	752	fig|2005473.95.peg.1436	1461	1.7e-81	23	413	429	948	0.518617021277
GH2.hmm	752	fig|2005473.95.peg.1437	1240	1.6e-82	22	562	242	984	0.718085106383
GH92.hmm	491	fig|2005473.95.peg.1438	764	9.3e-161	2	491	226	748	0.995926680244
CE9.hmm	373	fig|2005473.95.peg.1526	390	2.9e-99	4	373	8	380	0.98927613941
GT2.hmm	170	fig|2005473.95.peg.1527	261	1.8e-23	1	157	4	157	0.917647058824
GT4.hmm	160	fig|2005473.95.peg.1528	328	6.3e-20	11	128	157	268	0.73125
GH123.hmm	538	fig|2005473.95.peg.1553	530	2.1e-171	6	537	11	525	0.986988847584
GH13_14.hmm	289	fig|2005473.95.peg.162	673	3.3e-121	1	289	204	528	0.996539792388
GT2.hmm	170	fig|2005473.95.peg.1623	332	6.9e-29	1	169	5	170	0.988235294118
GT4.hmm	160	fig|2005473.95.peg.1672	379	3.1e-26	9	157	202	346	0.925
GH20.hmm	337	fig|2005473.95.peg.182	782	6.8e-119	8	337	149	504	0.976261127596
CE20.hmm	249	fig|2005473.95.peg.1837	493	1.3e-82	3	248	115	380	0.983935742972
GH130_2.hmm	300	fig|2005473.95.peg.184	318	2.6e-157	1	300	20	314	0.996666666667
GH92.hmm	491	fig|2005473.95.peg.185	742	6.3e-155	2	453	272	727	0.918533604888
GH3.hmm	216	fig|2005473.95.peg.193	779	7.2e-65	3	215	125	350	0.981481481481
GH110.hmm	548	fig|2005473.95.peg.2062	605	7.8e-180	2	548	33	582	0.996350364964
PL10_1.hmm	288	fig|2005473.95.peg.2081	454	7.3e-85	1	251	61	325	0.868055555556
GH43_10.hmm	271	fig|2005473.95.peg.2082	544	3.4e-108	1	271	40	312	0.9963099631
CBM91.hmm	200	fig|2005473.95.peg.2082	544	1.3e-21	4	195	346	541	0.955
CE8.hmm	288	fig|2005473.95.peg.2083	320	3.4e-94	2	282	28	304	0.972222222222
CE12.hmm	210	fig|2005473.95.peg.2089	664	1e-72	1	210	415	649	0.995238095238
GH28.hmm	325	fig|2005473.95.peg.2090	873	2.9e-81	6	309	68	439	0.932307692308
GH105.hmm	332	fig|2005473.95.peg.2090	873	2.6e-111	5	331	488	850	0.981927710843
CE11.hmm	271	fig|2005473.95.peg.211	460	3.9e-86	1	270	3	297	0.992619926199
GH31_16.hmm	431	fig|2005473.95.peg.2166	749	1e-231	1	431	186	614	0.997679814385
GT119.hmm	360	fig|2005473.95.peg.2194	489	8.4e-28	1	190	22	206	0.525
GT119.hmm	360	fig|2005473.95.peg.2194	489	2.6e-50	137	359	267	482	0.616666666667
GT2.hmm	170	fig|2005473.95.peg.2211	307	5.2e-25	1	116	6	122	0.676470588235
GH43_28.hmm	265	fig|2005473.95.peg.2275	565	6.8e-103	2	262	49	310	0.981132075472
CBM32.hmm	124	fig|2005473.95.peg.2275	565	1.7e-20	6	107	352	468	0.814516129032
GH31_15.hmm	426	fig|2005473.95.peg.2292	888	8.8e-165	1	426	205	650	0.99765258216
GH43_24.hmm	246	fig|2005473.95.peg.2296	644	5.9e-88	2	246	62	350	0.991869918699
GH16_3.hmm	230	fig|2005473.95.peg.2296	644	3.4e-60	1	229	393	642	0.991304347826
GH36.hmm	688	fig|2005473.95.peg.2350	733	4.9e-204	1	686	27	707	0.995639534884
GT2.hmm	170	fig|2005473.95.peg.2352	317	2.7e-21	2	150	10	160	0.870588235294
GH3.hmm	216	fig|2005473.95.peg.2408	966	2e-68	4	212	212	431	0.962962962963
GH84.hmm	295	fig|2005473.95.peg.2417	850	1.7e-100	1	294	174	468	0.993220338983
GH2.hmm	752	fig|2005473.95.peg.2419	835	1.9e-116	25	476	19	586	0.599734042553
GH3.hmm	216	fig|2005473.95.peg.2420	819	7.7e-72	3	216	58	266	0.986111111111
GH3.hmm	216	fig|2005473.95.peg.2421	990	3.7e-65	2	216	360	583	0.990740740741
GH2.hmm	752	fig|2005473.95.peg.2422	602	5e-90	30	442	37	524	0.547872340426
GH31.hmm	427	fig|2005473.95.peg.2455	843	7.8e-125	1	427	268	708	0.997658079625
GH3.hmm	216	fig|2005473.95.peg.2461	705	7.5e-68	3	215	53	297	0.981481481481
CE1.hmm	227	fig|2005473.95.peg.2465	286	2.4e-21	8	215	35	271	0.911894273128
GH95.hmm	722	fig|2005473.95.peg.2472	862	6.1e-248	4	715	34	828	0.984764542936
GH89.hmm	663	fig|2005473.95.peg.2473	744	2.9e-218	2	642	60	700	0.965309200603
GH73.hmm	128	fig|2005473.95.peg.2567	224	1.2e-17	8	125	127	223	0.9140625
GH24.hmm	137	fig|2005473.95.peg.2576	162	4e-16	21	134	46	152	0.824817518248
GH3.hmm	216	fig|2005473.95.peg.2602	992	7e-53	5	214	105	327	0.967592592593
CE20.hmm	249	fig|2005473.95.peg.2657	693	5.3e-80	3	248	302	583	0.983935742972
CE3.hmm	194	fig|2005473.95.peg.2658	222	5.2e-17	4	185	12	210	0.932989690722
GH36.hmm	688	fig|2005473.95.peg.2678	731	8.8e-212	2	687	27	714	0.995639534884
GH25.hmm	177	fig|2005473.95.peg.2688	252	8.3e-39	2	174	54	224	0.971751412429
GH97.hmm	631	fig|2005473.95.peg.2712	703	2.2e-233	11	630	20	699	0.980982567353
GH13_8.hmm	320	fig|2005473.95.peg.274	676	4e-162	2	320	194	514	0.99375
GT119.hmm	360	fig|2005473.95.peg.2772	454	2.3e-48	1	358	45	423	0.991666666667
GT28.hmm	157	fig|2005473.95.peg.2773	366	5.9e-45	2	156	192	349	0.980891719745
GH53.hmm	342	fig|2005473.95.peg.2786	353	2.9e-91	2	310	46	329	0.900584795322
GH2.hmm	752	fig|2005473.95.peg.2787	809	1.3e-112	22	520	17	668	0.662234042553
GH24.hmm	137	fig|2005473.95.peg.2867	162	9.8e-19	9	137	40	155	0.934306569343
GH3.hmm	216	fig|2005473.95.peg.2917	148	2.1e-34	25	136	16	148	0.513888888889
GH33.hmm	342	fig|2005473.95.peg.2919	382	8e-87	12	341	41	371	0.961988304094
GT2.hmm	170	fig|2005473.95.peg.2963	345	8.1e-36	1	167	8	176	0.976470588235
GH23.hmm	135	fig|2005473.95.peg.309	462	1.9e-26	13	125	300	457	0.82962962963
GT2.hmm	170	fig|2005473.95.peg.3110	334	3e-28	1	132	7	137	0.770588235294
GT2.hmm	170	fig|2005473.95.peg.3111	338	3.4e-27	1	112	7	118	0.652941176471
GT2.hmm	170	fig|2005473.95.peg.3112	336	7.5e-29	1	165	18	194	0.964705882353
GT8.hmm	257	fig|2005473.95.peg.3113	306	5.9e-62	32	256	3	252	0.871595330739
GT8.hmm	257	fig|2005473.95.peg.3114	309	4.9e-58	32	255	6	255	0.867704280156
CBM6.hmm	138	fig|2005473.95.peg.3115	779	1.4e-16	1	134	72	200	0.963768115942
GH43_2.hmm	277	fig|2005473.95.peg.3115	779	1.9e-99	7	276	248	533	0.971119133574
GH163.hmm	251	fig|2005473.95.peg.3185	732	6.7e-105	1	250	195	448	0.99203187251
GH53.hmm	342	fig|2005473.95.peg.3196	375	1.8e-60	79	337	1	262	0.754385964912
GH171.hmm	355	fig|2005473.95.peg.480	401	3.4e-106	1	355	53	398	0.997183098592
GH13_28.hmm	287	fig|2005473.95.peg.520	478	3.2e-108	1	286	42	353	0.993031358885
GH92.hmm	491	fig|2005473.95.peg.536	761	2.1e-177	2	491	231	735	0.995926680244
GH92.hmm	491	fig|2005473.95.peg.537	740	3.3e-186	5	491	241	733	0.989816700611
CE8.hmm	288	fig|2005473.95.peg.538	1294	2.7e-67	3	286	349	648	0.982638888889
PL1_2.hmm	183	fig|2005473.95.peg.538	1294	9.4e-61	1	183	795	998	0.994535519126
GH13_38.hmm	371	fig|2005473.95.peg.54	570	1.3e-166	1	370	34	397	0.99460916442
GH16_3.hmm	230	fig|2005473.95.peg.543	278	2.4e-57	3	229	45	276	0.982608695652
GH3.hmm	216	fig|2005473.95.peg.547	773	3.8e-63	5	215	114	341	0.972222222222
GT2.hmm	170	fig|2005473.95.peg.550	318	1.3e-33	1	168	4	167	0.982352941176
GT2.hmm	170	fig|2005473.95.peg.555	245	2.2e-30	2	167	8	172	0.970588235294
GT122.hmm	327	fig|2005473.95.peg.565	358	3.8e-30	3	324	34	349	0.981651376147
GT2.hmm	170	fig|2005473.95.peg.582	254	1.5e-27	1	155	4	152	0.905882352941
GT4.hmm	160	fig|2005473.95.peg.584	367	5e-21	7	149	188	332	0.8875
GT4.hmm	160	fig|2005473.95.peg.590	413	8.2e-22	12	157	236	384	0.90625
GH43_2.hmm	277	fig|2005473.95.peg.599	348	6.1e-120	1	277	37	321	0.996389891697
GH23.hmm	135	fig|2005473.95.peg.620	309	1.3e-21	9	122	87	213	0.837037037037
GH16_3.hmm	230	fig|2005473.95.peg.63	265	7.6e-56	1	230	33	261	0.995652173913
GT2.hmm	170	fig|2005473.95.peg.652	269	5.2e-21	1	148	4	148	0.864705882353
GT11.hmm	276	fig|2005473.95.peg.653	290	2.9e-68	2	274	2	285	0.985507246377
GT6.hmm	280	fig|2005473.95.peg.654	264	1e-57	44	267	2	224	0.796428571429
GH2.hmm	752	fig|2005473.95.peg.673	1034	1.1e-214	18	749	51	905	0.972074468085
PL1_2.hmm	183	fig|2005473.95.peg.695	691	8.2e-71	1	183	77	264	0.994535519126
PL1_2.hmm	183	fig|2005473.95.peg.696	700	1.8e-71	1	183	80	270	0.994535519126
CE8.hmm	288	fig|2005473.95.peg.697	1159	3.8e-46	17	285	754	1019	0.930555555556
GH3.hmm	216	fig|2005473.95.peg.698	854	1.8e-65	3	215	59	304	0.981481481481
GH43_12.hmm	281	fig|2005473.95.peg.699	565	1.9e-104	2	281	58	354	0.992882562278
CBM91.hmm	200	fig|2005473.95.peg.699	565	3.4e-44	5	181	387	564	0.88
GT4.hmm	160	fig|2005473.95.peg.723	367	8.6e-28	8	152	194	336	0.9
GH2.hmm	752	fig|2005473.95.peg.758	835	2.2e-122	23	484	20	614	0.613031914894
GH16_3.hmm	230	fig|2005473.95.peg.777	270	4e-49	1	230	41	267	0.995652173913
GT4.hmm	160	fig|2005473.95.peg.799	402	3.5e-25	8	149	235	368	0.88125
GH13_48.hmm	283	fig|2005473.95.peg.815	481	1.7e-122	2	282	65	359	0.989399293286
GH97.hmm	631	fig|2005473.95.peg.816	665	3e-210	12	630	21	660	0.9793977813
GT9.hmm	225	fig|2005473.95.peg.820	353	3.9e-31	2	218	79	330	0.96
GT4.hmm	160	fig|2005473.95.peg.824	363	1.4e-24	9	156	190	333	0.91875
CBM98.hmm	105	fig|2005473.95.peg.834	832	2.4e-24	2	104	33	138	0.971428571429
GH13_47.hmm	312	fig|2005473.95.peg.834	832	7.3e-109	3	311	335	646	0.987179487179
GT4.hmm	160	fig|2005473.95.peg.865	396	2.4e-27	6	154	211	357	0.925
GH73.hmm	128	fig|2005473.95.peg.896	200	8.5e-18	5	125	100	199	0.9375
GH95.hmm	722	fig|2005473.95.peg.91	1242	1.5e-270	6	714	345	1130	0.980609418283
GT2.hmm	170	fig|2005473.95.peg.957	255	1.4e-22	1	151	6	149	0.882352941176
GH20.hmm	337	fig|2005473.95.peg.979	684	6.4e-117	9	337	147	491	0.973293768546
GH31_16.hmm	431	fig|2005473.95.peg.992	770	4.7e-218	1	431	204	635	0.997679814385
