Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|2005473.95.peg.1301	3.2.1.52|3.2.1.-	GH20(154-509)	GH20_e12	GH20	Y(1-27)	3
fig|2005473.95.peg.1305	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(244-751)	GH92_e0	GH92	Y(1-26)	3
fig|2005473.95.peg.1310	-	CE19(67-393)	CE19_e3	PL10_1	N	3
fig|2005473.95.peg.1323	-	GT83(13-524)	GT83_e8	GT0	N	3
fig|2005473.95.peg.1328	-	GH33(120-489)	GH33_e14	GH33	N	3
fig|2005473.95.peg.1332	-	GH33(39-358)	GH33_e33	GH33	N	3
fig|2005473.95.peg.1363	-	GT19(4-357)	GT19_e2	GT19	N	3
fig|2005473.95.peg.1414	-	GH32(33-324)	GH32_e11	GH32	N	3
fig|2005473.95.peg.1418	3.2.1.80|3.2.1.65|3.2.1.26|3.2.1.153|3.2.1.64|2.4.1.99	GH32(144-446)	GH32_e16	GH32	Y(1-26)	3
fig|2005473.95.peg.1433	-	GT2(200-345)	GT2	GT2	N	3
fig|2005473.95.peg.1436	-	GH2(429-948)	GH2_e119	GH2	N	3
fig|2005473.95.peg.1437	-	GH2(242-984)	GH2_e5	GH2	Y(1-27)	3
fig|2005473.95.peg.1438	3.2.1.-	GH92(226-748)	GH92_e30	GH92	Y(1-33)	3
fig|2005473.95.peg.1526	-	CE9(8-380)	CE9_e7	CE9	N	3
fig|2005473.95.peg.1527	-	GT2(4-157)	GT2	GT2	N	3
fig|2005473.95.peg.1528	-	GT4(157-268)	GT4_e2704	GT4	N	3
fig|2005473.95.peg.1553	3.2.1.53|3.2.1.-	GH123(11-525)	GH123_e16	GH123_1	N	3
fig|2005473.95.peg.162	3.2.1.41|3.2.1.1|3.2.1.-|3.2.1.68	GH13_14(204-528)	CBM48_e14+GH13_e95	GH13_14	Y(1-28)	3
fig|2005473.95.peg.1623	-	GT2(5-170)	GT2	GT2	N	3
fig|2005473.95.peg.1672	-	GT4(202-346)	GT4_e2089	GT4	N	3
fig|2005473.95.peg.182	3.2.1.52|3.2.1.-	GH20(149-504)	GH20_e12	GH20	Y(1-24)	3
fig|2005473.95.peg.1837	-	CE20(115-380)	CE20_e34	CE20	Y(1-32)	3
fig|2005473.95.peg.184	2.4.1.319|2.4.1.320	GH130_2(20-314)	GH130_e13	GH130_2	N	3
fig|2005473.95.peg.185	3.2.1.24	GH92(272-727)	GH92_e13	GH92	Y(1-27)	3
fig|2005473.95.peg.193	3.2.1.21|3.2.1.-	GH3(125-350)	GH3_e1	GH3	Y(1-21)	3
fig|2005473.95.peg.2062	3.2.1.22|3.2.1.-	GH110(33-582)	GH110_e1	GH110	Y(1-26)	3
fig|2005473.95.peg.2081	-	PL10_1(61-325)	PL10_e6	PL10	Y(1-21)	3
fig|2005473.95.peg.2082	3.2.1.55|3.2.1.37|-	GH43_10(40-312)+CBM91(346-541)	GH43_e0+CBM91_e10	CBM91+GH43_10	Y(1-23)	3
fig|2005473.95.peg.2083	-	CE8(28-304)	CE8_e86	CE8	N	3
fig|2005473.95.peg.2089	-	CE12(415-649)	CE12_e30	CE12	Y(1-25)	3
fig|2005473.95.peg.2090	-	GH28(68-439)+GH105(488-850)	GH28_e80+GH105_e30	GH105+GH28	Y(1-22)	3
fig|2005473.95.peg.211	-	CE11(3-297)	CE11_e18	CE11	N	3
fig|2005473.95.peg.2166	-	GH31_16(186-614)	GH31_e8	GH31_16	Y(1-22)	3
fig|2005473.95.peg.2194	N	GT119(22-206)+GT119(267-482)	N	GT119	N	2
fig|2005473.95.peg.2211	-	GT2(6-122)	GT2	GT2	N	3
fig|2005473.95.peg.2275	-	GH43_28(49-310)+CBM32(352-468)	GH43_e85+CBM32_e190	GH43_28	Y(1-30)	3
fig|2005473.95.peg.2292	-	GH31_15(205-650)	GH31_e65	GH31_15	Y(1-26)	3
fig|2005473.95.peg.2296	-	GH43_24(62-350)+GH16_3(393-642)	GH43_e236+GH16_e36	GH16_3+GH43_24	Y(1-33)	3
fig|2005473.95.peg.2350	3.2.1.22	GH36(27-707)	GH36_e36	GH36	Y(1-26)	3
fig|2005473.95.peg.2352	-	GT2(10-160)	GT2	GT2	N	3
fig|2005473.95.peg.2408	3.2.1.37|3.2.1.55|3.2.1.21	GH3(212-431)	GH3_e88	GH3	Y(1-26)	3
fig|2005473.95.peg.2417	3.2.1.169|-	GH84(174-468)	GH84_e9+CBM32_e131	GH84	Y(1-24)	3
fig|2005473.95.peg.2419	3.2.1.23	GH2(19-586)	GH2_e137	GH2	Y(1-21)	3
fig|2005473.95.peg.2420	-	GH3(58-266)	GH3_e137	GH3	Y(1-23)	3
fig|2005473.95.peg.2421	-	GH3(360-583)	GH3_e27	GH3	N	3
fig|2005473.95.peg.2422	3.2.1.31	GH2(37-524)	GH2_e139	GH2	Y(1-22)	3
fig|2005473.95.peg.2455	2.4.1.161	GH31(268-708)	GH31_e76	GH31	N	3
fig|2005473.95.peg.2461	3.2.1.37|3.2.1.55|3.2.1.21|3.2.1.6|3.2.1.73	GH3(53-297)	GH3_e0	GH3	N	3
fig|2005473.95.peg.2465	3.1.1.72|3.2.1.8	CE1(35-271)	CE1_e24	N	Y(1-21)	2
fig|2005473.95.peg.2472	3.2.1.63|3.2.1.51	GH95(34-828)	GH95_e0	GH95	Y(1-29)	3
fig|2005473.95.peg.2473	-	GH89(60-700)	GH89_e5	GH89	N	3
fig|2005473.95.peg.2567	-	GH73(127-223)	GH73_e10	N	Y(1-21)	2
fig|2005473.95.peg.2576	-	GH24(46-152)	GH24_e100	N	Y(1-20)	2
fig|2005473.95.peg.2602	3.2.1.-	GH3(105-327)	GH3_e57	GH3	N	3
fig|2005473.95.peg.2657	-	CE20(302-583)	CE20_e16	CE20	Y(1-23)	3
fig|2005473.95.peg.2658	N	CE3(12-210)	N	N	Y(1-21)	1
fig|2005473.95.peg.2678	3.2.1.22	GH36(27-714)	GH36_e24	GH36	Y(1-19)	3
fig|2005473.95.peg.2688	-	GH25(54-224)	GH25_e62	GH25	N	3
fig|2005473.95.peg.2712	3.2.1.3|3.2.1.20	GH97(20-699)	GH97_e22	GH97	N	3
fig|2005473.95.peg.274	2.4.1.18	GH13_8(194-514)	CBM48_e32+GH13_e20	CBM48+GH13_8	N	3
fig|2005473.95.peg.2772	N	GT119(45-423)	N	GT119	N	2
fig|2005473.95.peg.2773	-	GT28(192-349)	GT28_e43	GT28	N	3
fig|2005473.95.peg.2786	3.2.1.89	GH53(46-329)	GH53_e22	GH53	Y(1-23)	3
fig|2005473.95.peg.2787	3.2.1.23	GH2(17-668)	GH2_e137	GH2	N	3
fig|2005473.95.peg.2867	-	GH24(40-155)	GH24_e100	N	Y(1-24)	2
fig|2005473.95.peg.2917	3.2.1.37|3.2.1.55|3.2.1.21|3.2.1.6|3.2.1.73	GH3(16-148)	GH3_e0	N	N	2
fig|2005473.95.peg.2919	-	GH33(41-371)	GH33_e107	GH33	Y(1-23)	3
fig|2005473.95.peg.2963	-	GT2(8-176)	GT2	GT2	N	3
fig|2005473.95.peg.309	-	GH23(300-457)	GH23_e762	GH23	Y(1-29)	3
fig|2005473.95.peg.3110	-	GT2(7-137)	GT2	GT2	N	3
fig|2005473.95.peg.3111	-	GT2(7-118)	GT2	GT2	N	3
fig|2005473.95.peg.3112	-	GT2(18-194)	GT2	GT2	N	3
fig|2005473.95.peg.3113	-	GT8(3-252)	GT8_e243	GT8	N	3
fig|2005473.95.peg.3114	-	GT8(6-255)	GT8_e167	GT8	N	3
fig|2005473.95.peg.3115	3.2.1.55|-	CBM6(72-200)+GH43_2(248-533)	CBM6_e103+GH43_e327+CBM6_e103+CBM6_e103	CBM6+GH43_2	Y(1-26)	3
fig|2005473.95.peg.3185	3.2.1.-	GH163(195-448)	GH163_e7	GH163	Y(1-22)	3
fig|2005473.95.peg.3196	3.2.1.89	GH53(1-262)	GH53_e2	GH53	N	3
fig|2005473.95.peg.480	-	GH171(53-398)	GH171_e3	GH171	Y(1-32)	3
fig|2005473.95.peg.520	-	GH13_28(42-353)	GH13_e17	GH13_28	Y(1-29)	3
fig|2005473.95.peg.536	3.2.1.113|3.2.1.-	GH92(231-735)	GH92_e18	GH92	Y(1-20)	3
fig|2005473.95.peg.537	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(241-733)	GH92_e0	GH92	Y(1-20)	3
fig|2005473.95.peg.538	4.2.2.2|-	CE8(349-648)+PL1_2(795-998)	CE8_e64+PL1_e60	CE8+PL1_2	Y(1-24)	3
fig|2005473.95.peg.54	3.2.1.20	GH13_38(34-397)	GH13_e113	GH13_38	N	3
fig|2005473.95.peg.543	3.2.1.6	GH16_3(45-276)	GH16_e6	GH16_3	Y(1-27)	3
fig|2005473.95.peg.547	3.2.1.21	GH3(114-341)	GH3_e208	GH3	Y(1-24)	3
fig|2005473.95.peg.550	-	GT2(4-167)	GT2	GT2	N	3
fig|2005473.95.peg.555	-	GT2(8-172)	GT2	GT2	N	3
fig|2005473.95.peg.565	N	GT122(34-349)	N	N	N	1
fig|2005473.95.peg.582	-	GT2(4-152)	GT2	GT2	N	3
fig|2005473.95.peg.584	-	GT4(188-332)	GT4_e1825	GT4	N	3
fig|2005473.95.peg.590	-	GT4(236-384)	GT4_e1329	N	N	2
fig|2005473.95.peg.599	3.2.1.55	GH43_2(37-321)	GH43_e327	GH43_2	Y(1-25)	3
fig|2005473.95.peg.620	-	GH23(87-213)	GH23_e461	GH23	N	3
fig|2005473.95.peg.63	3.2.1.-	GH16_3(33-261)	GH16_e321	GH16_3	Y(1-19)	3
fig|2005473.95.peg.652	-	GT2(4-148)	GT2	GT2	N	3
fig|2005473.95.peg.653	2.4.1.69	GT11(2-285)	GT11_e40	GT11	N	3
fig|2005473.95.peg.654	-	GT6(2-224)	GT6_e4	GT6	N	3
fig|2005473.95.peg.673	-	GH2(51-905)	GH2_e30	GH2	Y(1-23)	3
fig|2005473.95.peg.695	4.2.2.2	PL1_2(77-264)	PL1_e60	PL1_2	Y(1-17)	3
fig|2005473.95.peg.696	4.2.2.2	PL1_2(80-270)	PL1_e60	PL1_2	Y(1-22)	3
fig|2005473.95.peg.697	-	CE8(754-1019)	CE8_e65	CE8	Y(1-25)	3
fig|2005473.95.peg.698	3.2.1.37|3.2.1.55|3.2.1.21|3.2.1.6|3.2.1.73	GH3(59-304)	GH3_e0	GH3	Y(1-24)	3
fig|2005473.95.peg.699	3.2.1.55|3.2.1.8|-	GH43_12(58-354)+CBM91(387-564)	GH43_e124+CBM91_e1	CBM91+GH43_12	Y(1-24)	3
fig|2005473.95.peg.723	-	GT4(194-336)	GT4_e689	GT4	N	3
fig|2005473.95.peg.758	3.2.1.23	GH2(20-614)	GH2_e137	GH2	Y(1-24)	3
fig|2005473.95.peg.777	-	GH16_3(41-267)	GH16_e155	GH16_3	Y(1-30)	3
fig|2005473.95.peg.799	-	GT4(235-368)	GT4_e1632	GT4	N	3
fig|2005473.95.peg.815	-	GH13_48(65-359)	GH13_e194	GH13_48	Y(1-34)	3
fig|2005473.95.peg.816	3.2.1.20	GH97(21-660)	GH97_e10	GH97	N	3
fig|2005473.95.peg.820	-	GT9(79-330)	GT9_e65	GT9	N	3
fig|2005473.95.peg.824	-	GT4(190-333)	GT4_e3070	GT4	N	3
fig|2005473.95.peg.834	-	CBM98(33-138)+GH13_47(335-646)	CBM48_e31+GH13_e156	CBM48+CBM98+GH13_47	Y(1-27)	3
fig|2005473.95.peg.865	-	GT4(211-357)	GT4_e1075	GT4	N	3
fig|2005473.95.peg.896	-	GH73(100-199)	GH73_e10	GH0	Y(1-23)	3
fig|2005473.95.peg.91	3.2.1.-|3.2.1.63	GH95(345-1130)	GH95_e1	GH95	Y(1-24)	3
fig|2005473.95.peg.957	-	GT2(6-149)	GT2	GT2	N	3
fig|2005473.95.peg.979	3.2.1.52|3.2.1.-|-	GH20(147-491)	GH20_e12+CBM32_e198	GH20	N	3
fig|2005473.95.peg.992	-	GH31_16(204-635)	GH31_e8	GH31_16	N	3
fig|2005473.95.peg.1117	-	N	GT2	GT2	N	2
fig|2005473.95.peg.1309	-	N	CBM50_e871+CBM50_e871	CBM50	N	2
fig|2005473.95.peg.1530	-	N	GT4_e375	N	N	1
fig|2005473.95.peg.2209	-	N	GT2	N	N	1
fig|2005473.95.peg.2274	-	N	CBM50_e633	CBM50	Y(1-25)	2
fig|2005473.95.peg.231	-	N	CBM35_e43	CBM35	N	2
fig|2005473.95.peg.2405	-	N	GH18_e24	GH18	N	2
fig|2005473.95.peg.3010	-	N	CBM6_e103	N	N	1
fig|2005473.95.peg.672	3.2.1.67	N	GH28_e64	N	N	1
fig|2005473.95.peg.828	3.2.1.96	N	GH18_e152	GH18	Y(1-27)	2
fig|2005473.95.peg.189	-	N	GH18_e370+GH18_e54	GH18	Y(1-18)	2
fig|2005473.95.peg.2592	-	N	GH24_e100	N	N	1
fig|2005473.95.peg.2608	-	N	GH18_e50	GH18	Y(1-22)	2
fig|2005473.95.peg.583	-	N	GT4_e3670	GT4	N	2
fig|2005473.95.peg.72	N	N	N	GT1	N	1
fig|2005473.95.peg.74	N	N	N	GH101	N	1
fig|2005473.95.peg.109	N	N	N	GT2	N	1
fig|2005473.95.peg.240	N	N	N	CBM50	N	1
fig|2005473.95.peg.440	N	N	N	CBM48+GH13_8	N	1
fig|2005473.95.peg.482	N	N	N	GH23	N	1
fig|2005473.95.peg.514	N	N	N	CE8	N	1
fig|2005473.95.peg.531	N	N	N	GT1	N	1
fig|2005473.95.peg.592	N	N	N	GT4	N	1
fig|2005473.95.peg.674	N	N	N	CBM92	N	1
fig|2005473.95.peg.785	N	N	N	GT119	N	1
fig|2005473.95.peg.934	N	N	N	GH23	N	1
fig|2005473.95.peg.1075	N	N	N	GH2	Y(1-26)	1
fig|2005473.95.peg.1200	N	N	N	GH71	N	1
fig|2005473.95.peg.1218	N	N	N	GT2	N	1
fig|2005473.95.peg.1296	N	N	N	GH1	N	1
fig|2005473.95.peg.1350	N	N	N	GH1	N	1
fig|2005473.95.peg.1391	N	N	N	GH5_11	N	1
fig|2005473.95.peg.1416	N	N	N	GH35	Y(1-21)	1
fig|2005473.95.peg.1434	N	N	N	GT2	N	1
fig|2005473.95.peg.1502	N	N	N	GT1	N	1
fig|2005473.95.peg.1544	N	N	N	GT1	N	1
fig|2005473.95.peg.1611	N	N	N	GH28	N	1
fig|2005473.95.peg.1612	N	N	N	GH131	N	1
fig|2005473.95.peg.1613	N	N	N	GH0	Y(1-24)	1
fig|2005473.95.peg.1621	N	N	N	GT2	N	1
fig|2005473.95.peg.1642	N	N	N	CBM4	Y(1-27)	1
fig|2005473.95.peg.1643	N	N	N	GH76	N	1
fig|2005473.95.peg.1651	N	N	N	GH39	N	1
fig|2005473.95.peg.1683	N	N	N	GH13_11	N	1
fig|2005473.95.peg.1829	N	N	N	GH23	N	1
fig|2005473.95.peg.1833	N	N	N	GH28	N	1
fig|2005473.95.peg.1895	N	N	N	GT9	N	1
fig|2005473.95.peg.1930	N	N	N	GT2	N	1
fig|2005473.95.peg.2160	N	N	N	GH13	N	1
fig|2005473.95.peg.2193	N	N	N	GT119	N	1
fig|2005473.95.peg.2215	N	N	N	GT2	N	1
fig|2005473.95.peg.2281	N	N	N	GH13_30	N	1
fig|2005473.95.peg.2317	N	N	N	GT4	N	1
fig|2005473.95.peg.2353	N	N	N	GT2	N	1
fig|2005473.95.peg.2424	N	N	N	GH117	Y(1-21)	1
fig|2005473.95.peg.2425	N	N	N	GH105	Y(1-26)	1
fig|2005473.95.peg.2505	N	N	N	GH13_31	N	1
fig|2005473.95.peg.2536	N	N	N	CE4	N	1
fig|2005473.95.peg.2604	N	N	N	GT106	N	1
fig|2005473.95.peg.2698	N	N	N	GH13_48	N	1
fig|2005473.95.peg.2918	N	N	N	GH3	N	1
fig|2005473.95.peg.2968	N	N	N	GH13_26	N	1
