feature_id	location	type	function	aliases	protein_md5
fig|2005473.95.peg.20	NODE_1_length_144244_cov_641.417147_21203-723	CDS	putative membrane-associated phospholipid phosphatase, PAP2 superfamily		b4c6303e3afe4a52a0819c827e3dbe93
fig|2005473.95.peg.21	NODE_1_length_144244_cov_641.417147_23059-1860	CDS	Putative sulfatase		2b82d32f41df362f45473ad61fdad3f3
fig|2005473.95.peg.22	NODE_1_length_144244_cov_641.417147_24675-1491	CDS	hypothetical protein		94dbf175905c1ea72e9bc0bbc046e45f
fig|2005473.95.peg.23	NODE_1_length_144244_cov_641.417147_26115-1380	CDS	hypothetical protein		6a352051338edba73c820a82c7f94ec7
fig|2005473.95.peg.24	NODE_1_length_144244_cov_641.417147_26978-819	CDS	hypothetical protein		bd4ebd03a46217d4438dc3a8aa0dccd3
fig|2005473.95.peg.25	NODE_1_length_144244_cov_641.417147_28841-1767	CDS	hypothetical protein		1341b605a260d6a78b8da308e562b84d
fig|2005473.95.peg.26	NODE_1_length_144244_cov_641.417147_29303-444	CDS	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)		4f0d0cac8f540649cc5588293b2e4a2c
fig|2005473.95.peg.27	NODE_1_length_144244_cov_641.417147_30932-1392	CDS	Chromosomal replication initiator protein DnaA		8466eb8a0b287fbf624b43edc29eadaa
fig|2005473.95.peg.28	NODE_1_length_144244_cov_641.417147_32635-900	CDS	hypothetical protein		1fbb3419cdbd7e89abe0ddc39668a8c8
fig|2005473.95.peg.29	NODE_1_length_144244_cov_641.417147_33868-1161	CDS	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)		cf8311cda76ae74cc31eebde3553b145
fig|2005473.95.peg.30	NODE_1_length_144244_cov_641.417147_34007+1023	CDS	hypothetical protein		2e2b9eb8fb5d3857a15ffc0b89a70451
fig|2005473.95.peg.31	NODE_1_length_144244_cov_641.417147_35167+216	CDS	hypothetical protein		cd82339a4d43db3136e896a3a2047078
fig|2005473.95.peg.32	NODE_1_length_144244_cov_641.417147_35450+126	CDS	hypothetical protein		85e67b94d2658a60a0340b5a76b23710
fig|2005473.95.peg.33	NODE_1_length_144244_cov_641.417147_35579+591	CDS	RNA polymerase ECF-type sigma factor		ae36e82470d923b5897e6231aa91d53f
fig|2005473.95.peg.34	NODE_1_length_144244_cov_641.417147_36941-594	CDS	hypothetical protein		f5d4bfa7088d2b88a033927f9e156ce3
fig|2005473.95.peg.35	NODE_1_length_144244_cov_641.417147_37106-141	CDS	hypothetical protein		6fc217bd49a4c5adb88db11bb4376bef
fig|2005473.95.peg.36	NODE_1_length_144244_cov_641.417147_37305+1461	CDS	Cytosol nonspecific dipeptidase (EC 3.4.13.18)		b4854775d093648372776872f155229a
fig|2005473.95.peg.37	NODE_1_length_144244_cov_641.417147_38855+780	CDS	hypothetical protein		c0e7843d07742f985663aa2431725e19
fig|2005473.95.peg.38	NODE_1_length_144244_cov_641.417147_40523-750	CDS	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)		8058437c796c97618d1a9050916af522
fig|2005473.95.peg.39	NODE_1_length_144244_cov_641.417147_42558-2013	CDS	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)		c42bf8023c98c69837635fd770a27ac8
fig|2005473.95.peg.40	NODE_1_length_144244_cov_641.417147_43566-999	CDS	Succinate dehydrogenase cytochrome b subunit		a02097703a3fe376f1be72321f0312eb
fig|2005473.95.peg.41	NODE_1_length_144244_cov_641.417147_43956+99	CDS	hypothetical protein		909fee621a05857b1dd611063f45969b
fig|2005473.95.peg.42	NODE_1_length_144244_cov_641.417147_44141+198	CDS	hypothetical protein		4b65733b1f6cb68f4d4d5f893f085a0c
fig|2005473.95.peg.43	NODE_1_length_144244_cov_641.417147_45571-1203	CDS	hypothetical protein		fb3f2acee57541826ebfeb14fdd9e247
fig|2005473.95.peg.44	NODE_1_length_144244_cov_641.417147_45921+876	CDS	hypothetical protein		c5f4e9ab2746f7d6bdd41a85458208db
fig|2005473.95.peg.45	NODE_1_length_144244_cov_641.417147_46893+1179	CDS	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)		2851d2da0bccec4e8f01729ac019b6d8
fig|2005473.95.peg.46	NODE_1_length_144244_cov_641.417147_48076+1362	CDS	Membrane-associated zinc metalloprotease		8b449eb9ff5a14f0a387a869a7201159
fig|2005473.95.peg.47	NODE_1_length_144244_cov_641.417147_49460+1185	CDS	23S rRNA (cytosine(1962)-C(5))-methyltransferase (EC 2.1.1.191)		fcdc1613eb149985c59400c8d823b287
fig|2005473.95.peg.48	NODE_1_length_144244_cov_641.417147_50747+1947	CDS	Dipeptidyl-peptidase III (EC 3.4.14.4)		b0a95fc37f3a8dddfb0601a15541e6f7
fig|2005473.95.peg.49	NODE_1_length_144244_cov_641.417147_52749+1023	CDS	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)		2740a5baef1aaa49ac1a4bdaa6d720e5
fig|2005473.95.peg.50	NODE_1_length_144244_cov_641.417147_53860+681	CDS	Endonuclease III (EC 4.2.99.18)		f1aa086671ac406c193e1f9e5b22d660
fig|2005473.95.peg.51	NODE_1_length_144244_cov_641.417147_54564+666	CDS	hypothetical protein		f0794786547f6e72218e3a800c7ba809
fig|2005473.95.peg.52	NODE_1_length_144244_cov_641.417147_55241+456	CDS	hypothetical protein		263df4e7f6c9c1e957773873be0836d3
fig|2005473.95.peg.53	NODE_1_length_144244_cov_641.417147_55876+795	CDS	hypothetical protein		58b7b8917523e0dbccf0f2a30810dee6
fig|2005473.95.peg.54	NODE_1_length_144244_cov_641.417147_56667+1713	CDS	Glycosylase BF2339		5c4c75c806f87ae487bb7b89936f8ccf
fig|2005473.95.peg.55	NODE_1_length_144244_cov_641.417147_58466+933	CDS	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)		6aa6f9f197473594aaf7531a8b2a9ffa
fig|2005473.95.peg.56	NODE_1_length_144244_cov_641.417147_62675-3198	CDS	hypothetical protein		73425db2eb6809a20959ae06a5bdad35
fig|2005473.95.peg.57	NODE_1_length_144244_cov_641.417147_63531-735	CDS	Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80)		26bceb1e857faaaa8583b0b736e0a95a
fig|2005473.95.peg.58	NODE_1_length_144244_cov_641.417147_64687-1164	CDS	hypothetical protein		12f68bdfa434b9fc1a9f4829f05a37e9
fig|2005473.95.peg.59	NODE_1_length_144244_cov_641.417147_64780+531	CDS	hypothetical protein		7c8501bb3965ed0fa0ca18c540c49443
fig|2005473.95.peg.60	NODE_1_length_144244_cov_641.417147_65382+453	CDS	tmRNA-binding protein SmpB		20d78e96a13e7aca7cf557b8b92c88f3
fig|2005473.95.rna.1	NODE_1_length_144244_cov_641.417147_65964+87	rna	tRNA-Leu-TAA		
fig|2005473.95.peg.61	NODE_1_length_144244_cov_641.417147_67967-1635	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		e890e73cea8dc55d0dd2d581b738c629
fig|2005473.95.peg.62	NODE_1_length_144244_cov_641.417147_71123-3138	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		1b169403ff69fe7b6dc5fb6ffc781538
fig|2005473.95.peg.63	NODE_1_length_144244_cov_641.417147_71980-798	CDS	Keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103)		f9163dec6d81aaa01ecc6455d9a61338
fig|2005473.95.peg.64	NODE_1_length_144244_cov_641.417147_71998+120	CDS	hypothetical protein		a36d8632acd7bd5815a6e55b7bf3a947
fig|2005473.95.peg.65	NODE_1_length_144244_cov_641.417147_73059-471	CDS	hypothetical protein		6bd7dcfd51e8571cfbd75173cb26e01a
fig|2005473.95.peg.66	NODE_1_length_144244_cov_641.417147_73179+114	CDS	hypothetical protein		22d6b8deb6c8b8cf5452790700ef3fe2
fig|2005473.95.peg.67	NODE_1_length_144244_cov_641.417147_73750-342	CDS	hypothetical protein		31fceea003a164ad268a34174f14f03d
fig|2005473.95.peg.68	NODE_1_length_144244_cov_641.417147_74485-603	CDS	Predicted kinase		3a63e02da1231b4247c5e7918479bc94
fig|2005473.95.peg.69	NODE_1_length_144244_cov_641.417147_74687-216	CDS	hypothetical protein		a7a1a1f3375b90141c809c65d7c0c064
fig|2005473.95.peg.70	NODE_1_length_144244_cov_641.417147_74933+117	CDS	hypothetical protein		f8c2a304c6d0b1557917ae148c4feea4
fig|2005473.95.peg.71	NODE_1_length_144244_cov_641.417147_75635-450	CDS	hypothetical protein		112298464ca89898cc620d9d3e3121bc
fig|2005473.95.peg.72	NODE_1_length_144244_cov_641.417147_77768-1908	CDS	Chaperone protein DnaK		84ac52f7cf09b4f83af1ea077981558d
fig|2005473.95.peg.73	NODE_1_length_144244_cov_641.417147_78136+423	CDS	Methylmalonyl-CoA epimerase (EC 5.1.99.1)		16c84c72941ebe8d6e2df3bdc3865a57
fig|2005473.95.peg.74	NODE_1_length_144244_cov_641.417147_78605+1554	CDS	Methylmalonyl-CoA decarboxylase, alpha chain (EC 4.1.1.41)		25f362f6f9a2af6775478ea5244fb14d
fig|2005473.95.peg.75	NODE_1_length_144244_cov_641.417147_80169+906	CDS	hypothetical protein		fbb99e07a478fdb083bf1fff3d006608
fig|2005473.95.peg.76	NODE_1_length_144244_cov_641.417147_81107+438	CDS	Biotin carboxyl carrier protein => methylmalonyl-CoA decarboxylase		4c26b91326019e075796db2e9510086f
fig|2005473.95.peg.77	NODE_1_length_144244_cov_641.417147_81587+1170	CDS	Oxaloacetate decarboxylase Na(+) pump, beta chain (EC 4.1.1.3)		7737b84fe3fd23cc319bf6f42e0816fe
fig|2005473.95.peg.78	NODE_1_length_144244_cov_641.417147_83070+351	CDS	hypothetical protein		349ef1dcb0fcf03349251e026874b2cf
fig|2005473.95.peg.79	NODE_1_length_144244_cov_641.417147_84533-858	CDS	hypothetical protein		aa86c82e78fdadf282fa421fa7d484d2
fig|2005473.95.peg.80	NODE_1_length_144244_cov_641.417147_84815+1764	CDS	Aspartyl-tRNA synthetase (EC 6.1.1.12)		500bbea5601c7b97453af99ca5b5a0e8
fig|2005473.95.peg.81	NODE_1_length_144244_cov_641.417147_86591+789	CDS	hypothetical protein		506cb600b2a3f4a77894753cbb5ba81f
fig|2005473.95.peg.82	NODE_1_length_144244_cov_641.417147_87382+780	CDS	FIG137478: Hypothetical protein		bb95379e5f38c1eca91650832b8323b0
fig|2005473.95.peg.83	NODE_1_length_144244_cov_641.417147_88270+567	CDS	hypothetical protein		5fe5bc44414b1eddb947e494bec45b6e
fig|2005473.95.peg.84	NODE_1_length_144244_cov_641.417147_88879+1341	CDS	Methionine transporter MetT		763078cc78fa8f7d9477f28b3bdd3131
fig|2005473.95.peg.85	NODE_1_length_144244_cov_641.417147_90227+2070	CDS	hypothetical protein		a896bc7e442c0bd1a29139ce910fc0ff
fig|2005473.95.peg.86	NODE_1_length_144244_cov_641.417147_92452-138	CDS	hypothetical protein		dd1dd6e954dfecd5cab61e7d9aecbafc
fig|2005473.95.peg.87	NODE_1_length_144244_cov_641.417147_92541+192	CDS	SSU ribosomal protein S21p		515c897c78238c3cf7877f1ae24d408c
fig|2005473.95.peg.88	NODE_1_length_144244_cov_641.417147_92852+915	CDS	Site-specific tyrosine recombinase XerC		fa1c308de953cf481f49f991481d099e
fig|2005473.95.peg.89	NODE_1_length_144244_cov_641.417147_93756+300	CDS	Ribosome hibernation promoting factor Hpf		354d4becc761ac7cd1819fc254e9d3b0
fig|2005473.95.peg.90	NODE_1_length_144244_cov_641.417147_96448-2289	CDS	hypothetical protein		d4eb903a9983ea83009fd4aadd505bac
fig|2005473.95.peg.91	NODE_1_length_144244_cov_641.417147_96622+3729	CDS	Putative large secreted protein SCO0341		bb466436d2b76270e580900a2a8aa160
fig|2005473.95.peg.92	NODE_1_length_144244_cov_641.417147_101035-597	CDS	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)		5ca539ede9130e2662a5fe76172c95f1
fig|2005473.95.peg.93	NODE_1_length_144244_cov_641.417147_102406-1362	CDS	Tryptophan synthase (indole-salvaging) (EC 4.2.1.122)		6ad7130e5f51074c5fa0de0db49902c1
fig|2005473.95.peg.94	NODE_1_length_144244_cov_641.417147_102629-213	CDS	hypothetical protein		3705c08aa2bbb244c6288065e1975df0
fig|2005473.95.peg.95	NODE_1_length_144244_cov_641.417147_104034-1359	CDS	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)		a77a87b0fb8e304917bc0cf8b3e948cf
fig|2005473.95.peg.96	NODE_1_length_144244_cov_641.417147_104695-627	CDS	hypothetical protein		af391129ae36e4081e41ae266293f774
fig|2005473.95.peg.97	NODE_1_length_144244_cov_641.417147_106551-1788	CDS	DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)		66d18e62c4744b8ae3f058168df18e8d
fig|2005473.95.peg.98	NODE_1_length_144244_cov_641.417147_107864-1317	CDS	GTP-binding protein EngA		9a1fbb411d28aed1ae068eb3265c74c9
fig|2005473.95.peg.99	NODE_1_length_144244_cov_641.417147_108084+1311	CDS	hypothetical protein		744367c8c07ffc6c4c37387e5cb2a859
fig|2005473.95.peg.100	NODE_1_length_144244_cov_641.417147_109398+1374	CDS	Alkaline phosphatase (EC 3.1.3.1)		11f3450c229024808699a36a9147be52
fig|2005473.95.peg.101	NODE_1_length_144244_cov_641.417147_111860-984	CDS	hypothetical protein		1587fb2b264e0fb004cfa1052527e283
fig|2005473.95.peg.102	NODE_1_length_144244_cov_641.417147_113222-1137	CDS	Serine/threonine kinase		8f3a4a56284a926166181834c816a0a7
fig|2005473.95.peg.103	NODE_1_length_144244_cov_641.417147_114271-1014	CDS	hypothetical protein		8efe553cde2ed02de7bfeaae94143ad6
fig|2005473.95.peg.104	NODE_1_length_144244_cov_641.417147_115227-918	CDS	hypothetical protein		ebfb880500a6c7f833c469ffee239744
fig|2005473.95.peg.105	NODE_1_length_144244_cov_641.417147_116450-1131	CDS	hypothetical protein		c4957d2a3c271a7bea3f2739a1f55f9c
fig|2005473.95.peg.106	NODE_1_length_144244_cov_641.417147_117185-678	CDS	hypothetical protein		347b4d442a5dac116a5db86c45e6964c
fig|2005473.95.peg.107	NODE_1_length_144244_cov_641.417147_120462-3213	CDS	hypothetical protein		8cbc9a2229b84a1faa403d1aa87e4325
fig|2005473.95.peg.108	NODE_1_length_144244_cov_641.417147_121040-549	CDS	hypothetical protein		fe7b184cb4f7c56796bdae17fc933ed0
fig|2005473.95.peg.109	NODE_1_length_144244_cov_641.417147_124978-3573	CDS	Pyruvate-flavodoxin oxidoreductase		0cc1cd227684f31add78ed6e29d4c056
fig|2005473.95.peg.110	NODE_1_length_144244_cov_641.417147_125356-165	CDS	hypothetical protein		64ebd85550fa0879ee0e70203f9d9813
fig|2005473.95.peg.111	NODE_1_length_144244_cov_641.417147_125575+1665	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)		fc1f9faf830a93e9df0f117800798ad0
fig|2005473.95.peg.112	NODE_1_length_144244_cov_641.417147_127326+1236	CDS	hypothetical protein		71ada71486acf1bc5ac8de75aa53e2c6
fig|2005473.95.peg.113	NODE_1_length_144244_cov_641.417147_128558+1299	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)		6b764d2a8e3589039738c9da6dc1ef2d
fig|2005473.95.peg.114	NODE_1_length_144244_cov_641.417147_129982+1560	CDS	Glycerol-3-phosphate transporter		5db0a0576f00ecf80726a2533cd1d987
fig|2005473.95.peg.115	NODE_1_length_144244_cov_641.417147_131651+798	CDS	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)		24316b57a5b9fdf2db2821f96bca4184
fig|2005473.95.peg.116	NODE_1_length_144244_cov_641.417147_132543+1227	CDS	Putative arylsulfatase regulatory protein		064c94f70b66586750b5cbaeea4c639d
fig|2005473.95.peg.117	NODE_1_length_144244_cov_641.417147_133903+1503	CDS	arylsulfatase A precursor		3c76635f96a216426a841c73eed20376
fig|2005473.95.peg.118	NODE_1_length_144244_cov_641.417147_135842+3249	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		74d37327922d725366b1882e733fac23
fig|2005473.95.peg.119	NODE_1_length_144244_cov_641.417147_139119+1776	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		8680681b9f092b47c6236c3d8b91110d
fig|2005473.95.peg.120	NODE_1_length_144244_cov_641.417147_141016+3027	CDS	hypothetical protein		c5bf1148a6f729e9c4f96f98a40a145e
fig|2005473.95.peg.121	NODE_2_length_139190_cov_588.513724_80+501	CDS	Cys-tRNA(Pro) deacylase YbaK		8ef3b26395ddd58f74fc2ed320614183
fig|2005473.95.peg.122	NODE_2_length_139190_cov_588.513724_596+1089	CDS	Chorismate synthase (EC 4.2.3.5)		85b1390750d992fabbe5bd93e4cb96be
fig|2005473.95.peg.123	NODE_2_length_139190_cov_588.513724_1696+933	CDS	[4Fe-4S]-AdoMet protein YhcC		180bac9a735a0e5e7afa27b4823fef20
fig|2005473.95.peg.124	NODE_2_length_139190_cov_588.513724_2778+549	CDS	hypothetical protein		92d811eb86de4345845ac28b6719b004
fig|2005473.95.peg.125	NODE_2_length_139190_cov_588.513724_3323+441	CDS	hypothetical protein		5bcabadb28d18d857ecd11c3ead186f8
fig|2005473.95.peg.126	NODE_2_length_139190_cov_588.513724_4784-1059	CDS	hypothetical protein		dbcc427bb39b4cef1ee9d9ae9342c2cb
fig|2005473.95.peg.127	NODE_2_length_139190_cov_588.513724_5667-750	CDS	hypothetical protein		5e9c95395c0d172cc37e7afb90bb0a14
fig|2005473.95.peg.128	NODE_2_length_139190_cov_588.513724_5972-306	CDS	hypothetical protein		be54d3dbf96b01452180caa09a51feef
fig|2005473.95.peg.129	NODE_2_length_139190_cov_588.513724_7515-1305	CDS	Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.8)		21b98033590af7f78c44d976e8d9f291
fig|2005473.95.peg.130	NODE_2_length_139190_cov_588.513724_8140-618	CDS	Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.8)		c858780c42aaf6ce657b49734491a539
fig|2005473.95.peg.131	NODE_2_length_139190_cov_588.513724_8795-624	CDS	Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.8)		8c3a31bb74715379297fb7a1b2921291
fig|2005473.95.peg.132	NODE_2_length_139190_cov_588.513724_9512-714	CDS	Na(+)-translocating NADH-quinone reductase subunit C (EC 1.6.5.8)		5008e21e52314dc6ab00adc1b25189f5
fig|2005473.95.peg.133	NODE_2_length_139190_cov_588.513724_10726-1209	CDS	Na(+)-translocating NADH-quinone reductase subunit B (EC 1.6.5.8)		dccd0fa8042ea44a4b21f80522e9651d
fig|2005473.95.peg.134	NODE_2_length_139190_cov_588.513724_12087-1353	CDS	Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.8)		a247613085e11bd9b8a70433950af944
fig|2005473.95.peg.135	NODE_2_length_139190_cov_588.513724_12245-156	CDS	hypothetical protein		b0a27d902c648d87ecca3514d14b17b0
fig|2005473.95.peg.136	NODE_2_length_139190_cov_588.513724_12287+1470	CDS	Na(+)/H(+) antiporter		57fd64fe9ee7247f74d3941cde96ca5e
fig|2005473.95.peg.137	NODE_2_length_139190_cov_588.513724_14185+837	CDS	MotA/TolQ/ExbB proton channel family protein		e02a9e9094933bc7ca43fc30b5d17169
fig|2005473.95.peg.138	NODE_2_length_139190_cov_588.513724_15065+702	CDS	Biopolymer transport protein ExbD/TolR		980f1f5f2dcc57da0239949e0c970729
fig|2005473.95.peg.139	NODE_2_length_139190_cov_588.513724_15772+738	CDS	Biopolymer transport protein ExbD/TolR		e501c1d17661101a10b77fa19806b969
fig|2005473.95.peg.140	NODE_2_length_139190_cov_588.513724_16549+858	CDS	putative TonB-dependent receptor		d9ae7e5e44c6569fcee48bd1b6964452
fig|2005473.95.peg.141	NODE_2_length_139190_cov_588.513724_17451+138	CDS	hypothetical protein		52d231b69fd3d7c4e511e57d1545c88c
fig|2005473.95.peg.142	NODE_2_length_139190_cov_588.513724_17611+756	CDS	hypothetical protein		8a7403756707e823887b99b90e5815f1
fig|2005473.95.peg.143	NODE_2_length_139190_cov_588.513724_18363+744	CDS	16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)		1c4f5f4c49877e45684a1fcc92b35f7c
fig|2005473.95.peg.144	NODE_2_length_139190_cov_588.513724_19192+861	CDS	hypothetical protein		1ae098403efde71b1c7660738799d11d
fig|2005473.95.peg.145	NODE_2_length_139190_cov_588.513724_20200+771	CDS	hypothetical protein		d3e2aaf18afcf03ced6757cd4ce79756
fig|2005473.95.peg.146	NODE_2_length_139190_cov_588.513724_20970+531	CDS	hypothetical protein		5c82a4b1c10408eddb105db8c1d1048d
fig|2005473.95.peg.147	NODE_2_length_139190_cov_588.513724_21518+339	CDS	hypothetical protein		2aad97f5340ffff3e4544e07d007dd4d
fig|2005473.95.peg.148	NODE_2_length_139190_cov_588.513724_22704-747	CDS	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG		3581c8b63d0c69dffc902a0e5e4c4c93
fig|2005473.95.peg.149	NODE_2_length_139190_cov_588.513724_23759-945	CDS	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)		a86669a140e8b6a1f0805d0795bd4ffd
fig|2005473.95.peg.150	NODE_2_length_139190_cov_588.513724_24427-645	CDS	hypothetical protein		5430b4d1b9f187b9851965aedcdf3258
fig|2005473.95.peg.151	NODE_2_length_139190_cov_588.513724_24564+1254	CDS	hypothetical protein		794f1f1377f9be567986f15a045731b0
fig|2005473.95.peg.152	NODE_2_length_139190_cov_588.513724_25961+198	CDS	hypothetical protein		ea9e75855b9b8598b7c501554adb77fe
fig|2005473.95.peg.153	NODE_2_length_139190_cov_588.513724_26164+864	CDS	Hypothetical NagD-like phosphatase		5aa25c5fddb62c6e6422595882de42e3
fig|2005473.95.peg.154	NODE_2_length_139190_cov_588.513724_27222+1203	CDS	hypothetical protein		6235fa60184c8d9e4ecc3be188c53e66
fig|2005473.95.peg.155	NODE_2_length_139190_cov_588.513724_28488+969	CDS	hypothetical protein		7f16cf2cb02fb7846690c52b413e13bc
fig|2005473.95.peg.156	NODE_2_length_139190_cov_588.513724_30304-657	CDS	7-cyano-7-deazaguanine synthase (EC 6.3.4.20)		702e096558bf61109e1fcd1535777216
fig|2005473.95.peg.157	NODE_2_length_139190_cov_588.513724_30311+123	CDS	hypothetical protein		419284caefdf8ae35f10f78223ff5011
fig|2005473.95.peg.158	NODE_2_length_139190_cov_588.513724_30468+939	CDS	hypothetical protein		43622eddd653837d9e0a8d307d1bad5f
fig|2005473.95.peg.159	NODE_2_length_139190_cov_588.513724_31470+129	CDS	hypothetical protein		ea295d2535fbb74d5f8059204c980a3a
fig|2005473.95.peg.160	NODE_2_length_139190_cov_588.513724_31721+123	CDS	hypothetical protein		4bbd1d5dfd27647a560a29329e01bf7b
fig|2005473.95.peg.161	NODE_2_length_139190_cov_588.513724_34057-1374	CDS	Uncharacterized MFS-type transporter		aa8fafdb4ba09807cebe08d7f71e4409
fig|2005473.95.peg.162	NODE_2_length_139190_cov_588.513724_36179-2022	CDS	Pullulanase (EC 3.2.1.41)		1030ab71f792a0816edb0c6f5a983e3a
fig|2005473.95.peg.163	NODE_2_length_139190_cov_588.513724_36807-291	CDS	hypothetical protein		81b2104ef6f1aae8a5952ce894a2fb12
fig|2005473.95.peg.164	NODE_2_length_139190_cov_588.513724_36978+582	CDS	hypothetical protein		a036a01afcb90ca2428459cca1c4a006
fig|2005473.95.peg.165	NODE_2_length_139190_cov_588.513724_37563+1002	CDS	Vitamin B12 ABC transporter, permease protein BtuC		f2a325f3190f48a19edadb8b2020cab3
fig|2005473.95.peg.166	NODE_2_length_139190_cov_588.513724_38569+741	CDS	Vitamin B12 ABC transporter, ATP-binding protein BtuD		1c05ef113561c9a9f1cfd001bbec8061
fig|2005473.95.peg.167	NODE_2_length_139190_cov_588.513724_41192-1863	CDS	KtrAB potassium uptake system, integral membrane component KtrB		7222f7aaed5aeee9ba02fa2299ef34f5
fig|2005473.95.peg.168	NODE_2_length_139190_cov_588.513724_42034-834	CDS	Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family		4076b7bbce99bd9e8e0cf4b9f8154fcf
fig|2005473.95.peg.169	NODE_2_length_139190_cov_588.513724_42272+2283	CDS	hypothetical protein		e2b45479e252d3caee8f35af0c916adb
