feature_id	location	type	function	aliases	protein_md5
fig|2005473.92.peg.24	NODE_1_length_246582_cov_308.299923_25557+591	CDS	hypothetical transporter PduT for various metalloporphyrins		ce7a58ef6e0cd255a39fc4ed31c1776d
fig|2005473.92.peg.25	NODE_1_length_246582_cov_308.299923_26144+336	CDS	Protein DUF2149, predicted transporter component		95803d0483212fbef773e86e46869a4a
fig|2005473.92.peg.26	NODE_1_length_246582_cov_308.299923_26497+1149	CDS	Vitamin B12 ABC transporter, substrate-binding protein BtuF		a4b06d240a4e4a8d41a4f057fedbb399
fig|2005473.92.peg.27	NODE_1_length_246582_cov_308.299923_27642+1035	CDS	Vitamin B12 ABC transporter, permease protein BtuC		f10a9f1a81c8b115619d3261defcc265
fig|2005473.92.peg.28	NODE_1_length_246582_cov_308.299923_28673+1008	CDS	Vitamin B12 ABC transporter, ATP-binding protein BtuD		2d441a3ae671f3f402f11c58d2ade9ca
fig|2005473.92.peg.29	NODE_1_length_246582_cov_308.299923_29699+1404	CDS	Cobalt-precorrin-3 C(17)-methyltransferase (EC 2.1.1.272) / Cobalt-precorrin-8 methylmutase (EC 5.4.99.60)		fa23913f913fb34f1e34657237d42322
fig|2005473.92.peg.30	NODE_1_length_246582_cov_308.299923_31095+1188	CDS	Cobalt-precorrin-7 (C5)-methyltransferase (EC 2.1.1.289) / Cobalt-precorrin-6B C15-methyltransferase [decarboxylating] (EC 2.1.1.196)		fe2ed3e402ff7ee4d9d7a3b102bef6a0
fig|2005473.92.peg.31	NODE_1_length_246582_cov_308.299923_32308+1770	CDS	Cobalt-precorrin 5A hydrolase (EC 3.7.1.12) / Cobalt-precorrin-4 C(11)-methyltransferase (EC 2.1.1.271)		46264e818b1f9360ad47b152342e6f5a
fig|2005473.92.peg.32	NODE_1_length_246582_cov_308.299923_34074+1830	CDS	Cobalt-precorrin-5B (C1)-methyltransferase (EC 2.1.1.195)		06567f003a280bd719b64879b6e7bf59
fig|2005473.92.peg.33	NODE_1_length_246582_cov_308.299923_35900+1281	CDS	Cobyrinic acid a,c-diamide synthetase (EC 6.3.5.11)		5a313e9487bd41ddf6dc5ca410afa697
fig|2005473.92.peg.34	NODE_1_length_246582_cov_308.299923_37196+573	CDS	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)		471918260c0e580374995a930a4aef58
fig|2005473.92.peg.35	NODE_1_length_246582_cov_308.299923_38047+2328	CDS	hypothetical protein		1a7fcb7dc18b33aba0597025d4624e69
fig|2005473.92.peg.36	NODE_1_length_246582_cov_308.299923_40493+1251	CDS	hypothetical protein		adff28ce0f396be7b64ef4dacf9e91ee
fig|2005473.92.peg.37	NODE_1_length_246582_cov_308.299923_43058-1257	CDS	Two-component system sensor histidine kinase		7f96753affb837f6a5cdddd2b732e58e
fig|2005473.92.peg.38	NODE_1_length_246582_cov_308.299923_44385-1314	CDS	Two-component transcriptional response regulator, LuxR family		4abb2b0e7f3cd43f0a46535bd831ddde
fig|2005473.92.peg.39	NODE_1_length_246582_cov_308.299923_45156-675	CDS	hypothetical protein		cc3751e52354670e0e1b168ed6a56300
fig|2005473.92.peg.40	NODE_1_length_246582_cov_308.299923_47521-2343	CDS	Acidobacterial duplicated orphan permease (function unknown)		58641968bfdde9f20dcf5cddfdad403e
fig|2005473.92.peg.41	NODE_1_length_246582_cov_308.299923_48932-1260	CDS	ABC transporter, permease protein		f77fa01d97825a078991f62670d6f83c
fig|2005473.92.peg.42	NODE_1_length_246582_cov_308.299923_50251-1329	CDS	hypothetical protein		f19eae63a3b7b01279590477cf1efeb2
fig|2005473.92.peg.43	NODE_1_length_246582_cov_308.299923_50776+975	CDS	hypothetical protein		ac1d8085a4f6ec79faf80593c15bd422
fig|2005473.92.peg.44	NODE_1_length_246582_cov_308.299923_51770+1155	CDS	hypothetical protein		4dcc1856a43f5af882fb11fe5621f7a3
fig|2005473.92.peg.45	NODE_1_length_246582_cov_308.299923_52981+687	CDS	hypothetical protein		729fc26ae5e253500f9b405759d0b73a
fig|2005473.92.peg.46	NODE_1_length_246582_cov_308.299923_55187-1404	CDS	hypothetical protein		d3fd9757e4bfeb3b6bf344ec9089cf94
fig|2005473.92.peg.47	NODE_1_length_246582_cov_308.299923_55420-117	CDS	hypothetical protein		8343c152525b79e2e3448d360c990e0a
fig|2005473.92.peg.48	NODE_1_length_246582_cov_308.299923_55514+1593	CDS	hypothetical protein		fda04fb0e37813c8840d7a1b94ebb3f2
fig|2005473.92.peg.49	NODE_1_length_246582_cov_308.299923_57216+756	CDS	hypothetical protein		fb10c2852ea8bd820a1790ef28972b5d
fig|2005473.92.peg.50	NODE_1_length_246582_cov_308.299923_58047+1182	CDS	hypothetical protein		ae131064bd87d6d608cabd1ceee052bd
fig|2005473.92.peg.51	NODE_1_length_246582_cov_308.299923_59396+231	CDS	Chromosomal replication initiator protein DnaA		040b23c5c5bc6f8c65cea5f0cf791244
fig|2005473.92.peg.52	NODE_1_length_246582_cov_308.299923_59648+435	CDS	hypothetical protein		b049b4d408d080ebb8548f9b11a21ba2
fig|2005473.92.peg.53	NODE_1_length_246582_cov_308.299923_60287+129	CDS	hypothetical protein		82f766fdeadf1e46d313583b858059da
fig|2005473.92.peg.54	NODE_1_length_246582_cov_308.299923_60709+270	CDS	hypothetical protein		906440f4f6137a353f8c77146283fa48
fig|2005473.92.peg.55	NODE_1_length_246582_cov_308.299923_60991+318	CDS	hypothetical protein		6ee507f09188c2238b008a5f67500b87
fig|2005473.92.peg.56	NODE_1_length_246582_cov_308.299923_61317+288	CDS	hypothetical protein		4d2e81d30056b72a9887be4ee77e39dd
fig|2005473.92.peg.57	NODE_1_length_246582_cov_308.299923_61601+288	CDS	hypothetical protein		5f3eb08b35c0132f830b64d07f593ade
fig|2005473.92.peg.58	NODE_1_length_246582_cov_308.299923_62134-174	CDS	hypothetical protein		6bc0081647285bba8eb5eee415d59df4
fig|2005473.92.peg.59	NODE_1_length_246582_cov_308.299923_63212-987	CDS	Xylosidase/arabinosidase		991154bd792c3c42429b2db91e55ad4a
fig|2005473.92.peg.60	NODE_1_length_246582_cov_308.299923_64354-1122	CDS	Endo-1,4-beta-xylanase (EC 3.2.1.8)		34f027d1c08f23b7349a2c1d35d44e6e
fig|2005473.92.peg.61	NODE_1_length_246582_cov_308.299923_65786-1422	CDS	Xyloside transporter XynT		af6f62a2f10084e8da856e459d1d1329
fig|2005473.92.peg.62	NODE_1_length_246582_cov_308.299923_67760-1959	CDS	Xylan 1,4-beta-xylosidase (EC 3.2.1.37)		7266d637e34f1951584ab05d7b946ca7
fig|2005473.92.peg.63	NODE_1_length_246582_cov_308.299923_69257-1470	CDS	hypothetical protein		6f1b5f7f194b5b2802535bfac732d265
fig|2005473.92.peg.64	NODE_1_length_246582_cov_308.299923_71336-2055	CDS	hypothetical protein		869f66df282117d949522a4a17ab2d10
fig|2005473.92.peg.65	NODE_1_length_246582_cov_308.299923_72722-1371	CDS	Endo-1,4-beta-xylanase (EC 3.2.1.8)		b14b79195035c6196808e91840b1ca5a
fig|2005473.92.peg.66	NODE_1_length_246582_cov_308.299923_73956-1140	CDS	Endo-1,4-beta-xylanase (EC 3.2.1.8)		0b213dccbef194878ef7caf92a79fecb
fig|2005473.92.peg.67	NODE_1_length_246582_cov_308.299923_75271-1164	CDS	hypothetical protein		49cb958d51fc1f3be1e2f2f9bd0ab273
fig|2005473.92.peg.68	NODE_1_length_246582_cov_308.299923_77447-2106	CDS	Endo-1,4-beta-xylanase (EC 3.2.1.8)		7cb5b86e457d98c309835e0296509a66
fig|2005473.92.peg.69	NODE_1_length_246582_cov_308.299923_78586-1074	CDS	hypothetical protein		44ad312e5c4ffcc2df78418587041136
fig|2005473.92.peg.70	NODE_1_length_246582_cov_308.299923_80373-1770	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		e24ab930363bf461483b33dee728e83c
fig|2005473.92.peg.71	NODE_1_length_246582_cov_308.299923_83240-2868	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		d02bda01d39ee37e8a6c7395ecbe76c0
fig|2005473.92.peg.72	NODE_1_length_246582_cov_308.299923_85178-1914	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		911e40d7de68ce3ea34b82b8e45b310f
fig|2005473.92.peg.73	NODE_1_length_246582_cov_308.299923_88338-3135	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		e1816c0584bf974661280d47bda9c333
fig|2005473.92.peg.74	NODE_1_length_246582_cov_308.299923_90155-1716	CDS	Xylan 1,4-beta-xylosidase (EC 3.2.1.37)		a2a3139b582753eef65933b10b797c13
fig|2005473.92.peg.75	NODE_1_length_246582_cov_308.299923_92467-1623	CDS	Sialic acid-specific 9-O-acetylesterase		a4d35d454d0108d8fc8bf15f58815310
fig|2005473.92.peg.76	NODE_1_length_246582_cov_308.299923_96609-4062	CDS	hypothetical protein		82e323b7b3ddf6c1d3271ffd9caf66dd
fig|2005473.92.peg.77	NODE_1_length_246582_cov_308.299923_99242-2367	CDS	Putative glycosyl hydrolase of unknown function (DUF1680)		7857c8c580c42ed51414fd90fef91a30
fig|2005473.92.peg.78	NODE_1_length_246582_cov_308.299923_99726+1473	CDS	[FeFe] hydrogenase (EC 1.12.7.2)		a78d27abe18ac5ea23be13edaa621ca8
fig|2005473.92.peg.79	NODE_1_length_246582_cov_308.299923_101203+1059	CDS	[FeFe]-hydrogenase maturation protein HydE		59d0408735752e2ffe116bfceba64f06
fig|2005473.92.peg.80	NODE_1_length_246582_cov_308.299923_102254+1419	CDS	[FeFe]-hydrogenase maturation protein HydG		1d30baead9200e213e007f9d0d8f3ce3
fig|2005473.92.peg.81	NODE_1_length_246582_cov_308.299923_103724+1146	CDS	[FeFe]-hydrogenase maturation protein HydF		b2b19bece2576a9ce68e02ce1bee83da
fig|2005473.92.peg.82	NODE_1_length_246582_cov_308.299923_105475-522	CDS	hypothetical protein		f83a81c9fe579514adda50222a5ff6fc
fig|2005473.92.peg.83	NODE_1_length_246582_cov_308.299923_108210-2460	CDS	FIG00897066: hypothetical protein		22925e4180d6f1019e06109a4c29d1ab
fig|2005473.92.peg.84	NODE_1_length_246582_cov_308.299923_108518-264	CDS	hypothetical protein		d05ed8fbd700eddd334c8fd20b20eaec
fig|2005473.92.peg.85	NODE_1_length_246582_cov_308.299923_108598+219	CDS	hypothetical protein		8493a3e74b4b511e505eaa1c56c724d0
fig|2005473.92.peg.86	NODE_1_length_246582_cov_308.299923_108848+486	CDS	hypothetical protein		9aba983d8f12ecc5cad6efc7a4b89eb0
fig|2005473.92.peg.87	NODE_1_length_246582_cov_308.299923_109326+636	CDS	hypothetical protein		c811488baf3f48982cbf2fb8dabea93f
fig|2005473.92.peg.88	NODE_1_length_246582_cov_308.299923_109966+2544	CDS	hypothetical protein		f873e6ebae0bc652b84db8f740ae5cf2
fig|2005473.92.peg.89	NODE_1_length_246582_cov_308.299923_112900-279	CDS	Antitoxin HigA		d14db40bfffcb29b6a9871f5231d8d86
fig|2005473.92.peg.90	NODE_1_length_246582_cov_308.299923_113225-339	CDS	hypothetical protein		ae6ff9d1a6bba6bb83db8f5697d016c3
fig|2005473.92.peg.91	NODE_1_length_246582_cov_308.299923_113801-240	CDS	hypothetical protein		c00bca411b8f34eafeba0efdeb40bc67
fig|2005473.92.peg.92	NODE_1_length_246582_cov_308.299923_114406-510	CDS	hypothetical protein		aee1945af978b944b4981a910af25c39
fig|2005473.92.peg.93	NODE_1_length_246582_cov_308.299923_114996-555	CDS	hypothetical protein		d75a2d445e8388cfc9f292228274bca9
fig|2005473.92.peg.94	NODE_1_length_246582_cov_308.299923_115042+123	CDS	hypothetical protein		4830baac87f79d2e05ae8950660f8b04
fig|2005473.92.peg.95	NODE_1_length_246582_cov_308.299923_115315+159	CDS	hypothetical protein		bf6a2811e3b9239d4f639cbf219d39cf
fig|2005473.92.peg.96	NODE_1_length_246582_cov_308.299923_115782+177	CDS	hypothetical protein		536b2da689ba18948fbf7a74d1106cd4
fig|2005473.92.peg.97	NODE_1_length_246582_cov_308.299923_116914-894	CDS	hypothetical protein		05a6b88c2096d0ae76c6604475249330
fig|2005473.92.peg.98	NODE_1_length_246582_cov_308.299923_117330+1143	CDS	hypothetical protein		0865013b28df2980199ef8954d40b40a
fig|2005473.92.peg.99	NODE_1_length_246582_cov_308.299923_118608+1116	CDS	hypothetical protein		2b2d39d336e4130a8190457fcd6956ac
fig|2005473.92.peg.100	NODE_1_length_246582_cov_308.299923_119828+153	CDS	hypothetical protein		d9d7148b667a7f3292e13b7870f9a0c2
fig|2005473.92.peg.101	NODE_1_length_246582_cov_308.299923_121282-1257	CDS	RNA-2',3'-PO4:RNA-5'-OH ligase		022530a751cb643ad4c6ef89bc9cdd09
fig|2005473.92.peg.102	NODE_1_length_246582_cov_308.299923_121405+1026	CDS	Transcriptional regulator, YafY family		625a955f22d6acf252ea70ddbb383ab8
fig|2005473.92.peg.103	NODE_1_length_246582_cov_308.299923_122535+1446	CDS	Arginine/ornithine antiporter ArcD		88aef4bd2f620ef1fb58a0db29f4802f
fig|2005473.92.peg.104	NODE_1_length_246582_cov_308.299923_124132+3267	CDS	putative Tricorn-like protease		0696fc25c37ace4e220a08eeb9ab3ecf
fig|2005473.92.peg.105	NODE_1_length_246582_cov_308.299923_127695+1188	CDS	hypothetical protein		62f784c161e27625f55e9a16b19c4ff9
fig|2005473.92.peg.106	NODE_1_length_246582_cov_308.299923_128869+561	CDS	hypothetical protein		85beb21ef32feb932ed83e54576cff99
fig|2005473.92.peg.107	NODE_1_length_246582_cov_308.299923_129661+2031	CDS	hypothetical protein		cb12255f22ad58f87c61fe07d7844b32
fig|2005473.92.peg.108	NODE_1_length_246582_cov_308.299923_131688+720	CDS	hypothetical protein		3adfd0c95e27f35f0603c3d7cd89aafb
fig|2005473.92.peg.109	NODE_1_length_246582_cov_308.299923_133360-816	CDS	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		aed96a9acaa2356cc6aa76d9a515e2ae
fig|2005473.92.peg.110	NODE_1_length_246582_cov_308.299923_134948-1506	CDS	Uncharacterized protein BT3327		cc374cc71dce05abb6ad8786a1521e63
fig|2005473.92.peg.111	NODE_1_length_246582_cov_308.299923_135866-846	CDS	hypothetical protein		575822667cd91d799447822b62510ed6
fig|2005473.92.peg.112	NODE_1_length_246582_cov_308.299923_136888-915	CDS	hypothetical protein		559899df6337f0520c141c6e95904282
fig|2005473.92.peg.113	NODE_1_length_246582_cov_308.299923_137882-897	CDS	hypothetical protein		c62a9c14bdb221a32175fca3b6d8b709
fig|2005473.92.peg.114	NODE_1_length_246582_cov_308.299923_138373-441	CDS	hypothetical protein		f4487cac27b1d8a64a8db22a773e0277
fig|2005473.92.peg.115	NODE_1_length_246582_cov_308.299923_138852-483	CDS	hypothetical protein		f2ff4bd61a9a5b9ab7c61312b598b7e9
fig|2005473.92.peg.116	NODE_1_length_246582_cov_308.299923_139348-504	CDS	hypothetical protein		3d2247a64025d20b4519c0ef2eeb2270
fig|2005473.92.peg.117	NODE_1_length_246582_cov_308.299923_139473+3237	CDS	putative Tricorn-like protease		bcce846367378af22c9f432f8c50c859
fig|2005473.92.peg.118	NODE_1_length_246582_cov_308.299923_144190-1332	CDS	hypothetical protein		df43b62663d27c0c375223bcfbd6352a
fig|2005473.92.peg.119	NODE_1_length_246582_cov_308.299923_144572-348	CDS	Antitoxin HigA		32ce8a1af418b54917a2f54bb5147b1b
fig|2005473.92.peg.120	NODE_1_length_246582_cov_308.299923_144896-318	CDS	hypothetical protein		45370ac43cc5c6f2f0caf6013316fefd
fig|2005473.92.peg.121	NODE_1_length_246582_cov_308.299923_145058-129	CDS	hypothetical protein		9ddb51b4f04be76bd391d7de87786637
fig|2005473.92.peg.122	NODE_1_length_246582_cov_308.299923_145345-222	CDS	hypothetical protein		73fb9a854bee4600504dd79169836cd1
fig|2005473.92.peg.123	NODE_1_length_246582_cov_308.299923_145489-132	CDS	hypothetical protein		75db8e0cd05a1f0d834b262445e57c4d
fig|2005473.92.peg.124	NODE_1_length_246582_cov_308.299923_145722+276	CDS	hypothetical protein		1cf1e148b83adebabe85be0e6d0574c3
fig|2005473.92.peg.125	NODE_1_length_246582_cov_308.299923_146295-183	CDS	hypothetical protein		93603d1c4c44620d62fcda62e23e76d2
fig|2005473.92.peg.126	NODE_1_length_246582_cov_308.299923_146477-186	CDS	hypothetical protein		2fe775781036877dadbf4f169cc4b6f6
fig|2005473.92.peg.127	NODE_1_length_246582_cov_308.299923_147275-795	CDS	hypothetical protein		fcf6e7113ca30c4c953fd865d775a02b
fig|2005473.92.peg.128	NODE_1_length_246582_cov_308.299923_147587-126	CDS	hypothetical protein		6edf4e233683fdd4384366b5f8b8c967
fig|2005473.92.peg.129	NODE_1_length_246582_cov_308.299923_147607+1101	CDS	hypothetical protein		c37e0c3b15544518d635e10b98bf3a8b
fig|2005473.92.peg.130	NODE_1_length_246582_cov_308.299923_148830+3684	CDS	DNA polymerase III alpha subunit (EC 2.7.7.7)		bb1b5a792cf39caef22d9ba5dc9a2393
fig|2005473.92.peg.131	NODE_1_length_246582_cov_308.299923_152646+315	CDS	Thioredoxin		5c9ab927df4373b5a5fff9e320f3fd2a
fig|2005473.92.peg.132	NODE_1_length_246582_cov_308.299923_153089+942	CDS	hypothetical protein		45bbe04363d8470d0754dd037ed06be6
fig|2005473.92.peg.133	NODE_1_length_246582_cov_308.299923_154018+1194	CDS	hypothetical protein		ba3e9a51df32a0ac8d7cb694831454e2
fig|2005473.92.peg.134	NODE_1_length_246582_cov_308.299923_155795-558	CDS	hypothetical protein		de2842c4804944794ed1cfe8534f22d9
fig|2005473.92.peg.135	NODE_1_length_246582_cov_308.299923_156144+1494	CDS	hypothetical protein		ea1fa2eb61577695d908bd29ed3e355f
fig|2005473.92.peg.136	NODE_1_length_246582_cov_308.299923_157859+861	CDS	RNA polymerase sigma factor RpoD		3f07b96bac5bce7a56806d8bfe9e52a4
fig|2005473.92.peg.137	NODE_1_length_246582_cov_308.299923_159597-753	CDS	Glycerol uptake facilitator protein		5cae5b4fb0483c06a12b4cbcc485ee1e
fig|2005473.92.peg.138	NODE_1_length_246582_cov_308.299923_161113-1485	CDS	Glycerol kinase (EC 2.7.1.30)		44aeec4a3e1dc035a797c50b0ef178c3
fig|2005473.92.peg.139	NODE_1_length_246582_cov_308.299923_162443-1275	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)		3afac4af97e4af41d43d96e15db40596
fig|2005473.92.peg.140	NODE_1_length_246582_cov_308.299923_163742-1242	CDS	hypothetical protein		186bc018489662851f72cfc9fd0b9eae
fig|2005473.92.peg.141	NODE_1_length_246582_cov_308.299923_165420-1644	CDS	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)		1eeeec06a47adb94dc02a3920382f357
fig|2005473.92.peg.142	NODE_1_length_246582_cov_308.299923_165582+138	CDS	hypothetical protein		be7d65e902f0d58a58d2366b778b374c
fig|2005473.92.peg.143	NODE_1_length_246582_cov_308.299923_165775+402	CDS	hypothetical protein		d71b08d64f011756684d9b1a3ad3ee22
fig|2005473.92.peg.144	NODE_1_length_246582_cov_308.299923_166173+243	CDS	hypothetical protein		c28cbedac93cb0d3f44d48196599c7b7
fig|2005473.92.peg.145	NODE_1_length_246582_cov_308.299923_166443+861	CDS	hypothetical protein		ce5e9e33d895136a516cb3b30de6cd52
fig|2005473.92.peg.146	NODE_1_length_246582_cov_308.299923_167397+804	CDS	hypothetical protein		2ccbf39e6dca456121c966616a22e55e
fig|2005473.92.peg.147	NODE_1_length_246582_cov_308.299923_168381+165	CDS	hypothetical protein		ef686ccbf8dfe1ed06539703e234d593
fig|2005473.92.peg.148	NODE_1_length_246582_cov_308.299923_168607+186	CDS	hypothetical protein		f00ff129f9c62db0f3320e737edb3c2e
fig|2005473.92.peg.149	NODE_1_length_246582_cov_308.299923_168949-126	CDS	hypothetical protein		fa45d1cfbdb516f6301b7e1b07e22c1e
fig|2005473.92.peg.150	NODE_1_length_246582_cov_308.299923_168955+213	CDS	hypothetical protein		f5a848c67a093584e24bb7581b5a67bb
fig|2005473.92.peg.151	NODE_1_length_246582_cov_308.299923_169225+153	CDS	hypothetical protein		307218b9c6f697bcf304ba44024015a4
fig|2005473.92.peg.152	NODE_1_length_246582_cov_308.299923_169398+477	CDS	Mobile element protein		b51086569d690123b4a79bbb5e35e1f5
fig|2005473.92.peg.153	NODE_1_length_246582_cov_308.299923_169926+135	CDS	hypothetical protein		bc1e08301768f9f3ba96f24ac6d54fcc
fig|2005473.92.peg.154	NODE_1_length_246582_cov_308.299923_170155+465	CDS	hypothetical protein		a0c17bde7e8244ba4b6a20858c159c55
fig|2005473.92.peg.155	NODE_1_length_246582_cov_308.299923_170616+2289	CDS	TonB-dependent receptor		3b39ccc52bb8fef1193276a8e4dad664
fig|2005473.92.peg.156	NODE_1_length_246582_cov_308.299923_172949+945	CDS	hypothetical protein		51c322d736cb41e259b385b99b1e0185
fig|2005473.92.peg.157	NODE_1_length_246582_cov_308.299923_173906+1620	CDS	hypothetical protein		90f1a8dd4d73937ff2f79dbfcba616e9
fig|2005473.92.peg.158	NODE_1_length_246582_cov_308.299923_177853-2142	CDS	Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)		506d94da7a60edce06a2e2cbe5e21e91
fig|2005473.92.peg.159	NODE_1_length_246582_cov_308.299923_180862-2811	CDS	hypothetical protein		4f38b6ed9a3e2d5278e1238a8ceaba16
fig|2005473.92.peg.160	NODE_1_length_246582_cov_308.299923_181533-546	CDS	hypothetical protein		a9deb2cec89cb7979d3c458c4a42b88a
fig|2005473.92.peg.161	NODE_1_length_246582_cov_308.299923_182175-624	CDS	hypothetical protein		27e3ac1f8673dfd452e3f26cd1505822
fig|2005473.92.peg.162	NODE_1_length_246582_cov_308.299923_182761-558	CDS	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)		2c16dc6f75ce81b1c04cd9f46927104d
fig|2005473.92.peg.163	NODE_1_length_246582_cov_308.299923_184376-1629	CDS	Carboxy-terminal processing protease		32cf0bed6f1ad4d29fd18caee58a95ae
fig|2005473.92.peg.164	NODE_1_length_246582_cov_308.299923_184830-435	CDS	dCMP deaminase (EC 3.5.4.12)		ab9cc67fc1270304eb7f15d3d6884dd9
fig|2005473.92.peg.165	NODE_1_length_246582_cov_308.299923_185855-942	CDS	Thioredoxin reductase (EC 1.8.1.9)		c38529c1d9440ebe592dd81a0da75a4d
fig|2005473.92.peg.166	NODE_1_length_246582_cov_308.299923_186700-687	CDS	hypothetical protein		48c8d835268ba3b01f6a92df092f6530
fig|2005473.92.peg.167	NODE_1_length_246582_cov_308.299923_189454-2688	CDS	DNA translocase FtsK		14d0d7e3fd95b9ae0e21f242890a7558
fig|2005473.92.peg.168	NODE_1_length_246582_cov_308.299923_189813+174	CDS	hypothetical protein		1b4db5ee43a007d4220674842642910d
fig|2005473.92.peg.169	NODE_1_length_246582_cov_308.299923_189996+1929	CDS	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)		6e031bc07963b3f4b30be17a8afcd36f
fig|2005473.92.peg.170	NODE_1_length_246582_cov_308.299923_191924+1335	CDS	Trk potassium uptake system protein TrkA		572760db79ef1418cce6e466b4dc7fa0
fig|2005473.92.peg.171	NODE_1_length_246582_cov_308.299923_193261+1476	CDS	Trk potassium uptake system protein TrkH		a5e76dfaa825305cf998901540416c82
fig|2005473.92.peg.172	NODE_1_length_246582_cov_308.299923_197168-2253	CDS	NADP-dependent malic enzyme (EC 1.1.1.40)		20d7449e34a6d376549708cfebed25ac
fig|2005473.92.peg.173	NODE_1_length_246582_cov_308.299923_197617+2205	CDS	Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)		9c43fc19c815d8b31d85bc35bd2644d1
