HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT119.hmm	360	fig|2005473.92.peg.3718	453	1.7e-55	1	357	49	416	0.988888888889
GT28.hmm	157	fig|2005473.92.peg.3719	376	1.4e-48	1	156	203	360	0.987261146497
GT30.hmm	177	fig|2005473.92.peg.3744	432	6.3e-33	6	164	52	214	0.892655367232
GT9.hmm	225	fig|2005473.92.peg.3747	342	7.1e-33	3	222	82	322	0.973333333333
GT4.hmm	160	fig|2005473.92.peg.3750	393	4.2e-24	9	157	218	362	0.925
GT4.hmm	160	fig|2005473.92.peg.3752	366	2.9e-33	10	159	184	332	0.93125
GT113.hmm	322	fig|2005473.92.peg.3753	349	6.7e-83	8	321	18	342	0.972049689441
GH51_2.hmm	435	fig|2005473.92.peg.3755	648	3.2e-174	2	434	211	647	0.993103448276
GH43_9.hmm	270	fig|2005473.92.peg.3756	821	2.1e-120	4	270	26	292	0.985185185185
CBM91.hmm	200	fig|2005473.92.peg.3756	821	2e-17	5	198	312	487	0.965
GH43_19.hmm	229	fig|2005473.92.peg.3756	821	1.1e-73	3	227	540	779	0.978165938865
GH43_26.hmm	294	fig|2005473.92.peg.3776	338	2.3e-74	6	294	30	333	0.979591836735
GH25.hmm	177	fig|2005473.92.peg.3778	416	1.7e-41	1	177	194	383	0.994350282486
GH89.hmm	663	fig|2005473.92.peg.3830	737	3e-251	2	661	47	730	0.993966817496
GH32.hmm	293	fig|2005473.92.peg.3857	788	6.4e-61	1	293	264	568	0.996587030717
CE1.hmm	227	fig|2005473.92.peg.3884	224	2.3e-35	58	222	1	220	0.722466960352
GT2.hmm	170	fig|2005473.92.peg.3889	503	2.7e-21	1	123	21	138	0.717647058824
GT2.hmm	170	fig|2005473.92.peg.3924	311	2.1e-20	2	126	11	139	0.729411764706
GT4.hmm	160	fig|2005473.92.peg.3925	385	3.7e-23	20	150	219	346	0.8125
GT122.hmm	327	fig|2005473.92.peg.3927	345	2.2e-26	2	323	10	313	0.981651376147
GT4.hmm	160	fig|2005473.92.peg.3929	378	5.1e-31	10	160	193	345	0.9375
GT2.hmm	170	fig|2005473.92.peg.3940	330	7.9e-19	2	129	6	130	0.747058823529
GH51_2.hmm	435	fig|2005473.92.peg.3980	825	3.3e-165	2	435	371	825	0.995402298851
GH97.hmm	631	fig|2005473.92.peg.4053	646	9.3e-206	4	630	14	645	0.992076069731
GH31_15.hmm	426	fig|2005473.92.peg.4054	881	3.5e-170	1	426	235	661	0.99765258216
GH2.hmm	752	fig|2005473.92.peg.4059	934	1.1e-58	27	544	29	693	0.6875
GH2.hmm	752	fig|2005473.92.peg.4067	826	6.4e-111	26	487	37	599	0.613031914894
GH63.hmm	570	fig|2005473.92.peg.416	653	2.9e-106	283	568	225	633	0.5
GH2.hmm	752	fig|2005473.92.peg.4161	788	1.3e-113	32	479	29	542	0.594414893617
GH2.hmm	752	fig|2005473.92.peg.417	1030	7.4e-210	22	751	62	908	0.969414893617
GH97.hmm	631	fig|2005473.92.peg.4208	646	1.6e-172	5	628	12	644	0.987321711569
GH2.hmm	752	fig|2005473.92.peg.4239	1029	9.5e-223	18	751	52	904	0.974734042553
GT19.hmm	354	fig|2005473.92.peg.4280	465	1.4e-114	2	352	33	388	0.988700564972
GH78.hmm	504	fig|2005473.92.peg.4298	998	1.3e-148	3	496	443	973	0.978174603175
CBM20.hmm	90	fig|2005473.92.peg.4326	893	7.2e-17	4	81	133	213	0.855555555556
GH77.hmm	494	fig|2005473.92.peg.4326	893	3.9e-145	1	485	245	884	0.97975708502
GH2.hmm	752	fig|2005473.92.peg.4336	1501	2.1e-95	23	438	878	1362	0.551861702128
CE1.hmm	227	fig|2005473.92.peg.4355	398	5.1e-59	1	222	158	395	0.973568281938
GH31_4.hmm	435	fig|2005473.92.peg.4366	850	7.8e-164	2	435	320	749	0.995402298851
GH51_2.hmm	435	fig|2005473.92.peg.438	658	3.5e-179	2	434	197	656	0.993103448276
GH51_1.hmm	472	fig|2005473.92.peg.439	513	3.1e-172	4	471	28	511	0.989406779661
GH13_8.hmm	320	fig|2005473.92.peg.450	830	6.1e-162	2	320	194	514	0.99375
GT30.hmm	177	fig|2005473.92.peg.4517	71	4.9e-27	12	77	6	71	0.367231638418
GT2.hmm	170	fig|2005473.92.peg.462	336	4.4e-30	1	131	10	136	0.764705882353
GH3.hmm	216	fig|2005473.92.peg.464	406	2.6e-56	7	215	119	335	0.962962962963
GH13_14.hmm	289	fig|2005473.92.peg.486	677	3.1e-116	1	289	206	530	0.996539792388
GH3.hmm	216	fig|2005473.92.peg.587	779	8.8e-68	5	215	119	346	0.972222222222
GH43_1.hmm	307	fig|2005473.92.peg.59	328	1.9e-141	4	307	13	319	0.986970684039
GH10.hmm	303	fig|2005473.92.peg.60	373	2.2e-101	2	302	29	367	0.990099009901
GH97.hmm	631	fig|2005473.92.peg.62	652	1.9e-161	11	628	17	648	0.977812995246
GH127.hmm	524	fig|2005473.92.peg.626	817	2.2e-212	1	524	43	575	0.998091603053
GH97.hmm	631	fig|2005473.92.peg.627	692	5.7e-189	4	630	47	690	0.992076069731
GH43_34.hmm	280	fig|2005473.92.peg.628	785	5.9e-84	1	279	16	289	0.992857142857
CBM32.hmm	124	fig|2005473.92.peg.628	785	1.4e-21	6	115	319	430	0.879032258065
GH127.hmm	524	fig|2005473.92.peg.629	804	1.5e-210	1	524	40	572	0.998091603053
CE6.hmm	99	fig|2005473.92.peg.63	489	2.5e-30	2	99	90	200	0.979797979798
GT117.hmm	245	fig|2005473.92.peg.632	1328	5.5e-40	1	203	17	237	0.824489795918
CE4.hmm	130	fig|2005473.92.peg.633	209	1.1e-25	7	120	27	136	0.869230769231
GH5_21.hmm	292	fig|2005473.92.peg.64	684	6.5e-123	1	279	39	329	0.952054794521
GT2.hmm	170	fig|2005473.92.peg.647	303	4.2e-21	1	166	9	172	0.970588235294
GT2.hmm	170	fig|2005473.92.peg.649	342	4e-28	1	168	6	172	0.982352941176
GH43_29.hmm	278	fig|2005473.92.peg.65	456	4.1e-118	1	277	22	309	0.992805755396
CBM6.hmm	138	fig|2005473.92.peg.65	456	8.1e-36	9	137	324	456	0.927536231884
GT4.hmm	160	fig|2005473.92.peg.651	319	8.8e-22	3	153	133	285	0.9375
GH16_3.hmm	230	fig|2005473.92.peg.653	280	4.2e-45	1	230	48	275	0.995652173913
GT2.hmm	170	fig|2005473.92.peg.655	276	1.4e-35	1	124	18	140	0.723529411765
CE1.hmm	227	fig|2005473.92.peg.66	379	5e-56	1	221	148	375	0.969162995595
GH10.hmm	303	fig|2005473.92.peg.68	701	2.5e-46	96	302	442	696	0.679867986799
GT2.hmm	170	fig|2005473.92.peg.680	439	1.2e-28	5	130	80	205	0.735294117647
GH43_10.hmm	271	fig|2005473.92.peg.701	574	2.5e-93	1	271	27	302	0.9963099631
CBM91.hmm	200	fig|2005473.92.peg.701	574	2.5e-31	13	198	373	573	0.925
GH51_2.hmm	435	fig|2005473.92.peg.702	667	5.2e-155	2	434	216	665	0.993103448276
GH13_48.hmm	283	fig|2005473.92.peg.707	475	2.3e-116	2	282	62	356	0.989399293286
GH20.hmm	337	fig|2005473.92.peg.709	737	8.8e-85	8	336	254	637	0.973293768546
GH31.hmm	427	fig|2005473.92.peg.737	805	1.3e-128	1	427	221	661	0.997658079625
GH43_12.hmm	281	fig|2005473.92.peg.74	571	5.7e-112	2	281	62	357	0.992882562278
CBM91.hmm	200	fig|2005473.92.peg.74	571	8.4e-53	3	179	387	568	0.88
CE20.hmm	249	fig|2005473.92.peg.75	540	7.9e-35	3	121	99	236	0.473895582329
CE20.hmm	249	fig|2005473.92.peg.75	540	4.7e-39	122	248	407	533	0.506024096386
GH51_2.hmm	435	fig|2005473.92.peg.769	839	1.2e-145	2	434	235	836	0.993103448276
GH146.hmm	503	fig|2005473.92.peg.77	788	1.6e-197	1	502	33	534	0.996023856859
GH24.hmm	137	fig|2005473.92.peg.800	173	1.8e-16	22	137	51	165	0.839416058394
GH73.hmm	128	fig|2005473.92.peg.838	522	5e-34	3	128	14	145	0.9765625
GH109.hmm	399	fig|2005473.92.peg.894	468	6.1e-168	2	398	51	455	0.992481203008
GH28.hmm	325	fig|2005473.92.peg.931	470	6.4e-29	59	307	142	438	0.763076923077
GH30_2.hmm	411	fig|2005473.92.peg.932	496	2.7e-158	7	409	54	493	0.978102189781
GT2.hmm	170	fig|2005473.92.peg.938	243	1.5e-30	2	167	6	171	0.970588235294
GT2.hmm	170	fig|2005473.92.peg.944	252	1.5e-23	1	133	8	144	0.776470588235
GT2.hmm	170	fig|2005473.92.peg.951	323	4.4e-30	1	110	5	116	0.641176470588
