HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	fig|2005473.96.peg.2277	391	4.7e-27	5	155	207	355	0.9375
GH127.hmm	524	fig|2005473.96.peg.2305	815	2.2e-212	1	524	41	573	0.998091603053
GH97.hmm	631	fig|2005473.96.peg.2307	664	2.8e-186	4	630	16	659	0.992076069731
GH127.hmm	524	fig|2005473.96.peg.2308	802	9.9e-211	1	524	39	570	0.998091603053
GT2.hmm	170	fig|2005473.96.peg.2318	328	2.8e-32	1	168	4	167	0.982352941176
GH31_16.hmm	431	fig|2005473.96.peg.2342	749	1.1e-229	1	431	186	614	0.997679814385
GH23.hmm	135	fig|2005473.96.peg.2372	319	8.5e-21	10	120	99	222	0.814814814815
GT19.hmm	354	fig|2005473.96.peg.242	382	8e-112	2	353	4	358	0.991525423729
CE1.hmm	227	fig|2005473.96.peg.2438	291	2.8e-21	6	211	34	268	0.903083700441
GT119.hmm	360	fig|2005473.96.peg.2459	465	2.8e-29	5	191	2	183	0.516666666667
GT119.hmm	360	fig|2005473.96.peg.2459	465	2.1e-48	139	358	217	457	0.608333333333
GH39.hmm	431	fig|2005473.96.peg.2469	979	9.8e-98	53	431	98	515	0.877030162413
GH115.hmm	697	fig|2005473.96.peg.247	857	3.2e-268	2	697	30	834	0.997130559541
GT2.hmm	170	fig|2005473.96.peg.254	318	1.8e-16	1	168	5	180	0.982352941176
GH35.hmm	307	fig|2005473.96.peg.2554	793	8.3e-119	1	305	44	354	0.990228013029
GH2.hmm	752	fig|2005473.96.peg.2563	606	6.6e-103	24	408	51	498	0.510638297872
GT2.hmm	170	fig|2005473.96.peg.2592	317	9.3e-23	2	131	9	147	0.758823529412
GH13_14.hmm	289	fig|2005473.96.peg.2606	362	1.4e-77	1	157	199	357	0.539792387543
GH13_14.hmm	289	fig|2005473.96.peg.2607	310	1.2e-35	159	289	1	165	0.449826989619
GH3.hmm	216	fig|2005473.96.peg.2610	854	9.1e-71	4	215	60	301	0.976851851852
GH43_24.hmm	246	fig|2005473.96.peg.269	638	2.2e-98	1	246	47	337	0.99593495935
GH16_3.hmm	230	fig|2005473.96.peg.269	638	4e-62	1	230	380	630	0.995652173913
GH13_28.hmm	287	fig|2005473.96.peg.325	480	2.3e-108	1	285	44	354	0.989547038328
CBM20.hmm	90	fig|2005473.96.peg.357	892	3.7e-17	3	84	3	84	0.9
CBM20.hmm	90	fig|2005473.96.peg.357	892	1.2e-18	8	87	137	219	0.877777777778
GH77.hmm	494	fig|2005473.96.peg.357	892	1.9e-146	1	487	244	885	0.983805668016
GH16_3.hmm	230	fig|2005473.96.peg.358	643	9e-48	1	230	357	628	0.995652173913
GH92.hmm	491	fig|2005473.96.peg.414	758	1.7e-160	2	491	243	744	0.995926680244
GH2.hmm	752	fig|2005473.96.peg.452	855	3.8e-110	24	486	23	592	0.614361702128
CBM57.hmm	147	fig|2005473.96.peg.452	855	1.9e-21	2	147	690	850	0.986394557823
GT117.hmm	245	fig|2005473.96.peg.512	1170	2.1e-38	2	199	16	236	0.804081632653
CE4.hmm	130	fig|2005473.96.peg.513	206	9.3e-25	4	118	22	132	0.876923076923
GT2.hmm	170	fig|2005473.96.peg.532	259	9.1e-21	1	102	5	96	0.594117647059
GT4.hmm	160	fig|2005473.96.peg.533	343	1e-17	7	153	167	311	0.9125
GT11.hmm	276	fig|2005473.96.peg.535	272	1.2e-20	1	239	1	239	0.86231884058
GT119.hmm	360	fig|2005473.96.peg.549	433	1.2e-51	1	358	38	402	0.991666666667
GT28.hmm	157	fig|2005473.96.peg.550	370	1.5e-43	2	153	196	350	0.96178343949
GH31_3.hmm	429	fig|2005473.96.peg.573	540	1.3e-72	20	429	20	427	0.95337995338
GT4.hmm	160	fig|2005473.96.peg.58	405	5.1e-28	7	149	237	371	0.8875
GH3.hmm	216	fig|2005473.96.peg.587	777	1.3e-52	4	215	103	315	0.976851851852
GH51_2.hmm	435	fig|2005473.96.peg.594	849	1.3e-149	2	434	236	844	0.993103448276
GT4.hmm	160	fig|2005473.96.peg.60	368	6.8e-28	9	156	195	339	0.91875
CBM98.hmm	105	fig|2005473.96.peg.607	927	3.5e-27	6	104	33	130	0.933333333333
GH13_47.hmm	312	fig|2005473.96.peg.607	927	1.9e-106	3	311	412	722	0.987179487179
GH29.hmm	346	fig|2005473.96.peg.625	546	3.3e-103	7	345	17	430	0.976878612717
GH23.hmm	135	fig|2005473.96.peg.653	460	4.7e-28	13	125	298	455	0.82962962963
CE1.hmm	227	fig|2005473.96.peg.706	751	2.1e-17	12	208	509	719	0.863436123348
GH43_2.hmm	277	fig|2005473.96.peg.751	328	2.2e-128	2	277	37	316	0.992779783394
GH92.hmm	491	fig|2005473.96.peg.752	758	1.3e-166	7	491	220	738	0.985743380855
GH31_4.hmm	435	fig|2005473.96.peg.756	775	7.2e-176	1	435	218	664	0.997701149425
GH43_28.hmm	265	fig|2005473.96.peg.762	569	4.4e-106	2	261	46	304	0.977358490566
CBM32.hmm	124	fig|2005473.96.peg.762	569	7.4e-26	6	108	346	462	0.822580645161
GH43_2.hmm	277	fig|2005473.96.peg.763	329	1.5e-128	2	277	42	322	0.992779783394
GH3.hmm	216	fig|2005473.96.peg.764	853	1.1e-67	3	215	47	294	0.981481481481
GH2.hmm	752	fig|2005473.96.peg.765	1229	9.3e-92	22	533	237	952	0.679521276596
CE20.hmm	249	fig|2005473.96.peg.766	480	8.1e-81	3	249	103	369	0.987951807229
GH2.hmm	752	fig|2005473.96.peg.767	1067	2.3e-83	21	394	40	550	0.496010638298
GH43_2.hmm	277	fig|2005473.96.peg.768	666	3e-103	8	277	243	517	0.971119133574
GH171.hmm	355	fig|2005473.96.peg.77	396	7.8e-110	1	355	49	393	0.997183098592
GH51_2.hmm	435	fig|2005473.96.peg.777	867	2.1e-153	2	435	256	864	0.995402298851
GH43_5.hmm	287	fig|2005473.96.peg.779	861	4e-115	1	287	563	857	0.996515679443
GH2.hmm	752	fig|2005473.96.peg.784	810	1.7e-112	24	504	20	607	0.63829787234
PL11_1.hmm	583	fig|2005473.96.peg.785	622	2.8e-256	2	575	33	613	0.982847341338
CE12.hmm	210	fig|2005473.96.peg.786	939	9.3e-54	2	210	65	284	0.990476190476
CE12.hmm	210	fig|2005473.96.peg.786	939	7.5e-58	2	210	316	531	0.990476190476
CE12.hmm	210	fig|2005473.96.peg.786	939	9.7e-66	1	210	690	895	0.995238095238
GH105.hmm	332	fig|2005473.96.peg.787	474	1.1e-74	7	332	97	433	0.978915662651
GH97.hmm	631	fig|2005473.96.peg.793	704	2.9e-237	3	630	13	699	0.993660855784
GH13_38.hmm	371	fig|2005473.96.peg.795	582	4e-166	1	369	34	396	0.991913746631
CE1.hmm	227	fig|2005473.96.peg.8	367	6.9e-55	1	221	153	363	0.969162995595
GH43_17.hmm	267	fig|2005473.96.peg.804	330	2.7e-98	2	262	35	301	0.973782771536
GH43_24.hmm	246	fig|2005473.96.peg.806	336	1.1e-101	2	246	46	302	0.991869918699
GH31_4.hmm	435	fig|2005473.96.peg.827	819	2.4e-170	1	435	218	715	0.997701149425
GH3.hmm	216	fig|2005473.96.peg.830	985	3e-59	4	215	101	324	0.976851851852
GH31.hmm	427	fig|2005473.96.peg.84	795	2.8e-128	1	427	220	660	0.997658079625
GH115.hmm	697	fig|2005473.96.peg.840	965	2.8e-224	3	588	33	668	0.83931133429
GH13_48.hmm	283	fig|2005473.96.peg.85	478	1.5e-118	2	282	63	357	0.989399293286
GT2.hmm	170	fig|2005473.96.peg.854	336	3.6e-35	1	157	6	162	0.917647058824
GH43_9.hmm	270	fig|2005473.96.peg.86	822	1.9e-120	4	270	26	288	0.985185185185
CBM91.hmm	200	fig|2005473.96.peg.86	822	8.2e-21	5	197	310	484	0.96
GH43_19.hmm	229	fig|2005473.96.peg.86	822	1.3e-69	2	227	537	777	0.982532751092
GH43_34.hmm	280	fig|2005473.96.peg.861	327	5.2e-96	1	280	21	319	0.996428571429
GH97.hmm	631	fig|2005473.96.peg.884	721	1.6e-244	5	630	13	718	0.990491283677
CE1.hmm	227	fig|2005473.96.peg.906	295	2.2e-58	1	225	37	289	0.986784140969
GH5_21.hmm	292	fig|2005473.96.peg.908	1199	2.2e-121	1	268	43	326	0.914383561644
GH43_10.hmm	271	fig|2005473.96.peg.908	1199	5e-88	2	271	424	676	0.992619926199
CBM91.hmm	200	fig|2005473.96.peg.908	1199	4.5e-22	6	196	706	900	0.95
GH43_10.hmm	271	fig|2005473.96.peg.909	567	2e-102	1	271	53	320	0.9963099631
CBM91.hmm	200	fig|2005473.96.peg.909	567	2.3e-31	4	198	347	553	0.97
GH43_12.hmm	281	fig|2005473.96.peg.910	572	7.2e-110	2	281	63	358	0.992882562278
CBM91.hmm	200	fig|2005473.96.peg.910	572	1.6e-48	6	181	391	571	0.875
GH10.hmm	303	fig|2005473.96.peg.916	731	5.6e-48	96	302	473	726	0.679867986799
GH43_29.hmm	278	fig|2005473.96.peg.917	459	1e-118	1	277	24	312	0.992805755396
CBM6.hmm	138	fig|2005473.96.peg.917	459	1.7e-33	17	137	335	459	0.869565217391
CE6.hmm	99	fig|2005473.96.peg.918	444	4e-33	2	98	92	201	0.969696969697
GH97.hmm	631	fig|2005473.96.peg.919	655	2.5e-165	9	628	18	648	0.980982567353
GH95.hmm	722	fig|2005473.96.peg.920	824	9.9e-287	4	713	27	760	0.981994459834
GH146.hmm	503	fig|2005473.96.peg.921	793	2.3e-209	1	502	36	539	0.996023856859
GT30.hmm	177	fig|2005473.96.peg.924	413	1.6e-44	12	176	47	207	0.926553672316
GH30_2.hmm	411	fig|2005473.96.peg.931	501	1.2e-163	5	410	52	498	0.985401459854
CE1.hmm	227	fig|2005473.96.peg.941	695	2.4e-17	5	207	437	662	0.88986784141
GT51.hmm	177	fig|2005473.96.peg.959	773	2.8e-60	3	177	50	231	0.983050847458
GH3.hmm	216	fig|2005473.96.peg.965	772	1.4e-73	3	216	106	328	0.986111111111
GH51_2.hmm	435	fig|2005473.96.peg.98	827	1.3e-163	2	434	366	823	0.993103448276
PL42.hmm	296	fig|2005473.96.peg.99	446	1e-122	1	296	48	340	0.996621621622
GH88.hmm	329	fig|2005473.96.peg.992	407	2.4e-127	3	329	71	394	0.990881458967
GH43_10.hmm	271	fig|2005473.96.peg.993	551	1.8e-110	2	271	36	306	0.992619926199
CBM91.hmm	200	fig|2005473.96.peg.993	551	1.7e-18	4	195	341	548	0.955
GH97.hmm	631	fig|2005473.96.peg.994	637	4.5e-163	4	630	11	618	0.992076069731
GH28.hmm	325	fig|2005473.96.peg.995	469	3.6e-42	63	309	193	452	0.756923076923
GH146.hmm	503	fig|2005473.96.peg.997	639	2.6e-197	1	503	49	555	0.998011928429
GH39.hmm	431	fig|2005473.96.peg.999	546	7.1e-138	3	430	30	498	0.990719257541
