Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|2005473.97.peg.1537	-	GT2(4-126)	-	-	N	1
fig|2005473.97.peg.1538	-	GT2(6-181)	-	-	N	1
fig|2005473.97.peg.156	-	GT2(6-130)	-	-	N	1
fig|2005473.97.peg.1608	-	GT83(2-504)	-	-	N	1
fig|2005473.97.peg.1609	-	CE4(32-129)	-	-	N	1
fig|2005473.97.peg.1610	-	GT2(6-176)	-	-	N	1
fig|2005473.97.peg.1645	-	GH32(266-568)	-	-	Y(1-23)	1
fig|2005473.97.peg.1658	-	GH32(143-445)	-	-	Y(1-24)	1
fig|2005473.97.peg.1666	-	GT4(231-379)	-	-	N	1
fig|2005473.97.peg.1703	-	GT14(4-237)	-	-	N	1
fig|2005473.97.peg.1918	-	GH26(182-510)	-	-	N	1
fig|2005473.97.peg.2009	-	GT119(23-213)+GT119(248-480)	-	-	N	1
fig|2005473.97.peg.2011	-	GH13_38(62-421)	-	-	N	1
fig|2005473.97.peg.2023	-	GH53(56-340)	-	-	Y(1-35)	1
fig|2005473.97.peg.204	-	CE11(3-224)	-	-	N	1
fig|2005473.97.peg.2090	-	GH94(2-809)	-	-	N	1
fig|2005473.97.peg.213	-	GT3(13-344)	-	-	N	1
fig|2005473.97.peg.214	-	GT35(124-707)	-	-	N	1
fig|2005473.97.peg.2142	-	GH31(232-671)	-	-	Y(1-22)	1
fig|2005473.97.peg.2174	-	GT2(11-135)	-	-	N	1
fig|2005473.97.peg.2175	-	GT2(7-183)	-	-	N	1
fig|2005473.97.peg.2187	-	GH13_42(66-510)+CBM26(837-906)	-	-	Y(1-20)	1
fig|2005473.97.peg.2189	-	GT2(9-174)	-	-	N	1
fig|2005473.97.peg.227	-	CBM98(33-130)+GH13_47(408-706)	-	-	Y(1-22)	1
fig|2005473.97.peg.229	-	GT4(174-322)	-	-	N	1
fig|2005473.97.peg.230	-	GH13_28(43-354)	-	-	Y(1-22)	1
fig|2005473.97.peg.248	-	GT4(198-344)	-	-	N	1
fig|2005473.97.peg.2527	-	GH24(4-107)	-	-	N	1
fig|2005473.97.peg.2543	-	CBM74(30-342)	-	-	Y(1-20)	1
fig|2005473.97.peg.262	-	GT2(16-163)	-	-	N	1
fig|2005473.97.peg.266	-	GT4(201-340)	-	-	N	1
fig|2005473.97.peg.268	-	GT4(308-440)	-	-	N	1
fig|2005473.97.peg.273	-	GT4(224-377)	-	-	N	1
fig|2005473.97.peg.274	-	GT4(213-366)	-	-	N	1
fig|2005473.97.peg.275	-	GT4(209-355)	-	-	N	1
fig|2005473.97.peg.277	-	GT2(5-136)	-	-	N	1
fig|2005473.97.peg.35	-	GH13_46(168-485)	-	-	Y(1-25)	1
fig|2005473.97.peg.351	-	CBM26(138-200)+GH13_37(368-661)	-	-	Y(1-30)	1
fig|2005473.97.peg.354	-	GH53(35-328)	-	-	Y(1-27)	1
fig|2005473.97.peg.377	-	CBM20(140-217)+GH77(244-888)	-	-	N	1
fig|2005473.97.peg.4	-	GH66(125-679)	-	-	Y(1-24)	1
fig|2005473.97.peg.437	-	GH13_19(176-564)	-	-	Y(1-29)	1
fig|2005473.97.peg.458	-	GT5(6-239)	-	-	N	1
fig|2005473.97.peg.460	-	GH5_8(37-296)	-	-	Y(1-23)	1
fig|2005473.97.peg.461	-	GH5_8(31-280)	-	-	Y(1-21)	1
fig|2005473.97.peg.471	-	GT119(27-406)	-	-	N	1
fig|2005473.97.peg.472	-	GT28(191-353)	-	-	N	1
fig|2005473.97.peg.486	-	GT19(9-373)	-	-	N	1
fig|2005473.97.peg.488	-	GT4(201-346)	-	-	N	1
fig|2005473.97.peg.495	-	GT2(18-173)	-	-	N	1
fig|2005473.97.peg.521	-	GT2(22-135)	-	-	N	1
fig|2005473.97.peg.548	-	GH3(85-306)	-	-	Y(1-23)	1
fig|2005473.97.peg.549	-	CE7(117-413)	-	-	N	1
fig|2005473.97.peg.570	-	GT4(235-376)	-	-	N	1
fig|2005473.97.peg.599	-	GH30_3(76-500)	-	-	Y(1-26)	1
fig|2005473.97.peg.601	-	GH3(63-281)	-	-	Y(1-21)	1
fig|2005473.97.peg.604	-	GT4(207-365)	-	-	N	1
fig|2005473.97.peg.605	-	PL12_3(384-507)	-	-	N	1
fig|2005473.97.peg.651	-	GH32(55-343)	-	-	Y(1-25)	1
fig|2005473.97.peg.698	-	GH13_8(194-514)	-	-	N	1
fig|2005473.97.peg.744	-	GT2(11-175)	-	-	N	1
fig|2005473.97.peg.788	-	GH32(114-413)	-	-	N	1
fig|2005473.97.peg.8	-	GH97(19-703)	-	-	Y(1-26)	1
fig|2005473.97.peg.805	-	GH32(42-333)	-	-	Y(1-23)	1
fig|2005473.97.peg.806	-	GH53(53-388)	-	-	N	1
fig|2005473.97.peg.834	-	GH13_6(45-322)	-	-	N	1
fig|2005473.97.peg.838	-	GH2(19-733)	-	-	Y(1-22)	1
fig|2005473.97.peg.873	-	GH13_14(213-537)	-	-	Y(1-27)	1
fig|2005473.97.peg.9	-	GH27(199-449)	-	-	N	1
fig|2005473.97.peg.912	-	GH13_28(43-316)+CBM74(649-956)	-	-	Y(1-24)	1
fig|2005473.97.peg.949	-	GH3(96-324)	-	-	N	1
fig|2005473.97.peg.953	-	GH16_3(46-277)	-	-	Y(1-18)	1
