Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|2005473.90.peg.206	-	GH13_14(204-528)	-	-	Y(1-28)	1
fig|2005473.90.peg.2139	-	CE1(154-364)	-	-	Y(1-23)	1
fig|2005473.90.peg.2142	-	GH23(301-458)	-	-	Y(1-33)	1
fig|2005473.90.peg.2160	-	GH43_24(52-308)+GH35(354-665)	-	-	Y(1-24)	1
fig|2005473.90.peg.2218	-	CE6(89-198)+GH95(288-1015)	-	-	Y(1-19)	1
fig|2005473.90.peg.2219	-	GH43_29(41-334)	-	-	Y(1-27)	1
fig|2005473.90.peg.2220	-	GH43_29(18-289)+CBM6(312-431)	-	-	Y(1-17)	1
fig|2005473.90.peg.2221	-	GH97(14-646)	-	-	Y(1-20)	1
fig|2005473.90.peg.2225	-	GH43_2(24-302)+CBM6(351-444)+GH8(503-829)	-	-	Y(1-24)	1
fig|2005473.90.peg.2226	-	CE1(153-368)	-	-	Y(1-23)	1
fig|2005473.90.peg.2227	-	CE1(143-367)	-	-	N	1
fig|2005473.90.peg.2228	-	GH3(57-301)	-	-	Y(1-21)	1
fig|2005473.90.peg.2229	-	GH10(207-463)	-	-	N	1
fig|2005473.90.peg.2236	-	GH43_12(64-359)+CBM91(391-572)	-	-	Y(1-22)	1
fig|2005473.90.peg.2238	-	GH43_10(32-296)+CBM91(323-529)	-	-	Y(1-22)	1
fig|2005473.90.peg.2239	-	GH43_29(23-313)+CBM6(340-457)	-	-	Y(1-22)	1
fig|2005473.90.peg.2244	-	GH115(36-825)	-	-	Y(1-22)	1
fig|2005473.90.peg.2288	-	GH2(27-671)	-	-	Y(1-30)	1
fig|2005473.90.peg.2392	-	GT4(177-310)	-	-	N	1
fig|2005473.90.peg.2393	-	GT122(35-336)	-	-	N	1
fig|2005473.90.peg.2394	-	GT32(21-95)	-	-	N	1
fig|2005473.90.peg.2395	-	GT2(8-169)	-	-	N	1
fig|2005473.90.peg.2396	-	GT2(7-171)	-	-	N	1
fig|2005473.90.peg.2398	-	GT2(12-181)	-	-	N	1
fig|2005473.90.peg.2458	-	GH73(14-145)	-	-	N	1
fig|2005473.90.peg.247	-	GH43_17(38-302)	-	-	Y(1-21)	1
fig|2005473.90.peg.249	-	GH13_38(24-387)	-	-	N	1
fig|2005473.90.peg.2491	-	GH73(85-184)	-	-	N	1
fig|2005473.90.peg.2579	-	GH43_7(32-302)	-	-	Y(1-27)	1
fig|2005473.90.peg.258	-	CE1(444-677)	-	-	Y(1-27)	1
fig|2005473.90.peg.2581	-	CE1(148-379)	-	-	Y(1-28)	1
fig|2005473.90.peg.2594	-	GH43_35(40-381)	-	-	Y(1-20)	1
fig|2005473.90.peg.260	-	GT2(8-173)	-	-	N	1
fig|2005473.90.peg.2635	-	GH43_35(31-348)	-	-	Y(1-22)	1
fig|2005473.90.peg.2644	-	GH133(268-620)	-	-	N	1
fig|2005473.90.peg.2653	-	GH154(52-403)	-	-	Y(1-22)	1
fig|2005473.90.peg.2727	-	CE11(3-227)	-	-	N	1
fig|2005473.90.peg.274	-	GT2(8-139)	-	-	N	1
fig|2005473.90.peg.2764	-	CE7(134-429)	-	-	Y(1-25)	1
fig|2005473.90.peg.2767	-	GT2(194-325)	-	-	N	1
fig|2005473.90.peg.2801	-	GT5(5-240)	-	-	N	1
fig|2005473.90.peg.2833	-	GH43_24(39-329)+GH16_3(370-622)	-	-	Y(1-22)	1
fig|2005473.90.peg.2886	-	GH95(24-791)	-	-	Y(1-34)	1
fig|2005473.90.peg.310	-	GH43_10(34-249)+CBM91(360-546)	-	-	Y(1-20)	1
fig|2005473.90.peg.343	-	GT2(5-148)	-	-	N	1
fig|2005473.90.peg.344	-	GT122(31-336)	-	-	N	1
fig|2005473.90.peg.346	-	GT2(11-142)	-	-	N	1
fig|2005473.90.peg.360	-	GH67(69-639)	-	-	Y(1-23)	1
fig|2005473.90.peg.361	-	GH43_1(7-316)	-	-	N	1
fig|2005473.90.peg.362	-	GH10(33-370)	-	-	Y(1-28)	1
fig|2005473.90.peg.364	-	CE20(110-234)+CE20(438-563)	-	-	Y(1-25)	1
fig|2005473.90.peg.365	-	GH35(34-210)	-	-	Y(1-21)	1
fig|2005473.90.peg.382	-	GT35(124-755)	-	-	N	1
fig|2005473.90.peg.383	-	GT3(13-353)	-	-	N	1
fig|2005473.90.peg.418	-	GT2(5-169)	-	-	N	1
fig|2005473.90.peg.450	-	GH2(23-678)	-	-	N	1
fig|2005473.90.peg.478	-	CBM98(33-130)+GH13_47(411-722)	-	-	Y(1-22)	1
fig|2005473.90.peg.496	-	GT119(21-208)+GT119(252-480)	-	-	N	1
fig|2005473.90.peg.518	-	GH43_5(40-349)	-	-	Y(1-24)	1
fig|2005473.90.peg.548	-	GH23(95-217)	-	-	Y(1-23)	1
fig|2005473.90.peg.55	-	CBM20(2-80)+GH77(244-882)	-	-	N	1
fig|2005473.90.peg.576	-	GH13_28(43-353)	-	-	Y(1-28)	1
fig|2005473.90.peg.706	-	GH3(105-327)	-	-	Y(1-25)	1
fig|2005473.90.peg.716	-	GH188(7-207)	-	-	N	1
fig|2005473.90.peg.793	-	GH24(35-152)	-	-	Y(1-19)	1
fig|2005473.90.peg.80	-	GH2(29-573)	-	-	Y(1-21)	1
fig|2005473.90.peg.82	-	CE1(140-363)	-	-	Y(1-20)	1
fig|2005473.90.peg.824	-	GH30_2(51-494)	-	-	Y(1-18)	1
fig|2005473.90.peg.834	-	CE15(52-375)	-	-	N	1
fig|2005473.90.peg.900	-	GH31_4(219-716)	-	-	Y(1-25)	1
fig|2005473.90.peg.905	-	GH115(37-835)	-	-	Y(1-21)	1
fig|2005473.90.peg.906	-	GH3(110-332)	-	-	Y(1-30)	1
fig|2005473.90.peg.921	-	GH2(20-630)	-	-	N	1
fig|2005473.90.peg.925	-	GT4(197-344)	-	-	N	1
fig|2005473.90.peg.937	-	GH3(61-282)	-	-	N	1
fig|2005473.90.peg.938	-	GH31_4(377-844)	-	-	Y(1-28)	1
fig|2005473.90.peg.947	-	GH97(12-608)	-	-	Y(1-24)	1
fig|2005473.90.peg.948	-	GH31_4(327-755)	-	-	Y(1-21)	1
fig|2005473.90.peg.952	-	GH171(55-399)	-	-	Y(1-34)	1
fig|2005473.90.peg.963	-	GT4(233-362)	-	-	N	1
fig|2005473.90.peg.964	-	GT4(190-324)	-	-	N	1
fig|2005473.90.peg.972	-	GH3(169-419)	-	-	Y(1-21)	1
