HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	fig|2005473.90.peg.1404	565	7e-25	3	120	122	256	0.866666666667
GT30.hmm	177	fig|2005473.90.peg.1416	410	8.6e-48	5	176	38	207	0.966101694915
GH8.hmm	320	fig|2005473.90.peg.1473	341	1.1e-69	11	264	66	328	0.790625
PL42.hmm	296	fig|2005473.90.peg.1523	432	3.1e-125	1	296	39	331	0.996621621622
CE6.hmm	99	fig|2005473.90.peg.1524	1053	3.6e-31	1	99	129	240	0.989898989899
GH51_2.hmm	435	fig|2005473.90.peg.1524	1053	6.4e-138	3	403	552	978	0.919540229885
GH2.hmm	752	fig|2005473.90.peg.1559	796	1.4e-119	23	475	19	571	0.601063829787
GH13_8.hmm	320	fig|2005473.90.peg.1564	671	7.3e-162	2	320	192	512	0.99375
GT19.hmm	354	fig|2005473.90.peg.1577	384	2.7e-108	2	352	4	357	0.988700564972
GT2.hmm	170	fig|2005473.90.peg.1587	408	1.8e-18	1	165	58	227	0.964705882353
GT92.hmm	279	fig|2005473.90.peg.1591	314	1.1e-18	4	123	42	148	0.426523297491
GT4.hmm	160	fig|2005473.90.peg.1592	415	2.4e-23	21	154	246	380	0.83125
GT122.hmm	327	fig|2005473.90.peg.1593	388	1.7e-23	4	316	30	341	0.954128440367
GH43_29.hmm	278	fig|2005473.90.peg.1603	455	1.4e-118	1	277	21	308	0.992805755396
CBM6.hmm	138	fig|2005473.90.peg.1603	455	2.7e-33	18	137	332	455	0.86231884058
GH29.hmm	346	fig|2005473.90.peg.1607	442	1e-102	33	346	32	358	0.904624277457
GH29.hmm	346	fig|2005473.90.peg.1609	636	6e-83	37	329	54	360	0.843930635838
GH29.hmm	346	fig|2005473.90.peg.1610	555	2.6e-103	10	345	29	439	0.968208092486
GH25.hmm	177	fig|2005473.90.peg.1612	244	1.2e-43	1	171	46	213	0.960451977401
GH3.hmm	216	fig|2005473.90.peg.1626	770	2.7e-54	4	215	96	308	0.976851851852
GH43_34.hmm	280	fig|2005473.90.peg.1632	333	1.2e-99	1	280	27	325	0.996428571429
GH30_2.hmm	411	fig|2005473.90.peg.1633	502	6.4e-168	4	409	54	500	0.985401459854
GT2.hmm	170	fig|2005473.90.peg.1646	324	2.8e-35	1	168	4	167	0.982352941176
GH43_19.hmm	229	fig|2005473.90.peg.1677	335	1.5e-78	2	226	80	306	0.978165938865
GH146.hmm	503	fig|2005473.90.peg.1688	790	1.4e-203	1	502	35	535	0.996023856859
GH51_1.hmm	472	fig|2005473.90.peg.1693	515	7.2e-169	2	471	29	513	0.993644067797
GH43_29.hmm	278	fig|2005473.90.peg.1694	255	6.2e-102	39	278	1	241	0.859712230216
GH51_2.hmm	435	fig|2005473.90.peg.1696	661	4e-181	2	434	198	658	0.993103448276
GH43_4.hmm	321	fig|2005473.90.peg.1697	495	4.3e-85	2	321	54	365	0.993769470405
GH43_4.hmm	321	fig|2005473.90.peg.1704	636	3.5e-87	2	321	167	527	0.993769470405
GH51_2.hmm	435	fig|2005473.90.peg.1709	669	6.8e-151	2	434	213	667	0.993103448276
GH127.hmm	524	fig|2005473.90.peg.1731	802	5.2e-209	1	524	39	570	0.998091603053
GH43_34.hmm	280	fig|2005473.90.peg.1732	801	2.5e-82	1	280	31	305	0.996428571429
CBM32.hmm	124	fig|2005473.90.peg.1732	801	1.3e-22	6	122	334	452	0.935483870968
GH97.hmm	631	fig|2005473.90.peg.1733	896	6.7e-189	6	630	5	646	0.988906497623
GH127.hmm	524	fig|2005473.90.peg.1734	819	9e-211	1	524	40	572	0.998091603053
GH57.hmm	383	fig|2005473.90.peg.1755	483	2e-63	2	310	6	323	0.804177545692
GT4.hmm	160	fig|2005473.90.peg.1756	420	6.8e-35	6	157	240	388	0.94375
GH133.hmm	372	fig|2005473.90.peg.1757	647	2.4e-88	7	372	286	637	0.981182795699
GT2.hmm	170	fig|2005473.90.peg.1807	331	2.1e-21	2	120	7	122	0.694117647059
GH105.hmm	332	fig|2005473.90.peg.1831	772	5e-80	7	332	48	373	0.978915662651
GH154.hmm	348	fig|2005473.90.peg.1831	772	2.2e-106	1	348	382	744	0.997126436782
GT2.hmm	170	fig|2005473.90.peg.1894	326	2.7e-30	1	133	8	146	0.776470588235
GT2.hmm	170	fig|2005473.90.peg.1895	337	4.8e-21	1	120	8	128	0.7
GT4.hmm	160	fig|2005473.90.peg.1896	421	1.1e-17	7	149	233	382	0.8875
GT2.hmm	170	fig|2005473.90.peg.1906	257	1.5e-23	1	166	6	163	0.970588235294
CE1.hmm	227	fig|2005473.90.peg.1926	268	1.6e-54	1	216	30	253	0.947136563877
GH108.hmm	86	fig|2005473.90.peg.2035	192	4.7e-21	3	86	9	99	0.96511627907
GH13_14.hmm	289	fig|2005473.90.peg.206	673	2.1e-121	1	289	204	528	0.996539792388
CE1.hmm	227	fig|2005473.90.peg.2139	368	4.2e-50	1	221	154	364	0.969162995595
GH23.hmm	135	fig|2005473.90.peg.2142	462	1.4e-22	14	126	301	458	0.82962962963
GH43_24.hmm	246	fig|2005473.90.peg.2160	1105	2.4e-104	1	246	52	308	0.99593495935
GH35.hmm	307	fig|2005473.90.peg.2160	1105	1.9e-118	1	305	354	665	0.990228013029
CE6.hmm	99	fig|2005473.90.peg.2218	1079	1.3e-31	2	98	89	198	0.969696969697
GH95.hmm	722	fig|2005473.90.peg.2218	1079	1.7e-288	7	713	288	1015	0.97783933518
GH43_29.hmm	278	fig|2005473.90.peg.2219	348	4.7e-104	1	277	41	334	0.992805755396
GH43_29.hmm	278	fig|2005473.90.peg.2220	431	6.6e-116	1	278	18	289	0.996402877698
CBM6.hmm	138	fig|2005473.90.peg.2220	431	2.3e-22	17	137	312	431	0.869565217391
GH97.hmm	631	fig|2005473.90.peg.2221	651	9.4e-164	7	628	14	646	0.984152139461
GH43_2.hmm	277	fig|2005473.90.peg.2225	847	3.4e-134	1	277	24	302	0.996389891697
CBM6.hmm	138	fig|2005473.90.peg.2225	847	1.6e-16	43	137	351	444	0.68115942029
GH8.hmm	320	fig|2005473.90.peg.2225	847	7.2e-80	22	319	503	829	0.928125
CE1.hmm	227	fig|2005473.90.peg.2226	372	6.8e-58	5	221	153	368	0.95154185022
CE1.hmm	227	fig|2005473.90.peg.2227	375	3.2e-54	4	221	143	367	0.955947136564
GH3.hmm	216	fig|2005473.90.peg.2228	853	4.5e-68	3	215	57	301	0.981481481481
GH10.hmm	303	fig|2005473.90.peg.2229	468	1.9e-49	96	302	207	463	0.679867986799
GH43_12.hmm	281	fig|2005473.90.peg.2236	573	5.4e-113	2	281	64	359	0.992882562278
CBM91.hmm	200	fig|2005473.90.peg.2236	573	4.5e-51	5	181	391	572	0.88
GH43_10.hmm	271	fig|2005473.90.peg.2238	542	3.8e-101	2	271	32	296	0.992619926199
CBM91.hmm	200	fig|2005473.90.peg.2238	542	5.5e-33	4	199	323	529	0.975
GH43_29.hmm	278	fig|2005473.90.peg.2239	459	5.4e-104	1	275	23	313	0.985611510791
CBM6.hmm	138	fig|2005473.90.peg.2239	459	1e-20	19	136	340	457	0.847826086957
GH115.hmm	697	fig|2005473.90.peg.2244	849	9.6e-278	3	697	36	825	0.995695839311
GH2.hmm	752	fig|2005473.90.peg.2288	932	3e-60	25	532	27	671	0.67420212766
GT4.hmm	160	fig|2005473.90.peg.2392	345	1.9e-23	6	149	177	310	0.89375
GT122.hmm	327	fig|2005473.90.peg.2393	355	2.2e-43	6	321	35	336	0.963302752294
GT32.hmm	90	fig|2005473.90.peg.2394	233	1.8e-19	4	87	21	95	0.922222222222
GT2.hmm	170	fig|2005473.90.peg.2395	316	9.7e-23	1	164	8	169	0.958823529412
GT2.hmm	170	fig|2005473.90.peg.2396	312	1.3e-21	1	166	7	171	0.970588235294
GT2.hmm	170	fig|2005473.90.peg.2398	339	1.4e-30	1	168	12	181	0.982352941176
GH73.hmm	128	fig|2005473.90.peg.2458	522	5e-34	3	128	14	145	0.9765625
GH43_17.hmm	267	fig|2005473.90.peg.247	331	3.7e-101	2	262	38	302	0.973782771536
GH13_38.hmm	371	fig|2005473.90.peg.249	572	1.5e-166	1	370	24	387	0.99460916442
GH73.hmm	128	fig|2005473.90.peg.2491	185	3.3e-18	5	125	85	184	0.9375
GH43_7.hmm	271	fig|2005473.90.peg.2579	485	6.4e-155	1	271	32	302	0.9963099631
CE1.hmm	227	fig|2005473.90.peg.258	704	1e-18	5	209	444	677	0.898678414097
CE1.hmm	227	fig|2005473.90.peg.2581	383	8.3e-58	1	221	148	379	0.969162995595
GH43_35.hmm	305	fig|2005473.90.peg.2594	690	8.3e-103	1	304	40	381	0.993442622951
GT2.hmm	170	fig|2005473.90.peg.260	316	1.5e-24	2	165	8	173	0.958823529412
GH43_35.hmm	305	fig|2005473.90.peg.2635	543	1e-111	1	302	31	348	0.986885245902
GH133.hmm	372	fig|2005473.90.peg.2644	781	2.7e-64	8	371	268	620	0.975806451613
GH154.hmm	348	fig|2005473.90.peg.2653	675	7.1e-93	1	347	52	403	0.994252873563
CE11.hmm	271	fig|2005473.90.peg.2727	460	2.2e-72	1	224	3	227	0.822878228782
GT2.hmm	170	fig|2005473.90.peg.274	311	5.2e-32	1	132	8	139	0.770588235294
CE7.hmm	313	fig|2005473.90.peg.2764	438	3.9e-75	12	311	134	429	0.955271565495
GT2.hmm	170	fig|2005473.90.peg.2767	438	1.3e-21	1	129	194	325	0.752941176471
GT5.hmm	472	fig|2005473.90.peg.2801	269	8.9e-40	1	223	5	240	0.470338983051
GH43_24.hmm	246	fig|2005473.90.peg.2833	628	7.5e-98	1	246	39	329	0.99593495935
GH16_3.hmm	230	fig|2005473.90.peg.2833	628	3.2e-64	1	230	370	622	0.995652173913
GH95.hmm	722	fig|2005473.90.peg.2886	807	4.2e-267	5	717	24	791	0.986149584488
GH43_10.hmm	271	fig|2005473.90.peg.310	691	2e-76	1	225	34	249	0.826568265683
CBM91.hmm	200	fig|2005473.90.peg.310	691	9.3e-22	4	196	360	546	0.96
GT2.hmm	170	fig|2005473.90.peg.343	294	1.2e-26	1	144	5	148	0.841176470588
GT122.hmm	327	fig|2005473.90.peg.344	366	5.1e-28	4	319	31	336	0.963302752294
GT2.hmm	170	fig|2005473.90.peg.346	321	2.6e-20	4	129	11	142	0.735294117647
GH67.hmm	669	fig|2005473.90.peg.360	673	2.7e-262	76	667	69	639	0.883408071749
GH43_1.hmm	307	fig|2005473.90.peg.361	327	3.8e-149	2	307	7	316	0.99348534202
GH10.hmm	303	fig|2005473.90.peg.362	386	8.9e-101	2	301	33	370	0.986798679868
CE20.hmm	249	fig|2005473.90.peg.364	571	5.2e-39	3	117	110	234	0.457831325301
CE20.hmm	249	fig|2005473.90.peg.364	571	5.7e-43	123	248	438	563	0.502008032129
GH35.hmm	307	fig|2005473.90.peg.365	565	2.9e-31	1	168	34	210	0.543973941368
GT35.hmm	674	fig|2005473.90.peg.382	852	1.8e-128	20	663	124	755	0.954005934718
GT3.hmm	637	fig|2005473.90.peg.383	550	1.7e-113	1	353	13	353	0.552590266876
GT2.hmm	170	fig|2005473.90.peg.418	332	1.5e-28	1	168	5	169	0.982352941176
GH2.hmm	752	fig|2005473.90.peg.450	811	3.4e-118	24	532	23	678	0.675531914894
CBM98.hmm	105	fig|2005473.90.peg.478	927	9.6e-28	6	104	33	130	0.933333333333
GH13_47.hmm	312	fig|2005473.90.peg.478	927	1e-106	3	311	411	722	0.987179487179
GT119.hmm	360	fig|2005473.90.peg.496	488	6.8e-27	1	193	21	208	0.533333333333
GT119.hmm	360	fig|2005473.90.peg.496	488	2.1e-48	131	358	252	480	0.630555555556
GH43_5.hmm	287	fig|2005473.90.peg.518	353	2.9e-115	1	286	40	349	0.993031358885
GH23.hmm	135	fig|2005473.90.peg.548	316	1.1e-22	10	119	95	217	0.807407407407
CBM20.hmm	90	fig|2005473.90.peg.55	892	1.2e-16	2	80	2	80	0.866666666667
GH77.hmm	494	fig|2005473.90.peg.55	892	5.2e-147	1	484	244	882	0.977732793522
GH13_28.hmm	287	fig|2005473.90.peg.576	476	1.6e-108	1	286	43	353	0.993031358885
GH3.hmm	216	fig|2005473.90.peg.706	990	2.3e-60	4	215	105	327	0.976851851852
GH188.hmm	259	fig|2005473.90.peg.716	313	1.6e-19	2	200	7	207	0.764478764479
GH24.hmm	137	fig|2005473.90.peg.793	158	1.1e-18	9	137	35	152	0.934306569343
GH2.hmm	752	fig|2005473.90.peg.80	796	4.3e-118	31	472	29	573	0.586436170213
CE1.hmm	227	fig|2005473.90.peg.82	367	2.5e-46	1	222	140	363	0.973568281938
GH30_2.hmm	411	fig|2005473.90.peg.824	496	6.3e-160	4	410	51	494	0.987834549878
CE15.hmm	269	fig|2005473.90.peg.834	404	9e-79	1	268	52	375	0.992565055762
GH31_4.hmm	435	fig|2005473.90.peg.900	821	3.3e-174	1	435	219	716	0.997701149425
GH115.hmm	697	fig|2005473.90.peg.905	853	3.1e-214	12	697	37	835	0.982783357245
GH3.hmm	216	fig|2005473.90.peg.906	766	7.2e-72	3	216	110	332	0.986111111111
GH2.hmm	752	fig|2005473.90.peg.921	805	5.4e-115	25	522	20	630	0.660904255319
GT4.hmm	160	fig|2005473.90.peg.925	377	6.4e-32	8	156	197	344	0.925
GH3.hmm	216	fig|2005473.90.peg.937	735	2.7e-66	2	215	61	282	0.986111111111
GH31_4.hmm	435	fig|2005473.90.peg.938	955	1.2e-185	1	435	377	844	0.997701149425
GH97.hmm	631	fig|2005473.90.peg.947	609	4.8e-163	5	630	12	608	0.990491283677
GH31_4.hmm	435	fig|2005473.90.peg.948	856	5.5e-161	4	435	327	755	0.990804597701
GH171.hmm	355	fig|2005473.90.peg.952	402	5.5e-112	1	355	55	399	0.997183098592
GT4.hmm	160	fig|2005473.90.peg.963	398	5.1e-24	9	146	233	362	0.85625
GT4.hmm	160	fig|2005473.90.peg.964	360	9.7e-26	7	145	190	324	0.8625
GH3.hmm	216	fig|2005473.90.peg.972	975	1e-62	3	215	169	419	0.981481481481
GH43_19.hmm	229	fig|2005473.90.peg.984	352	9.4e-81	2	227	76	318	0.982532751092
