HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH92.hmm	491	fig|2005473.91.peg.2724	723	1.4e-175	5	486	237	722	0.979633401222
GH76.hmm	358	fig|2005473.91.peg.2725	437	1.7e-53	24	324	44	402	0.837988826816
GH18.hmm	296	fig|2005473.91.peg.2742	362	5.3e-67	4	291	52	355	0.969594594595
GT4.hmm	160	fig|2005473.91.peg.2743	332	8.6e-23	3	137	156	283	0.8375
GT26.hmm	171	fig|2005473.91.peg.2746	247	8.3e-33	6	169	51	219	0.953216374269
GH13_37.hmm	314	fig|2005473.91.peg.2780	480	1.5e-102	4	313	58	366	0.984076433121
GH92.hmm	491	fig|2005473.91.peg.2796	754	2e-153	2	491	242	744	0.995926680244
CBM98.hmm	105	fig|2005473.91.peg.2849	922	4.2e-26	8	104	34	132	0.914285714286
GH13_47.hmm	312	fig|2005473.91.peg.2849	922	5.9e-111	3	311	410	709	0.987179487179
GH23.hmm	135	fig|2005473.91.peg.2885	552	1.3e-23	3	116	127	259	0.837037037037
GH3.hmm	216	fig|2005473.91.peg.2920	741	2.6e-69	4	215	55	274	0.976851851852
GH2.hmm	752	fig|2005473.91.peg.2921	840	1.7e-135	25	488	26	646	0.615691489362
GH31_4.hmm	435	fig|2005473.91.peg.2922	960	3.4e-181	1	435	381	849	0.997701149425
GH5_4.hmm	276	fig|2005473.91.peg.2927	606	1.6e-98	1	275	274	576	0.992753623188
GH95.hmm	722	fig|2005473.91.peg.2929	800	1.6e-261	4	719	20	787	0.990304709141
GH29.hmm	346	fig|2005473.91.peg.2973	429	7e-101	28	346	21	348	0.919075144509
GH43_4.hmm	321	fig|2005473.91.peg.2983	631	4e-88	2	321	166	525	0.993769470405
GH43_4.hmm	321	fig|2005473.91.peg.2991	487	3.8e-84	2	321	51	363	0.993769470405
GT2.hmm	170	fig|2005473.91.peg.3	252	1.5e-23	1	133	8	144	0.776470588235
GT4.hmm	160	fig|2005473.91.peg.3008	390	4.4e-25	8	128	203	319	0.75
GT2.hmm	170	fig|2005473.91.peg.3012	258	6.8e-34	1	111	8	117	0.647058823529
GH16_3.hmm	230	fig|2005473.91.peg.3030	463	5.9e-70	1	230	225	460	0.995652173913
CBM103.hmm	158	fig|2005473.91.peg.3033	638	1.5e-18	2	151	132	293	0.943037974684
GH5_46.hmm	262	fig|2005473.91.peg.3034	423	5.1e-98	3	259	94	350	0.977099236641
CE1.hmm	227	fig|2005473.91.peg.3039	752	5.5e-18	11	208	510	720	0.867841409692
GH24.hmm	137	fig|2005473.91.peg.304	157	2.7e-18	9	137	35	150	0.934306569343
CE7.hmm	313	fig|2005473.91.peg.3043	408	3.7e-73	18	301	123	394	0.904153354633
GH5_2.hmm	237	fig|2005473.91.peg.3044	319	2.5e-84	2	236	43	276	0.987341772152
GH43_19.hmm	229	fig|2005473.91.peg.3070	635	2.7e-75	2	224	77	301	0.96943231441
GH43_34.hmm	280	fig|2005473.91.peg.3070	635	1.1e-90	1	280	332	628	0.996428571429
GH97.hmm	631	fig|2005473.91.peg.3071	621	3.5e-162	9	630	14	618	0.984152139461
GH146.hmm	503	fig|2005473.91.peg.3072	636	4.6e-192	1	503	50	553	0.998011928429
GH88.hmm	329	fig|2005473.91.peg.3074	415	1.1e-123	6	328	89	407	0.978723404255
GH43_10.hmm	271	fig|2005473.91.peg.3075	557	2e-102	1	271	48	321	0.9963099631
CBM91.hmm	200	fig|2005473.91.peg.3075	557	4.3e-16	4	194	347	550	0.95
GH31_4.hmm	435	fig|2005473.91.peg.3094	812	3.3e-164	1	435	214	708	0.997701149425
GT2.hmm	170	fig|2005473.91.peg.3113	348	3.1e-24	1	168	16	193	0.982352941176
GH18.hmm	296	fig|2005473.91.peg.3126	217	1.6e-55	89	288	1	210	0.672297297297
GH43_7.hmm	271	fig|2005473.91.peg.3135	480	1.3e-155	1	271	27	297	0.9963099631
GH43_2.hmm	277	fig|2005473.91.peg.3136	845	2.9e-133	1	277	25	303	0.996389891697
GH8.hmm	320	fig|2005473.91.peg.3136	845	1.8e-80	23	319	507	832	0.925
GH43_29.hmm	278	fig|2005473.91.peg.3137	345	5.9e-107	1	277	47	335	0.992805755396
GH66.hmm	556	fig|2005473.91.peg.3148	604	9.5e-185	3	555	53	604	0.992805755396
GH97.hmm	631	fig|2005473.91.peg.3149	709	1.5e-260	5	630	18	705	0.990491283677
CE20.hmm	249	fig|2005473.91.peg.3154	486	2.1e-80	3	249	111	373	0.987951807229
GH130_1.hmm	313	fig|2005473.91.peg.3169	388	1.9e-173	1	313	49	359	0.996805111821
GH26.hmm	303	fig|2005473.91.peg.3170	365	3.9e-55	22	254	50	301	0.765676567657
GH26.hmm	303	fig|2005473.91.peg.3171	467	1.5e-86	2	302	146	463	0.990099009901
GH5_7.hmm	289	fig|2005473.91.peg.3176	422	4.3e-97	2	289	64	369	0.993079584775
CE20.hmm	249	fig|2005473.91.peg.3177	479	1.3e-76	3	248	105	366	0.983935742972
GH36.hmm	688	fig|2005473.91.peg.3179	735	1.8e-209	1	687	24	710	0.997093023256
GH27.hmm	229	fig|2005473.91.peg.3182	526	1.6e-69	6	228	129	361	0.96943231441
GH13_37.hmm	314	fig|2005473.91.peg.3255	464	7.6e-101	4	313	47	351	0.984076433121
CE1.hmm	227	fig|2005473.91.peg.3266	689	7.3e-17	5	207	440	665	0.88986784141
GT119.hmm	360	fig|2005473.91.peg.3275	464	1.2e-26	8	200	5	193	0.533333333333
GT119.hmm	360	fig|2005473.91.peg.3275	464	1e-44	152	359	247	458	0.575
GH13_28.hmm	287	fig|2005473.91.peg.3280	476	1.2e-100	1	286	41	352	0.993031358885
GH35.hmm	307	fig|2005473.91.peg.3313	800	1.9e-118	1	305	50	361	0.990228013029
GT2.hmm	170	fig|2005473.91.peg.3316	447	9.2e-19	1	129	201	331	0.752941176471
GT2.hmm	170	fig|2005473.91.peg.333	302	1.1e-20	2	133	25	162	0.770588235294
GT2.hmm	170	fig|2005473.91.peg.3336	330	3.2e-31	1	114	7	122	0.664705882353
GT2.hmm	170	fig|2005473.91.peg.3338	333	4.8e-31	1	131	6	139	0.764705882353
GT11.hmm	276	fig|2005473.91.peg.3344	288	6.8e-74	2	275	2	287	0.989130434783
GT2.hmm	170	fig|2005473.91.peg.3345	253	5.6e-38	1	138	9	146	0.805882352941
GT4.hmm	160	fig|2005473.91.peg.337	363	1e-25	9	152	186	330	0.89375
GT4.hmm	160	fig|2005473.91.peg.3403	397	6e-29	7	157	215	364	0.9375
GH43_3.hmm	301	fig|2005473.91.peg.3521	332	5e-105	1	301	29	314	0.996677740864
GT117.hmm	245	fig|2005473.91.peg.3561	1142	5.9e-31	2	217	26	277	0.877551020408
GT4.hmm	160	fig|2005473.91.peg.3564	363	4.6e-29	7	160	185	337	0.95625
GH28.hmm	325	fig|2005473.91.peg.357	438	3.2e-69	6	307	47	395	0.926153846154
GH2.hmm	752	fig|2005473.91.peg.3584	826	6.4e-111	26	487	37	599	0.613031914894
GH2.hmm	752	fig|2005473.91.peg.3592	934	1.1e-58	27	544	29	693	0.6875
GH31_15.hmm	426	fig|2005473.91.peg.3597	881	3.5e-170	1	426	235	661	0.99765258216
GH97.hmm	631	fig|2005473.91.peg.3598	646	9.3e-206	4	630	14	645	0.992076069731
CBM13.hmm	188	fig|2005473.91.peg.362	900	7.8e-19	3	133	406	546	0.691489361702
GH92.hmm	491	fig|2005473.91.peg.363	755	1.7e-171	3	485	266	754	0.9816700611
GT51.hmm	177	fig|2005473.91.peg.3632	816	2.4e-59	10	177	94	266	0.943502824859
GH84.hmm	295	fig|2005473.91.peg.3656	712	1.1e-103	1	294	175	469	0.993220338983
GH133.hmm	372	fig|2005473.91.peg.3765	657	1.3e-89	6	372	285	637	0.983870967742
GT4.hmm	160	fig|2005473.91.peg.3766	421	6.5e-37	7	157	241	388	0.9375
GH57.hmm	383	fig|2005473.91.peg.3767	484	8e-53	2	311	6	322	0.806788511749
GT30.hmm	177	fig|2005473.91.peg.3797	432	6.3e-33	6	164	52	214	0.892655367232
GT9.hmm	225	fig|2005473.91.peg.3800	342	7.1e-33	3	222	82	322	0.973333333333
GT4.hmm	160	fig|2005473.91.peg.3803	393	4.2e-24	9	157	218	362	0.925
GT4.hmm	160	fig|2005473.91.peg.3805	366	2.9e-33	10	159	184	332	0.93125
GT113.hmm	322	fig|2005473.91.peg.3806	349	6.7e-83	8	321	18	342	0.972049689441
GH51_2.hmm	435	fig|2005473.91.peg.3808	648	3.2e-174	2	434	211	647	0.993103448276
GH43_9.hmm	270	fig|2005473.91.peg.3809	821	2.1e-120	4	270	26	292	0.985185185185
CBM91.hmm	200	fig|2005473.91.peg.3809	821	2e-17	5	198	312	487	0.965
GH43_19.hmm	229	fig|2005473.91.peg.3809	821	1.1e-73	3	227	540	779	0.978165938865
GH43_26.hmm	294	fig|2005473.91.peg.3828	338	2.3e-74	6	294	30	333	0.979591836735
GH2.hmm	752	fig|2005473.91.peg.3831	1501	2.1e-95	23	438	878	1362	0.551861702128
GH130_5.hmm	328	fig|2005473.91.peg.3852	355	3.3e-158	1	328	4	335	0.996951219512
GH173.hmm	255	fig|2005473.91.peg.3856	490	8.8e-75	1	255	82	344	0.996078431373
GH173.hmm	255	fig|2005473.91.peg.3857	493	1.2e-77	1	255	79	347	0.996078431373
GH26.hmm	303	fig|2005473.91.peg.3858	395	4.7e-59	1	295	45	373	0.970297029703
GH53.hmm	342	fig|2005473.91.peg.3878	353	4.4e-88	2	310	45	329	0.900584795322
GH2.hmm	752	fig|2005473.91.peg.3879	839	1.1e-108	30	482	27	606	0.601063829787
GT2.hmm	170	fig|2005473.91.peg.3892	315	1e-22	2	166	11	175	0.964705882353
GT119.hmm	360	fig|2005473.91.peg.3911	453	1.7e-55	1	357	49	416	0.988888888889
GT28.hmm	157	fig|2005473.91.peg.3912	376	1.4e-48	1	156	203	360	0.987261146497
GH23.hmm	135	fig|2005473.91.peg.3941	463	1.1e-20	15	123	304	457	0.8
GH31_15.hmm	426	fig|2005473.91.peg.397	841	2.7e-177	1	426	192	615	0.99765258216
GH25.hmm	177	fig|2005473.91.peg.3985	416	1.7e-41	1	177	194	383	0.994350282486
GH43_31.hmm	269	fig|2005473.91.peg.399	316	6.7e-91	3	265	36	298	0.973977695167
GH51_2.hmm	435	fig|2005473.91.peg.4046	825	3.3e-165	2	435	371	825	0.995402298851
GH2.hmm	752	fig|2005473.91.peg.406	802	6.5e-117	31	478	36	586	0.594414893617
GH30_4.hmm	491	fig|2005473.91.peg.407	551	8.8e-166	4	490	62	548	0.989816700611
GH2.hmm	752	fig|2005473.91.peg.4096	934	1.9e-54	24	465	21	609	0.586436170213
GH13_8.hmm	320	fig|2005473.91.peg.4113	830	6.1e-162	2	320	194	514	0.99375
GT2.hmm	170	fig|2005473.91.peg.4125	336	4.4e-30	1	131	10	136	0.764705882353
GH3.hmm	216	fig|2005473.91.peg.4127	406	2.6e-56	7	215	119	335	0.962962962963
GH2.hmm	752	fig|2005473.91.peg.4216	788	1.3e-113	32	479	29	542	0.594414893617
GH2.hmm	752	fig|2005473.91.peg.4253	1029	9.5e-223	18	751	52	904	0.974734042553
GH2.hmm	752	fig|2005473.91.peg.4292	1126	2.6e-221	24	751	80	1011	0.966755319149
CBM20.hmm	90	fig|2005473.91.peg.4363	893	7.2e-17	4	81	133	213	0.855555555556
GH77.hmm	494	fig|2005473.91.peg.4363	893	3.9e-145	1	485	245	884	0.97975708502
CE1.hmm	227	fig|2005473.91.peg.4375	398	5.1e-59	1	222	158	395	0.973568281938
GH125.hmm	402	fig|2005473.91.peg.439	486	1.4e-178	2	402	73	472	0.995024875622
GH31_4.hmm	435	fig|2005473.91.peg.4397	850	7.8e-164	2	435	320	749	0.995402298851
GH2.hmm	752	fig|2005473.91.peg.445	605	2.4e-94	23	489	36	600	0.619680851064
GH175.hmm	194	fig|2005473.91.peg.446	439	9.7e-38	3	194	215	392	0.984536082474
GH13_38.hmm	371	fig|2005473.91.peg.464	585	8.9e-158	1	370	36	400	0.99460916442
CE11.hmm	271	fig|2005473.91.peg.473	460	4.8e-91	1	269	3	296	0.988929889299
GH24.hmm	137	fig|2005473.91.peg.565	173	1.8e-16	22	137	51	165	0.839416058394
GH73.hmm	128	fig|2005473.91.peg.603	522	5e-34	3	128	14	145	0.9765625
GH109.hmm	399	fig|2005473.91.peg.659	468	6.1e-168	2	398	51	455	0.992481203008
GH28.hmm	325	fig|2005473.91.peg.695	486	7.1e-29	59	307	158	454	0.763076923077
GH30_2.hmm	411	fig|2005473.91.peg.696	496	2.7e-158	7	409	54	493	0.978102189781
GT2.hmm	170	fig|2005473.91.peg.702	243	1.5e-30	2	167	6	171	0.970588235294
GH3.hmm	216	fig|2005473.91.peg.73	737	1e-67	3	215	62	282	0.981481481481
GH2.hmm	752	fig|2005473.91.peg.74	797	2.4e-110	25	471	32	534	0.593085106383
GH43_1.hmm	307	fig|2005473.91.peg.765	328	1.9e-141	4	307	13	319	0.986970684039
GH10.hmm	303	fig|2005473.91.peg.766	373	2.2e-101	2	302	29	367	0.990099009901
GH97.hmm	631	fig|2005473.91.peg.768	652	1.9e-161	11	628	17	648	0.977812995246
CE6.hmm	99	fig|2005473.91.peg.769	489	2.5e-30	2	99	90	200	0.979797979798
GH5_21.hmm	292	fig|2005473.91.peg.770	684	6.5e-123	1	279	39	329	0.952054794521
GH43_29.hmm	278	fig|2005473.91.peg.771	456	4.1e-118	1	277	22	309	0.992805755396
CBM6.hmm	138	fig|2005473.91.peg.771	456	8.1e-36	9	137	324	456	0.927536231884
CE1.hmm	227	fig|2005473.91.peg.772	379	5e-56	1	221	148	375	0.969162995595
GH10.hmm	303	fig|2005473.91.peg.774	701	2.5e-46	96	302	442	696	0.679867986799
GH43_12.hmm	281	fig|2005473.91.peg.780	571	5.7e-112	2	281	62	357	0.992882562278
CBM91.hmm	200	fig|2005473.91.peg.780	571	8.4e-53	3	179	387	568	0.88
CE20.hmm	249	fig|2005473.91.peg.781	540	7.9e-35	3	121	99	236	0.473895582329
CE20.hmm	249	fig|2005473.91.peg.781	540	4.7e-39	122	248	407	533	0.506024096386
GH146.hmm	503	fig|2005473.91.peg.783	788	1.6e-197	1	502	33	534	0.996023856859
GT2.hmm	170	fig|2005473.91.peg.951	316	5.7e-35	1	165	4	164	0.964705882353
